syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-51_0-00001	ae:v3:s001:001:pass1:attach:a1	51:0	w-s051-a000-w001	w-s051-a000-w001	w-s051-a000-w001	m-w-s051-a000-w001-01	m-w-s051-a000-w001-02	m-w-s051-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-51_0-00002	ae:v3:s001:001:pass1:attach:a2	51:0	w-s051-a000-w001	w-s051-a000-w002		m-w-s051-a000-w001-02	m-w-s051-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-51_0-00003	ae:v3:s001:001:pass1:attach:a3	51:0	w-s051-a000-w002	w-s051-a000-w003		m-w-s051-a000-w002-01	m-w-s051-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-51_0-00004	ae:v3:s001:001:pass1:attach:a4	51:0	w-s051-a000-w002	w-s051-a000-w003		m-w-s051-a000-w002-01	m-w-s051-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-51_1-00005	ae:v3:s051:001:pass1:attach:a1	51:1	w-s051-a001-w001	w-s051-a001-w001		m-w-s051-a001-w001-03	m-w-s051-a001-w001-03		51:1:1:3	51:1:1:3		q:51:1:2	q:51:1:3		2	3		cognate_acc	strongly_licensed	high			NOUN_ACTIVE_PART	GERUND			fallback_morpheme_aligned	case_government;local_syntax	ذَرْوًا is the accusative verbal noun specifying the scattering expressed by ٱلذَّٰرِيَٰتِ.	resources/attachments.tsv:50309
sx-51_1-00006	ae:v3:s051:001:pass1:attach:a2	51:1	w-s051-a001-w001	w-s051-a001-w001		m-w-s051-a001-w001-01	m-w-s051-a001-w001-03		51:1:1:1	51:1:1:3		q:51:1:1	q:51:1:2		1	2		particle_complement	syntactically_forced	high			CONJ	NOUN_ACTIVE_PART			position_morpheme_aligned	case_government;local_syntax	ٱلذَّٰرِيَٰتِ is genitive as the complement governed by the oath وَ.	resources/attachments.tsv:50310
sx-51_2-00007	ae:v3:s051:002:pass1:attach:a1	51:2	w-s051-a002-w001	w-s051-a002-w002		m-w-s051-a002-w001-03	m-w-s051-a002-w002-01		51:2:1:3	51:2:2:1		q:51:2:2	q:51:2:3		2	3		direct_object	strongly_licensed	high			NOUN_ACTIVE_PART	NOUN_CONCRETE	explicit		position_morpheme_aligned	case_government;local_syntax	وِقْرًا names the load borne by ٱلْحَٰمِلَٰتِ and is accusative under the active participle.	resources/attachments.tsv:50311
sx-51_3-00008	ae:v3:s051:003:pass1:attach:a1	51:3	w-s051-a003-w001	w-s051-a003-w002		m-w-s051-a003-w001-03	m-w-s051-a003-w002-01		51:3:1:3	51:3:2:1		q:51:3:2	q:51:3:3		2	3		adverbial	strongly_licensed	high			NOUN_CONCRETE	GERUND			position_morpheme_aligned	case_government;local_syntax	يُسْرًا is an accusative manner expression describing how ٱلْجَٰرِيَٰتِ run.	resources/attachments.tsv:50312
sx-51_4-00009	ae:v3:s051:004:pass1:attach:a1	51:4	w-s051-a004-w001	w-s051-a004-w002		m-w-s051-a004-w001-03	m-w-s051-a004-w002-01		51:4:1:3	51:4:2:1		q:51:4:2	q:51:4:3		2	3		direct_object	strongly_licensed	high			NOUN_ACTIVE_PART	GERUND	explicit		position_morpheme_aligned	case_government;local_syntax	أَمْرًا is the accusative object of the active participle ٱلْمُقَسِّمَٰتِ.	resources/attachments.tsv:50313
sx-51_5-00010	ae:v3:s051:005:pass1:attach:a1	51:5	w-s051-a005-w001	w-s051-a005-w001					51:5:1	51:5:1		q:51:5:1	q:51:5:1		1	1		particle_complement	strongly_licensed	medium	particle_segment	particle_segment					position_word_aligned	local_syntax	The ما segment in إِنَّمَا functions as the nominal complement governed by إنّ.	resources/attachments.tsv:50314
