cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-51_0-00001	51:0	w-s051-a000-w002	w-s051-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-51_0-00002	51:0	w-s051-a000-w002	w-s051-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-51_0-00003	51:0	w-s051-a000-w002	w-s051-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-51_0-00004	51:0	w-s051-a000-w003	w-s051-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-51_0-00005	51:0	w-s051-a000-w004	w-s051-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-51_2-00006	51:2	w-s051-a002-w001	w-s051-a002-w002	ح م ل	و ق ر	1	1	1	1	1	1	intra_ayah:51:2:root:1
co-51_3-00007	51:3	w-s051-a003-w001	w-s051-a003-w002	ج ر ي	ي س ر	1	1	1	1	1	1	intra_ayah:51:3:root:1
co-51_4-00008	51:4	w-s051-a004-w002	w-s051-a004-w001	ء م ر	ق س م	1	1	1	1	2	3	intra_ayah:51:4:root:1
co-51_5-00009	51:5	w-s051-a005-w003	w-s051-a005-w002	ص د ق	و ع د	1	1	1	1	19	20	intra_ayah:51:5:root:1
co-51_6-00010	51:6	w-s051-a006-w002	w-s051-a006-w003	د ي ن	و ق ع	1	1	1	1	1	1	intra_ayah:51:6:root:1
co-51_7-00011	51:7	w-s051-a007-w003	w-s051-a007-w001	ح ب ك	س م و	2	1	1	1	1	1	intra_ayah:51:7:root:1
co-51_8-00012	51:8	w-s051-a008-w004	w-s051-a008-w003	خ ل ف	ق و ل	1	1	1	1	30	52	intra_ayah:51:8:root:1
co-51_10-00013	51:10	w-s051-a010-w002	w-s051-a010-w001	خ ر ص	ق ت ل	1	1	1	1	1	1	intra_ayah:51:10:root:1
co-51_11-00014	51:11	w-s051-a011-w005	w-s051-a011-w004	س ه و	غ م ر	1	1	1	1	1	1	intra_ayah:51:11:root:1
co-51_12-00015	51:12	w-s051-a012-w004	w-s051-a012-w001	د ي ن	س ء ل	3	2	2	1	2	3	intra_ayah:51:12:root:1
co-51_12-00016	51:12	w-s051-a012-w004	w-s051-a012-w003	د ي ن	ي و م	1	1	1	1	20	27	intra_ayah:51:12:root:2
co-51_12-00017	51:12	w-s051-a012-w001	w-s051-a012-w003	س ء ل	ي و م	2	1	1	1	10	13	intra_ayah:51:12:root:3
co-51_13-00018	51:13	w-s051-a013-w005	w-s051-a013-w004	ف ت ن	ن و ر	1	1	1	1	3	3	intra_ayah:51:13:root:1
