finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-63_0-001	63:0	1	strong	1	1	1:1:1	root_000745	B005	w-s063-a000-w001
f-63_0-001	63:0	1	strong	2	1	1:1:2	root_000047	B002	w-s063-a000-w002
f-63_0-002	63:0	2	weak	1	1	1:1:1	root_000745	B005	w-s063-a000-w001
f-63_0-002	63:0	2	weak	2	1	1:1:2	root_000047	B002	w-s063-a000-w002
f-63_0-003	63:0	3	strong	1	1	1:1:3	root_000552	B001	w-s063-a000-w003
f-63_0-003	63:0	3	strong	2	1	1:1:4	root_000552	B001	w-s063-a000-w004
f-63_0-004	63:0	4	reject	1	1	1:1:3	root_000552	B003	w-s063-a000-w003
f-63_0-004	63:0	4	reject	2	1	1:1:4	root_000552	B003	w-s063-a000-w004
f-63_0-005	63:0	5	weak	1	1	1:1:3	root_000552	B001	w-s063-a000-w003
f-63_0-005	63:0	5	weak	2	1	1:1:4	root_000552	B001	w-s063-a000-w004
f-63_0-006	63:0	6	weak	1	1	1:1:1	root_000745	B005	w-s063-a000-w001
f-63_1-001	63:1	1	strong	1	1	63:1:5	root_000822	B002	w-s063-a001-w005
f-63_1-001	63:1	1	strong	2	1	63:1:10	root_001040	B001	w-s063-a001-w010
f-63_1-001	63:1	1	strong	3	1	63:1:14	root_000822	B002	w-s063-a001-w014
f-63_1-001	63:1	1	strong	4	1	63:1:17	root_001290	B001	w-s063-a001-w017
f-63_1-002	63:1	2	strong	1	1	63:1:3	root_001537	B003	w-s063-a001-w003
f-63_1-002	63:1	2	strong	1	2	63:1:3	root_001537	B004	w-s063-a001-w003
f-63_1-002	63:1	2	strong	2	1	63:1:16	root_001537	B003	w-s063-a001-w016
f-63_1-002	63:1	2	strong	2	2	63:1:16	root_001537	B004	w-s063-a001-w016
f-63_1-003	63:1	3	weak	1	1	63:1:2	root_000281	B001	w-s063-a001-w002
f-63_1-003	63:1	3	weak	1	2	63:1:2	root_000281	B004	w-s063-a001-w002
f-63_1-004	63:1	4	weak	1	1	63:1:7	root_000563	B002	w-s063-a001-w007
f-63_1-004	63:1	4	weak	1	2	63:1:7	root_000563	B007	w-s063-a001-w007
f-63_1-004	63:1	4	weak	2	1	63:1:12	root_000563	B002	w-s063-a001-w012
f-63_1-004	63:1	4	weak	2	2	63:1:12	root_000563	B007	w-s063-a001-w012
f-63_1-005	63:1	5	strong	1	1	63:1:5	root_000822	B002	w-s063-a001-w005
f-63_1-005	63:1	5	strong	2	1	63:1:14	root_000822	B002	w-s063-a001-w014
f-63_1-005	63:1	5	strong	3	1	63:1:17	root_001290	B001	w-s063-a001-w017
f-63_2-001	63:2	1	weak	1	1	63:2:1	root_000018	B010	w-s063-a002-w001
f-63_2-001	63:2	1	weak	2	1	63:2:2	root_001698	B003	w-s063-a002-w002
f-63_2-001	63:2	1	weak	3	1	63:2:3	root_000266	B008	w-s063-a002-w003
f-63_2-002	63:2	2	reject	1	1	63:2:2	root_001698	B004	w-s063-a002-w002
f-63_2-002	63:2	2	reject	2	1	63:2:4	root_000848	B001	w-s063-a002-w004
f-63_2-003	63:2	3	strong	1	1	63:2:3	root_000266	B008	w-s063-a002-w003
f-63_2-003	63:2	3	strong	2	1	63:2:4	root_000848	B001	w-s063-a002-w004
f-63_2-003	63:2	3	strong	3	1	63:2:6	root_000672	B001	w-s063-a002-w006
f-63_2-004	63:2	4	reject	1	1	63:2:3	root_000266	B001	w-s063-a002-w003
f-63_2-004	63:2	4	reject	1	2	63:2:3	root_000266	B008	w-s063-a002-w003
f-63_2-005	63:2	5	strong	1	1	63:2:11	root_001332	B001	w-s063-a002-w011
f-63_2-005	63:2	5	strong	2	1	63:2:12	root_001046	B001	w-s063-a002-w012
f-63_2-006	63:2	6	strong	1	1	63:2:3	root_000266	B001	w-s063-a002-w003
f-63_2-006	63:2	6	strong	1	2	63:2:3	root_000266	B008	w-s063-a002-w003
f-63_2-007	63:2	7	weak	1	1	63:2:4	root_000848	B001	w-s063-a002-w004
f-63_2-007	63:2	7	weak	2	1	63:2:6	root_000672	B001	w-s063-a002-w006
f-63_3-001	63:3	1	strong	1	1	63:3:3	root_000054	B002	w-s063-a003-w003
f-63_3-001	63:3	1	strong	2	1	63:3:5	root_001307	B003	w-s063-a003-w005
f-63_3-001	63:3	1	strong	3	1	63:3:6	root_000926	B001	w-s063-a003-w006
f-63_3-002	63:3	2	weak	1	1	63:3:3	root_000054	B002	w-s063-a003-w003
f-63_3-002	63:3	2	weak	2	1	63:3:5	root_001307	B001	w-s063-a003-w005
f-63_3-002	63:3	2	weak	2	2	63:3:5	root_001307	B003	w-s063-a003-w005
f-63_3-003	63:3	3	strong	1	1	63:3:6	root_000926	B001	w-s063-a003-w006
f-63_3-003	63:3	3	strong	2	1	63:3:8	root_001248	B001	w-s063-a003-w008
f-63_3-003	63:3	3	strong	2	2	63:3:8	root_001248	B004	w-s063-a003-w008
f-63_3-004	63:3	4	weak	1	1	63:3:6	root_000926	B001	w-s063-a003-w006
f-63_3-004	63:3	4	weak	1	2	63:3:6	root_000926	B005	w-s063-a003-w006
f-63_3-005	63:3	5	reject	1	1	63:3:6	root_000926	B003	w-s063-a003-w006
f-63_3-005	63:3	5	reject	1	2	63:3:6	root_000926	B006	w-s063-a003-w006
f-63_3-006	63:3	6	strong	1	1	63:3:11	root_001171	B001	w-s063-a003-w011
f-63_3-007	63:3	7	weak	1	1	63:3:8	root_001248	B004	w-s063-a003-w008
f-63_4-001	63:4	1	strong	1	1	63:4:2	root_000531	B001	w-s063-a004-w002
f-63_4-001	63:4	1	strong	1	2	63:4:2	root_000531	B006	w-s063-a004-w002
f-63_4-001	63:4	1	strong	2	1	63:4:3	root_000984	B003	w-s063-a004-w003
f-63_4-001	63:4	1	strong	3	1	63:4:4	root_000247	B001	w-s063-a004-w004
f-63_4-001	63:4	1	strong	4	1	63:4:7	root_000741	B001	w-s063-a004-w007
f-63_4-001	63:4	1	strong	4	2	63:4:7	root_000741	B003	w-s063-a004-w007
f-63_4-002	63:4	2	strong	1	1	63:4:4	root_000247	B001	w-s063-a004-w004
f-63_4-002	63:4	2	strong	2	1	63:4:10	root_000411	B001	w-s063-a004-w010
f-63_4-002	63:4	2	strong	2	2	63:4:10	root_000411	B002	w-s063-a004-w010
f-63_4-002	63:4	2	strong	3	1	63:4:11	root_000747	B001	w-s063-a004-w011
f-63_4-003	63:4	3	reject	1	1	63:4:6	root_001272	B005	w-s063-a004-w006
f-63_4-003	63:4	3	reject	2	1	63:4:8	root_001272	B005	w-s063-a004-w008
f-63_4-003	63:4	3	reject	3	1	63:4:11	root_000747	B003	w-s063-a004-w011
f-63_4-004	63:4	4	strong	1	1	63:4:12	root_000318	B002	w-s063-a004-w012
f-63_4-004	63:4	4	strong	2	1	63:4:13	root_001315	B003	w-s063-a004-w013
f-63_4-004	63:4	4	strong	3	1	63:4:14	root_000895	B002	w-s063-a004-w014
f-63_4-005	63:4	5	weak	1	1	63:4:12	root_000318	B002	w-s063-a004-w012
f-63_4-005	63:4	5	weak	2	1	63:4:13	root_001315	B003	w-s063-a004-w013
f-63_4-005	63:4	5	weak	3	1	63:4:18	root_000301	B001	w-s063-a004-w018
f-63_4-005	63:4	5	weak	3	2	63:4:18	root_000301	B003	w-s063-a004-w018
f-63_4-006	63:4	6	strong	1	1	63:4:17	root_000993	B001	w-s063-a004-w017
f-63_4-006	63:4	6	strong	1	2	63:4:17	root_000993	B003	w-s063-a004-w017
f-63_4-006	63:4	6	strong	2	1	63:4:18	root_000301	B001	w-s063-a004-w018
f-63_4-007	63:4	7	strong	1	1	63:4:22	root_000041	B001	w-s063-a004-w022
f-63_4-007	63:4	7	strong	1	2	63:4:22	root_000041	B002	w-s063-a004-w022
f-63_4-007	63:4	7	strong	1	3	63:4:22	root_000041	B006	w-s063-a004-w022
f-63_4-008	63:4	8	weak	1	1	63:4:2	root_000531	B001	w-s063-a004-w002
f-63_4-008	63:4	8	weak	2	1	63:4:4	root_000247	B001	w-s063-a004-w004
f-63_4-008	63:4	8	weak	3	1	63:4:7	root_000741	B001	w-s063-a004-w007
f-63_5-001	63:5	1	strong	1	1	63:5:4	root_001042	B006	w-s063-a005-w004
f-63_5-001	63:5	1	strong	2	1	63:5:9	root_001388	B001	w-s063-a005-w009
f-63_5-001	63:5	1	strong	3	1	63:5:10	root_000529	B001	w-s063-a005-w010
f-63_5-002	63:5	2	strong	1	1	63:5:5	root_001096	B001	w-s063-a005-w005
f-63_5-002	63:5	2	strong	1	2	63:5:5	root_001096	B002	w-s063-a005-w005
f-63_5-002	63:5	2	strong	2	1	63:5:7	root_000563	B002	w-s063-a005-w007
f-63_5-003	63:5	3	strong	1	1	63:5:9	root_001388	B001	w-s063-a005-w009
f-63_5-003	63:5	3	strong	2	1	63:5:12	root_000848	B001	w-s063-a005-w012
f-63_5-004	63:5	4	strong	1	1	63:5:4	root_001042	B001	w-s063-a005-w004
f-63_5-004	63:5	4	strong	1	2	63:5:4	root_001042	B002	w-s063-a005-w004
f-63_5-004	63:5	4	strong	2	1	63:5:10	root_000529	B002	w-s063-a005-w010
f-63_5-004	63:5	4	strong	3	1	63:5:14	root_001281	B006	w-s063-a005-w014
f-63_5-005	63:5	5	reject	1	1	63:5:9	root_001388	B001	w-s063-a005-w009
f-63_5-005	63:5	5	reject	1	2	63:5:9	root_001388	B005	w-s063-a005-w009
f-63_5-005	63:5	5	reject	2	1	63:5:10	root_000529	B002	w-s063-a005-w010
f-63_5-006	63:5	6	weak	1	1	63:5:4	root_001042	B006	w-s063-a005-w004
f-63_5-006	63:5	6	weak	2	1	63:5:12	root_000848	B001	w-s063-a005-w012
f-63_6-001	63:6	1	strong	1	1	63:6:1	root_000766	B001	w-s063-a006-w001
f-63_6-001	63:6	1	strong	2	1	63:6:3	root_001096	B002	w-s063-a006-w003
f-63_6-001	63:6	1	strong	3	1	63:6:7	root_001096	B002	w-s063-a006-w007
f-63_6-001	63:6	1	strong	4	1	63:6:10	root_001096	B002	w-s063-a006-w010
f-63_6-002	63:6	2	strong	1	1	63:6:3	root_001096	B001	w-s063-a006-w003
f-63_6-002	63:6	2	strong	1	2	63:6:3	root_001096	B002	w-s063-a006-w003
f-63_6-002	63:6	2	strong	2	1	63:6:7	root_001096	B001	w-s063-a006-w007
f-63_6-002	63:6	2	strong	2	2	63:6:7	root_001096	B002	w-s063-a006-w007
f-63_6-002	63:6	2	strong	3	1	63:6:10	root_001096	B001	w-s063-a006-w010
f-63_6-002	63:6	2	strong	3	2	63:6:10	root_001096	B002	w-s063-a006-w010
f-63_6-003	63:6	3	strong	1	1	63:6:16	root_001583	B001	w-s063-a006-w016
f-63_6-003	63:6	3	strong	1	2	63:6:16	root_001583	B002	w-s063-a006-w016
f-63_6-003	63:6	3	strong	2	1	63:6:17	root_001273	B001	w-s063-a006-w017
f-63_6-004	63:6	4	reject	1	1	63:6:16	root_001583	B001	w-s063-a006-w016
f-63_6-004	63:6	4	reject	2	1	63:6:17	root_001273	B008	w-s063-a006-w017
f-63_6-005	63:6	5	reject	1	1	63:6:17	root_001273	B001	w-s063-a006-w017
f-63_6-005	63:6	5	reject	2	1	63:6:18	root_001156	B002	w-s063-a006-w018
f-63_7-001	63:7	1	strong	1	1	63:7:5	root_001537	B001	w-s063-a007-w005
f-63_7-001	63:7	1	strong	1	2	63:7:5	root_001537	B002	w-s063-a007-w005
f-63_7-001	63:7	1	strong	1	3	63:7:5	root_001537	B004	w-s063-a007-w005
f-63_7-001	63:7	1	strong	2	1	63:7:18	root_001537	B001	w-s063-a007-w018
f-63_7-001	63:7	1	strong	2	2	63:7:18	root_001537	B002	w-s063-a007-w018
f-63_7-001	63:7	1	strong	2	3	63:7:18	root_001537	B004	w-s063-a007-w018
f-63_7-002	63:7	2	strong	1	1	63:7:8	root_001052	B004	w-s063-a007-w008
f-63_7-002	63:7	2	strong	2	1	63:7:9	root_000563	B002	w-s063-a007-w009
f-63_7-002	63:7	2	strong	3	1	63:7:12	root_001162	B001	w-s063-a007-w012
f-63_7-002	63:7	2	strong	3	2	63:7:12	root_001162	B002	w-s063-a007-w012
f-63_7-003	63:7	3	strong	1	1	63:7:14	root_000406	B001	w-s063-a007-w014
