syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-63_0-00001	ae:v3:s001:001:pass1:attach:a1	63:0	w-s063-a000-w001	w-s063-a000-w001	w-s063-a000-w001	m-w-s063-a000-w001-01	m-w-s063-a000-w001-02	m-w-s063-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-63_0-00002	ae:v3:s001:001:pass1:attach:a2	63:0	w-s063-a000-w001	w-s063-a000-w002		m-w-s063-a000-w001-02	m-w-s063-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-63_0-00003	ae:v3:s001:001:pass1:attach:a3	63:0	w-s063-a000-w002	w-s063-a000-w003		m-w-s063-a000-w002-01	m-w-s063-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-63_0-00004	ae:v3:s001:001:pass1:attach:a4	63:0	w-s063-a000-w002	w-s063-a000-w003		m-w-s063-a000-w002-01	m-w-s063-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-63_1-00005	ae:v3:s063:001:pass1:attach:a1	63:1	w-s063-a001-w002	w-s063-a001-w002		m-w-s063-a001-w002-01	m-w-s063-a001-w002-02		63:1:2:1	63:1:2:2		q:63:1:2	q:63:1:2		2	2		direct_object	strongly_licensed	high		object_suffix	PV		clitic		position_morpheme_aligned	morphology;local_syntax	The suffix كَ in جَآءَكَ marks the one to whom the coming is directed.	resources/attachments.tsv:53721
sx-63_1-00006	ae:v3:s063:001:pass1:attach:a2	63:1	w-s063-a001-w002	w-s063-a001-w003		m-w-s063-a001-w002-01	m-w-s063-a001-w003-02		63:1:2:1	63:1:3:2		q:63:1:2	q:63:1:3		2	3		subject	syntactically_forced	high			PV	NOUN_ACTIVE_PART			position_morpheme_aligned	agreement;word_order	ٱلْمُنَٰفِقُونَ is nominative and follows جَآءَكَ as its explicit subject.	resources/attachments.tsv:53722
sx-63_1-00007	ae:v3:s063:001:pass1:attach:a3	63:1	w-s063-a001-w004	w-s063-a001-w005		m-w-s063-a001-w004-01	m-w-s063-a001-w005-01		63:1:4:1	63:1:5:1		q:63:1:4	q:63:1:5		4	5		quoted_complement	syntactically_forced	high			PV	IV			position_morpheme_aligned	local_syntax	نَشْهَدُ إِنَّكَ لَرَسُولُ ٱللَّهِ is the direct quote of قَالُوا۟.	resources/attachments.tsv:53723
sx-63_1-00008	ae:v3:s063:001:pass1:attach:a4	63:1	w-s063-a001-w005	w-s063-a001-w006		m-w-s063-a001-w005-01	m-w-s063-a001-w006-01		63:1:5:1	63:1:6:1		q:63:1:5	q:63:1:6		5	6		clausal_complement	strongly_licensed	high			IV	ANNUL_PART			position_morpheme_aligned	local_syntax	إِنَّكَ لَرَسُولُ ٱللَّهِ is the content clause governed by نَشْهَدُ.	resources/attachments.tsv:53724
sx-63_1-00009	ae:v3:s063:001:pass1:attach:a5	63:1	w-s063-a001-w006	w-s063-a001-w006		m-w-s063-a001-w006-01	m-w-s063-a001-w006-02		63:1:6:1	63:1:6:2		q:63:1:6	q:63:1:6		6	6		particle_complement	syntactically_forced	high	particle_segment	pronoun_suffix					position_morpheme_aligned	morphology;local_syntax	The suffix كَ is the governed ism of إِنَّكَ.	resources/attachments.tsv:53725
sx-63_1-00010	ae:v3:s063:001:pass1:attach:a6	63:1	w-s063-a001-w006	w-s063-a001-w007		m-w-s063-a001-w006-01	m-w-s063-a001-w007-02		63:1:6:1	63:1:7:2		q:63:1:6	q:63:1:8		6	8		predication	strongly_licensed	high			ANNUL_PART	NOUN_CONCRETE			position_morpheme_aligned	local_syntax	رَسُولُ is the predicate of إِنَّكَ.	resources/attachments.tsv:53726
sx-63_1-00011	ae:v3:s063:001:pass1:attach:a7	63:1	w-s063-a001-w007	w-s063-a001-w008		m-w-s063-a001-w007-02	m-w-s063-a001-w008-01		63:1:7:2	63:1:8:1		q:63:1:8	q:63:1:9		8	9		idafa	syntactically_forced	high			NOUN_CONCRETE	NOUN_PROP			position_morpheme_aligned	morphology;case_government	ٱللَّهِ completes the construct رَسُولُ.	resources/attachments.tsv:53727
