attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	63:0	1:1	1	w-s063-a000-w001	1:1:1	m-w-s063-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	63:0	1:1	2	w-s063-a000-w001	1:1:1	m-w-s063-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	63:0	1:1	3	w-s063-a000-w002	1:1:2	m-w-s063-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	63:0	1:1	4	w-s063-a000-w003	1:1:3	m-w-s063-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	63:0	1:1	5	w-s063-a000-w003	1:1:3	m-w-s063-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:63:1:1	63:1	63:1	1	w-s063-a001-w001	63:1:1	m-w-s063-a001-w001-01	إِذَا	أ ذ ي		position_crosswalk	morpheme_aligned
q:63:1:2	63:1	63:1	2	w-s063-a001-w002	63:1:2	m-w-s063-a001-w002-01;m-w-s063-a001-w002-02	جَاءَكَ	ج ي أ		position_crosswalk	morpheme_aligned
q:63:1:3	63:1	63:1	3	w-s063-a001-w003	63:1:3	m-w-s063-a001-w003-02	الْمُنَافِقُونَ	ن ف ق		position_crosswalk	morpheme_aligned
q:63:1:4	63:1	63:1	4	w-s063-a001-w004	63:1:4	m-w-s063-a001-w004-01	قَالُوا	ق و ل		position_crosswalk	morpheme_aligned
q:63:1:5	63:1	63:1	5	w-s063-a001-w005	63:1:5	m-w-s063-a001-w005-01	نَشْهَدُ	ش ه د		position_crosswalk	morpheme_aligned
q:63:1:6	63:1	63:1	6	w-s063-a001-w006	63:1:6	m-w-s063-a001-w006-01;m-w-s063-a001-w006-02	إِنَّكَ			position_crosswalk	morpheme_aligned
q:63:1:8	63:1	63:1	8	w-s063-a001-w007	63:1:7	m-w-s063-a001-w007-02	لَرَسُولُ	ر س ل		position_crosswalk	morpheme_aligned
q:63:1:9	63:1	63:1	9	w-s063-a001-w008	63:1:8	m-w-s063-a001-w008-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
