cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-59_0-00001	59:0	w-s059-a000-w002	w-s059-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-59_0-00002	59:0	w-s059-a000-w002	w-s059-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-59_0-00003	59:0	w-s059-a000-w002	w-s059-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-59_0-00004	59:0	w-s059-a000-w003	w-s059-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-59_0-00005	59:0	w-s059-a000-w004	w-s059-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-59_1-00006	59:1	w-s059-a001-w008	w-s059-a001-w002	ء ر ض	ء ل ه	6	2	2	1	215	380	intra_ayah:59:1:root:1
co-59_1-00007	59:1	w-s059-a001-w011	w-s059-a001-w001	ح ك م	س ب ح	10	5	5	1	8	8	intra_ayah:59:1:root:10
co-59_1-00008	59:1	w-s059-a001-w011	w-s059-a001-w005	ح ك م	س م و	6	3	3	1	16	18	intra_ayah:59:1:root:11
co-59_1-00009	59:1	w-s059-a001-w011	w-s059-a001-w010	ح ك م	ع ز ز	1	1	1	1	49	50	intra_ayah:59:1:root:12
co-59_1-00010	59:1	w-s059-a001-w001	w-s059-a001-w005	س ب ح	س م و	4	2	2	1	22	26	intra_ayah:59:1:root:13
co-59_1-00011	59:1	w-s059-a001-w001	w-s059-a001-w010	س ب ح	ع ز ز	9	4	4	1	7	7	intra_ayah:59:1:root:14
co-59_1-00012	59:1	w-s059-a001-w005	w-s059-a001-w010	س م و	ع ز ز	5	2	2	1	13	17	intra_ayah:59:1:root:15
co-59_1-00013	59:1	w-s059-a001-w008	w-s059-a001-w011	ء ر ض	ح ك م	3	2	2	1	22	24	intra_ayah:59:1:root:2
co-59_1-00014	59:1	w-s059-a001-w008	w-s059-a001-w001	ء ر ض	س ب ح	7	3	3	1	18	21	intra_ayah:59:1:root:3
co-59_1-00015	59:1	w-s059-a001-w008	w-s059-a001-w005	ء ر ض	س م و	3	1	1	1	224	263	intra_ayah:59:1:root:4
co-59_1-00016	59:1	w-s059-a001-w008	w-s059-a001-w010	ء ر ض	ع ز ز	2	1	1	1	14	14	intra_ayah:59:1:root:5
co-59_1-00017	59:1	w-s059-a001-w002	w-s059-a001-w011	ء ل ه	ح ك م	9	4	4	1	127	252	intra_ayah:59:1:root:6
co-59_1-00018	59:1	w-s059-a001-w002	w-s059-a001-w001	ء ل ه	س ب ح	1	1	1	1	38	65	intra_ayah:59:1:root:7
co-59_1-00019	59:1	w-s059-a001-w002	w-s059-a001-w005	ء ل ه	س م و	3	1	1	1	185	319	intra_ayah:59:1:root:8
co-59_1-00020	59:1	w-s059-a001-w002	w-s059-a001-w010	ء ل ه	ع ز ز	8	3	3	1	69	117	intra_ayah:59:1:root:9
co-59_2-00021	59:2	w-s059-a002-w023	w-s059-a002-w022	ء ت ي	ء ل ه	1	1	1	2	198	411	intra_ayah:59:2:root:1
co-59_2-00022	59:2	w-s059-a002-w023	w-s059-a002-w024	ء ت ي	ء ل ه	1	1	1	2	198	411	intra_ayah:59:2:root:1
co-59_2-00023	59:2	w-s059-a002-w023	w-s059-a002-w026	ء ت ي	ح ي ث	3	2	2	1	10	12	intra_ayah:59:2:root:10
co-59_2-00024	59:2	w-s059-a002-w011	w-s059-a002-w035	ء و ل	ي د ي	24	3	18	4	3	6	intra_ayah:59:2:root:100
co-59_2-00025	59:2	w-s059-a002-w011	w-s059-a002-w036	ء و ل	ي د ي	25	3	18	4	3	6	intra_ayah:59:2:root:100
co-59_2-00026	59:2	w-s059-a002-w039	w-s059-a002-w035	ء و ل	ي د ي	4	3	18	4	3	6	intra_ayah:59:2:root:100
co-59_2-00027	59:2	w-s059-a002-w039	w-s059-a002-w036	ء و ل	ي د ي	3	3	18	4	3	6	intra_ayah:59:2:root:100
co-59_2-00028	59:2	w-s059-a002-w040	w-s059-a002-w034	ب ص ر	ب ي ت	6	6	6	1	1	1	intra_ayah:59:2:root:101
co-59_2-00029	59:2	w-s059-a002-w040	w-s059-a002-w028	ب ص ر	ح س ب	12	11	11	1	4	4	intra_ayah:59:2:root:102
co-59_2-00030	59:2	w-s059-a002-w040	w-s059-a002-w012	ب ص ر	ح ش ر	28	21	21	1	2	2	intra_ayah:59:2:root:103
co-59_2-00031	59:2	w-s059-a002-w040	w-s059-a002-w020	ب ص ر	ح ص ن	20	16	16	1	1	1	intra_ayah:59:2:root:104
co-59_2-00032	59:2	w-s059-a002-w040	w-s059-a002-w026	ب ص ر	ح ي ث	14	12	12	1	1	1	intra_ayah:59:2:root:105
co-59_2-00033	59:2	w-s059-a002-w040	w-s059-a002-w033	ب ص ر	خ ر ب	7	7	7	1	1	1	intra_ayah:59:2:root:106
co-59_2-00034	59:2	w-s059-a002-w040	w-s059-a002-w003	ب ص ر	خ ر ج	37	19	27	2	7	9	intra_ayah:59:2:root:107
co-59_2-00035	59:2	w-s059-a002-w040	w-s059-a002-w016	ب ص ر	خ ر ج	24	19	27	2	7	9	intra_ayah:59:2:root:107
co-59_2-00036	59:2	w-s059-a002-w040	w-s059-a002-w010	ب ص ر	د و ر	30	23	23	1	1	1	intra_ayah:59:2:root:108
co-59_2-00037	59:2	w-s059-a002-w040	w-s059-a002-w032	ب ص ر	ر ع ب	8	8	8	1	1	1	intra_ayah:59:2:root:109
co-59_2-00038	59:2	w-s059-a002-w023	w-s059-a002-w033	ء ت ي	خ ر ب	10	7	7	1	1	1	intra_ayah:59:2:root:11
co-59_2-00039	59:2	w-s059-a002-w040	w-s059-a002-w014	ب ص ر	ظ ن ن	26	18	20	2	4	6	intra_ayah:59:2:root:110
co-59_2-00040	59:2	w-s059-a002-w040	w-s059-a002-w017	ب ص ر	ظ ن ن	23	18	20	2	4	6	intra_ayah:59:2:root:110
co-59_2-00041	59:2	w-s059-a002-w040	w-s059-a002-w038	ب ص ر	ع ب ر	2	2	2	1	3	3	intra_ayah:59:2:root:111
co-59_2-00042	59:2	w-s059-a002-w040	w-s059-a002-w029	ب ص ر	ق ذ ف	11	10	10	1	1	1	intra_ayah:59:2:root:112
co-59_2-00043	59:2	w-s059-a002-w040	w-s059-a002-w031	ب ص ر	ق ل ب	9	9	9	1	14	17	intra_ayah:59:2:root:113
co-59_2-00044	59:2	w-s059-a002-w040	w-s059-a002-w008	ب ص ر	ك ت ب	32	24	24	1	4	4	intra_ayah:59:2:root:114
co-59_2-00045	59:2	w-s059-a002-w040	w-s059-a002-w005	ب ص ر	ك ف ر	35	26	26	1	6	6	intra_ayah:59:2:root:115
co-59_2-00046	59:2	w-s059-a002-w040	w-s059-a002-w019	ب ص ر	م ن ع	21	17	17	1	2	2	intra_ayah:59:2:root:116
co-59_2-00047	59:2	w-s059-a002-w040	w-s059-a002-w035	ب ص ر	ي د ي	5	4	5	2	7	9	intra_ayah:59:2:root:117
co-59_2-00048	59:2	w-s059-a002-w040	w-s059-a002-w036	ب ص ر	ي د ي	4	4	5	2	7	9	intra_ayah:59:2:root:117
co-59_2-00049	59:2	w-s059-a002-w034	w-s059-a002-w028	ب ي ت	ح س ب	6	5	5	1	1	1	intra_ayah:59:2:root:118
co-59_2-00050	59:2	w-s059-a002-w034	w-s059-a002-w012	ب ي ت	ح ش ر	22	15	15	1	1	1	intra_ayah:59:2:root:119
co-59_2-00051	59:2	w-s059-a002-w023	w-s059-a002-w003	ء ت ي	خ ر ج	20	5	13	2	7	10	intra_ayah:59:2:root:12
co-59_2-00052	59:2	w-s059-a002-w023	w-s059-a002-w016	ء ت ي	خ ر ج	7	5	13	2	7	10	intra_ayah:59:2:root:12
co-59_2-00053	59:2	w-s059-a002-w034	w-s059-a002-w020	ب ي ت	ح ص ن	14	10	10	1	1	1	intra_ayah:59:2:root:120
co-59_2-00054	59:2	w-s059-a002-w034	w-s059-a002-w026	ب ي ت	ح ي ث	8	6	6	1	1	1	intra_ayah:59:2:root:121
co-59_2-00055	59:2	w-s059-a002-w034	w-s059-a002-w033	ب ي ت	خ ر ب	1	1	1	1	1	1	intra_ayah:59:2:root:122
co-59_2-00056	59:2	w-s059-a002-w034	w-s059-a002-w003	ب ي ت	خ ر ج	31	13	21	2	4	6	intra_ayah:59:2:root:123
co-59_2-00057	59:2	w-s059-a002-w034	w-s059-a002-w016	ب ي ت	خ ر ج	18	13	21	2	4	6	intra_ayah:59:2:root:123
co-59_2-00058	59:2	w-s059-a002-w034	w-s059-a002-w010	ب ي ت	د و ر	24	17	17	1	1	1	intra_ayah:59:2:root:124
co-59_2-00059	59:2	w-s059-a002-w034	w-s059-a002-w032	ب ي ت	ر ع ب	2	2	2	1	1	1	intra_ayah:59:2:root:125
co-59_2-00060	59:2	w-s059-a002-w034	w-s059-a002-w014	ب ي ت	ظ ن ن	20	12	14	2	2	4	intra_ayah:59:2:root:126
co-59_2-00061	59:2	w-s059-a002-w034	w-s059-a002-w017	ب ي ت	ظ ن ن	17	12	14	2	2	4	intra_ayah:59:2:root:126
co-59_2-00062	59:2	w-s059-a002-w034	w-s059-a002-w038	ب ي ت	ع ب ر	4	4	4	1	1	1	intra_ayah:59:2:root:127
co-59_2-00063	59:2	w-s059-a002-w034	w-s059-a002-w029	ب ي ت	ق ذ ف	5	4	4	1	1	1	intra_ayah:59:2:root:128
co-59_2-00064	59:2	w-s059-a002-w034	w-s059-a002-w031	ب ي ت	ق ل ب	3	3	3	1	3	4	intra_ayah:59:2:root:129
co-59_2-00065	59:2	w-s059-a002-w023	w-s059-a002-w010	ء ت ي	د و ر	13	9	9	1	7	7	intra_ayah:59:2:root:13
co-59_2-00066	59:2	w-s059-a002-w034	w-s059-a002-w008	ب ي ت	ك ت ب	26	18	18	1	4	5	intra_ayah:59:2:root:130
co-59_2-00067	59:2	w-s059-a002-w034	w-s059-a002-w005	ب ي ت	ك ف ر	29	20	20	1	4	4	intra_ayah:59:2:root:131
co-59_2-00068	59:2	w-s059-a002-w034	w-s059-a002-w019	ب ي ت	م ن ع	15	11	11	1	1	1	intra_ayah:59:2:root:132
co-59_2-00069	59:2	w-s059-a002-w034	w-s059-a002-w035	ب ي ت	ي د ي	1	1	2	2	1	2	intra_ayah:59:2:root:133
co-59_2-00070	59:2	w-s059-a002-w034	w-s059-a002-w036	ب ي ت	ي د ي	2	1	2	2	1	2	intra_ayah:59:2:root:133
co-59_2-00071	59:2	w-s059-a002-w028	w-s059-a002-w012	ح س ب	ح ش ر	16	10	10	1	1	1	intra_ayah:59:2:root:134
co-59_2-00072	59:2	w-s059-a002-w028	w-s059-a002-w020	ح س ب	ح ص ن	8	5	5	1	2	2	intra_ayah:59:2:root:135
co-59_2-00073	59:2	w-s059-a002-w028	w-s059-a002-w026	ح س ب	ح ي ث	2	1	1	1	2	3	intra_ayah:59:2:root:136
co-59_2-00074	59:2	w-s059-a002-w028	w-s059-a002-w033	ح س ب	خ ر ب	5	4	4	1	1	1	intra_ayah:59:2:root:137
co-59_2-00075	59:2	w-s059-a002-w028	w-s059-a002-w003	ح س ب	خ ر ج	25	8	16	2	3	5	intra_ayah:59:2:root:138
co-59_2-00076	59:2	w-s059-a002-w028	w-s059-a002-w016	ح س ب	خ ر ج	12	8	16	2	3	5	intra_ayah:59:2:root:138
co-59_2-00077	59:2	w-s059-a002-w028	w-s059-a002-w010	ح س ب	د و ر	18	12	12	1	1	1	intra_ayah:59:2:root:139
co-59_2-00078	59:2	w-s059-a002-w023	w-s059-a002-w032	ء ت ي	ر ع ب	9	6	6	1	1	1	intra_ayah:59:2:root:14
co-59_2-00079	59:2	w-s059-a002-w028	w-s059-a002-w032	ح س ب	ر ع ب	4	3	3	1	2	2	intra_ayah:59:2:root:140
co-59_2-00080	59:2	w-s059-a002-w028	w-s059-a002-w014	ح س ب	ظ ن ن	14	7	9	2	2	3	intra_ayah:59:2:root:141
co-59_2-00081	59:2	w-s059-a002-w028	w-s059-a002-w017	ح س ب	ظ ن ن	11	7	9	2	2	3	intra_ayah:59:2:root:141
co-59_2-00082	59:2	w-s059-a002-w028	w-s059-a002-w038	ح س ب	ع ب ر	10	9	9	1	1	1	intra_ayah:59:2:root:142
co-59_2-00083	59:2	w-s059-a002-w028	w-s059-a002-w029	ح س ب	ق ذ ف	1	1	1	1	1	1	intra_ayah:59:2:root:143
co-59_2-00084	59:2	w-s059-a002-w028	w-s059-a002-w031	ح س ب	ق ل ب	3	2	2	1	4	4	intra_ayah:59:2:root:144
co-59_2-00085	59:2	w-s059-a002-w028	w-s059-a002-w008	ح س ب	ك ت ب	20	13	13	1	6	8	intra_ayah:59:2:root:145
co-59_2-00086	59:2	w-s059-a002-w028	w-s059-a002-w005	ح س ب	ك ف ر	23	15	15	1	10	13	intra_ayah:59:2:root:146
co-59_2-00087	59:2	w-s059-a002-w028	w-s059-a002-w019	ح س ب	م ن ع	9	6	6	1	1	1	intra_ayah:59:2:root:147
co-59_2-00088	59:2	w-s059-a002-w028	w-s059-a002-w035	ح س ب	ي د ي	7	6	7	2	1	2	intra_ayah:59:2:root:148
co-59_2-00089	59:2	w-s059-a002-w028	w-s059-a002-w036	ح س ب	ي د ي	8	6	7	2	1	2	intra_ayah:59:2:root:148
co-59_2-00090	59:2	w-s059-a002-w012	w-s059-a002-w020	ح ش ر	ح ص ن	8	5	5	1	1	1	intra_ayah:59:2:root:149
co-59_2-00091	59:2	w-s059-a002-w023	w-s059-a002-w014	ء ت ي	ظ ن ن	9	4	6	2	4	5	intra_ayah:59:2:root:15
co-59_2-00092	59:2	w-s059-a002-w023	w-s059-a002-w017	ء ت ي	ظ ن ن	6	4	6	2	4	5	intra_ayah:59:2:root:15
