cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-68_0-00001	68:0	w-s068-a000-w002	w-s068-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-68_0-00002	68:0	w-s068-a000-w002	w-s068-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-68_0-00003	68:0	w-s068-a000-w002	w-s068-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-68_0-00004	68:0	w-s068-a000-w003	w-s068-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-68_0-00005	68:0	w-s068-a000-w004	w-s068-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-68_1-00006	68:1	w-s068-a001-w004	w-s068-a001-w002	س ط ر	ق ل م	2	1	1	1	1	1	intra_ayah:68:1:root:1
co-68_2-00007	68:2	w-s068-a002-w005	w-s068-a002-w004	ج ن ن	ر ب ب	1	1	1	1	39	46	intra_ayah:68:2:root:1
co-68_2-00008	68:2	w-s068-a002-w005	w-s068-a002-w003	ج ن ن	ن ع م	2	2	2	1	20	20	intra_ayah:68:2:root:2
co-68_2-00009	68:2	w-s068-a002-w004	w-s068-a002-w003	ر ب ب	ن ع م	1	1	1	1	20	24	intra_ayah:68:2:root:3
co-68_3-00010	68:3	w-s068-a003-w003	w-s068-a003-w004	ء ج ر	غ ي ر	1	1	1	1	9	9	intra_ayah:68:3:root:1
co-68_3-00011	68:3	w-s068-a003-w003	w-s068-a003-w005	ء ج ر	م ن ن	2	2	2	1	6	6	intra_ayah:68:3:root:2
co-68_3-00012	68:3	w-s068-a003-w004	w-s068-a003-w005	غ ي ر	م ن ن	1	1	1	1	5	5	intra_ayah:68:3:root:3
co-68_4-00013	68:4	w-s068-a004-w003	w-s068-a004-w004	خ ل ق	ع ظ م	1	1	1	1	5	14	intra_ayah:68:4:root:1
co-68_7-00014	68:7	w-s068-a007-w002	w-s068-a007-w008	ر ب ب	س ب ل	6	3	3	1	23	30	intra_ayah:68:7:root:1
co-68_7-00015	68:7	w-s068-a007-w004	w-s068-a007-w011	ع ل م	ه د ي	7	1	4	2	46	67	intra_ayah:68:7:root:10
co-68_7-00016	68:7	w-s068-a007-w010	w-s068-a007-w011	ع ل م	ه د ي	1	1	4	2	46	67	intra_ayah:68:7:root:10
co-68_7-00017	68:7	w-s068-a007-w002	w-s068-a007-w006	ر ب ب	ض ل ل	4	2	2	1	34	42	intra_ayah:68:7:root:2
co-68_7-00018	68:7	w-s068-a007-w002	w-s068-a007-w004	ر ب ب	ع ل م	2	1	4	2	129	173	intra_ayah:68:7:root:3
co-68_7-00019	68:7	w-s068-a007-w002	w-s068-a007-w010	ر ب ب	ع ل م	8	1	4	2	129	173	intra_ayah:68:7:root:3
co-68_7-00020	68:7	w-s068-a007-w002	w-s068-a007-w011	ر ب ب	ه د ي	9	5	5	1	61	81	intra_ayah:68:7:root:4
co-68_7-00021	68:7	w-s068-a007-w008	w-s068-a007-w006	س ب ل	ض ل ل	2	1	1	1	34	46	intra_ayah:68:7:root:5
co-68_7-00022	68:7	w-s068-a007-w008	w-s068-a007-w004	س ب ل	ع ل م	4	1	2	2	29	45	intra_ayah:68:7:root:6
co-68_7-00023	68:7	w-s068-a007-w008	w-s068-a007-w010	س ب ل	ع ل م	2	1	2	2	29	45	intra_ayah:68:7:root:6
co-68_7-00024	68:7	w-s068-a007-w008	w-s068-a007-w011	س ب ل	ه د ي	3	2	2	1	29	31	intra_ayah:68:7:root:7
co-68_7-00025	68:7	w-s068-a007-w006	w-s068-a007-w004	ض ل ل	ع ل م	2	1	2	2	32	45	intra_ayah:68:7:root:8
co-68_7-00026	68:7	w-s068-a007-w006	w-s068-a007-w010	ض ل ل	ع ل م	4	1	2	2	32	45	intra_ayah:68:7:root:8
co-68_7-00027	68:7	w-s068-a007-w006	w-s068-a007-w011	ض ل ل	ه د ي	5	3	3	1	52	73	intra_ayah:68:7:root:9
co-68_8-00028	68:8	w-s068-a008-w002	w-s068-a008-w003	ط و ع	ك ذ ب	1	1	1	1	4	4	intra_ayah:68:8:root:1
