word_id	morpheme_ids	root_id	binding_status
w-s024-a000-w001	m-w-s024-a000-w001-02	root_000745	resolved_source_exact
w-s024-a000-w002	m-w-s024-a000-w002-01	root_000047	resolved_normalized_exact
w-s024-a000-w003	m-w-s024-a000-w003-02	root_000552	resolved_source_exact
w-s024-a000-w004	m-w-s024-a000-w004-02	root_000552	resolved_source_exact
w-s024-a001-w001	m-w-s024-a001-w001-01	root_000758	resolved_source_exact
w-s024-a001-w002	m-w-s024-a001-w002-01	root_001492	resolved_source_exact
w-s024-a001-w003	m-w-s024-a001-w003-02	root_001144	resolved_source_exact
w-s024-a001-w004	m-w-s024-a001-w004-02	root_001492	resolved_source_exact
w-s024-a001-w006	m-w-s024-a001-w006-01	root_000074	resolved_normalized_exact
w-s024-a001-w007	m-w-s024-a001-w007-01	root_000170	resolved_source_exact
w-s024-a001-w009	m-w-s024-a001-w009-01	root_000516	resolved_source_exact
w-s024-a002-w001	m-w-s024-a002-w001-02	root_000648	resolved_source_exact
w-s024-a002-w002	m-w-s024-a002-w002-03	root_000648	resolved_source_exact
w-s024-a002-w003	m-w-s024-a002-w003-02	root_000253	resolved_source_exact
w-s024-a002-w004	m-w-s024-a002-w004-01	root_001315	resolved_source_exact
w-s024-a002-w005	m-w-s024-a002-w005-01	root_001631	resolved_source_exact
w-s024-a002-w007	m-w-s024-a002-w007-01	root_001394	resolved_normalized_exact
w-s024-a002-w008	m-w-s024-a002-w008-01	root_000253	resolved_source_exact
w-s024-a002-w010	m-w-s024-a002-w010-01	root_000018	resolved_normalized_exact
w-s024-a002-w012	m-w-s024-a002-w012-01	root_000530	resolved_normalized_exact
w-s024-a002-w014	m-w-s024-a002-w014-01	root_000504	resolved_source_exact
w-s024-a002-w015	m-w-s024-a002-w015-01	root_000047	resolved_normalized_exact
w-s024-a002-w017	m-w-s024-a002-w017-01	root_001332	resolved_source_exact
w-s024-a002-w018	m-w-s024-a002-w018-01	root_000054	resolved_normalized_exact
w-s024-a002-w019	m-w-s024-a002-w019-02	root_000047	resolved_normalized_exact
w-s024-a002-w020	m-w-s024-a002-w020-03	root_001700	resolved_source_exact
w-s024-a002-w021	m-w-s024-a002-w021-02	root_000019	resolved_normalized_exact
w-s024-a002-w022	m-w-s024-a002-w022-03	root_000822	resolved_source_exact
w-s024-a002-w023	m-w-s024-a002-w023-01	root_000994	resolved_source_exact
w-s024-a002-w024	m-w-s024-a002-w024-01	root_000957	resolved_source_exact
w-s024-a002-w026	m-w-s024-a002-w026-02	root_000054	resolved_normalized_exact
w-s024-a003-w001	m-w-s024-a003-w001-02	root_000648	resolved_source_exact
w-s024-a003-w003	m-w-s024-a003-w003-01	root_001548	resolved_source_exact
w-s024-a003-w005	m-w-s024-a003-w005-01	root_000648	resolved_source_exact
w-s024-a003-w007	m-w-s024-a003-w007-01	root_000791	resolved_source_exact
w-s024-a003-w008	m-w-s024-a003-w008-03	root_000648	resolved_source_exact
w-s024-a003-w010	m-w-s024-a003-w010-01	root_001548	resolved_source_exact
w-s024-a003-w012	m-w-s024-a003-w012-01	root_000648	resolved_source_exact
w-s024-a003-w014	m-w-s024-a003-w014-01	root_000791	resolved_source_exact
w-s024-a003-w015	m-w-s024-a003-w015-02	root_000313	resolved_source_exact
w-s024-a003-w018	m-w-s024-a003-w018-02	root_000054	resolved_normalized_exact
w-s024-a004-w002	m-w-s024-a004-w002-01	root_000603	resolved_source_exact
w-s024-a004-w003	m-w-s024-a004-w003-02	root_000331	resolved_source_exact
w-s024-a004-w006	m-w-s024-a004-w006-01	root_000009	resolved_normalized_exact
w-s024-a004-w007	m-w-s024-a004-w007-02	root_000536	resolved_source_exact
w-s024-a004-w008	m-w-s024-a004-w008-01	root_000822	resolved_source_exact
w-s024-a004-w009	m-w-s024-a004-w009-02	root_000253	resolved_source_exact
w-s024-a004-w010	m-w-s024-a004-w010-01	root_000206	resolved_source_exact
w-s024-a004-w011	m-w-s024-a004-w011-01	root_000253	resolved_source_exact
w-s024-a004-w013	m-w-s024-a004-w013-01	root_001198	resolved_source_exact
w-s024-a004-w015	m-w-s024-a004-w015-01	root_000822	resolved_source_exact
w-s024-a004-w016	m-w-s024-a004-w016-01	root_000004	resolved_normalized_exact
w-s024-a004-w019	m-w-s024-a004-w019-02	root_001156	resolved_source_exact
w-s024-a005-w003	m-w-s024-a005-w003-01	root_000189	resolved_source_exact
w-s024-a005-w005	m-w-s024-a005-w005-01	root_000131	resolved_source_exact
w-s024-a005-w007	m-w-s024-a005-w007-02	root_000876	resolved_source_exact
w-s024-a005-w009	m-w-s024-a005-w009-01	root_000047	resolved_normalized_exact
w-s024-a005-w010	m-w-s024-a005-w010-01	root_001096	resolved_source_exact
w-s024-a005-w011	m-w-s024-a005-w011-01	root_000552	resolved_source_exact
w-s024-a006-w002	m-w-s024-a006-w002-01	root_000603	resolved_source_exact
w-s024-a006-w003	m-w-s024-a006-w003-01	root_000652	resolved_source_exact
w-s024-a006-w005	m-w-s024-a006-w005-01	root_001332	resolved_source_exact
w-s024-a006-w007	m-w-s024-a006-w007-01	root_000822	resolved_source_exact
w-s024-a006-w009	m-w-s024-a006-w009-01	root_001533	resolved_source_exact
w-s024-a006-w010	m-w-s024-a006-w010-02	root_000822	resolved_source_exact
w-s024-a006-w011	m-w-s024-a006-w011-01	root_000017	resolved_normalized_exact
w-s024-a006-w012	m-w-s024-a006-w012-01	root_000536	resolved_source_exact
w-s024-a006-w013	m-w-s024-a006-w013-01	root_000822	resolved_source_exact
w-s024-a006-w014	m-w-s024-a006-w014-02	root_000047	resolved_normalized_exact
w-s024-a006-w017	m-w-s024-a006-w017-02	root_000852	resolved_source_exact
w-s024-a007-w001	m-w-s024-a007-w001-03	root_000439	resolved_source_exact
w-s024-a007-w003	m-w-s024-a007-w003-01	root_001359	resolved_source_exact
w-s024-a007-w004	m-w-s024-a007-w004-01	root_000047	resolved_normalized_exact
w-s024-a007-w007	m-w-s024-a007-w007-01	root_001332	resolved_source_exact
w-s024-a007-w009	m-w-s024-a007-w009-02	root_001290	resolved_source_exact
w-s024-a008-w001	m-w-s024-a008-w001-02	root_000466	resolved_source_exact
w-s024-a008-w003	m-w-s024-a008-w003-02	root_000994	resolved_source_exact
w-s024-a008-w005	m-w-s024-a008-w005-01	root_000822	resolved_source_exact
w-s024-a008-w006	m-w-s024-a008-w006-01	root_000536	resolved_source_exact
w-s024-a008-w007	m-w-s024-a008-w007-01	root_000822	resolved_source_exact
w-s024-a008-w008	m-w-s024-a008-w008-02	root_000047	resolved_normalized_exact
w-s024-a008-w011	m-w-s024-a008-w011-02	root_001290	resolved_source_exact
w-s024-a009-w001	m-w-s024-a009-w001-03	root_000439	resolved_source_exact
w-s024-a009-w003	m-w-s024-a009-w003-01	root_001092	resolved_source_exact
w-s024-a009-w004	m-w-s024-a009-w004-01	root_000047	resolved_normalized_exact
w-s024-a009-w007	m-w-s024-a009-w007-01	root_001332	resolved_source_exact
w-s024-a009-w009	m-w-s024-a009-w009-02	root_000852	resolved_source_exact
w-s024-a010-w002	m-w-s024-a010-w002-01	root_001163	resolved_source_exact
w-s024-a010-w003	m-w-s024-a010-w003-01	root_000047	resolved_normalized_exact
w-s024-a010-w005	m-w-s024-a010-w005-02	root_000552	resolved_source_exact
w-s024-a010-w007	m-w-s024-a010-w007-01	root_000047	resolved_normalized_exact
w-s024-a010-w008	m-w-s024-a010-w008-01	root_000189	resolved_source_exact
w-s024-a010-w009	m-w-s024-a010-w009-01	root_000348	resolved_source_exact
w-s024-a011-w003	m-w-s024-a011-w003-01	root_000281	resolved_source_exact
w-s024-a011-w004	m-w-s024-a011-w004-03	root_000041	resolved_normalized_exact
w-s024-a011-w005	m-w-s024-a011-w005-01	root_001018	resolved_source_exact
w-s024-a011-w008	m-w-s024-a011-w008-01	root_000318	resolved_source_exact
w-s024-a011-w009	m-w-s024-a011-w009-01	root_000787	resolved_source_exact
w-s024-a011-w013	m-w-s024-a011-w013-01	root_000452	resolved_source_exact
w-s024-a011-w015	m-w-s024-a011-w015-02	root_001315	resolved_source_exact
w-s024-a011-w016	m-w-s024-a011-w016-01	root_001409	resolved_source_exact
w-s024-a011-w019	m-w-s024-a011-w019-01	root_001296	resolved_source_exact
w-s024-a011-w021	m-w-s024-a011-w021-02	root_000013	resolved_normalized_exact
w-s024-a011-w023	m-w-s024-a011-w023-01	root_001684	resolved_source_exact
w-s024-a011-w024	m-w-s024-a011-w024-01	root_001281	resolved_source_exact
w-s024-a011-w027	m-w-s024-a011-w027-01	root_000994	resolved_source_exact
w-s024-a011-w028	m-w-s024-a011-w028-01	root_001029	resolved_source_exact
w-s024-a012-w003	m-w-s024-a012-w003-01	root_000741	resolved_source_exact
w-s024-a012-w004	m-w-s024-a012-w004-01	root_000969	resolved_source_exact
w-s024-a012-w005	m-w-s024-a012-w005-02	root_000054	resolved_normalized_exact
w-s024-a012-w006	m-w-s024-a012-w006-03	root_000054	resolved_normalized_exact
w-s024-a012-w007	m-w-s024-a012-w007-02	root_001533	resolved_source_exact
w-s024-a012-w008	m-w-s024-a012-w008-01	root_000452	resolved_source_exact
w-s024-a012-w009	m-w-s024-a012-w009-02	root_001272	resolved_source_exact
w-s024-a012-w011	m-w-s024-a012-w011-01	root_000041	resolved_normalized_exact
w-s024-a012-w012	m-w-s024-a012-w012-01	root_000170	resolved_source_exact
w-s024-a013-w002	m-w-s024-a013-w002-01	root_000281	resolved_source_exact
w-s024-a013-w004	m-w-s024-a013-w004-02	root_000536	resolved_source_exact
w-s024-a013-w005	m-w-s024-a013-w005-01	root_000822	resolved_source_exact
w-s024-a013-w008	m-w-s024-a013-w008-01	root_000009	resolved_normalized_exact
w-s024-a013-w009	m-w-s024-a013-w009-03	root_000822	resolved_source_exact
