attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	24:0	1:1	1	w-s024-a000-w001	1:1:1	m-w-s024-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	24:0	1:1	2	w-s024-a000-w001	1:1:1	m-w-s024-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	24:0	1:1	3	w-s024-a000-w002	1:1:2	m-w-s024-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	24:0	1:1	4	w-s024-a000-w003	1:1:3	m-w-s024-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	24:0	1:1	5	w-s024-a000-w003	1:1:3	m-w-s024-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:24:1:1	24:1	24:1	1	w-s024-a001-w001	24:1:1	m-w-s024-a001-w001-01	سُورَةٌ	س و ر		position_crosswalk	morpheme_aligned
q:24:1:2	24:1	24:1	2	w-s024-a001-w002	24:1:2	m-w-s024-a001-w002-01	أَنْزَلْنَاهَا	ن ز ل		position_crosswalk	morpheme_aligned
q:24:1:4	24:1	24:1	4	w-s024-a001-w003	24:1:3	m-w-s024-a001-w003-02	وَفَرَضْنَاهَا	ف ر ض		position_crosswalk	morpheme_aligned
q:24:1:6	24:1	24:1	6	w-s024-a001-w004	24:1:4	m-w-s024-a001-w004-02	وَأَنْزَلْنَا	ن ز ل	فِي	position_crosswalk	morpheme_aligned
q:24:1:7	24:1	24:1	7	w-s024-a001-w005	24:1:5	m-w-s024-a001-w005-02;m-w-s024-a001-w005-01			فِي	position_crosswalk	morpheme_aligned
q:24:1:8	24:1	24:1	8	w-s024-a001-w006	24:1:6	m-w-s024-a001-w006-01	آيَاتٍ	أ ي ي		position_crosswalk	morpheme_aligned
q:24:1:9	24:1	24:1	9	w-s024-a001-w007	24:1:7	m-w-s024-a001-w007-01	بَيِّنَاتٍ	ب ي ن		position_crosswalk	morpheme_aligned
q:24:1:10	24:1	24:1	10	w-s024-a001-w008	24:1:8	m-w-s024-a001-w008-01;m-w-s024-a001-w008-02	لَعَلَّكُمْ	ل ع ل		position_crosswalk	morpheme_aligned
q:24:1:11	24:1	24:1	11	w-s024-a001-w009	24:1:9	m-w-s024-a001-w009-01	تَذَكَّرُونَ	ذ ك ر		position_crosswalk	morpheme_aligned
q:24:2:1	24:2	24:2	1	w-s024-a002-w001	24:2:1	m-w-s024-a002-w001-02	الزَّانِيَةُ	ز ن ي		position_crosswalk	morpheme_aligned
q:24:2:3	24:2	24:2	3	w-s024-a002-w001	24:2:1	m-w-s024-a002-w001-02	وَالزَّانِي	ز ن ي		surface_root_sequence_fallback	morpheme_aligned
q:24:2:5	24:2	24:2	5	w-s024-a002-w003	24:2:3	m-w-s024-a002-w003-02	فَاجْلِدُوا	ج ل د		position_crosswalk	morpheme_aligned
q:24:2:6	24:2	24:2	6	w-s024-a002-w004	24:2:4	m-w-s024-a002-w004-01	كُلَّ	ك ل ل		position_crosswalk	morpheme_aligned
q:24:2:7	24:2	24:2	7	w-s024-a002-w005	24:2:5	m-w-s024-a002-w005-01	وَاحِدٍ	و ح د	مِن	position_crosswalk	morpheme_aligned
q:24:2:8	24:2	24:2	8	w-s024-a002-w006	24:2:6	m-w-s024-a002-w006-02;m-w-s024-a002-w006-01			مِن	position_crosswalk	morpheme_aligned
q:24:2:9	24:2	24:2	9	w-s024-a002-w007	24:2:7	m-w-s024-a002-w007-01	مِائَةَ	م أ ي		position_crosswalk	morpheme_aligned
q:24:2:10	24:2	24:2	10	w-s024-a002-w008	24:2:8	m-w-s024-a002-w008-01	جَلْدَةٍ	ج ل د		position_crosswalk	morpheme_aligned
q:24:2:13	24:2	24:2	13	w-s024-a002-w010	24:2:10	m-w-s024-a002-w010-01;m-w-s024-a002-w010-02	تَأْخُذْكُمْ	أ خ ذ	بـ;فِي	position_crosswalk	morpheme_aligned
q:24:2:14	24:2	24:2	14	w-s024-a002-w011	24:2:11	m-w-s024-a002-w011-01			بـ	position_crosswalk	morpheme_aligned
q:24:2:15	24:2	24:2	15	w-s024-a002-w011	24:2:11	m-w-s024-a002-w011-02	بِهِمَا		بـ	position_crosswalk	morpheme_aligned
q:24:2:16	24:2	24:2	16	w-s024-a002-w012	24:2:12	m-w-s024-a002-w012-01	رَأْفَةٌ	ر أ ف		position_crosswalk	morpheme_aligned
q:24:2:17	24:2	24:2	17	w-s024-a002-w013	24:2:13	m-w-s024-a002-w013-01			فِي	position_crosswalk	morpheme_aligned
q:24:2:18	24:2	24:2	18	w-s024-a002-w014	24:2:14	m-w-s024-a002-w014-01	دِينِ	د ي ن	فِي	position_crosswalk	morpheme_aligned
q:24:2:19	24:2	24:2	19	w-s024-a002-w015	24:2:15	m-w-s024-a002-w015-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:24:2:21	24:2	24:2	21	w-s024-a002-w017	24:2:17	m-w-s024-a002-w017-01	كُنْتُمْ	ك و ن		position_crosswalk	morpheme_aligned
q:24:2:22	24:2	24:2	22	w-s024-a002-w018	24:2:18	m-w-s024-a002-w018-01	تُؤْمِنُونَ	أ م ن	بـ	position_crosswalk	morpheme_aligned
q:24:2:23	24:2	24:2	23	w-s024-a002-w019	24:2:19	m-w-s024-a002-w019-01			بـ	position_crosswalk	morpheme_aligned
q:24:2:24	24:2	24:2	24	w-s024-a002-w019	24:2:19	m-w-s024-a002-w019-02	بِاللَّهِ	أ ل ه	بـ	position_crosswalk	morpheme_aligned
q:24:2:26	24:2	24:2	26	w-s024-a002-w020	24:2:20	m-w-s024-a002-w020-03	وَالْيَوْمِ	ي و م		position_crosswalk	morpheme_aligned
q:24:2:27	24:2	24:2	27	w-s024-a002-w021	24:2:21	m-w-s024-a002-w021-02	الْآخِرِ	أ خ ر		position_crosswalk	morpheme_aligned
q:24:2:30	24:2	24:2	30	w-s024-a002-w022	24:2:22	m-w-s024-a002-w022-03	وَلْيَشْهَدْ	ش ه د		position_crosswalk	morpheme_aligned
q:24:2:31	24:2	24:2	31	w-s024-a002-w023	24:2:23	m-w-s024-a002-w023-01	عَذَابَهُمَا	ع ذ ب		position_crosswalk	morpheme_aligned
q:24:2:32	24:2	24:2	32	w-s024-a002-w024	24:2:24	m-w-s024-a002-w024-01	طَائِفَةٌ	ط و ف	مِن	position_crosswalk	morpheme_aligned
q:24:2:33	24:2	24:2	33	w-s024-a002-w025	24:2:25	m-w-s024-a002-w025-01			مِن	position_crosswalk	morpheme_aligned
q:24:2:34	24:2	24:2	34	w-s024-a002-w026	24:2:26	m-w-s024-a002-w026-02	الْمُؤْمِنِينَ	أ م ن	مِن	position_crosswalk	morpheme_aligned
q:24:3:1	24:3	24:3	1	w-s024-a003-w001	24:3:1	m-w-s024-a003-w001-02	الزَّانِي	ز ن ي		position_crosswalk	morpheme_aligned
q:24:3:3	24:3	24:3	3	w-s024-a003-w003	24:3:3	m-w-s024-a003-w003-01	يَنْكِحُ	ن ك ح		position_crosswalk	morpheme_aligned
q:24:3:5	24:3	24:3	5	w-s024-a003-w005	24:3:5	m-w-s024-a003-w005-01	زَانِيَةً	ز ن ي		position_crosswalk	morpheme_aligned
q:24:3:7	24:3	24:3	7	w-s024-a003-w007	24:3:7	m-w-s024-a003-w007-01	مُشْرِكَةً	ش ر ك		position_crosswalk	morpheme_aligned
q:24:3:9	24:3	24:3	9	w-s024-a003-w008	24:3:8	m-w-s024-a003-w008-03	وَالزَّانِيَةُ	ز ن ي		position_crosswalk	morpheme_aligned
q:24:3:11	24:3	24:3	11	w-s024-a003-w010	24:3:10	m-w-s024-a003-w010-01;m-w-s024-a003-w010-02	يَنْكِحُهَا	ن ك ح		position_crosswalk	morpheme_aligned
q:24:3:13	24:3	24:3	13	w-s024-a003-w012	24:3:12	m-w-s024-a003-w012-01	زَانٍ	ز ن ي		position_crosswalk	morpheme_aligned
q:24:3:15	24:3	24:3	15	w-s024-a003-w014	24:3:14	m-w-s024-a003-w014-01	مُشْرِكٌ	ش ر ك		position_crosswalk	morpheme_aligned
q:24:3:17	24:3	24:3	17	w-s024-a003-w015	24:3:15	m-w-s024-a003-w015-02	وَحُرِّمَ	ح ر م	عَلَى	position_crosswalk	morpheme_aligned
q:24:3:18	24:3	24:3	18	w-s024-a003-w016	24:3:16	m-w-s024-a003-w016-01	ذَلِكَ			position_crosswalk	morpheme_aligned
q:24:3:19	24:3	24:3	19	w-s024-a003-w017	24:3:17	m-w-s024-a003-w017-01			عَلَى	position_crosswalk	morpheme_aligned
