source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s024-a000-w001	24:0	1	بِسْمِ	w-s024-a000-w001	1:1:1	one_to_one
t-s024-a000-w002	24:0	2	ٱللَّهِ	w-s024-a000-w002	1:1:2	one_to_one
t-s024-a000-w003	24:0	3	ٱلرَّحْمَٰنِ	w-s024-a000-w003	1:1:3	one_to_one
t-s024-a000-w004	24:0	4	ٱلرَّحِيمِ	w-s024-a000-w004	1:1:4	one_to_one
t-s024-a001-w001	24:1	1	سُورَةٌ	w-s024-a001-w001	24:1:1	one_to_one
t-s024-a001-w002	24:1	2	أَنزَلْنَٰهَا	w-s024-a001-w002	24:1:2	one_to_one
t-s024-a001-w003	24:1	3	وَفَرَضْنَٰهَا	w-s024-a001-w003	24:1:3	one_to_one
t-s024-a001-w004	24:1	4	وَأَنزَلْنَا	w-s024-a001-w004	24:1:4	one_to_one
t-s024-a001-w005	24:1	5	فِيهَآ	w-s024-a001-w005	24:1:5	one_to_one
t-s024-a001-w006	24:1	6	ءَايَٰتٍۭ	w-s024-a001-w006	24:1:6	one_to_one
t-s024-a001-w007	24:1	7	بَيِّنَٰتٍۢ	w-s024-a001-w007	24:1:7	one_to_one
t-s024-a001-w008	24:1	8	لَّعَلَّكُمْ	w-s024-a001-w008	24:1:8	one_to_one
t-s024-a001-w009	24:1	9	تَذَكَّرُونَ	w-s024-a001-w009	24:1:9	one_to_one
t-s024-a002-w001	24:2	1	ٱلزَّانِيَةُ	w-s024-a002-w001	24:2:1	one_to_one
t-s024-a002-w002	24:2	2	وَٱلزَّانِى	w-s024-a002-w002	24:2:2	one_to_one
t-s024-a002-w003	24:2	3	فَٱجْلِدُوا۟	w-s024-a002-w003	24:2:3	one_to_one
t-s024-a002-w004	24:2	4	كُلَّ	w-s024-a002-w004	24:2:4	one_to_one
t-s024-a002-w005	24:2	5	وَٰحِدٍۢ	w-s024-a002-w005	24:2:5	one_to_one
t-s024-a002-w006	24:2	6	مِّنْهُمَا	w-s024-a002-w006	24:2:6	one_to_one
t-s024-a002-w007	24:2	7	مِا۟ئَةَ	w-s024-a002-w007	24:2:7	one_to_one
t-s024-a002-w008	24:2	8	جَلْدَةٍۢ	w-s024-a002-w008	24:2:8	one_to_one
t-s024-a002-w009	24:2	9	وَلَا	w-s024-a002-w009	24:2:9	one_to_one
t-s024-a002-w010	24:2	10	تَأْخُذْكُم	w-s024-a002-w010	24:2:10	one_to_one
t-s024-a002-w011	24:2	11	بِهِمَا	w-s024-a002-w011	24:2:11	one_to_one
t-s024-a002-w012	24:2	12	رَأْفَةٌۭ	w-s024-a002-w012	24:2:12	one_to_one
t-s024-a002-w013	24:2	13	فِى	w-s024-a002-w013	24:2:13	one_to_one
t-s024-a002-w014	24:2	14	دِينِ	w-s024-a002-w014	24:2:14	one_to_one
t-s024-a002-w015	24:2	15	ٱللَّهِ	w-s024-a002-w015	24:2:15	one_to_one
t-s024-a002-w016	24:2	16	إِن	w-s024-a002-w016	24:2:16	one_to_one
t-s024-a002-w017	24:2	17	كُنتُمْ	w-s024-a002-w017	24:2:17	one_to_one
t-s024-a002-w018	24:2	18	تُؤْمِنُونَ	w-s024-a002-w018	24:2:18	one_to_one
t-s024-a002-w019	24:2	19	بِٱللَّهِ	w-s024-a002-w019	24:2:19	one_to_one
t-s024-a002-w020	24:2	20	وَٱلْيَوْمِ	w-s024-a002-w020	24:2:20	one_to_one
t-s024-a002-w021	24:2	21	ٱلْءَاخِرِ	w-s024-a002-w021	24:2:21	one_to_one
t-s024-a002-w022	24:2	22	وَلْيَشْهَدْ	w-s024-a002-w022	24:2:22	one_to_one
t-s024-a002-w023	24:2	23	عَذَابَهُمَا	w-s024-a002-w023	24:2:23	one_to_one
t-s024-a002-w024	24:2	24	طَآئِفَةٌۭ	w-s024-a002-w024	24:2:24	one_to_one
t-s024-a002-w025	24:2	25	مِّنَ	w-s024-a002-w025	24:2:25	one_to_one
t-s024-a002-w026	24:2	26	ٱلْمُؤْمِنِينَ	w-s024-a002-w026	24:2:26	one_to_one
t-s024-a003-w001	24:3	1	ٱلزَّانِى	w-s024-a003-w001	24:3:1	one_to_one
t-s024-a003-w002	24:3	2	لَا	w-s024-a003-w002	24:3:2	one_to_one
t-s024-a003-w003	24:3	3	يَنكِحُ	w-s024-a003-w003	24:3:3	one_to_one
t-s024-a003-w004	24:3	4	إِلَّا	w-s024-a003-w004	24:3:4	one_to_one
t-s024-a003-w005	24:3	5	زَانِيَةً	w-s024-a003-w005	24:3:5	one_to_one
t-s024-a003-w006	24:3	6	أَوْ	w-s024-a003-w006	24:3:6	one_to_one
t-s024-a003-w007	24:3	7	مُشْرِكَةًۭ	w-s024-a003-w007	24:3:7	one_to_one
t-s024-a003-w008	24:3	8	وَٱلزَّانِيَةُ	w-s024-a003-w008	24:3:8	one_to_one
t-s024-a003-w009	24:3	9	لَا	w-s024-a003-w009	24:3:9	one_to_one
t-s024-a003-w010	24:3	10	يَنكِحُهَآ	w-s024-a003-w010	24:3:10	one_to_one
t-s024-a003-w011	24:3	11	إِلَّا	w-s024-a003-w011	24:3:11	one_to_one
t-s024-a003-w012	24:3	12	زَانٍ	w-s024-a003-w012	24:3:12	one_to_one
t-s024-a003-w013	24:3	13	أَوْ	w-s024-a003-w013	24:3:13	one_to_one
t-s024-a003-w014	24:3	14	مُشْرِكٌۭ	w-s024-a003-w014	24:3:14	one_to_one
t-s024-a003-w015	24:3	15	وَحُرِّمَ	w-s024-a003-w015	24:3:15	one_to_one
t-s024-a003-w016	24:3	16	ذَٰلِكَ	w-s024-a003-w016	24:3:16	one_to_one
t-s024-a003-w017	24:3	17	عَلَى	w-s024-a003-w017	24:3:17	one_to_one
t-s024-a003-w018	24:3	18	ٱلْمُؤْمِنِينَ	w-s024-a003-w018	24:3:18	one_to_one
t-s024-a004-w001	24:4	1	وَٱلَّذِينَ	w-s024-a004-w001	24:4:1	one_to_one
t-s024-a004-w002	24:4	2	يَرْمُونَ	w-s024-a004-w002	24:4:2	one_to_one
t-s024-a004-w003	24:4	3	ٱلْمُحْصَنَٰتِ	w-s024-a004-w003	24:4:3	one_to_one
t-s024-a004-w004	24:4	4	ثُمَّ	w-s024-a004-w004	24:4:4	one_to_one
t-s024-a004-w005	24:4	5	لَمْ	w-s024-a004-w005	24:4:5	one_to_one
t-s024-a004-w006	24:4	6	يَأْتُوا۟	w-s024-a004-w006	24:4:6	one_to_one
t-s024-a004-w007	24:4	7	بِأَرْبَعَةِ	w-s024-a004-w007	24:4:7	one_to_one
t-s024-a004-w008	24:4	8	شُهَدَآءَ	w-s024-a004-w008	24:4:8	one_to_one
t-s024-a004-w009	24:4	9	فَٱجْلِدُوهُمْ	w-s024-a004-w009	24:4:9	one_to_one
t-s024-a004-w010	24:4	10	ثَمَٰنِينَ	w-s024-a004-w010	24:4:10	one_to_one
t-s024-a004-w011	24:4	11	جَلْدَةًۭ	w-s024-a004-w011	24:4:11	one_to_one
t-s024-a004-w012	24:4	12	وَلَا	w-s024-a004-w012	24:4:12	one_to_one
t-s024-a004-w013	24:4	13	تَقْبَلُوا۟	w-s024-a004-w013	24:4:13	one_to_one
t-s024-a004-w014	24:4	14	لَهُمْ	w-s024-a004-w014	24:4:14	one_to_one
t-s024-a004-w015	24:4	15	شَهَٰدَةً	w-s024-a004-w015	24:4:15	one_to_one
t-s024-a004-w016	24:4	16	أَبَدًۭا	w-s024-a004-w016	24:4:16	one_to_one
t-s024-a004-w017	24:4	17	وَأُو۟لَٰٓئِكَ	w-s024-a004-w017	24:4:17	one_to_one
t-s024-a004-w018	24:4	18	هُمُ	w-s024-a004-w018	24:4:18	one_to_one
t-s024-a004-w019	24:4	19	ٱلْفَٰسِقُونَ	w-s024-a004-w019	24:4:19	one_to_one
