attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	33:0	1:1	1	w-s033-a000-w001	1:1:1	m-w-s033-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	33:0	1:1	2	w-s033-a000-w001	1:1:1	m-w-s033-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	33:0	1:1	3	w-s033-a000-w002	1:1:2	m-w-s033-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	33:0	1:1	4	w-s033-a000-w003	1:1:3	m-w-s033-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	33:0	1:1	5	w-s033-a000-w003	1:1:3	m-w-s033-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:33:1:1	33:1	33:1	1	w-s033-a001-w001	33:1:1	m-w-s033-a001-w001-02	يَاأَيُّهَا			position_crosswalk	morpheme_aligned
q:33:1:2	33:1	33:1	2	w-s033-a001-w001	33:1:1	m-w-s033-a001-w001-02	يَاأَيُّهَا	أ ي ي		position_crosswalk	morpheme_aligned
q:33:1:3	33:1	33:1	3	w-s033-a001-w002	33:1:2	m-w-s033-a001-w002-02	النَّبِيُّ	ن ب أ		position_crosswalk	morpheme_aligned
q:33:1:4	33:1	33:1	4	w-s033-a001-w003	33:1:3	m-w-s033-a001-w003-01	اتَّقِ	و ق ي		position_crosswalk	morpheme_aligned
q:33:1:5	33:1	33:1	5	w-s033-a001-w004	33:1:4	m-w-s033-a001-w004-01	اللَّهَ	أ ل ه		position_crosswalk	morpheme_aligned
q:33:1:8	33:1	33:1	8	w-s033-a001-w006	33:1:6	m-w-s033-a001-w006-01	تُطِعِ	ط و ع		position_crosswalk	morpheme_aligned
q:33:1:9	33:1	33:1	9	w-s033-a001-w007	33:1:7	m-w-s033-a001-w007-02	الْكَافِرِينَ	ك ف ر		position_crosswalk	morpheme_aligned
q:33:1:11	33:1	33:1	11	w-s033-a001-w008	33:1:8	m-w-s033-a001-w008-03	وَالْمُنَافِقِينَ	ن ف ق		position_crosswalk	morpheme_aligned
q:33:1:12	33:1	33:1	12	w-s033-a001-w009	33:1:9	m-w-s033-a001-w009-01	إِنَّ			position_crosswalk	morpheme_aligned
q:33:1:13	33:1	33:1	13	w-s033-a001-w010	33:1:10	m-w-s033-a001-w010-01	اللَّهَ	أ ل ه		position_crosswalk	morpheme_aligned
q:33:1:14	33:1	33:1	14	w-s033-a001-w011	33:1:11	m-w-s033-a001-w011-01	كَانَ	ك و ن		position_crosswalk	morpheme_aligned
q:33:1:15	33:1	33:1	15	w-s033-a001-w012	33:1:12	m-w-s033-a001-w012-01	عَلِيمَاً	ع ل م		position_crosswalk	morpheme_aligned
q:33:1:16	33:1	33:1	16	w-s033-a001-w013	33:1:13	m-w-s033-a001-w013-01	حَكِيمَاً	ح ك م		position_crosswalk	morpheme_aligned
q:33:2:2	33:2	33:2	2	w-s033-a002-w001	33:2:1	m-w-s033-a002-w001-02	وَاتَّبِعْ	ت ب ع		position_crosswalk	morpheme_aligned
q:33:2:3	33:2	33:2	3	w-s033-a002-w002	33:2:2	m-w-s033-a002-w002-01	مَا			position_crosswalk	morpheme_aligned
q:33:2:4	33:2	33:2	4	w-s033-a002-w003	33:2:3	m-w-s033-a002-w003-01	يُوحَى	و ح ي	إِلَى;مِن	position_crosswalk	morpheme_aligned
q:33:2:5	33:2	33:2	5	w-s033-a002-w004	33:2:4	m-w-s033-a002-w004-02;m-w-s033-a002-w004-01			إِلَى	position_crosswalk	morpheme_aligned
q:33:2:6	33:2	33:2	6	w-s033-a002-w005	33:2:5	m-w-s033-a002-w005-01			مِن	position_crosswalk	morpheme_aligned
q:33:2:7	33:2	33:2	7	w-s033-a002-w006	33:2:6	m-w-s033-a002-w006-01	رَبِّكَ	ر ب ب	مِن	position_crosswalk	morpheme_aligned
q:33:2:8	33:2	33:2	8	w-s033-a002-w007	33:2:7	m-w-s033-a002-w007-01	إِنَّ			position_crosswalk	morpheme_aligned
q:33:2:9	33:2	33:2	9	w-s033-a002-w008	33:2:8	m-w-s033-a002-w008-01	اللَّهَ	أ ل ه		position_crosswalk	morpheme_aligned
q:33:2:10	33:2	33:2	10	w-s033-a002-w009	33:2:9	m-w-s033-a002-w009-01	كَانَ	ك و ن		position_crosswalk	morpheme_aligned
q:33:2:11	33:2	33:2	11	w-s033-a002-w010	33:2:10	m-w-s033-a002-w010-01			بـ	position_crosswalk	morpheme_aligned
q:33:2:12	33:2	33:2	12	w-s033-a002-w010	33:2:10	m-w-s033-a002-w010-02	بِمَا		بـ	position_crosswalk	morpheme_aligned
q:33:2:13	33:2	33:2	13	w-s033-a002-w011	33:2:11	m-w-s033-a002-w011-01	تَعْمَلُونَ	ع م ل		position_crosswalk	morpheme_aligned
q:33:2:14	33:2	33:2	14	w-s033-a002-w012	33:2:12	m-w-s033-a002-w012-01	خَبِيرَاً	خ ب ر	بـ	position_crosswalk	morpheme_aligned
q:33:3:2	33:3	33:3	2	w-s033-a003-w001	33:3:1	m-w-s033-a003-w001-02	وَتَوَكَّلْ	و ك ل	عَلَى	position_crosswalk	morpheme_aligned
q:33:3:3	33:3	33:3	3	w-s033-a003-w002	33:3:2	m-w-s033-a003-w002-01			عَلَى	position_crosswalk	morpheme_aligned
q:33:3:4	33:3	33:3	4	w-s033-a003-w003	33:3:3	m-w-s033-a003-w003-01	اللَّهِ	أ ل ه	عَلَى	position_crosswalk	morpheme_aligned
q:33:3:6	33:3	33:3	6	w-s033-a003-w004	33:3:4	m-w-s033-a003-w004-02	وَكَفَى	ك ف ي	بـ	position_crosswalk	morpheme_aligned
q:33:3:7	33:3	33:3	7	w-s033-a003-w005	33:3:5	m-w-s033-a003-w005-01			بـ	position_crosswalk	morpheme_aligned
q:33:3:8	33:3	33:3	8	w-s033-a003-w005	33:3:5	m-w-s033-a003-w005-02	بِاللَّهِ	أ ل ه	بـ	position_crosswalk	morpheme_aligned
q:33:3:9	33:3	33:3	9	w-s033-a003-w006	33:3:6	m-w-s033-a003-w006-01	وَكِيلَاً	و ك ل		position_crosswalk	morpheme_aligned
q:33:4:2	33:4	33:4	2	w-s033-a004-w002	33:4:2	m-w-s033-a004-w002-01	جَعَلَ	ج ع ل	لـ;مِن	position_crosswalk	morpheme_aligned
