source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s033-a000-w001	33:0	1	بِسْمِ	w-s033-a000-w001	1:1:1	one_to_one
t-s033-a000-w002	33:0	2	ٱللَّهِ	w-s033-a000-w002	1:1:2	one_to_one
t-s033-a000-w003	33:0	3	ٱلرَّحْمَٰنِ	w-s033-a000-w003	1:1:3	one_to_one
t-s033-a000-w004	33:0	4	ٱلرَّحِيمِ	w-s033-a000-w004	1:1:4	one_to_one
t-s033-a001-w001	33:1	1	يَٰٓأَيُّهَا	w-s033-a001-w001	33:1:1	one_to_one
t-s033-a001-w002	33:1	2	ٱلنَّبِىُّ	w-s033-a001-w002	33:1:2	one_to_one
t-s033-a001-w003	33:1	3	ٱتَّقِ	w-s033-a001-w003	33:1:3	one_to_one
t-s033-a001-w004	33:1	4	ٱللَّهَ	w-s033-a001-w004	33:1:4	one_to_one
t-s033-a001-w005	33:1	5	وَلَا	w-s033-a001-w005	33:1:5	one_to_one
t-s033-a001-w006	33:1	6	تُطِعِ	w-s033-a001-w006	33:1:6	one_to_one
t-s033-a001-w007	33:1	7	ٱلْكَٰفِرِينَ	w-s033-a001-w007	33:1:7	one_to_one
t-s033-a001-w008	33:1	8	وَٱلْمُنَٰفِقِينَ	w-s033-a001-w008	33:1:8	one_to_one
t-s033-a001-w009	33:1	9	إِنَّ	w-s033-a001-w009	33:1:9	one_to_one
t-s033-a001-w010	33:1	10	ٱللَّهَ	w-s033-a001-w010	33:1:10	one_to_one
t-s033-a001-w011	33:1	11	كَانَ	w-s033-a001-w011	33:1:11	one_to_one
t-s033-a001-w012	33:1	12	عَلِيمًا	w-s033-a001-w012	33:1:12	one_to_one
t-s033-a001-w013	33:1	13	حَكِيمًۭا	w-s033-a001-w013	33:1:13	one_to_one
t-s033-a002-w001	33:2	1	وَٱتَّبِعْ	w-s033-a002-w001	33:2:1	one_to_one
t-s033-a002-w002	33:2	2	مَا	w-s033-a002-w002	33:2:2	one_to_one
t-s033-a002-w003	33:2	3	يُوحَىٰٓ	w-s033-a002-w003	33:2:3	one_to_one
t-s033-a002-w004	33:2	4	إِلَيْكَ	w-s033-a002-w004	33:2:4	one_to_one
t-s033-a002-w005	33:2	5	مِن	w-s033-a002-w005	33:2:5	one_to_one
t-s033-a002-w006	33:2	6	رَّبِّكَ	w-s033-a002-w006	33:2:6	one_to_one
