source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s113-a000-w001	113:0	1	بِسْمِ	w-s113-a000-w001	1:1:1	one_to_one
t-s113-a000-w002	113:0	2	ٱللَّهِ	w-s113-a000-w002	1:1:2	one_to_one
t-s113-a000-w003	113:0	3	ٱلرَّحْمَٰنِ	w-s113-a000-w003	1:1:3	one_to_one
t-s113-a000-w004	113:0	4	ٱلرَّحِيمِ	w-s113-a000-w004	1:1:4	one_to_one
t-s113-a001-w001	113:1	1	قُلْ	w-s113-a001-w001	113:1:1	one_to_one
t-s113-a001-w002	113:1	2	أَعُوذُ	w-s113-a001-w002	113:1:2	one_to_one
t-s113-a001-w003	113:1	3	بِرَبِّ	w-s113-a001-w003	113:1:3	one_to_one
t-s113-a001-w004	113:1	4	ٱلْفَلَقِ	w-s113-a001-w004	113:1:4	one_to_one
t-s113-a002-w001	113:2	1	مِن	w-s113-a002-w001	113:2:1	one_to_one
t-s113-a002-w002	113:2	2	شَرِّ	w-s113-a002-w002	113:2:2	one_to_one
t-s113-a002-w003	113:2	3	مَا	w-s113-a002-w003	113:2:3	one_to_one
t-s113-a002-w004	113:2	4	خَلَقَ	w-s113-a002-w004	113:2:4	one_to_one
t-s113-a003-w001	113:3	1	وَمِن	w-s113-a003-w001	113:3:1	one_to_one
t-s113-a003-w002	113:3	2	شَرِّ	w-s113-a003-w002	113:3:2	one_to_one
t-s113-a003-w003	113:3	3	غَاسِقٍ	w-s113-a003-w003	113:3:3	one_to_one
t-s113-a003-w004	113:3	4	إِذَا	w-s113-a003-w004	113:3:4	one_to_one
t-s113-a003-w005	113:3	5	وَقَبَ	w-s113-a003-w005	113:3:5	one_to_one
t-s113-a004-w001	113:4	1	وَمِن	w-s113-a004-w001	113:4:1	one_to_one
t-s113-a004-w002	113:4	2	شَرِّ	w-s113-a004-w002	113:4:2	one_to_one
t-s113-a004-w003	113:4	3	ٱلنَّفَّٰثَٰتِ	w-s113-a004-w003	113:4:3	one_to_one
t-s113-a004-w004	113:4	4	فِى	w-s113-a004-w004	113:4:4	one_to_one
t-s113-a004-w005	113:4	5	ٱلْعُقَدِ	w-s113-a004-w005	113:4:5	one_to_one
t-s113-a005-w001	113:5	1	وَمِن	w-s113-a005-w001	113:5:1	one_to_one
t-s113-a005-w002	113:5	2	شَرِّ	w-s113-a005-w002	113:5:2	one_to_one
t-s113-a005-w003	113:5	3	حَاسِدٍ	w-s113-a005-w003	113:5:3	one_to_one
t-s113-a005-w004	113:5	4	إِذَا	w-s113-a005-w004	113:5:4	one_to_one
t-s113-a005-w005	113:5	5	حَسَدَ	w-s113-a005-w005	113:5:5	one_to_one
