syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-113_0-00001	ae:v3:s001:001:pass1:attach:a1	113:0	w-s113-a000-w001	w-s113-a000-w001	w-s113-a000-w001	m-w-s113-a000-w001-01	m-w-s113-a000-w001-02	m-w-s113-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-113_0-00002	ae:v3:s001:001:pass1:attach:a2	113:0	w-s113-a000-w001	w-s113-a000-w002		m-w-s113-a000-w001-02	m-w-s113-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-113_0-00003	ae:v3:s001:001:pass1:attach:a3	113:0	w-s113-a000-w002	w-s113-a000-w003		m-w-s113-a000-w002-01	m-w-s113-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-113_0-00004	ae:v3:s001:001:pass1:attach:a4	113:0	w-s113-a000-w002	w-s113-a000-w003		m-w-s113-a000-w002-01	m-w-s113-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-113_1-00005	ae:v3:s113:001:pass1:attach:a1	113:1	w-s113-a001-w001	w-s113-a001-w002		m-w-s113-a001-w001-01	m-w-s113-a001-w002-01		113:1:1:1	113:1:2:1		q:113:1:1	q:113:1:2		1	2		quoted_complement	syntactically_forced	high			CV	IV			position_morpheme_aligned	local_syntax	The full utterance أَعُوذُ بِرَبِّ ٱلْفَلَقِ is governed as the quote of قُلْ.	resources/attachments.tsv:58408
sx-113_1-00006	ae:v3:s113:001:pass1:attach:a2	113:1	w-s113-a001-w002	w-s113-a001-w003	w-s113-a001-w003	m-w-s113-a001-w002-01	m-w-s113-a001-w003-02	m-w-s113-a001-w003-01	113:1:2:1	113:1:3:2	113:1:3:1	q:113:1:2	q:113:1:3	q:113:1:3	2	3	3	prep_complement	syntactically_forced	high			IV	NOUN_CONCRETE		بـ	position_morpheme_aligned	case_government;local_syntax	رَبِّ is governed by the prefixed بِ as the prepositional complement of أَعُوذُ.	resources/attachments.tsv:58409
sx-113_1-00007	ae:v3:s113:001:pass1:attach:a3	113:1	w-s113-a001-w003	w-s113-a001-w004		m-w-s113-a001-w003-02	m-w-s113-a001-w004-02		113:1:3:2	113:1:4:2		q:113:1:3	q:113:1:4		3	4		idafa	syntactically_forced	high			NOUN_CONCRETE	NOUN_CONCRETE			fallback_morpheme_aligned	case_government;local_syntax	ٱلْفَلَقِ is the genitive complement in the construct بِرَبِّ ٱلْفَلَقِ.	resources/attachments.tsv:58410
sx-113_2-00008	ae:v3:s113:002:pass1:attach:a1	113:2	w-s113-a002-w002	w-s113-a002-w003		m-w-s113-a002-w002-01	m-w-s113-a002-w003-01		113:2:2:1	113:2:3:1		q:113:2:2	q:113:2:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	REL_PRON			position_morpheme_aligned	case_government;local_syntax	مَا خَلَقَ supplies the genitive complement specifying شَرِّ.	resources/attachments.tsv:58411
sx-113_2-00009	ae:v3:s113:002:pass1:attach:a2	113:2	w-s113-a002-w004	w-s113-a002-w003		m-w-s113-a002-w004-01	m-w-s113-a002-w003-01		113:2:4:1	113:2:3:1		q:113:2:4	q:113:2:3		4	3		direct_object	syntactically_forced	high			PV_PASS	REL_PRON	explicit		position_morpheme_aligned	local_syntax;word_order	مَا is the object of خَلَقَ inside the free relative مَا خَلَقَ.	resources/attachments.tsv:58412
sx-113_3-00010	ae:v3:s113:003:pass1:attach:a1	113:3	w-s113-a003-w002	w-s113-a003-w003		m-w-s113-a003-w002-01	m-w-s113-a003-w003-01		113:3:2:1	113:3:3:1		q:113:3:3	q:113:3:4		3	4		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_ACTIVE_PART			position_morpheme_aligned	case_government;local_syntax	غَاسِقٍ is the genitive complement in شَرِّ غَاسِقٍ.	resources/attachments.tsv:58413
sx-113_3-00011	ae:v3:s113:003:pass1:attach:a2	113:3	w-s113-a003-w003	w-s113-a003-w004		m-w-s113-a003-w003-01	m-w-s113-a003-w004-01		113:3:3:1	113:3:4:1		q:113:3:4	q:113:3:5		4	5		adverbial	strongly_licensed	high			NOUN_ACTIVE_PART	ADV			position_morpheme_aligned	local_syntax	إِذَا وَقَبَ temporally qualifies غَاسِقٍ by specifying when the darkening one acts.	resources/attachments.tsv:58414
