finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-54_0-001	54:0	1	strong	1	1	1:1:1	root_000745	B005	w-s054-a000-w001
f-54_0-002	54:0	2	strong	1	1	1:1:3	root_000552	B001	w-s054-a000-w003
f-54_0-002	54:0	2	strong	2	1	1:1:4	root_000552	B001	w-s054-a000-w004
f-54_0-003	54:0	3	weak	1	1	1:1:3	root_000552	B001	w-s054-a000-w003
f-54_0-003	54:0	3	weak	2	1	1:1:4	root_000552	B001	w-s054-a000-w004
f-54_1-001	54:1	1	strong	1	1	54:1:1	root_001212	B002	w-s054-a001-w001
f-54_1-002	54:1	2	strong	1	1	54:1:3	root_000807	B001	w-s054-a001-w003
f-54_1-002	54:1	2	strong	1	2	54:1:3	root_000807	B004	w-s054-a001-w003
f-54_2-001	54:2	1	strong	1	1	54:2:4	root_001001	B005	w-s054-a002-w004
f-54_2-001	54:2	1	strong	2	1	54:2:6	root_000682	B002	w-s054-a002-w006
f-54_2-002	54:2	2	strong	1	1	54:2:7	root_001414	B001	w-s054-a002-w007
f-54_2-002	54:2	2	strong	1	2	54:2:7	root_001414	B002	w-s054-a002-w007
f-54_2-003	54:2	3	weak	1	1	54:2:7	root_001414	B003	w-s054-a002-w007
f-54_2-003	54:2	3	weak	1	2	54:2:7	root_001414	B004	w-s054-a002-w007
f-54_2-004	54:2	4	weak	1	1	54:2:4	root_001001	B004	w-s054-a002-w004
f-54_2-004	54:2	4	weak	1	2	54:2:4	root_001001	B005	w-s054-a002-w004
f-54_3-001	54:3	1	strong	1	1	54:3:3	root_001609	B002	w-s054-a003-w003
f-54_3-001	54:3	1	strong	1	2	54:3:3	root_001609	B004	w-s054-a003-w003
f-54_3-002	54:3	2	strong	1	1	54:3:6	root_001215	B003	w-s054-a003-w006
f-54_3-003	54:3	3	weak	1	1	54:3:5	root_000051	B002	w-s054-a003-w005
f-54_4-001	54:4	1	strong	1	1	54:4:4	root_001464	B001	w-s054-a004-w004
f-54_4-001	54:4	1	strong	1	2	54:4:4	root_001464	B002	w-s054-a004-w004
f-54_4-002	54:4	2	strong	1	1	54:4:7	root_000624	B001	w-s054-a004-w007
f-54_5-001	54:5	1	strong	1	1	54:5:1	root_000348	B001	w-s054-a005-w001
f-54_5-001	54:5	1	strong	2	1	54:5:2	root_000151	B001	w-s054-a005-w002
f-54_5-001	54:5	1	strong	2	2	54:5:2	root_000151	B005	w-s054-a005-w002
f-54_5-002	54:5	2	strong	1	1	54:5:2	root_000151	B001	w-s054-a005-w002
f-54_5-002	54:5	2	strong	2	1	54:5:4	root_001110	B002	w-s054-a005-w004
f-54_5-003	54:5	3	strong	1	1	54:5:2	root_000151	B001	w-s054-a005-w002
f-54_5-003	54:5	3	strong	1	2	54:5:2	root_000151	B002	w-s054-a005-w002
f-54_6-001	54:6	1	strong	1	1	54:6:1	root_001684	B007	w-s054-a006-w001
f-54_6-002	54:6	2	strong	1	1	54:6:4	root_000478	B001	w-s054-a006-w004
f-54_6-002	54:6	2	strong	2	1	54:6:5	root_000478	B001	w-s054-a006-w005
f-54_6-003	54:6	3	weak	1	1	54:6:8	root_001550	B004	w-s054-a006-w008
f-54_7-001	54:7	1	strong	1	1	54:7:8	root_001503	B001	w-s054-a007-w008
f-54_7-001	54:7	1	strong	1	2	54:7:8	root_001503	B002	w-s054-a007-w008
f-54_7-002	54:7	2	weak	1	1	54:7:7	root_000234	B001	w-s054-a007-w007
f-54_7-002	54:7	2	weak	1	2	54:7:7	root_000234	B004	w-s054-a007-w007
f-54_7-003	54:7	3	reject	1	1	54:7:1	root_000412	B002	w-s054-a007-w001
f-54_8-001	54:8	1	strong	1	1	54:8:1	root_001594	B001	w-s054-a008-w001
f-54_8-001	54:8	1	strong	1	2	54:8:1	root_001594	B002	w-s054-a008-w001
f-54_8-001	54:8	1	strong	1	3	54:8:1	root_001594	B003	w-s054-a008-w001
f-54_8-001	54:8	1	strong	1	4	54:8:1	root_001594	B004	w-s054-a008-w001
f-54_8-002	54:8	2	weak	1	1	54:8:8	root_001012	B001	w-s054-a008-w008
f-54_8-002	54:8	2	weak	1	2	54:8:8	root_001012	B004	w-s054-a008-w008
f-54_8-003	54:8	3	reject	1	1	54:8:5	root_001307	B001	w-s054-a008-w005
f-54_8-003	54:8	3	reject	1	2	54:8:5	root_001307	B003	w-s054-a008-w005
f-54_9-001	54:9	1	strong	1	1	54:9:9	root_000624	B001	w-s054-a009-w009
f-54_9-002	54:9	2	strong	1	1	54:9:8	root_000266	B001	w-s054-a009-w008
f-54_9-002	54:9	2	strong	1	2	54:9:8	root_000266	B006	w-s054-a009-w008
f-54_9-003	54:9	3	strong	1	1	54:9:6	root_000973	B003	w-s054-a009-w006
f-54_9-003	54:9	3	strong	1	2	54:9:6	root_000973	B006	w-s054-a009-w006
f-54_10-001	54:10	1	strong	1	1	54:10:4	root_001098	B001	w-s054-a010-w004
f-54_10-001	54:10	1	strong	2	1	54:10:5	root_001510	B002	w-s054-a010-w005
f-54_10-002	54:10	2	strong	1	1	54:10:5	root_001510	B004	w-s054-a010-w005
f-54_10-003	54:10	3	strong	1	1	54:10:2	root_000532	B001	w-s054-a010-w002
f-54_10-003	54:10	3	strong	1	2	54:10:2	root_000532	B002	w-s054-a010-w002
f-54_11-001	54:11	1	strong	1	1	54:11:1	root_001124	B001	w-s054-a011-w001
f-54_11-001	54:11	1	strong	1	2	54:11:1	root_001124	B005	w-s054-a011-w001
f-54_11-001	54:11	1	strong	2	1	54:11:2	root_000163	B001	w-s054-a011-w002
f-54_11-002	54:11	2	strong	1	1	54:11:2	root_000163	B001	w-s054-a011-w002
f-54_11-002	54:11	2	strong	1	2	54:11:2	root_000163	B004	w-s054-a011-w002
f-54_11-003	54:11	3	weak	1	1	54:11:5	root_001599	B001	w-s054-a011-w005
f-54_11-003	54:11	3	weak	1	2	54:11:5	root_001599	B006	w-s054-a011-w005
f-54_12-001	54:12	1	strong	1	1	54:12:3	root_001069	B006	w-s054-a012-w003
f-54_12-002	54:12	2	strong	1	1	54:12:4	root_001372	B004	w-s054-a012-w004
f-54_12-002	54:12	2	strong	1	2	54:12:4	root_001372	B010	w-s054-a012-w004
f-54_12-003	54:12	3	strong	1	1	54:12:9	root_001205	B001	w-s054-a012-w009
f-54_12-003	54:12	3	strong	1	2	54:12:9	root_001205	B005	w-s054-a012-w009
