syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-110_0-00001	ae:v3:s001:001:pass1:attach:a1	110:0	w-s110-a000-w001	w-s110-a000-w001	w-s110-a000-w001	m-w-s110-a000-w001-01	m-w-s110-a000-w001-02	m-w-s110-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-110_0-00002	ae:v3:s001:001:pass1:attach:a2	110:0	w-s110-a000-w001	w-s110-a000-w002		m-w-s110-a000-w001-02	m-w-s110-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-110_0-00003	ae:v3:s001:001:pass1:attach:a3	110:0	w-s110-a000-w002	w-s110-a000-w003		m-w-s110-a000-w002-01	m-w-s110-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-110_0-00004	ae:v3:s001:001:pass1:attach:a4	110:0	w-s110-a000-w002	w-s110-a000-w003		m-w-s110-a000-w002-01	m-w-s110-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-110_1-00005	ae:v3:s110:001:pass1:attach:a1	110:1	w-s110-a001-w002	w-s110-a001-w001		m-w-s110-a001-w002-01	m-w-s110-a001-w001-01		110:1:2:1	110:1:1:1		q:110:1:2	q:110:1:1		2	1		adverbial	syntactically_forced	high			PV	ADV			position_morpheme_aligned	local_syntax;word_order	إِذَا sets the temporal condition for جَآءَ.	resources/attachments.tsv:58360
sx-110_1-00006	ae:v3:s110:001:pass1:attach:a2	110:1	w-s110-a001-w002	w-s110-a001-w003		m-w-s110-a001-w002-01	m-w-s110-a001-w003-01		110:1:2:1	110:1:3:1		q:110:1:2	q:110:1:3		2	3		subject	syntactically_forced	high			PV	NOUN_PROP			position_morpheme_aligned	case_government;agreement	نَصْرُ is nominative and is the explicit subject of جَآءَ.	resources/attachments.tsv:58361
sx-110_1-00007	ae:v3:s110:001:pass1:attach:a3	110:1	w-s110-a001-w003	w-s110-a001-w004		m-w-s110-a001-w003-01	m-w-s110-a001-w004-01		110:1:3:1	110:1:4:1		q:110:1:3	q:110:1:4		3	4		idafa	syntactically_forced	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayh of نَصْرُ.	resources/attachments.tsv:58362
sx-110_1-00008	ae:v3:s110:001:pass1:attach:a4	110:1	w-s110-a001-w003	w-s110-a001-w005		m-w-s110-a001-w003-01	m-w-s110-a001-w005-03		110:1:3:1	110:1:5:3		q:110:1:3	q:110:1:6		3	6		conjoined	strongly_licensed	high			NOUN_PROP	GERUND			position_morpheme_aligned	case_government;local_syntax	ٱلْفَتْحُ is coordinated by وَ with نَصْرُ as the second element in the subject.	resources/attachments.tsv:58363
sx-110_2-00009	ae:v3:s110:002:pass1:attach:a1	110:2	w-s110-a002-w001	w-s110-a002-w002		m-w-s110-a002-w001-02	m-w-s110-a002-w002-02		110:2:1:2	110:2:2:2		q:110:2:2	q:110:2:3		2	3		direct_object	syntactically_forced	high			PV	NOUN_CONCRETE	explicit		position_morpheme_aligned	case_government;word_order	ٱلنَّاسَ is accusative as the direct object of رَأَيْتَ.	resources/attachments.tsv:58364
sx-110_2-00010	ae:v3:s110:002:pass1:attach:a2	110:2	w-s110-a002-w002	w-s110-a002-w003		m-w-s110-a002-w002-02	m-w-s110-a002-w003-01		110:2:2:2	110:2:3:1		q:110:2:3	q:110:2:4		3	4		circumstantial	strongly_licensed	high			NOUN_CONCRETE	IV			position_morpheme_aligned	case_government;local_syntax	يَدْخُلُونَ فِي دِينِ ٱللَّهِ أَفْوَاجًا is the ḥāl clause describing ٱلنَّاسَ after رَأَيْتَ.	resources/attachments.tsv:58365
sx-110_2-00011	ae:v3:s110:002:pass1:attach:a3	110:2	w-s110-a002-w003	w-s110-a002-w005	w-s110-a002-w004	m-w-s110-a002-w003-01	m-w-s110-a002-w005-01	m-w-s110-a002-w004-01	110:2:3:1	110:2:5:1	110:2:4:1	q:110:2:4	q:110:2:6	q:110:2:5	4	6	5	prep_complement	syntactically_forced	high			IV	NOUN_ABSTRACT		فِي	position_morpheme_aligned	case_government;local_syntax	دِينِ is governed by فِي as the prepositional complement of يَدْخُلُونَ.	resources/attachments.tsv:58366
sx-110_2-00012	ae:v3:s110:002:pass1:attach:a4	110:2	w-s110-a002-w005	w-s110-a002-w006		m-w-s110-a002-w005-01	m-w-s110-a002-w006-01		110:2:5:1	110:2:6:1		q:110:2:6	q:110:2:7		6	7		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayh of دِينِ.	resources/attachments.tsv:58367
sx-110_2-00013	ae:v3:s110:002:pass1:attach:a5	110:2	w-s110-a002-w003	w-s110-a002-w007		m-w-s110-a002-w003-01	m-w-s110-a002-w007-01		110:2:3:1	110:2:7:1		q:110:2:4	q:110:2:8		4	8		circumstantial	strongly_licensed	high			IV	NOUN_CONCRETE			position_morpheme_aligned	case_government;local_syntax	أَفْوَاجًا is an accusative ḥāl describing the manner of يَدْخُلُونَ.	resources/attachments.tsv:58368
sx-110_3-00014	ae:v3:s110:003:pass1:attach:a1	110:3	w-s110-a003-w001	w-s110-a003-w001	w-s110-a003-w001	m-w-s110-a003-w001-02	m-w-s110-a003-w001-02	m-w-s110-a003-w001-02	110:3:1:2	110:3:1:2	110:3:1:2	q:110:3:2	q:110:3:3	q:110:3:3	2	3	3	prep_complement	syntactically_forced	high			CV	GERUND		بـ	fallback_morpheme_aligned	case_government;local_syntax	حَمْدِ is governed by prefixed بِـ as the complement of سَبِّحْ.	resources/attachments.tsv:58369
sx-110_3-00015	ae:v3:s110:003:pass1:attach:a2	110:3	w-s110-a003-w001	w-s110-a003-w003		m-w-s110-a003-w001-02	m-w-s110-a003-w003-01		110:3:1:2	110:3:3:1		q:110:3:3	q:110:3:4		3	4		idafa	syntactically_forced	high			GERUND	NOUN_CONCRETE			fallback_morpheme_aligned	case_government;local_syntax	رَبِّكَ is the genitive muḍāf ilayh of حَمْدِ.	resources/attachments.tsv:58370
sx-110_3-00016	ae:v3:s110:003:pass1:attach:a3	110:3	w-s110-a003-w003	w-s110-a003-w003		m-w-s110-a003-w003-01	m-w-s110-a003-w003-01		110:3:3:1	110:3:3:1		q:110:3:4	q:110:3:4		4	4		idafa	syntactically_forced	high		possessive_suffix	NOUN_CONCRETE				fallback_morpheme_aligned	morphology;local_syntax	The suffix كَ in رَبِّكَ is the possessive muḍāf ilayh of رَبِّ.	resources/attachments.tsv:58371
sx-110_3-00017	ae:v3:s110:003:pass1:attach:a4	110:3	w-s110-a003-w001	w-s110-a003-w004		m-w-s110-a003-w001-02	m-w-s110-a003-w004-02		110:3:1:2	110:3:4:2		q:110:3:2	q:110:3:6		2	6		conjoined	strongly_licensed	high			CV	CV			position_morpheme_aligned	local_syntax;parallelism	ٱسْتَغْفِرْهُ is coordinated by وَ with the imperative سَبِّحْ.	resources/attachments.tsv:58372
