finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-82_0-001	82:0	1	strong	1	1	1:1:1	root_000745	B005	w-s082-a000-w001
f-82_0-001	82:0	1	strong	2	1	1:1:2	root_000047	B002	w-s082-a000-w002
f-82_0-002	82:0	2	strong	1	1	1:1:3	root_000552	B001	w-s082-a000-w003
f-82_0-002	82:0	2	strong	1	2	1:1:3	root_000552	B003	w-s082-a000-w003
f-82_0-002	82:0	2	strong	2	1	1:1:4	root_000552	B001	w-s082-a000-w004
f-82_0-002	82:0	2	strong	2	2	1:1:4	root_000552	B003	w-s082-a000-w004
f-82_0-003	82:0	3	weak	1	1	1:1:3	root_000552	B002	w-s082-a000-w003
f-82_0-003	82:0	3	weak	2	1	1:1:4	root_000552	B002	w-s082-a000-w004
f-82_0-004	82:0	4	weak	1	1	1:1:3	root_000552	B001	w-s082-a000-w003
f-82_0-004	82:0	4	weak	2	1	1:1:4	root_000552	B001	w-s082-a000-w004
f-82_1-001	82:1	1	strong	1	1	82:1:2	root_000745	B004	w-s082-a001-w002
f-82_1-001	82:1	1	strong	2	1	82:1:3	root_001165	B001	w-s082-a001-w003
f-82_1-002	82:1	2	strong	1	1	82:1:3	root_001165	B001	w-s082-a001-w003
f-82_1-002	82:1	2	strong	1	2	82:1:3	root_001165	B002	w-s082-a001-w003
f-82_1-003	82:1	3	weak	1	1	82:1:2	root_000745	B001	w-s082-a001-w002
f-82_1-003	82:1	3	weak	1	2	82:1:2	root_000745	B004	w-s082-a001-w002
f-82_1-004	82:1	4	reject	1	1	82:1:3	root_001165	B004	w-s082-a001-w003
f-82_2-001	82:2	1	strong	1	1	82:2:2	root_001331	B001	w-s082-a002-w002
f-82_2-001	82:2	1	strong	2	1	82:2:3	root_001472	B001	w-s082-a002-w003
f-82_2-002	82:2	2	weak	1	1	82:2:2	root_001331	B008	w-s082-a002-w002
f-82_2-002	82:2	2	weak	2	1	82:2:3	root_001472	B001	w-s082-a002-w003
f-82_2-003	82:2	3	reject	1	1	82:2:3	root_001472	B006	w-s082-a002-w003
f-82_2-003	82:2	3	reject	1	2	82:2:3	root_001472	B001	w-s082-a002-w003
f-82_2-004	82:2	4	weak	1	1	82:2:3	root_001472	B004	w-s082-a002-w003
f-82_2-004	82:2	4	weak	1	2	82:2:3	root_001472	B001	w-s082-a002-w003
f-82_3-001	82:3	1	strong	1	1	82:3:2	root_000086	B001	w-s082-a003-w002
f-82_3-001	82:3	1	strong	2	1	82:3:3	root_001132	B001	w-s082-a003-w003
f-82_3-002	82:3	2	strong	1	1	82:3:2	root_000086	B005	w-s082-a003-w002
f-82_3-002	82:3	2	strong	2	1	82:3:3	root_001132	B001	w-s082-a003-w003
f-82_3-003	82:3	3	weak	1	1	82:3:2	root_000086	B003	w-s082-a003-w002
f-82_3-003	82:3	3	weak	2	1	82:3:3	root_001132	B001	w-s082-a003-w003
f-82_3-004	82:3	4	strong	1	1	82:3:3	root_001132	B001	w-s082-a003-w003
f-82_3-004	82:3	4	strong	1	2	82:3:3	root_001132	B004	w-s082-a003-w003
f-82_3-005	82:3	5	reject	1	1	82:3:2	root_000086	B007	w-s082-a003-w002
f-82_3-005	82:3	5	reject	2	1	82:3:3	root_001132	B001	w-s082-a003-w003
f-82_4-001	82:4	1	strong	1	1	82:4:2	root_001195	B001	w-s082-a004-w002
f-82_4-001	82:4	1	strong	2	1	82:4:3	root_000130	B001	w-s082-a004-w003
f-82_4-002	82:4	2	strong	1	1	82:4:2	root_001195	B002	w-s082-a004-w002
f-82_4-002	82:4	2	strong	2	1	82:4:3	root_000130	B001	w-s082-a004-w003
f-82_4-003	82:4	3	weak	1	1	82:4:3	root_000130	B002	w-s082-a004-w003
f-82_4-003	82:4	3	weak	1	2	82:4:3	root_000130	B003	w-s082-a004-w003
f-82_5-001	82:5	1	strong	1	1	82:5:1	root_001040	B001	w-s082-a005-w001
f-82_5-002	82:5	2	strong	1	1	82:5:1	root_001040	B002	w-s082-a005-w001
f-82_5-003	82:5	3	strong	1	1	82:5:2	root_001533	B013	w-s082-a005-w002
f-82_5-003	82:5	3	strong	2	1	82:5:4	root_001207	B010	w-s082-a005-w004
f-82_5-003	82:5	3	strong	3	1	82:5:5	root_000019	B002	w-s082-a005-w005
f-82_5-004	82:5	4	weak	1	1	82:5:1	root_001040	B002	w-s082-a005-w001
f-82_5-004	82:5	4	weak	2	1	82:5:4	root_001207	B007	w-s082-a005-w004
f-82_5-004	82:5	4	weak	3	1	82:5:5	root_000019	B003	w-s082-a005-w005
f-82_5-005	82:5	5	strong	1	1	82:5:2	root_001533	B011	w-s082-a005-w002
