syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-44_0-00001	ae:v3:s001:001:pass1:attach:a1	44:0	w-s044-a000-w001	w-s044-a000-w001	w-s044-a000-w001	m-w-s044-a000-w001-01	m-w-s044-a000-w001-02	m-w-s044-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-44_0-00002	ae:v3:s001:001:pass1:attach:a2	44:0	w-s044-a000-w001	w-s044-a000-w002		m-w-s044-a000-w001-02	m-w-s044-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-44_0-00003	ae:v3:s001:001:pass1:attach:a3	44:0	w-s044-a000-w002	w-s044-a000-w003		m-w-s044-a000-w002-01	m-w-s044-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-44_0-00004	ae:v3:s001:001:pass1:attach:a4	44:0	w-s044-a000-w002	w-s044-a000-w003		m-w-s044-a000-w002-01	m-w-s044-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-44_2-00005	ae:v3:s044:002:pass1:attach:a1	44:2	w-s044-a002-w001	w-s044-a002-w002		m-w-s044-a002-w001-03	m-w-s044-a002-w002-02		44:2:1:3	44:2:2:2		q:44:2:2	q:44:2:3		2	3		adjective	strongly_licensed	high			NOUN_CONCRETE	NOUN_ACTIVE_PART			position_morpheme_aligned	agreement;local_syntax	ٱلْمُبِينِ agrees with ٱلْكِتَٰبِ in definiteness, gender, number, and genitive case as its adjective.	resources/attachments.tsv:47864
sx-44_3-00006	ae:v3:s044:003:pass1:attach:a1	44:3	w-s044-a003-w001	w-s044-a003-w001		m-w-s044-a003-w001-01	m-w-s044-a003-w001-02		44:3:1:1	44:3:1:2		q:44:3:1	q:44:3:1		1	1		particle_complement	syntactically_forced	high	particle_segment	pronoun_suffix					position_morpheme_aligned	morphology;local_syntax	The -نَا in إِنَّآ is the governed pronoun complement of إِنَّ.	resources/attachments.tsv:47865
sx-44_3-00007	ae:v3:s044:003:pass1:attach:a2	44:3	w-s044-a003-w001	w-s044-a003-w002		m-w-s044-a003-w001-01	m-w-s044-a003-w002-01		44:3:1:1	44:3:2:1		q:44:3:1	q:44:3:2		1	2		predication	strongly_licensed	high			INF_ANNUL_PART	PV			position_morpheme_aligned	local_syntax	أَنزَلْنَٰهُ فِى لَيْلَةٍ مُّبَٰرَكَةٍ supplies the predicate content of إِنَّآ.	resources/attachments.tsv:47866
sx-44_3-00008	ae:v3:s044:003:pass1:attach:a3	44:3	w-s044-a003-w002	w-s044-a003-w002		m-w-s044-a003-w002-01	m-w-s044-a003-w002-01		44:3:2:1	44:3:2:1		q:44:3:2	q:44:3:2		2	2		direct_object	syntactically_forced	high		object_suffix	PV		clitic		position_morpheme_aligned	morphology;local_syntax	The final هُ in أَنزَلْنَٰهُ is an object suffix after the 1cp subject agreement.	resources/attachments.tsv:47867
sx-44_3-00009	ae:v3:s044:003:pass1:attach:a4	44:3	w-s044-a003-w002	w-s044-a003-w004	w-s044-a003-w003	m-w-s044-a003-w002-01	m-w-s044-a003-w004-01	m-w-s044-a003-w003-01	44:3:2:1	44:3:4:1	44:3:3:1	q:44:3:2	q:44:3:4	q:44:3:3	2	4	3	prep_complement	syntactically_forced	high			PV	NOUN_ABSTRACT		فِي	position_morpheme_aligned	case_government;local_syntax	لَيْلَةٍ is governed by فِى as the temporal prepositional complement of أَنزَلْنَٰهُ.	resources/attachments.tsv:47868
sx-44_3-00010	ae:v3:s044:003:pass1:attach:a5	44:3	w-s044-a003-w004	w-s044-a003-w005		m-w-s044-a003-w004-01	m-w-s044-a003-w005-01		44:3:4:1	44:3:5:1		q:44:3:4	q:44:3:5		4	5		adjective	strongly_licensed	high			NOUN_ABSTRACT	NOUN_PASSIVE_PART			position_morpheme_aligned	agreement;local_syntax	مُّبَٰرَكَةٍ agrees with لَيْلَةٍ as its feminine genitive adjective.	resources/attachments.tsv:47869
sx-44_3-00011	ae:v3:s044:003:pass1:attach:a6	44:3	w-s044-a003-w006	w-s044-a003-w006		m-w-s044-a003-w006-01	m-w-s044-a003-w006-02		44:3:6:1	44:3:6:2		q:44:3:6	q:44:3:6		6	6		particle_complement	syntactically_forced	high	particle_segment	pronoun_suffix					position_morpheme_aligned	morphology;local_syntax	The -نَا in إِنَّا is the governed pronoun complement of إِنَّ.	resources/attachments.tsv:47870
sx-44_3-00012	ae:v3:s044:003:pass1:attach:a7	44:3	w-s044-a003-w006	w-s044-a003-w007		m-w-s044-a003-w006-01	m-w-s044-a003-w007-01		44:3:6:1	44:3:7:1		q:44:3:6	q:44:3:7		6	7		predication	strongly_licensed	high			INF_ANNUL_PART	PV			position_morpheme_aligned	local_syntax	كُنَّا مُنذِرِينَ supplies the predicate content of إِنَّا.	resources/attachments.tsv:47871
sx-44_3-00013	ae:v3:s044:003:pass1:attach:a8	44:3	w-s044-a003-w007	w-s044-a003-w008		m-w-s044-a003-w007-01	m-w-s044-a003-w008-01		44:3:7:1	44:3:8:1		q:44:3:7	q:44:3:8		7	8		kana_predicate	syntactically_forced	high			PV	NOUN_ACTIVE_PART			position_morpheme_aligned	local_syntax;case_government	مُنذِرِينَ is the accusative predicate governed by كُنَّا.	resources/attachments.tsv:47872
sx-44_4-00014	ae:v3:s044:004:pass1:attach:a1	44:4	w-s044-a004-w002	w-s044-a004-w001	w-s044-a004-w001	m-w-s044-a004-w002-01	m-w-s044-a004-w001-02	m-w-s044-a004-w001-01	44:4:2:1	44:4:1:2	44:4:1:1	q:44:4:2	q:44:4:1	q:44:4:1	2	1	1	prep_complement	syntactically_forced	high		pronoun_suffix	IV_PASS			فِي	position_morpheme_aligned	case_government;local_syntax	The pronoun هَا in فِيهَا is governed by فِى and the phrase locates the event of يُفْرَقُ.	resources/attachments.tsv:47873
sx-44_4-00015	ae:v3:s044:004:pass1:attach:a2	44:4	w-s044-a004-w002	w-s044-a004-w003		m-w-s044-a004-w002-01	m-w-s044-a004-w003-01		44:4:2:1	44:4:3:1		q:44:4:2	q:44:4:3		2	3		subject	syntactically_forced	high			IV_PASS	NOUN_ABSTRACT			position_morpheme_aligned	agreement;word_order;local_syntax	كُلُّ is nominative after the passive يُفْرَقُ and functions as the delayed passive subject.	resources/attachments.tsv:47874
sx-44_4-00016	ae:v3:s044:004:pass1:attach:a3	44:4	w-s044-a004-w003	w-s044-a004-w004		m-w-s044-a004-w003-01	m-w-s044-a004-w004-01		44:4:3:1	44:4:4:1		q:44:4:3	q:44:4:4		3	4		idafa	syntactically_forced	high			NOUN_ABSTRACT	GERUND			position_morpheme_aligned	morphology;case_government	أَمْرٍ is the genitive complement of the construct-like quantifier كُلُّ.	resources/attachments.tsv:47875
sx-44_4-00017	ae:v3:s044:004:pass1:attach:a4	44:4	w-s044-a004-w004	w-s044-a004-w005		m-w-s044-a004-w004-01	m-w-s044-a004-w005-01		44:4:4:1	44:4:5:1		q:44:4:4	q:44:4:5		4	5		adjective	strongly_licensed	high			GERUND	ADJ_QUALIT			position_morpheme_aligned	agreement;local_syntax	حَكِيمٍ agrees with أَمْرٍ as its genitive masculine adjective.	resources/attachments.tsv:47876
sx-44_5-00018	ae:v3:s044:005:pass1:attach:a1	44:5	w-s044-a005-w001	w-s044-a005-w003	w-s044-a005-w002	m-w-s044-a005-w001-01	m-w-s044-a005-w003-01	m-w-s044-a005-w002-01	44:5:1:1	44:5:3:1	44:5:2:1	q:44:5:1	q:44:5:3	q:44:5:2	1	3	2	prep_complement	syntactically_forced	high			GERUND	ADV		مِن	position_morpheme_aligned	case_government;local_syntax	عِندِنَآ is governed by مِّنْ and specifies the source of أَمْرًا.	resources/attachments.tsv:47877
sx-44_5-00019	ae:v3:s044:005:pass1:attach:a2	44:5	w-s044-a005-w003	w-s044-a005-w003		m-w-s044-a005-w003-01	m-w-s044-a005-w003-01		44:5:3:1	44:5:3:1		q:44:5:3	q:44:5:3		3	3		idafa	syntactically_forced	high		possessive_suffix	ADV				position_morpheme_aligned	morphology;local_syntax	The -نَا in عِندِنَآ is the possessive complement of عِندِ.	resources/attachments.tsv:47878
sx-44_5-00020	ae:v3:s044:005:pass1:attach:a3	44:5	w-s044-a005-w004	w-s044-a005-w004		m-w-s044-a005-w004-01	m-w-s044-a005-w004-02		44:5:4:1	44:5:4:2		q:44:5:4	q:44:5:4		4	4		particle_complement	syntactically_forced	high	particle_segment	pronoun_suffix					position_morpheme_aligned	morphology;local_syntax	The -نَا in إِنَّا is the governed pronoun complement of إِنَّ.	resources/attachments.tsv:47879
sx-44_5-00021	ae:v3:s044:005:pass1:attach:a4	44:5	w-s044-a005-w004	w-s044-a005-w005		m-w-s044-a005-w004-01	m-w-s044-a005-w005-01		44:5:4:1	44:5:5:1		q:44:5:4	q:44:5:5		4	5		predication	strongly_licensed	high			INF_ANNUL_PART	PV			position_morpheme_aligned	local_syntax	كُنَّا مُرْسِلِينَ supplies the predicate content of إِنَّا.	resources/attachments.tsv:47880
sx-44_5-00022	ae:v3:s044:005:pass1:attach:a5	44:5	w-s044-a005-w005	w-s044-a005-w006		m-w-s044-a005-w005-01	m-w-s044-a005-w006-01		44:5:5:1	44:5:6:1		q:44:5:5	q:44:5:6		5	6		kana_predicate	syntactically_forced	high			PV	NOUN_ACTIVE_PART			position_morpheme_aligned	local_syntax;case_government	مُرْسِلِينَ is the accusative predicate governed by كُنَّا.	resources/attachments.tsv:47881
sx-44_6-00023	ae:v3:s044:006:pass1:attach:a1	44:6	w-s044-a006-w001	w-s044-a006-w003	w-s044-a006-w002	m-w-s044-a006-w001-01	m-w-s044-a006-w003-01	m-w-s044-a006-w002-01	44:6:1:1	44:6:3:1	44:6:2:1	q:44:6:1	q:44:6:3	q:44:6:2	1	3	2	prep_complement	syntactically_forced	high			GERUND	NOUN_CONCRETE		مِن	position_morpheme_aligned	case_government;local_syntax	رَّبِّكَ is governed by مِّن and gives the source for رَحْمَةً.	resources/attachments.tsv:47882
sx-44_6-00024	ae:v3:s044:006:pass1:attach:a2	44:6	w-s044-a006-w003	w-s044-a006-w003		m-w-s044-a006-w003-01	m-w-s044-a006-w003-01		44:6:3:1	44:6:3:1		q:44:6:3	q:44:6:3		3	3		idafa	syntactically_forced	high		possessive_suffix	NOUN_CONCRETE				position_morpheme_aligned	morphology;local_syntax	The -كَ in رَّبِّكَ is the possessive complement of رَبِّ.	resources/attachments.tsv:47883
sx-44_6-00025	ae:v3:s044:006:pass1:attach:a3	44:6	w-s044-a006-w004	w-s044-a006-w004		m-w-s044-a006-w004-01	m-w-s044-a006-w004-02		44:6:4:1	44:6:4:2		q:44:6:4	q:44:6:4		4	4		particle_complement	syntactically_forced	high	particle_segment	pronoun_suffix					position_morpheme_aligned	morphology;local_syntax	The -هُ in إِنَّهُۥ is the governed pronoun complement of إِنَّ.	resources/attachments.tsv:47884
sx-44_6-00026	ae:v3:s044:006:pass1:attach:a4	44:6	w-s044-a006-w004	w-s044-a006-w005		m-w-s044-a006-w004-01	m-w-s044-a006-w005-01		44:6:4:1	44:6:5:1		q:44:6:4	q:44:6:5		4	5		apposition	strongly_licensed	high			ANNUL_PART	PRON			position_morpheme_aligned	local_syntax	هُوَ restates and emphasizes the pronoun in إِنَّهُۥ before the predicates.	resources/attachments.tsv:47885
sx-44_6-00027	ae:v3:s044:006:pass1:attach:a5	44:6	w-s044-a006-w004	w-s044-a006-w006		m-w-s044-a006-w004-01	m-w-s044-a006-w006-02		44:6:4:1	44:6:6:2		q:44:6:4	q:44:6:6		4	6		predication	strongly_licensed	high			ANNUL_PART	NOUN_PROP			position_morpheme_aligned	local_syntax;word_order	ٱلسَّمِيعُ is a nominative predicate of إِنَّهُۥ.	resources/attachments.tsv:47886
sx-44_6-00028	ae:v3:s044:006:pass1:attach:a6	44:6	w-s044-a006-w004	w-s044-a006-w007		m-w-s044-a006-w004-01	m-w-s044-a006-w007-02		44:6:4:1	44:6:7:2		q:44:6:4	q:44:6:7		4	7		predication	strongly_licensed	high			ANNUL_PART	NOUN_PROP			position_morpheme_aligned	local_syntax;word_order	ٱلْعَلِيمُ is a second nominative predicate of إِنَّهُۥ alongside ٱلسَّمِيعُ.	resources/attachments.tsv:47887
sx-44_7-00029	ae:v3:s044:007:pass1:attach:a1	44:7	w-s044-a007-w001	w-s044-a007-w002		m-w-s044-a007-w001-01	m-w-s044-a007-w002-02		44:7:1:1	44:7:2:2		q:44:7:1	q:44:7:2		1	2		idafa	syntactically_forced	high			NOUN_CONCRETE	NOUN_CONCRETE			position_morpheme_aligned	morphology;case_government	ٱلسَّمَٰوَٰتِ is the genitive complement of رَبِّ.	resources/attachments.tsv:47888
sx-44_7-00030	ae:v3:s044:007:pass1:attach:a2	44:7	w-s044-a007-w002	w-s044-a007-w003		m-w-s044-a007-w002-02	m-w-s044-a007-w003-03		44:7:2:2	44:7:3:3		q:44:7:2	q:44:7:4		2	4		conjoined	strongly_licensed	high			NOUN_CONCRETE	NOUN_CONCRETE			position_morpheme_aligned	parallelism;local_syntax	ٱلْأَرْضِ is coordinated by وَ with ٱلسَّمَٰوَٰتِ under رَبِّ.	resources/attachments.tsv:47889
sx-44_7-00031	ae:v3:s044:007:pass1:attach:a3	44:7	w-s044-a007-w002	w-s044-a007-w004		m-w-s044-a007-w002-02	m-w-s044-a007-w004-02		44:7:2:2	44:7:4:2		q:44:7:2	q:44:7:6		2	6		conjoined	strongly_licensed	high			NOUN_CONCRETE	REL_PRON			position_morpheme_aligned	parallelism;local_syntax	مَا is coordinated by وَ with ٱلسَّمَٰوَٰتِ and ٱلْأَرْضِ as part of the governed domain.	resources/attachments.tsv:47890
sx-44_7-00032	ae:v3:s044:007:pass1:attach:a4	44:7	w-s044-a007-w005	w-s044-a007-w005		m-w-s044-a007-w005-01	m-w-s044-a007-w005-01		44:7:5:1	44:7:5:1		q:44:7:7	q:44:7:7		7	7		idafa	syntactically_forced	high		possessive_suffix	ADV				position_morpheme_aligned	morphology;local_syntax	The dual pronoun in بَيْنَهُمَا is the possessive complement of بَيْنَ.	resources/attachments.tsv:47891
sx-44_7-00033	ae:v3:s044:007:pass1:attach:a5	44:7	w-s044-a007-w004	w-s044-a007-w005		m-w-s044-a007-w004-02	m-w-s044-a007-w005-01		44:7:4:2	44:7:5:1		q:44:7:6	q:44:7:7		6	7		adverbial	strongly_licensed	high			REL_PRON	ADV			position_morpheme_aligned	local_syntax	بَيْنَهُمَا supplies the locative content of مَا in the phrase مَا بَيْنَهُمَا.	resources/attachments.tsv:47892
sx-44_7-00034	ae:v3:s044:007:pass1:attach:a6	44:7	w-s044-a007-w007	w-s044-a007-w008		m-w-s044-a007-w007-01	m-w-s044-a007-w008-01		44:7:7:1	44:7:8:1		q:44:7:9	q:44:7:10		9	10		kana_predicate	syntactically_forced	high			PV	NOUN_ACTIVE_PART			position_morpheme_aligned	local_syntax;case_government	مُّوقِنِينَ is the accusative predicate governed by كُنتُم.	resources/attachments.tsv:47893
sx-44_8-00035	ae:v3:s044:008:pass1:attach:a1	44:8	w-s044-a008-w001	w-s044-a008-w002		m-w-s044-a008-w001-01	m-w-s044-a008-w002-01		44:8:1:1	44:8:2:1		q:44:8:1	q:44:8:2		1	2		particle_complement	syntactically_forced	high			NEG_PART	NOUN_CONCRETE			position_morpheme_aligned	case_government;local_syntax	إِلَٰهَ is governed by لَآ in the categorical negation.	resources/attachments.tsv:47894
sx-44_8-00036	ae:v3:s044:008:pass1:attach:a2	44:8	w-s044-a008-w002	w-s044-a008-w004		m-w-s044-a008-w002-01	m-w-s044-a008-w004-01		44:8:2:1	44:8:4:1		q:44:8:2	q:44:8:4		2	4		exception	syntactically_forced	high			NOUN_CONCRETE	PRON			position_morpheme_aligned	local_syntax;formulaic_construction	هُوَ is the explicit exception introduced by إِلَّا from the negated class إِلَٰهَ.	resources/attachments.tsv:47895
sx-44_8-00037	ae:v3:s044:008:pass1:attach:a3	44:8	w-s044-a008-w005	w-s044-a008-w004		m-w-s044-a008-w005-01	m-w-s044-a008-w004-01		44:8:5:1	44:8:4:1		q:44:8:5	q:44:8:4		5	4		subject	strongly_licensed	high			IV	PRON			position_morpheme_aligned	agreement;word_order;local_syntax	هُوَ is the visible subject before the predicate verb يُحْىِۦ.	resources/attachments.tsv:47896
sx-44_8-00038	ae:v3:s044:008:pass1:attach:a4	44:8	w-s044-a008-w005	w-s044-a008-w006		m-w-s044-a008-w005-01	m-w-s044-a008-w006-02		44:8:5:1	44:8:6:2		q:44:8:5	q:44:8:7		5	7		conjoined	strongly_licensed	high			IV	IV			position_morpheme_aligned	parallelism;local_syntax	يُمِيتُ is coordinated by وَ with يُحْىِۦ.	resources/attachments.tsv:47897
sx-44_8-00039	ae:v3:s044:008:pass1:attach:a5	44:8	w-s044-a008-w006	w-s044-a008-w004		m-w-s044-a008-w006-02	m-w-s044-a008-w004-01		44:8:6:2	44:8:4:1		q:44:8:7	q:44:8:4		7	4		subject	strongly_licensed	high			IV	PRON			position_morpheme_aligned	agreement;local_syntax	هُوَ remains the visible subject for the coordinated verb يُمِيتُ.	resources/attachments.tsv:47898
sx-44_8-00040	ae:v3:s044:008:pass1:attach:a6	44:8	w-s044-a008-w004	w-s044-a008-w007		m-w-s044-a008-w004-01	m-w-s044-a008-w007-01		44:8:4:1	44:8:7:1		q:44:8:4	q:44:8:8		4	8		predication	strongly_licensed	high			PRON	NOUN_CONCRETE			position_morpheme_aligned	local_syntax;word_order	رَبُّكُمْ is a nominative predicate/apposition of هُوَ.	resources/attachments.tsv:47899
sx-44_8-00041	ae:v3:s044:008:pass1:attach:a7	44:8	w-s044-a008-w007	w-s044-a008-w007		m-w-s044-a008-w007-01	m-w-s044-a008-w007-01		44:8:7:1	44:8:7:1		q:44:8:8	q:44:8:8		8	8		idafa	syntactically_forced	high		possessive_suffix	NOUN_CONCRETE				position_morpheme_aligned	morphology;local_syntax	The -كُمْ in رَبُّكُمْ is the possessive complement of رَبُّ.	resources/attachments.tsv:47900
sx-44_8-00042	ae:v3:s044:008:pass1:attach:a8	44:8	w-s044-a008-w007	w-s044-a008-w007		m-w-s044-a008-w007-01	m-w-s044-a008-w007-01		44:8:7:1	44:8:7:1		q:44:8:8	q:44:8:10		8	10		conjoined	strongly_licensed	high			NOUN_CONCRETE	PREP			fallback_morpheme_aligned	parallelism;local_syntax	رَبُّ is coordinated by وَ with رَبُّكُمْ.	resources/attachments.tsv:47901
sx-44_8-00043	ae:v3:s044:008:pass1:attach:a9	44:8	w-s044-a008-w007	w-s044-a008-w009		m-w-s044-a008-w007-01	m-w-s044-a008-w009-01		44:8:7:1	44:8:9:1		q:44:8:10	q:44:8:11		10	11		idafa	syntactically_forced	high			PREP	NOUN_CONCRETE			fallback_morpheme_aligned	morphology;case_government	ءَابَآئِكُمُ is the genitive complement of رَبُّ.	resources/attachments.tsv:47902
sx-44_8-00044	ae:v3:s044:008:pass1:attach:a10	44:8	w-s044-a008-w009	w-s044-a008-w009		m-w-s044-a008-w009-01	m-w-s044-a008-w009-01		44:8:9:1	44:8:9:1		q:44:8:11	q:44:8:11		11	11		idafa	syntactically_forced	high		possessive_suffix	NOUN_CONCRETE				position_morpheme_aligned	morphology;local_syntax	The -كُم in ءَابَآئِكُمُ is the possessive complement of ءَابَآءِ.	resources/attachments.tsv:47903
