attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	44:0	1:1	1	w-s044-a000-w001	1:1:1	m-w-s044-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	44:0	1:1	2	w-s044-a000-w001	1:1:1	m-w-s044-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	44:0	1:1	3	w-s044-a000-w002	1:1:2	m-w-s044-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	44:0	1:1	4	w-s044-a000-w003	1:1:3	m-w-s044-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	44:0	1:1	5	w-s044-a000-w003	1:1:3	m-w-s044-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:44:2:2	44:2	44:2	2	w-s044-a002-w001	44:2:1	m-w-s044-a002-w001-03	وَالْكِتَابِ	ك ت ب		position_crosswalk	morpheme_aligned
q:44:2:3	44:2	44:2	3	w-s044-a002-w002	44:2:2	m-w-s044-a002-w002-02	الْمُبِينِ	ب ي ن		position_crosswalk	morpheme_aligned
q:44:3:1	44:3	44:3	1	w-s044-a003-w001	44:3:1	m-w-s044-a003-w001-01;m-w-s044-a003-w001-02	إِنَّا			position_crosswalk	morpheme_aligned
q:44:3:2	44:3	44:3	2	w-s044-a003-w002	44:3:2	m-w-s044-a003-w002-01	أَنْزَلْنَاهُ	ن ز ل	فِي	position_crosswalk	morpheme_aligned
q:44:3:3	44:3	44:3	3	w-s044-a003-w003	44:3:3	m-w-s044-a003-w003-01			فِي	position_crosswalk	morpheme_aligned
q:44:3:4	44:3	44:3	4	w-s044-a003-w004	44:3:4	m-w-s044-a003-w004-01	لَيْلَةٍ	ل ي ل	فِي	position_crosswalk	morpheme_aligned
q:44:3:5	44:3	44:3	5	w-s044-a003-w005	44:3:5	m-w-s044-a003-w005-01	مُبَارَكَةٍ	ب ر ك		position_crosswalk	morpheme_aligned
