cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-44_0-00001	44:0	w-s044-a000-w002	w-s044-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-44_0-00002	44:0	w-s044-a000-w002	w-s044-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-44_0-00003	44:0	w-s044-a000-w002	w-s044-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-44_0-00004	44:0	w-s044-a000-w003	w-s044-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-44_0-00005	44:0	w-s044-a000-w004	w-s044-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-44_2-00006	44:2	w-s044-a002-w002	w-s044-a002-w001	ب ي ن	ك ت ب	1	1	1	1	57	97	intra_ayah:44:2:root:1
co-44_3-00007	44:3	w-s044-a003-w005	w-s044-a003-w007	ب ر ك	ك و ن	2	1	1	1	6	8	intra_ayah:44:3:root:1
co-44_3-00008	44:3	w-s044-a003-w008	w-s044-a003-w002	ن ذ ر	ن ز ل	6	4	4	1	13	14	intra_ayah:44:3:root:10
co-44_3-00009	44:3	w-s044-a003-w005	w-s044-a003-w004	ب ر ك	ل ي ل	1	1	1	1	4	4	intra_ayah:44:3:root:2
co-44_3-00010	44:3	w-s044-a003-w005	w-s044-a003-w008	ب ر ك	ن ذ ر	3	2	2	1	3	3	intra_ayah:44:3:root:3
co-44_3-00011	44:3	w-s044-a003-w005	w-s044-a003-w002	ب ر ك	ن ز ل	3	2	2	1	8	10	intra_ayah:44:3:root:4
co-44_3-00012	44:3	w-s044-a003-w007	w-s044-a003-w004	ك و ن	ل ي ل	3	2	2	1	8	10	intra_ayah:44:3:root:5
co-44_3-00013	44:3	w-s044-a003-w007	w-s044-a003-w008	ك و ن	ن ذ ر	1	1	1	1	26	29	intra_ayah:44:3:root:6
co-44_3-00014	44:3	w-s044-a003-w007	w-s044-a003-w002	ك و ن	ن ز ل	5	3	3	1	58	74	intra_ayah:44:3:root:7
co-44_3-00015	44:3	w-s044-a003-w004	w-s044-a003-w008	ل ي ل	ن ذ ر	4	3	3	1	1	1	intra_ayah:44:3:root:8
co-44_3-00016	44:3	w-s044-a003-w004	w-s044-a003-w002	ل ي ل	ن ز ل	2	1	1	1	5	5	intra_ayah:44:3:root:9
co-44_4-00017	44:4	w-s044-a004-w004	w-s044-a004-w005	ء م ر	ح ك م	1	1	1	1	8	9	intra_ayah:44:4:root:1
co-44_4-00018	44:4	w-s044-a004-w004	w-s044-a004-w002	ء م ر	ف ر ق	2	2	2	1	2	2	intra_ayah:44:4:root:2
co-44_4-00019	44:4	w-s044-a004-w004	w-s044-a004-w003	ء م ر	ك ل ل	1	1	1	1	24	29	intra_ayah:44:4:root:3
co-44_4-00020	44:4	w-s044-a004-w005	w-s044-a004-w002	ح ك م	ف ر ق	3	3	3	1	6	6	intra_ayah:44:4:root:4
co-44_4-00021	44:4	w-s044-a004-w005	w-s044-a004-w003	ح ك م	ك ل ل	2	2	2	1	11	11	intra_ayah:44:4:root:5
co-44_4-00022	44:4	w-s044-a004-w002	w-s044-a004-w003	ف ر ق	ك ل ل	1	1	1	1	10	12	intra_ayah:44:4:root:6
co-44_5-00023	44:5	w-s044-a005-w001	w-s044-a005-w006	ء م ر	ر س ل	5	3	3	1	16	24	intra_ayah:44:5:root:1
co-44_5-00024	44:5	w-s044-a005-w001	w-s044-a005-w003	ء م ر	ع ن د	2	1	1	1	8	8	intra_ayah:44:5:root:2
co-44_5-00025	44:5	w-s044-a005-w001	w-s044-a005-w005	ء م ر	ك و ن	4	2	2	1	59	92	intra_ayah:44:5:root:3
