source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s044-a000-w001	44:0	1	بِسْمِ	w-s044-a000-w001	1:1:1	one_to_one
t-s044-a000-w002	44:0	2	ٱللَّهِ	w-s044-a000-w002	1:1:2	one_to_one
t-s044-a000-w003	44:0	3	ٱلرَّحْمَٰنِ	w-s044-a000-w003	1:1:3	one_to_one
t-s044-a000-w004	44:0	4	ٱلرَّحِيمِ	w-s044-a000-w004	1:1:4	one_to_one
t-s044-a002-w001	44:2	1	وَٱلْكِتَٰبِ	w-s044-a002-w001	44:2:1	one_to_one
t-s044-a002-w002	44:2	2	ٱلْمُبِينِ	w-s044-a002-w002	44:2:2	one_to_one
t-s044-a003-w001	44:3	1	إِنَّآ	w-s044-a003-w001	44:3:1	one_to_one
t-s044-a003-w002	44:3	2	أَنزَلْنَٰهُ	w-s044-a003-w002	44:3:2	one_to_one
t-s044-a003-w003	44:3	3	فِى	w-s044-a003-w003	44:3:3	one_to_one
t-s044-a003-w004	44:3	4	لَيْلَةٍۢ	w-s044-a003-w004	44:3:4	one_to_one
t-s044-a003-w005	44:3	5	مُّبَٰرَكَةٍ	w-s044-a003-w005	44:3:5	one_to_one
t-s044-a003-w006	44:3	6	إِنَّا	w-s044-a003-w006	44:3:6	one_to_one
t-s044-a003-w007	44:3	7	كُنَّا	w-s044-a003-w007	44:3:7	one_to_one
t-s044-a003-w008	44:3	8	مُنذِرِينَ	w-s044-a003-w008	44:3:8	one_to_one
t-s044-a004-w001	44:4	1	فِيهَا	w-s044-a004-w001	44:4:1	one_to_one
t-s044-a004-w002	44:4	2	يُفْرَقُ	w-s044-a004-w002	44:4:2	one_to_one
t-s044-a004-w003	44:4	3	كُلُّ	w-s044-a004-w003	44:4:3	one_to_one
t-s044-a004-w004	44:4	4	أَمْرٍ	w-s044-a004-w004	44:4:4	one_to_one
t-s044-a004-w005	44:4	5	حَكِيمٍ	w-s044-a004-w005	44:4:5	one_to_one
t-s044-a005-w001	44:5	1	أَمْرًۭا	w-s044-a005-w001	44:5:1	one_to_one
t-s044-a005-w002	44:5	2	مِّنْ	w-s044-a005-w002	44:5:2	one_to_one
t-s044-a005-w003	44:5	3	عِندِنَآ	w-s044-a005-w003	44:5:3	one_to_one
t-s044-a005-w004	44:5	4	إِنَّا	w-s044-a005-w004	44:5:4	one_to_one
t-s044-a005-w005	44:5	5	كُنَّا	w-s044-a005-w005	44:5:5	one_to_one
t-s044-a005-w006	44:5	6	مُرْسِلِينَ	w-s044-a005-w006	44:5:6	one_to_one
t-s044-a006-w001	44:6	1	رَحْمَةًۭ	w-s044-a006-w001	44:6:1	one_to_one
t-s044-a006-w002	44:6	2	مِّن	w-s044-a006-w002	44:6:2	one_to_one
t-s044-a006-w003	44:6	3	رَّبِّكَ	w-s044-a006-w003	44:6:3	one_to_one
t-s044-a006-w004	44:6	4	إِنَّهُۥ	w-s044-a006-w004	44:6:4	one_to_one
t-s044-a006-w005	44:6	5	هُوَ	w-s044-a006-w005	44:6:5	one_to_one
t-s044-a006-w006	44:6	6	ٱلسَّمِيعُ	w-s044-a006-w006	44:6:6	one_to_one
t-s044-a006-w007	44:6	7	ٱلْعَلِيمُ	w-s044-a006-w007	44:6:7	one_to_one
t-s044-a007-w001	44:7	1	رَبِّ	w-s044-a007-w001	44:7:1	one_to_one
t-s044-a007-w002	44:7	2	ٱلسَّمَٰوَٰتِ	w-s044-a007-w002	44:7:2	one_to_one
t-s044-a007-w003	44:7	3	وَٱلْأَرْضِ	w-s044-a007-w003	44:7:3	one_to_one
t-s044-a007-w004	44:7	4	وَمَا	w-s044-a007-w004	44:7:4	one_to_one
t-s044-a007-w005	44:7	5	بَيْنَهُمَآ	w-s044-a007-w005	44:7:5	one_to_one
t-s044-a007-w006	44:7	6	إِن	w-s044-a007-w006	44:7:6	one_to_one
t-s044-a007-w007	44:7	7	كُنتُم	w-s044-a007-w007	44:7:7	one_to_one
t-s044-a007-w008	44:7	8	مُّوقِنِينَ	w-s044-a007-w008	44:7:8	one_to_one
t-s044-a008-w001	44:8	1	لَآ	w-s044-a008-w001	44:8:1	one_to_one
t-s044-a008-w002	44:8	2	إِلَٰهَ	w-s044-a008-w002	44:8:2	one_to_one
t-s044-a008-w003	44:8	3	إِلَّا	w-s044-a008-w003	44:8:3	one_to_one
t-s044-a008-w004	44:8	4	هُوَ	w-s044-a008-w004	44:8:4	one_to_one
t-s044-a008-w005	44:8	5	يُحْىِۦ	w-s044-a008-w005	44:8:5	one_to_one
t-s044-a008-w006	44:8	6	وَيُمِيتُ	w-s044-a008-w006	44:8:6	one_to_one
t-s044-a008-w007	44:8	7	رَبُّكُمْ	w-s044-a008-w007	44:8:7	one_to_one
t-s044-a008-w008	44:8	8	وَرَبُّ	w-s044-a008-w008	44:8:8	one_to_one
t-s044-a008-w009	44:8	9	ءَابَآئِكُمُ	w-s044-a008-w009	44:8:9	one_to_one
t-s044-a008-w010	44:8	10	ٱلْأَوَّلِينَ	w-s044-a008-w010	44:8:10	one_to_one
t-s044-a009-w001	44:9	1	بَلْ	w-s044-a009-w001	44:9:1	one_to_one
t-s044-a009-w002	44:9	2	هُمْ	w-s044-a009-w002	44:9:2	one_to_one
t-s044-a009-w003	44:9	3	فِى	w-s044-a009-w003	44:9:3	one_to_one
t-s044-a009-w004	44:9	4	شَكٍّۢ	w-s044-a009-w004	44:9:4	one_to_one
t-s044-a009-w005	44:9	5	يَلْعَبُونَ	w-s044-a009-w005	44:9:5	one_to_one
t-s044-a010-w001	44:10	1	فَٱرْتَقِبْ	w-s044-a010-w001	44:10:1	one_to_one
t-s044-a010-w002	44:10	2	يَوْمَ	w-s044-a010-w002	44:10:2	one_to_one
t-s044-a010-w003	44:10	3	تَأْتِى	w-s044-a010-w003	44:10:3	one_to_one
t-s044-a010-w004	44:10	4	ٱلسَّمَآءُ	w-s044-a010-w004	44:10:4	one_to_one
t-s044-a010-w005	44:10	5	بِدُخَانٍۢ	w-s044-a010-w005	44:10:5	one_to_one
t-s044-a010-w006	44:10	6	مُّبِينٍۢ	w-s044-a010-w006	44:10:6	one_to_one
t-s044-a011-w001	44:11	1	يَغْشَى	w-s044-a011-w001	44:11:1	one_to_one
t-s044-a011-w002	44:11	2	ٱلنَّاسَ	w-s044-a011-w002	44:11:2	one_to_one
t-s044-a011-w003	44:11	3	هَٰذَا	w-s044-a011-w003	44:11:3	one_to_one
t-s044-a011-w004	44:11	4	عَذَابٌ	w-s044-a011-w004	44:11:4	one_to_one
t-s044-a011-w005	44:11	5	أَلِيمٌۭ	w-s044-a011-w005	44:11:5	one_to_one
t-s044-a012-w001	44:12	1	رَّبَّنَا	w-s044-a012-w001	44:12:1	one_to_one
t-s044-a012-w002	44:12	2	ٱكْشِفْ	w-s044-a012-w002	44:12:2	one_to_one
t-s044-a012-w003	44:12	3	عَنَّا	w-s044-a012-w003	44:12:3	one_to_one
t-s044-a012-w004	44:12	4	ٱلْعَذَابَ	w-s044-a012-w004	44:12:4	one_to_one
t-s044-a012-w005	44:12	5	إِنَّا	w-s044-a012-w005	44:12:5	one_to_one
t-s044-a012-w006	44:12	6	مُؤْمِنُونَ	w-s044-a012-w006	44:12:6	one_to_one
t-s044-a013-w001	44:13	1	أَنَّىٰ	w-s044-a013-w001	44:13:1	one_to_one
t-s044-a013-w002	44:13	2	لَهُمُ	w-s044-a013-w002	44:13:2	one_to_one
t-s044-a013-w003	44:13	3	ٱلذِّكْرَىٰ	w-s044-a013-w003	44:13:3	one_to_one
t-s044-a013-w004	44:13	4	وَقَدْ	w-s044-a013-w004	44:13:4	one_to_one
t-s044-a013-w005	44:13	5	جَآءَهُمْ	w-s044-a013-w005	44:13:5	one_to_one
t-s044-a013-w006	44:13	6	رَسُولٌۭ	w-s044-a013-w006	44:13:6	one_to_one
t-s044-a013-w007	44:13	7	مُّبِينٌۭ	w-s044-a013-w007	44:13:7	one_to_one
t-s044-a014-w001	44:14	1	ثُمَّ	w-s044-a014-w001	44:14:1	one_to_one
t-s044-a014-w002	44:14	2	تَوَلَّوْا۟	w-s044-a014-w002	44:14:2	one_to_one
t-s044-a014-w003	44:14	3	عَنْهُ	w-s044-a014-w003	44:14:3	one_to_one
t-s044-a014-w004	44:14	4	وَقَالُوا۟	w-s044-a014-w004	44:14:4	one_to_one
t-s044-a014-w005	44:14	5	مُعَلَّمٌۭ	w-s044-a014-w005	44:14:5	one_to_one
t-s044-a014-w006	44:14	6	مَّجْنُونٌ	w-s044-a014-w006	44:14:6	one_to_one
t-s044-a015-w001	44:15	1	إِنَّا	w-s044-a015-w001	44:15:1	one_to_one
t-s044-a015-w002	44:15	2	كَاشِفُوا۟	w-s044-a015-w002	44:15:2	one_to_one
t-s044-a015-w003	44:15	3	ٱلْعَذَابِ	w-s044-a015-w003	44:15:3	one_to_one
