source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s047-a000-w001	47:0	1	بِسْمِ	w-s047-a000-w001	1:1:1	one_to_one
t-s047-a000-w002	47:0	2	ٱللَّهِ	w-s047-a000-w002	1:1:2	one_to_one
t-s047-a000-w003	47:0	3	ٱلرَّحْمَٰنِ	w-s047-a000-w003	1:1:3	one_to_one
t-s047-a000-w004	47:0	4	ٱلرَّحِيمِ	w-s047-a000-w004	1:1:4	one_to_one
t-s047-a001-w001	47:1	1	ٱلَّذِينَ	w-s047-a001-w001	47:1:1	one_to_one
t-s047-a001-w002	47:1	2	كَفَرُوا۟	w-s047-a001-w002	47:1:2	one_to_one
t-s047-a001-w003	47:1	3	وَصَدُّوا۟	w-s047-a001-w003	47:1:3	one_to_one
t-s047-a001-w004	47:1	4	عَن	w-s047-a001-w004	47:1:4	one_to_one
t-s047-a001-w005	47:1	5	سَبِيلِ	w-s047-a001-w005	47:1:5	one_to_one
t-s047-a001-w006	47:1	6	ٱللَّهِ	w-s047-a001-w006	47:1:6	one_to_one
t-s047-a001-w007	47:1	7	أَضَلَّ	w-s047-a001-w007	47:1:7	one_to_one
t-s047-a001-w008	47:1	8	أَعْمَٰلَهُمْ	w-s047-a001-w008	47:1:8	one_to_one
t-s047-a002-w001	47:2	1	وَٱلَّذِينَ	w-s047-a002-w001	47:2:1	one_to_one
t-s047-a002-w002	47:2	2	ءَامَنُوا۟	w-s047-a002-w002	47:2:2	one_to_one
t-s047-a002-w003	47:2	3	وَعَمِلُوا۟	w-s047-a002-w003	47:2:3	one_to_one
t-s047-a002-w004	47:2	4	ٱلصَّٰلِحَٰتِ	w-s047-a002-w004	47:2:4	one_to_one
t-s047-a002-w005	47:2	5	وَءَامَنُوا۟	w-s047-a002-w005	47:2:5	one_to_one
t-s047-a002-w006	47:2	6	بِمَا	w-s047-a002-w006	47:2:6	one_to_one
t-s047-a002-w007	47:2	7	نُزِّلَ	w-s047-a002-w007	47:2:7	one_to_one
t-s047-a002-w008	47:2	8	عَلَىٰ	w-s047-a002-w008	47:2:8	one_to_one
t-s047-a002-w009	47:2	9	مُحَمَّدٍۢ	w-s047-a002-w009	47:2:9	one_to_one
t-s047-a002-w010	47:2	10	وَهُوَ	w-s047-a002-w010	47:2:10	one_to_one
t-s047-a002-w011	47:2	11	ٱلْحَقُّ	w-s047-a002-w011	47:2:11	one_to_one
t-s047-a002-w012	47:2	12	مِن	w-s047-a002-w012	47:2:12	one_to_one
t-s047-a002-w013	47:2	13	رَّبِّهِمْ	w-s047-a002-w013	47:2:13	one_to_one
t-s047-a002-w014	47:2	14	كَفَّرَ	w-s047-a002-w014	47:2:14	one_to_one
t-s047-a002-w015	47:2	15	عَنْهُمْ	w-s047-a002-w015	47:2:15	one_to_one
t-s047-a002-w016	47:2	16	سَيِّـَٔاتِهِمْ	w-s047-a002-w016	47:2:16	one_to_one
t-s047-a002-w017	47:2	17	وَأَصْلَحَ	w-s047-a002-w017	47:2:17	one_to_one
t-s047-a002-w018	47:2	18	بَالَهُمْ	w-s047-a002-w018	47:2:18	one_to_one
t-s047-a003-w001	47:3	1	ذَٰلِكَ	w-s047-a003-w001	47:3:1	one_to_one
t-s047-a003-w002	47:3	2	بِأَنَّ	w-s047-a003-w002	47:3:2	one_to_one
t-s047-a003-w003	47:3	3	ٱلَّذِينَ	w-s047-a003-w003	47:3:3	one_to_one
t-s047-a003-w004	47:3	4	كَفَرُوا۟	w-s047-a003-w004	47:3:4	one_to_one
t-s047-a003-w005	47:3	5	ٱتَّبَعُوا۟	w-s047-a003-w005	47:3:5	one_to_one
t-s047-a003-w006	47:3	6	ٱلْبَٰطِلَ	w-s047-a003-w006	47:3:6	one_to_one
t-s047-a003-w007	47:3	7	وَأَنَّ	w-s047-a003-w007	47:3:7	one_to_one
t-s047-a003-w008	47:3	8	ٱلَّذِينَ	w-s047-a003-w008	47:3:8	one_to_one
t-s047-a003-w009	47:3	9	ءَامَنُوا۟	w-s047-a003-w009	47:3:9	one_to_one
t-s047-a003-w010	47:3	10	ٱتَّبَعُوا۟	w-s047-a003-w010	47:3:10	one_to_one
t-s047-a003-w011	47:3	11	ٱلْحَقَّ	w-s047-a003-w011	47:3:11	one_to_one
t-s047-a003-w012	47:3	12	مِن	w-s047-a003-w012	47:3:12	one_to_one
t-s047-a003-w013	47:3	13	رَّبِّهِمْ	w-s047-a003-w013	47:3:13	one_to_one
t-s047-a003-w014	47:3	14	كَذَٰلِكَ	w-s047-a003-w014	47:3:14	one_to_one
t-s047-a003-w015	47:3	15	يَضْرِبُ	w-s047-a003-w015	47:3:15	one_to_one
t-s047-a003-w016	47:3	16	ٱللَّهُ	w-s047-a003-w016	47:3:16	one_to_one
t-s047-a003-w017	47:3	17	لِلنَّاسِ	w-s047-a003-w017	47:3:17	one_to_one
t-s047-a003-w018	47:3	18	أَمْثَٰلَهُمْ	w-s047-a003-w018	47:3:18	one_to_one
t-s047-a004-w001	47:4	1	فَإِذَا	w-s047-a004-w001	47:4:1	one_to_one
t-s047-a004-w002	47:4	2	لَقِيتُمُ	w-s047-a004-w002	47:4:2	one_to_one
t-s047-a004-w003	47:4	3	ٱلَّذِينَ	w-s047-a004-w003	47:4:3	one_to_one
t-s047-a004-w004	47:4	4	كَفَرُوا۟	w-s047-a004-w004	47:4:4	one_to_one
t-s047-a004-w005	47:4	5	فَضَرْبَ	w-s047-a004-w005	47:4:5	one_to_one
t-s047-a004-w006	47:4	6	ٱلرِّقَابِ	w-s047-a004-w006	47:4:6	one_to_one
t-s047-a004-w007	47:4	7	حَتَّىٰٓ	w-s047-a004-w007	47:4:7	one_to_one
t-s047-a004-w008	47:4	8	إِذَآ	w-s047-a004-w008	47:4:8	one_to_one
t-s047-a004-w009	47:4	9	أَثْخَنتُمُوهُمْ	w-s047-a004-w009	47:4:9	one_to_one
t-s047-a004-w010	47:4	10	فَشُدُّوا۟	w-s047-a004-w010	47:4:10	one_to_one
t-s047-a004-w011	47:4	11	ٱلْوَثَاقَ	w-s047-a004-w011	47:4:11	one_to_one
t-s047-a004-w012	47:4	12	فَإِمَّا	w-s047-a004-w012	47:4:12	one_to_one
t-s047-a004-w013	47:4	13	مَنًّۢا	w-s047-a004-w013	47:4:13	one_to_one
t-s047-a004-w014	47:4	14	بَعْدُ	w-s047-a004-w014	47:4:14	one_to_one
t-s047-a004-w015	47:4	15	وَإِمَّا	w-s047-a004-w015	47:4:15	one_to_one
t-s047-a004-w016	47:4	16	فِدَآءً	w-s047-a004-w016	47:4:16	one_to_one
t-s047-a004-w017	47:4	17	حَتَّىٰ	w-s047-a004-w017	47:4:17	one_to_one
t-s047-a004-w018	47:4	18	تَضَعَ	w-s047-a004-w018	47:4:18	one_to_one
t-s047-a004-w019	47:4	19	ٱلْحَرْبُ	w-s047-a004-w019	47:4:19	one_to_one
t-s047-a004-w020	47:4	20	أَوْزَارَهَا	w-s047-a004-w020	47:4:20	one_to_one
t-s047-a004-w021	47:4	21	ذَٰلِكَ	w-s047-a004-w021	47:4:21	one_to_one
t-s047-a004-w022	47:4	22	وَلَوْ	w-s047-a004-w022	47:4:22	one_to_one
t-s047-a004-w023	47:4	23	يَشَآءُ	w-s047-a004-w023	47:4:23	one_to_one
t-s047-a004-w024	47:4	24	ٱللَّهُ	w-s047-a004-w024	47:4:24	one_to_one
t-s047-a004-w025	47:4	25	لَٱنتَصَرَ	w-s047-a004-w025	47:4:25	one_to_one
t-s047-a004-w026	47:4	26	مِنْهُمْ	w-s047-a004-w026	47:4:26	one_to_one
t-s047-a004-w027	47:4	27	وَلَٰكِن	w-s047-a004-w027	47:4:27	one_to_one
t-s047-a004-w028	47:4	28	لِّيَبْلُوَا۟	w-s047-a004-w028	47:4:28	one_to_one
t-s047-a004-w029	47:4	29	بَعْضَكُم	w-s047-a004-w029	47:4:29	one_to_one
t-s047-a004-w030	47:4	30	بِبَعْضٍۢ	w-s047-a004-w030	47:4:30	one_to_one
t-s047-a004-w031	47:4	31	وَٱلَّذِينَ	w-s047-a004-w031	47:4:31	one_to_one
t-s047-a004-w032	47:4	32	قُتِلُوا۟	w-s047-a004-w032	47:4:32	one_to_one
t-s047-a004-w033	47:4	33	فِى	w-s047-a004-w033	47:4:33	one_to_one
t-s047-a004-w034	47:4	34	سَبِيلِ	w-s047-a004-w034	47:4:34	one_to_one
t-s047-a004-w035	47:4	35	ٱللَّهِ	w-s047-a004-w035	47:4:35	one_to_one
t-s047-a004-w036	47:4	36	فَلَن	w-s047-a004-w036	47:4:36	one_to_one
t-s047-a004-w037	47:4	37	يُضِلَّ	w-s047-a004-w037	47:4:37	one_to_one
t-s047-a004-w038	47:4	38	أَعْمَٰلَهُمْ	w-s047-a004-w038	47:4:38	one_to_one
t-s047-a005-w001	47:5	1	سَيَهْدِيهِمْ	w-s047-a005-w001	47:5:1	one_to_one
t-s047-a005-w002	47:5	2	وَيُصْلِحُ	w-s047-a005-w002	47:5:2	one_to_one
t-s047-a005-w003	47:5	3	بَالَهُمْ	w-s047-a005-w003	47:5:3	one_to_one
t-s047-a006-w001	47:6	1	وَيُدْخِلُهُمُ	w-s047-a006-w001	47:6:1	one_to_one
t-s047-a006-w002	47:6	2	ٱلْجَنَّةَ	w-s047-a006-w002	47:6:2	one_to_one
t-s047-a006-w003	47:6	3	عَرَّفَهَا	w-s047-a006-w003	47:6:3	one_to_one
t-s047-a006-w004	47:6	4	لَهُمْ	w-s047-a006-w004	47:6:4	one_to_one
t-s047-a007-w001	47:7	1	يَٰٓأَيُّهَا	w-s047-a007-w001	47:7:1	one_to_one
t-s047-a007-w002	47:7	2	ٱلَّذِينَ	w-s047-a007-w002	47:7:2	one_to_one
t-s047-a007-w003	47:7	3	ءَامَنُوٓا۟	w-s047-a007-w003	47:7:3	one_to_one
t-s047-a007-w004	47:7	4	إِن	w-s047-a007-w004	47:7:4	one_to_one
t-s047-a007-w005	47:7	5	تَنصُرُوا۟	w-s047-a007-w005	47:7:5	one_to_one
t-s047-a007-w006	47:7	6	ٱللَّهَ	w-s047-a007-w006	47:7:6	one_to_one
t-s047-a007-w007	47:7	7	يَنصُرْكُمْ	w-s047-a007-w007	47:7:7	one_to_one
t-s047-a007-w008	47:7	8	وَيُثَبِّتْ	w-s047-a007-w008	47:7:8	one_to_one
t-s047-a007-w009	47:7	9	أَقْدَامَكُمْ	w-s047-a007-w009	47:7:9	one_to_one
t-s047-a008-w001	47:8	1	وَٱلَّذِينَ	w-s047-a008-w001	47:8:1	one_to_one
t-s047-a008-w002	47:8	2	كَفَرُوا۟	w-s047-a008-w002	47:8:2	one_to_one
t-s047-a008-w003	47:8	3	فَتَعْسًۭا	w-s047-a008-w003	47:8:3	one_to_one
t-s047-a008-w004	47:8	4	لَّهُمْ	w-s047-a008-w004	47:8:4	one_to_one
t-s047-a008-w005	47:8	5	وَأَضَلَّ	w-s047-a008-w005	47:8:5	one_to_one
t-s047-a008-w006	47:8	6	أَعْمَٰلَهُمْ	w-s047-a008-w006	47:8:6	one_to_one
t-s047-a009-w001	47:9	1	ذَٰلِكَ	w-s047-a009-w001	47:9:1	one_to_one
t-s047-a009-w002	47:9	2	بِأَنَّهُمْ	w-s047-a009-w002	47:9:2	one_to_one
t-s047-a009-w003	47:9	3	كَرِهُوا۟	w-s047-a009-w003	47:9:3	one_to_one
t-s047-a009-w004	47:9	4	مَآ	w-s047-a009-w004	47:9:4	one_to_one
t-s047-a009-w005	47:9	5	أَنزَلَ	w-s047-a009-w005	47:9:5	one_to_one
t-s047-a009-w006	47:9	6	ٱللَّهُ	w-s047-a009-w006	47:9:6	one_to_one
t-s047-a009-w007	47:9	7	فَأَحْبَطَ	w-s047-a009-w007	47:9:7	one_to_one
t-s047-a009-w008	47:9	8	أَعْمَٰلَهُمْ	w-s047-a009-w008	47:9:8	one_to_one
t-s047-a010-w001	47:10	1	أَفَلَمْ	w-s047-a010-w001	47:10:1	one_to_one
t-s047-a010-w002	47:10	2	يَسِيرُوا۟	w-s047-a010-w002	47:10:2	one_to_one
t-s047-a010-w003	47:10	3	فِى	w-s047-a010-w003	47:10:3	one_to_one
t-s047-a010-w004	47:10	4	ٱلْأَرْضِ	w-s047-a010-w004	47:10:4	one_to_one
t-s047-a010-w005	47:10	5	فَيَنظُرُوا۟	w-s047-a010-w005	47:10:5	one_to_one
t-s047-a010-w006	47:10	6	كَيْفَ	w-s047-a010-w006	47:10:6	one_to_one
t-s047-a010-w007	47:10	7	كَانَ	w-s047-a010-w007	47:10:7	one_to_one
t-s047-a010-w008	47:10	8	عَٰقِبَةُ	w-s047-a010-w008	47:10:8	one_to_one
t-s047-a010-w009	47:10	9	ٱلَّذِينَ	w-s047-a010-w009	47:10:9	one_to_one
t-s047-a010-w010	47:10	10	مِن	w-s047-a010-w010	47:10:10	one_to_one
t-s047-a010-w011	47:10	11	قَبْلِهِمْ	w-s047-a010-w011	47:10:11	one_to_one
t-s047-a010-w012	47:10	12	دَمَّرَ	w-s047-a010-w012	47:10:12	one_to_one
t-s047-a010-w013	47:10	13	ٱللَّهُ	w-s047-a010-w013	47:10:13	one_to_one
t-s047-a010-w014	47:10	14	عَلَيْهِمْ	w-s047-a010-w014	47:10:14	one_to_one
t-s047-a010-w015	47:10	15	وَلِلْكَٰفِرِينَ	w-s047-a010-w015	47:10:15	one_to_one
t-s047-a010-w016	47:10	16	أَمْثَٰلُهَا	w-s047-a010-w016	47:10:16	one_to_one
t-s047-a011-w001	47:11	1	ذَٰلِكَ	w-s047-a011-w001	47:11:1	one_to_one
t-s047-a011-w002	47:11	2	بِأَنَّ	w-s047-a011-w002	47:11:2	one_to_one
t-s047-a011-w003	47:11	3	ٱللَّهَ	w-s047-a011-w003	47:11:3	one_to_one
t-s047-a011-w004	47:11	4	مَوْلَى	w-s047-a011-w004	47:11:4	one_to_one
t-s047-a011-w005	47:11	5	ٱلَّذِينَ	w-s047-a011-w005	47:11:5	one_to_one
t-s047-a011-w006	47:11	6	ءَامَنُوا۟	w-s047-a011-w006	47:11:6	one_to_one
t-s047-a011-w007	47:11	7	وَأَنَّ	w-s047-a011-w007	47:11:7	one_to_one
t-s047-a011-w008	47:11	8	ٱلْكَٰفِرِينَ	w-s047-a011-w008	47:11:8	one_to_one
t-s047-a011-w009	47:11	9	لَا	w-s047-a011-w009	47:11:9	one_to_one
