cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-47_0-00001	47:0	w-s047-a000-w002	w-s047-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-47_0-00002	47:0	w-s047-a000-w002	w-s047-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-47_0-00003	47:0	w-s047-a000-w002	w-s047-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-47_0-00004	47:0	w-s047-a000-w003	w-s047-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-47_0-00005	47:0	w-s047-a000-w004	w-s047-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-47_1-00006	47:1	w-s047-a001-w006	w-s047-a001-w005	ء ل ه	س ب ل	1	1	1	1	112	220	intra_ayah:47:1:root:1
co-47_1-00007	47:1	w-s047-a001-w003	w-s047-a001-w007	ص د د	ض ل ل	4	3	3	1	4	5	intra_ayah:47:1:root:10
co-47_1-00008	47:1	w-s047-a001-w003	w-s047-a001-w008	ص د د	ع م ل	5	4	4	1	10	10	intra_ayah:47:1:root:11
co-47_1-00009	47:1	w-s047-a001-w003	w-s047-a001-w002	ص د د	ك ف ر	1	1	1	1	14	18	intra_ayah:47:1:root:12
co-47_1-00010	47:1	w-s047-a001-w007	w-s047-a001-w008	ض ل ل	ع م ل	1	1	1	1	10	11	intra_ayah:47:1:root:13
co-47_1-00011	47:1	w-s047-a001-w007	w-s047-a001-w002	ض ل ل	ك ف ر	5	4	4	1	28	38	intra_ayah:47:1:root:14
co-47_1-00012	47:1	w-s047-a001-w008	w-s047-a001-w002	ع م ل	ك ف ر	6	5	5	1	41	53	intra_ayah:47:1:root:15
co-47_1-00013	47:1	w-s047-a001-w006	w-s047-a001-w003	ء ل ه	ص د د	3	2	2	1	32	42	intra_ayah:47:1:root:2
co-47_1-00014	47:1	w-s047-a001-w006	w-s047-a001-w007	ء ل ه	ض ل ل	1	1	1	1	80	152	intra_ayah:47:1:root:3
co-47_1-00015	47:1	w-s047-a001-w006	w-s047-a001-w008	ء ل ه	ع م ل	2	2	2	1	141	249	intra_ayah:47:1:root:4
co-47_1-00016	47:1	w-s047-a001-w006	w-s047-a001-w002	ء ل ه	ك ف ر	4	3	3	1	225	443	intra_ayah:47:1:root:5
co-47_1-00017	47:1	w-s047-a001-w005	w-s047-a001-w003	س ب ل	ص د د	2	1	1	1	25	26	intra_ayah:47:1:root:6
co-47_1-00018	47:1	w-s047-a001-w005	w-s047-a001-w007	س ب ل	ض ل ل	2	2	2	1	34	46	intra_ayah:47:1:root:7
co-47_1-00019	47:1	w-s047-a001-w005	w-s047-a001-w008	س ب ل	ع م ل	3	3	3	1	19	21	intra_ayah:47:1:root:8
co-47_1-00020	47:1	w-s047-a001-w005	w-s047-a001-w002	س ب ل	ك ف ر	3	2	2	1	31	42	intra_ayah:47:1:root:9
co-47_2-00021	47:2	w-s047-a002-w002	w-s047-a002-w018	ء م ن	ب و ل	16	7	10	2	1	2	intra_ayah:47:2:root:1
co-47_2-00022	47:2	w-s047-a002-w005	w-s047-a002-w018	ء م ن	ب و ل	13	7	10	2	1	2	intra_ayah:47:2:root:1
co-47_2-00023	47:2	w-s047-a002-w018	w-s047-a002-w013	ب و ل	ر ب ب	5	4	4	1	2	3	intra_ayah:47:2:root:10
co-47_2-00024	47:2	w-s047-a002-w018	w-s047-a002-w016	ب و ل	س و ء	2	2	2	1	1	1	intra_ayah:47:2:root:11
co-47_2-00025	47:2	w-s047-a002-w018	w-s047-a002-w004	ب و ل	ص ل ح	14	1	8	2	2	3	intra_ayah:47:2:root:12
co-47_2-00026	47:2	w-s047-a002-w018	w-s047-a002-w017	ب و ل	ص ل ح	1	1	8	2	2	3	intra_ayah:47:2:root:12
co-47_2-00027	47:2	w-s047-a002-w018	w-s047-a002-w003	ب و ل	ع م ل	15	9	9	1	1	1	intra_ayah:47:2:root:13
co-47_2-00028	47:2	w-s047-a002-w018	w-s047-a002-w014	ب و ل	ك ف ر	4	3	3	1	1	1	intra_ayah:47:2:root:14
