attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	57:0	1:1	1	w-s057-a000-w001	1:1:1	m-w-s057-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	57:0	1:1	2	w-s057-a000-w001	1:1:1	m-w-s057-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	57:0	1:1	3	w-s057-a000-w002	1:1:2	m-w-s057-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	57:0	1:1	4	w-s057-a000-w003	1:1:3	m-w-s057-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	57:0	1:1	5	w-s057-a000-w003	1:1:3	m-w-s057-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:57:1:1	57:1	57:1	1	w-s057-a001-w001	57:1:1	m-w-s057-a001-w001-01	سَبَّحَ	س ب ح	لـ	position_crosswalk	morpheme_aligned
q:57:1:2	57:1	57:1	2	w-s057-a001-w002	57:1:2	m-w-s057-a001-w002-01			لـ	position_crosswalk	morpheme_aligned
q:57:1:3	57:1	57:1	3	w-s057-a001-w002	57:1:2	m-w-s057-a001-w002-02	لِلَّهِ	أ ل ه	لـ	position_crosswalk	morpheme_aligned
q:57:1:4	57:1	57:1	4	w-s057-a001-w003	57:1:3	m-w-s057-a001-w003-01	مَا		فِي	position_crosswalk	morpheme_aligned
q:57:1:5	57:1	57:1	5	w-s057-a001-w004	57:1:4	m-w-s057-a001-w004-01			فِي	position_crosswalk	morpheme_aligned
q:57:1:6	57:1	57:1	6	w-s057-a001-w005	57:1:5	m-w-s057-a001-w005-02	السَّمَاوَاتِ	س م و	فِي	position_crosswalk	morpheme_aligned
q:57:1:8	57:1	57:1	8	w-s057-a001-w006	57:1:6	m-w-s057-a001-w006-03	وَالْأَرْضِ	أ ر ض		position_crosswalk	morpheme_aligned
q:57:1:10	57:1	57:1	10	w-s057-a001-w007	57:1:7	m-w-s057-a001-w007-02	وَهُوَ			position_crosswalk	morpheme_aligned
q:57:1:11	57:1	57:1	11	w-s057-a001-w008	57:1:8	m-w-s057-a001-w008-02	الْعَزِيزُ	ع ز ز		position_crosswalk	morpheme_aligned
q:57:1:12	57:1	57:1	12	w-s057-a001-w009	57:1:9	m-w-s057-a001-w009-02	الْحَكِيمُ	ح ك م		position_crosswalk	morpheme_aligned
q:57:2:1	57:2	57:2	1	w-s057-a002-w001	57:2:1	m-w-s057-a002-w001-02;m-w-s057-a002-w001-01	لَهُ	و ل ي	لـ	position_crosswalk	morpheme_aligned
q:57:2:2	57:2	57:2	2	w-s057-a002-w002	57:2:2	m-w-s057-a002-w002-01	مُلْكُ	م ل ك	لـ	surface_root_sequence_fallback	morpheme_aligned
q:57:2:3	57:2	57:2	3	w-s057-a002-w003	57:2:3	m-w-s057-a002-w003-02	السَّمَاوَاتِ	س م و		surface_root_sequence_fallback	morpheme_aligned
q:57:2:5	57:2	57:2	5	w-s057-a002-w004	57:2:4	m-w-s057-a002-w004-03	وَالْأَرْضِ	أ ر ض		position_crosswalk	morpheme_aligned
q:57:2:6	57:2	57:2	6	w-s057-a002-w005	57:2:5	m-w-s057-a002-w005-01	يُحْيِي	ح ي ي		surface_root_sequence_fallback	morpheme_aligned
q:57:2:8	57:2	57:2	8	w-s057-a002-w006	57:2:6	m-w-s057-a002-w006-02	وَيُمِيتُ	م و ت		position_crosswalk	morpheme_aligned
q:57:2:10	57:2	57:2	10	w-s057-a002-w007	57:2:7	m-w-s057-a002-w007-02	وَهُوَ			position_crosswalk	morpheme_aligned
q:57:2:11	57:2	57:2	11	w-s057-a002-w008	57:2:8	m-w-s057-a002-w008-01			عَلَى	surface_root_sequence_fallback	morpheme_aligned
q:57:2:12	57:2	57:2	12	w-s057-a002-w009	57:2:9	m-w-s057-a002-w009-01	كُلِّ	ك ل ل	عَلَى	surface_root_sequence_fallback	morpheme_aligned
q:57:2:13	57:2	57:2	13	w-s057-a002-w010	57:2:10	m-w-s057-a002-w010-01	شَيْءٍ	ش ي ء		surface_root_sequence_fallback	morpheme_aligned
q:57:2:14	57:2	57:2	14	w-s057-a002-w011	57:2:11	m-w-s057-a002-w011-01	قَدِيرٌ	ق د ر	عَلَى	surface_root_sequence_fallback	morpheme_aligned
q:57:3:1	57:3	57:3	1	w-s057-a003-w001	57:3:1	m-w-s057-a003-w001-01	هُوَ			position_crosswalk	morpheme_aligned
q:57:3:2	57:3	57:3	2	w-s057-a003-w002	57:3:2	m-w-s057-a003-w002-02	الْأَوَّلُ	أ و ل		position_crosswalk	morpheme_aligned
q:57:3:4	57:3	57:3	4	w-s057-a003-w003	57:3:3	m-w-s057-a003-w003-03	وَالْآخِرُ	أ خ ر		position_crosswalk	morpheme_aligned
q:57:3:6	57:3	57:3	6	w-s057-a003-w004	57:3:4	m-w-s057-a003-w004-03	وَالظَّاهِرُ	ظ ه ر		position_crosswalk	morpheme_aligned
q:57:3:8	57:3	57:3	8	w-s057-a003-w005	57:3:5	m-w-s057-a003-w005-03	وَالْبَاطِنُ	ب ط ن		position_crosswalk	morpheme_aligned
q:57:3:10	57:3	57:3	10	w-s057-a003-w006	57:3:6	m-w-s057-a003-w006-02	وَهُوَ			position_crosswalk	morpheme_aligned
q:57:3:11	57:3	57:3	11	w-s057-a003-w007	57:3:7	m-w-s057-a003-w007-01			بـ	position_crosswalk	morpheme_aligned
q:57:3:12	57:3	57:3	12	w-s057-a003-w007	57:3:7	m-w-s057-a003-w007-02	بِكُلِّ	ك ل ل	بـ	position_crosswalk	morpheme_aligned
q:57:3:13	57:3	57:3	13	w-s057-a003-w008	57:3:8	m-w-s057-a003-w008-01	شَيْءٍ	ش ي ء		position_crosswalk	morpheme_aligned
q:57:3:14	57:3	57:3	14	w-s057-a003-w009	57:3:9	m-w-s057-a003-w009-01	عَلِيمٌ	ع ل م	بـ	position_crosswalk	morpheme_aligned
q:57:4:1	57:4	57:4	1	w-s057-a004-w001	57:4:1	m-w-s057-a004-w001-01	هُوَ			position_crosswalk	morpheme_aligned
q:57:4:2	57:4	57:4	2	w-s057-a004-w002	57:4:2	m-w-s057-a004-w002-01	الَّذِي	ل ل ذ		position_crosswalk	morpheme_aligned
q:57:4:3	57:4	57:4	3	w-s057-a004-w003	57:4:3	m-w-s057-a004-w003-01	خَلَقَ	خ ل ق	فِي	position_crosswalk	morpheme_aligned
