word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s057-a000-w001	57:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s057-a000-w002	57:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s057-a000-w003	57:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s057-a000-w004	57:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s057-a001-w001	57:1	57:1	1	57:1:1	سَبَّحَ	سَبَّحَ	س ب ح	V	PERF			II	STEM|POS:V|PERF|(II)|LEM:sab~aHa|ROOT:sbH|3MS
w-s057-a001-w002	57:1	57:1	2	57:1:2	لِلَّهِ	ٱللَّه	ء ل ه	PN					PREFIX|l:P+ | STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s057-a001-w003	57:1	57:1	3	57:1:3	مَا	مَا		REL					STEM|POS:REL|LEM:maA
w-s057-a001-w004	57:1	57:1	4	57:1:4	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s057-a001-w005	57:1	57:1	5	57:1:5	ٱلسَّمَٰوَٰتِ	سَمَآء	س م و	N					PREFIX|Al+ | STEM|POS:N|LEM:samaA^'|ROOT:smw|FP|GEN
w-s057-a001-w006	57:1	57:1	6	57:1:6	وَٱلْأَرْضِ	أَرْض	ء ر ض	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN
w-s057-a001-w007	57:1	57:1	7	57:1:7	وَهُوَ			PRON					PREFIX|w:CONJ+ | STEM|POS:PRON|3MS
w-s057-a001-w008	57:1	57:1	8	57:1:8	ٱلْعَزِيزُ	عَزِيز	ع ز ز	N					PREFIX|Al+ | STEM|POS:N|LEM:Eaziyz|ROOT:Ezz|MS|NOM
w-s057-a001-w009	57:1	57:1	9	57:1:9	ٱلْحَكِيمُ	حَكِيم	ح ك م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:Hakiym|ROOT:Hkm|MS|NOM
w-s057-a002-w001	57:2	57:2	1	57:2:1	لَهُۥ			PRON					PREFIX|l:P+ | STEM|POS:PRON|3MS
w-s057-a002-w002	57:2	57:2	2	57:2:2	مُلْكُ	مُلْك	م ل ك	N					STEM|POS:N|LEM:mulok|ROOT:mlk|M|NOM
w-s057-a002-w003	57:2	57:2	3	57:2:3	ٱلسَّمَٰوَٰتِ	سَمَآء	س م و	N					PREFIX|Al+ | STEM|POS:N|LEM:samaA^'|ROOT:smw|FP|GEN
w-s057-a002-w004	57:2	57:2	4	57:2:4	وَٱلْأَرْضِ	أَرْض	ء ر ض	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN
w-s057-a002-w005	57:2	57:2	5	57:2:5	يُحْىِۦ	أَحْيَا	ح ي ي	V	IMPF			IV	STEM|POS:V|IMPF|(IV)|LEM:>aHoyaA|ROOT:Hyy|3MS
w-s057-a002-w006	57:2	57:2	6	57:2:6	وَيُمِيتُ	أَمَاتَ	م و ت	V	IMPF			IV	PREFIX|w:CONJ+ | STEM|POS:V|IMPF|(IV)|LEM:>amaAta|ROOT:mwt|3MS
w-s057-a002-w007	57:2	57:2	7	57:2:7	وَهُوَ			PRON					PREFIX|w:CONJ+ | STEM|POS:PRON|3MS
w-s057-a002-w008	57:2	57:2	8	57:2:8	عَلَىٰ	عَلَىٰ		P					STEM|POS:P|LEM:EalaY`
w-s057-a002-w009	57:2	57:2	9	57:2:9	كُلِّ	كُلّ	ك ل ل	N					STEM|POS:N|LEM:kul~|ROOT:kll|M|GEN
w-s057-a002-w010	57:2	57:2	10	57:2:10	شَىْءٍ	شَىْء	ش ي ء	N					STEM|POS:N|LEM:$aYo'|ROOT:$yA|M|INDEF|GEN
w-s057-a002-w011	57:2	57:2	11	57:2:11	قَدِيرٌ	قَدِير	ق د ر	N					STEM|POS:N|LEM:qadiyr|ROOT:qdr|M|INDEF|NOM
w-s057-a003-w001	57:3	57:3	1	57:3:1	هُوَ			PRON					STEM|POS:PRON|3MS
w-s057-a003-w002	57:3	57:3	2	57:3:2	ٱلْأَوَّلُ	أَوَّل	ء و ل	N					PREFIX|Al+ | STEM|POS:N|LEM:>aw~al|ROOT:Awl|MS|NOM
