finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-67_0-001	67:0	1	weak	1	1	1:1:1	root_000745	B005	w-s067-a000-w001
f-67_0-002	67:0	2	strong	1	1	1:1:3	root_000552	B001	w-s067-a000-w003
f-67_0-002	67:0	2	strong	2	1	1:1:4	root_000552	B001	w-s067-a000-w004
f-67_0-003	67:0	3	reject	1	1	1:1:3	root_000552	B003	w-s067-a000-w003
f-67_0-003	67:0	3	reject	2	1	1:1:4	root_000552	B003	w-s067-a000-w004
f-67_1-001	67:1	1	strong	1	1	67:1:1	root_000109	B004	w-s067-a001-w001
f-67_1-001	67:1	1	strong	2	1	67:1:4	root_001444	B003	w-s067-a001-w004
f-67_1-002	67:1	2	strong	1	1	67:1:8	root_000831	B001	w-s067-a001-w008
f-67_1-002	67:1	2	strong	2	1	67:1:9	root_001205	B001	w-s067-a001-w009
f-67_1-002	67:1	2	strong	2	2	67:1:9	root_001205	B003	w-s067-a001-w009
f-67_2-001	67:2	1	strong	1	1	67:2:2	root_000434	B001	w-s067-a002-w002
f-67_2-001	67:2	1	strong	1	2	67:2:2	root_000434	B002	w-s067-a002-w002
f-67_2-001	67:2	1	strong	2	1	67:2:5	root_000153	B002	w-s067-a002-w005
f-67_2-001	67:2	1	strong	3	1	67:2:8	root_001046	B001	w-s067-a002-w008
f-67_2-002	67:2	2	strong	1	1	67:2:7	root_000323	B001	w-s067-a002-w007
f-67_2-002	67:2	2	strong	1	2	67:2:7	root_000323	B002	w-s067-a002-w007
f-67_2-002	67:2	2	strong	2	1	67:2:8	root_001046	B001	w-s067-a002-w008
f-67_2-003	67:2	3	weak	1	1	67:2:5	root_000153	B001	w-s067-a002-w005
f-67_2-003	67:2	3	weak	1	2	67:2:5	root_000153	B002	w-s067-a002-w005
f-67_2-004	67:2	4	strong	1	1	67:2:10	root_001008	B001	w-s067-a002-w010
