syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-99_0-00001	ae:v3:s001:001:pass1:attach:a1	99:0	w-s099-a000-w001	w-s099-a000-w001	w-s099-a000-w001	m-w-s099-a000-w001-01	m-w-s099-a000-w001-02	m-w-s099-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-99_0-00002	ae:v3:s001:001:pass1:attach:a2	99:0	w-s099-a000-w001	w-s099-a000-w002		m-w-s099-a000-w001-02	m-w-s099-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-99_0-00003	ae:v3:s001:001:pass1:attach:a3	99:0	w-s099-a000-w002	w-s099-a000-w003		m-w-s099-a000-w002-01	m-w-s099-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-99_0-00004	ae:v3:s001:001:pass1:attach:a4	99:0	w-s099-a000-w002	w-s099-a000-w003		m-w-s099-a000-w002-01	m-w-s099-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-99_1-00005	ae:v3:s099:001:pass1:attach:a1	99:1	w-s099-a001-w002	w-s099-a001-w003		m-w-s099-a001-w002-01	m-w-s099-a001-w003-02		99:1:2:1	99:1:3:2		q:99:1:2	q:99:1:3		2	3		subject	syntactically_forced	high			PV_PASS	NOUN_CONCRETE			position_morpheme_aligned	agreement;case_government	ٱلْأَرْضُ is the nominative passive subject of زُلْزِلَتِ.	resources/attachments.tsv:58133
sx-99_1-00006	ae:v3:s099:001:pass1:attach:a2	99:1	w-s099-a001-w002	w-s099-a001-w004		m-w-s099-a001-w002-01	m-w-s099-a001-w004-01		99:1:2:1	99:1:4:1		q:99:1:2	q:99:1:4		2	4		cognate_acc	syntactically_forced	high			PV_PASS	GERUND			position_morpheme_aligned	morphology;local_syntax	زِلْزَالَهَا is the verbal noun repeating the root of زُلْزِلَتِ as a cognate accusative.	resources/attachments.tsv:58134
sx-99_1-00007	ae:v3:s099:001:pass1:attach:a3	99:1	w-s099-a001-w004	w-s099-a001-w004		m-w-s099-a001-w004-01	m-w-s099-a001-w004-01		99:1:4:1	99:1:4:1		q:99:1:4	q:99:1:4		4	4		idafa	syntactically_forced	high		possessive_suffix	GERUND				position_morpheme_aligned	morphology;local_syntax	The هَا suffix in زِلْزَالَهَا is the genitive possessor attached to زِلْزَالَ.	resources/attachments.tsv:58135
sx-99_2-00008	ae:v3:s099:002:pass1:attach:a1	99:2	w-s099-a002-w001	w-s099-a002-w002		m-w-s099-a002-w001-02	m-w-s099-a002-w002-02		99:2:1:2	99:2:2:2		q:99:2:2	q:99:2:3		2	3		subject	syntactically_forced	high			PV	NOUN_CONCRETE			position_morpheme_aligned	agreement;case_government	ٱلْأَرْضُ is the explicit nominative subject of أَخْرَجَتِ.	resources/attachments.tsv:58136
sx-99_2-00009	ae:v3:s099:002:pass1:attach:a2	99:2	w-s099-a002-w001	w-s099-a002-w003		m-w-s099-a002-w001-02	m-w-s099-a002-w003-01		99:2:1:2	99:2:3:1		q:99:2:2	q:99:2:4		2	4		direct_object	syntactically_forced	high			PV	NOUN_CONCRETE	explicit		position_morpheme_aligned	case_government;local_syntax	أَثْقَالَهَا is the accusative thing brought out by أَخْرَجَتِ.	resources/attachments.tsv:58137
sx-99_2-00010	ae:v3:s099:002:pass1:attach:a3	99:2	w-s099-a002-w003	w-s099-a002-w003		m-w-s099-a002-w003-01	m-w-s099-a002-w003-01		99:2:3:1	99:2:3:1		q:99:2:4	q:99:2:4		4	4		idafa	syntactically_forced	high		possessive_suffix	NOUN_CONCRETE				position_morpheme_aligned	morphology;local_syntax	The هَا suffix in أَثْقَالَهَا is the genitive possessor attached to أَثْقَالَ.	resources/attachments.tsv:58138
sx-99_3-00011	ae:v3:s099:003:pass1:attach:a1	99:3	w-s099-a003-w001	w-s099-a003-w002		m-w-s099-a003-w001-02	m-w-s099-a003-w002-02		99:3:1:2	99:3:2:2		q:99:3:2	q:99:3:3		2	3		subject	syntactically_forced	high			PV	NOUN_CONCRETE			position_morpheme_aligned	case_government;word_order	ٱلْإِنسَٰنُ is the explicit subject of قَالَ.	resources/attachments.tsv:58139
sx-99_3-00012	ae:v3:s099:003:pass1:attach:a2	99:3	w-s099-a003-w001	w-s099-a003-w003		m-w-s099-a003-w001-02	m-w-s099-a003-w003-01		99:3:1:2	99:3:3:1		q:99:3:2	q:99:3:4		2	4		quoted_complement	syntactically_forced	high			PV	INTERROG_PRON			position_morpheme_aligned	local_syntax	The utterance مَا لَهَا is the quoted content of قَالَ.	resources/attachments.tsv:58140
sx-99_3-00013	ae:v3:s099:003:pass1:attach:a3	99:3	w-s099-a003-w003	w-s099-a003-w004	w-s099-a003-w004	m-w-s099-a003-w003-01	m-w-s099-a003-w004-02	m-w-s099-a003-w004-01	99:3:3:1	99:3:4:2	99:3:4:1	q:99:3:4	q:99:3:6	q:99:3:5	4	6	5	prep_complement	syntactically_forced	high			INTERROG_PRON	PRON		لـ	position_morpheme_aligned	case_government;local_syntax	هَا is governed by لَ in the predicate phrase لَهَا answering مَا.	resources/attachments.tsv:58141
