source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s102-a000-w001	102:0	1	بِسْمِ	w-s102-a000-w001	1:1:1	one_to_one
t-s102-a000-w002	102:0	2	ٱللَّهِ	w-s102-a000-w002	1:1:2	one_to_one
t-s102-a000-w003	102:0	3	ٱلرَّحْمَٰنِ	w-s102-a000-w003	1:1:3	one_to_one
t-s102-a000-w004	102:0	4	ٱلرَّحِيمِ	w-s102-a000-w004	1:1:4	one_to_one
t-s102-a001-w001	102:1	1	أَلْهَىٰكُمُ	w-s102-a001-w001	102:1:1	one_to_one
t-s102-a001-w002	102:1	2	ٱلتَّكَاثُرُ	w-s102-a001-w002	102:1:2	one_to_one
t-s102-a002-w001	102:2	1	حَتَّىٰ	w-s102-a002-w001	102:2:1	one_to_one
t-s102-a002-w002	102:2	2	زُرْتُمُ	w-s102-a002-w002	102:2:2	one_to_one
t-s102-a002-w003	102:2	3	ٱلْمَقَابِرَ	w-s102-a002-w003	102:2:3	one_to_one
t-s102-a003-w001	102:3	1	كَلَّا	w-s102-a003-w001	102:3:1	one_to_one
t-s102-a003-w002	102:3	2	سَوْفَ	w-s102-a003-w002	102:3:2	one_to_one
t-s102-a003-w003	102:3	3	تَعْلَمُونَ	w-s102-a003-w003	102:3:3	one_to_one
t-s102-a004-w001	102:4	1	ثُمَّ	w-s102-a004-w001	102:4:1	one_to_one
t-s102-a004-w002	102:4	2	كَلَّا	w-s102-a004-w002	102:4:2	one_to_one
t-s102-a004-w003	102:4	3	سَوْفَ	w-s102-a004-w003	102:4:3	one_to_one
t-s102-a004-w004	102:4	4	تَعْلَمُونَ	w-s102-a004-w004	102:4:4	one_to_one
t-s102-a005-w001	102:5	1	كَلَّا	w-s102-a005-w001	102:5:1	one_to_one
t-s102-a005-w002	102:5	2	لَوْ	w-s102-a005-w002	102:5:2	one_to_one
t-s102-a005-w003	102:5	3	تَعْلَمُونَ	w-s102-a005-w003	102:5:3	one_to_one
t-s102-a005-w004	102:5	4	عِلْمَ	w-s102-a005-w004	102:5:4	one_to_one
t-s102-a005-w005	102:5	5	ٱلْيَقِينِ	w-s102-a005-w005	102:5:5	one_to_one
t-s102-a006-w001	102:6	1	لَتَرَوُنَّ	w-s102-a006-w001	102:6:1	one_to_one
t-s102-a006-w002	102:6	2	ٱلْجَحِيمَ	w-s102-a006-w002	102:6:2	one_to_one
t-s102-a007-w001	102:7	1	ثُمَّ	w-s102-a007-w001	102:7:1	one_to_one
t-s102-a007-w002	102:7	2	لَتَرَوُنَّهَا	w-s102-a007-w002	102:7:2	one_to_one
t-s102-a007-w003	102:7	3	عَيْنَ	w-s102-a007-w003	102:7:3	one_to_one
t-s102-a007-w004	102:7	4	ٱلْيَقِينِ	w-s102-a007-w004	102:7:4	one_to_one
t-s102-a008-w001	102:8	1	ثُمَّ	w-s102-a008-w001	102:8:1	one_to_one
t-s102-a008-w002	102:8	2	لَتُسْـَٔلُنَّ	w-s102-a008-w002	102:8:2	one_to_one
t-s102-a008-w003	102:8	3	يَوْمَئِذٍ	w-s102-a008-w003	102:8:3	one_to_one
t-s102-a008-w004	102:8	4	عَنِ	w-s102-a008-w004	102:8:4	one_to_one
t-s102-a008-w005	102:8	5	ٱلنَّعِيمِ	w-s102-a008-w005	102:8:5	one_to_one
