cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-102_0-00001	102:0	w-s102-a000-w002	w-s102-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-102_0-00002	102:0	w-s102-a000-w002	w-s102-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-102_0-00003	102:0	w-s102-a000-w002	w-s102-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-102_0-00004	102:0	w-s102-a000-w003	w-s102-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-102_0-00005	102:0	w-s102-a000-w004	w-s102-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-102_1-00006	102:1	w-s102-a001-w002	w-s102-a001-w001	ك ث ر	ل ه و	1	1	1	1	2	2	intra_ayah:102:1:root:1
co-102_2-00007	102:2	w-s102-a002-w002	w-s102-a002-w003	ز و ر	ق ب ر	1	1	1	1	1	1	intra_ayah:102:2:root:1
co-102_5-00008	102:5	w-s102-a005-w003	w-s102-a005-w005	ع ل م	ي ق ن	2	1	2	2	4	5	intra_ayah:102:5:root:1
co-102_5-00009	102:5	w-s102-a005-w004	w-s102-a005-w005	ع ل م	ي ق ن	1	1	2	2	4	5	intra_ayah:102:5:root:1
co-102_6-00010	102:6	w-s102-a006-w002	w-s102-a006-w001	ج ح م	ر ء ي	1	1	1	1	3	3	intra_ayah:102:6:root:1
co-102_7-00011	102:7	w-s102-a007-w002	w-s102-a007-w003	ر ء ي	ع ي ن	1	1	1	1	7	9	intra_ayah:102:7:root:1
co-102_7-00012	102:7	w-s102-a007-w002	w-s102-a007-w004	ر ء ي	ي ق ن	2	2	2	1	4	4	intra_ayah:102:7:root:2
co-102_7-00013	102:7	w-s102-a007-w003	w-s102-a007-w004	ع ي ن	ي ق ن	1	1	1	1	1	1	intra_ayah:102:7:root:3
co-102_8-00014	102:8	w-s102-a008-w002	w-s102-a008-w005	س ء ل	ن ع م	3	1	1	1	3	3	intra_ayah:102:8:root:1
