finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-69_0-001	69:0	1	strong	1	1	1:1:3	root_000552	B001	w-s069-a000-w003
f-69_0-001	69:0	1	strong	2	1	1:1:4	root_000552	B001	w-s069-a000-w004
f-69_0-002	69:0	2	strong	1	1	1:1:1	root_000745	B005	w-s069-a000-w001
f-69_1-001	69:1	1	strong	1	1	69:1:1	root_000347	B001	w-s069-a001-w001
f-69_1-002	69:1	2	strong	1	1	69:1:1	root_000347	B002	w-s069-a001-w001
f-69_1-003	69:1	3	strong	1	1	69:1:1	root_000347	B005	w-s069-a001-w001
f-69_2-001	69:2	1	strong	1	1	69:2:2	root_000347	B004	w-s069-a002-w002
f-69_2-002	69:2	2	strong	1	1	69:2:2	root_000347	B005	w-s069-a002-w002
f-69_2-003	69:2	3	strong	1	1	69:2:2	root_000347	B002	w-s069-a002-w002
f-69_3-001	69:3	1	strong	1	1	69:3:2	root_000473	B001	w-s069-a003-w002
f-69_3-001	69:3	1	strong	2	1	69:3:4	root_000347	B005	w-s069-a003-w004
f-69_3-002	69:3	2	strong	1	1	69:3:2	root_000473	B001	w-s069-a003-w002
f-69_3-003	69:3	3	reject	1	1	69:3:2	root_000473	B002	w-s069-a003-w002
f-69_4-001	69:4	1	strong	1	1	69:4:1	root_001290	B002	w-s069-a004-w001
f-69_4-001	69:4	1	strong	2	1	69:4:4	root_001219	B001	w-s069-a004-w004
f-69_4-002	69:4	2	strong	1	1	69:4:4	root_001219	B006	w-s069-a004-w004
f-69_4-003	69:4	3	strong	1	1	69:4:4	root_001219	B008	w-s069-a004-w004
f-69_4-004	69:4	4	strong	1	1	69:4:1	root_001290	B002	w-s069-a004-w001
f-69_4-005	69:4	5	reject	1	1	69:4:1	root_001290	B004	w-s069-a004-w001
f-69_5-001	69:5	1	strong	1	1	69:5:4	root_000937	B002	w-s069-a005-w004
f-69_5-002	69:5	2	strong	1	1	69:5:4	root_000937	B001	w-s069-a005-w004
f-69_6-001	69:6	1	strong	1	1	69:6:4	root_000609	B003	w-s069-a006-w004
f-69_6-001	69:6	1	strong	1	2	69:6:4	root_000609	B011	w-s069-a006-w004
f-69_6-002	69:6	2	strong	1	1	69:6:5	root_000857	B002	w-s069-a006-w005
f-69_6-002	69:6	2	strong	1	2	69:6:5	root_000857	B004	w-s069-a006-w005
f-69_6-003	69:6	3	strong	1	1	69:6:6	root_000981	B001	w-s069-a006-w006
f-69_7-001	69:7	1	strong	1	1	69:7:1	root_000685	B001	w-s069-a007-w001
f-69_7-001	69:7	1	strong	2	1	69:7:7	root_000322	B001	w-s069-a007-w007
f-69_7-002	69:7	2	strong	1	1	69:7:9	root_001273	B002	w-s069-a007-w009
f-69_7-002	69:7	2	strong	2	1	69:7:11	root_000859	B001	w-s069-a007-w011
f-69_7-003	69:7	3	strong	1	1	69:7:11	root_000859	B007	w-s069-a007-w011
f-69_7-003	69:7	3	strong	2	1	69:7:13	root_000985	B004	w-s069-a007-w013
f-69_7-003	69:7	3	strong	3	1	69:7:14	root_001483	B001	w-s069-a007-w014
f-69_7-004	69:7	4	strong	1	1	69:7:8	root_000531	B001	w-s069-a007-w008
f-69_8-001	69:8	1	strong	1	1	69:8:2	root_000531	B001	w-s069-a008-w002
f-69_8-001	69:8	1	strong	1	2	69:8:2	root_000531	B012	w-s069-a008-w002
f-69_8-001	69:8	1	strong	2	1	69:8:5	root_000142	B002	w-s069-a008-w005
f-69_8-002	69:8	2	strong	1	1	69:8:5	root_000142	B002	w-s069-a008-w005
f-69_8-002	69:8	2	strong	1	2	69:8:5	root_000142	B003	w-s069-a008-w005
f-69_8-002	69:8	2	strong	1	3	69:8:5	root_000142	B004	w-s069-a008-w005
f-69_9-001	69:9	1	strong	1	1	69:9:1	root_000281	B001	w-s069-a009-w001
f-69_9-001	69:9	1	strong	2	1	69:9:4	root_001198	B002	w-s069-a009-w004
f-69_9-002	69:9	2	strong	1	1	69:9:5	root_000041	B001	w-s069-a009-w005
f-69_9-002	69:9	2	strong	1	2	69:9:5	root_000041	B002	w-s069-a009-w005
f-69_9-002	69:9	2	strong	2	1	69:9:6	root_000420	B001	w-s069-a009-w006
f-69_9-002	69:9	2	strong	2	2	69:9:6	root_000420	B002	w-s069-a009-w006
f-69_10-001	69:10	1	strong	1	1	69:10:2	root_000563	B002	w-s069-a010-w002
f-69_10-001	69:10	1	strong	2	1	69:10:3	root_000532	B002	w-s069-a010-w003
f-69_10-002	69:10	2	strong	1	1	69:10:4	root_000018	B002	w-s069-a010-w004
f-69_10-002	69:10	2	strong	1	2	69:10:4	root_000018	B003	w-s069-a010-w004
f-69_10-002	69:10	2	strong	2	1	69:10:5	root_000018	B002	w-s069-a010-w005
f-69_10-002	69:10	2	strong	2	2	69:10:5	root_000018	B003	w-s069-a010-w005
f-69_10-003	69:10	3	strong	1	1	69:10:6	root_000537	B001	w-s069-a010-w006
f-69_10-004	69:10	4	strong	1	1	69:10:4	root_000018	B003	w-s069-a010-w004
f-69_10-004	69:10	4	strong	2	1	69:10:5	root_000018	B003	w-s069-a010-w005
f-69_11-001	69:11	1	strong	1	1	69:11:3	root_000937	B002	w-s069-a011-w003
f-69_11-001	69:11	1	strong	2	1	69:11:5	root_000357	B001	w-s069-a011-w005
f-69_11-001	69:11	1	strong	3	1	69:11:7	root_000240	B001	w-s069-a011-w007
f-69_11-001	69:11	1	strong	3	2	69:11:7	root_000240	B002	w-s069-a011-w007
f-69_11-002	69:11	2	weak	1	1	69:11:5	root_000357	B003	w-s069-a011-w005
f-69_12-001	69:12	1	strong	1	1	69:12:4	root_001664	B001	w-s069-a012-w004
f-69_12-001	69:12	1	strong	1	2	69:12:4	root_001664	B002	w-s069-a012-w004
f-69_12-001	69:12	1	strong	2	1	69:12:6	root_001664	B001	w-s069-a012-w006
f-69_12-001	69:12	1	strong	2	2	69:12:6	root_001664	B002	w-s069-a012-w006
f-69_12-002	69:12	2	strong	1	1	69:12:3	root_000516	B003	w-s069-a012-w003
f-69_12-002	69:12	2	strong	1	2	69:12:3	root_000516	B009	w-s069-a012-w003
f-69_12-002	69:12	2	strong	2	1	69:12:5	root_000022	B002	w-s069-a012-w005
f-69_12-002	69:12	2	strong	2	2	69:12:5	root_000022	B003	w-s069-a012-w005
f-69_12-003	69:12	3	strong	1	1	69:12:3	root_000516	B009	w-s069-a012-w003
f-69_12-004	69:12	4	reject	1	1	69:12:4	root_001664	B003	w-s069-a012-w004
f-69_12-004	69:12	4	reject	2	1	69:12:6	root_001664	B003	w-s069-a012-w006
f-69_13-001	69:13	1	strong	1	1	69:13:2	root_001529	B001	w-s069-a013-w002
f-69_13-001	69:13	1	strong	1	2	69:13:2	root_001529	B002	w-s069-a013-w002
f-69_13-001	69:13	1	strong	1	3	69:13:2	root_001529	B003	w-s069-a013-w002
f-69_13-001	69:13	1	strong	2	1	69:13:5	root_001529	B001	w-s069-a013-w005
f-69_13-001	69:13	1	strong	2	2	69:13:5	root_001529	B002	w-s069-a013-w005
f-69_13-001	69:13	1	strong	2	3	69:13:5	root_001529	B003	w-s069-a013-w005
f-69_13-002	69:13	2	strong	1	1	69:13:6	root_001631	B001	w-s069-a013-w006
f-69_13-002	69:13	2	strong	1	2	69:13:6	root_001631	B002	w-s069-a013-w006
f-69_13-003	69:13	3	weak	1	1	69:13:2	root_001529	B001	w-s069-a013-w002
f-69_13-003	69:13	3	weak	2	1	69:13:5	root_001529	B001	w-s069-a013-w005
f-69_13-004	69:13	4	reject	1	1	69:13:4	root_000891	B003	w-s069-a013-w004
f-69_13-004	69:13	4	reject	1	2	69:13:4	root_000891	B004	w-s069-a013-w004
f-69_14-001	69:14	1	strong	1	1	69:14:1	root_000357	B001	w-s069-a014-w001
f-69_14-002	69:14	2	strong	1	1	69:14:2	root_000025	B001	w-s069-a014-w002
f-69_14-002	69:14	2	strong	2	1	69:14:3	root_000217	B001	w-s069-a014-w003
f-69_14-002	69:14	2	strong	2	2	69:14:3	root_000217	B005	w-s069-a014-w003
f-69_14-002	69:14	2	strong	3	1	69:14:4	root_000482	B001	w-s069-a014-w004
f-69_14-002	69:14	2	strong	4	1	69:14:5	root_000482	B001	w-s069-a014-w005
f-69_14-003	69:14	3	strong	1	1	69:14:4	root_000482	B001	w-s069-a014-w004
f-69_14-003	69:14	3	strong	1	2	69:14:4	root_000482	B002	w-s069-a014-w004
f-69_14-003	69:14	3	strong	2	1	69:14:5	root_000482	B001	w-s069-a014-w005
f-69_14-003	69:14	3	strong	2	2	69:14:5	root_000482	B002	w-s069-a014-w005
f-69_14-004	69:14	4	weak	1	1	69:14:3	root_000217	B001	w-s069-a014-w003
f-69_14-004	69:14	4	weak	1	2	69:14:3	root_000217	B005	w-s069-a014-w003
f-69_15-001	69:15	1	strong	1	1	69:15:2	root_001675	B004	w-s069-a015-w002
f-69_15-001	69:15	1	strong	2	1	69:15:3	root_001675	B004	w-s069-a015-w003
f-69_15-002	69:15	2	weak	1	1	69:15:2	root_001675	B012	w-s069-a015-w002
f-69_15-002	69:15	2	weak	2	1	69:15:3	root_001675	B012	w-s069-a015-w003
f-69_15-003	69:15	3	strong	1	1	69:15:2	root_001675	B002	w-s069-a015-w002
f-69_15-003	69:15	3	strong	2	1	69:15:3	root_001675	B002	w-s069-a015-w003
f-69_16-001	69:16	1	strong	1	1	69:16:1	root_000807	B001	w-s069-a016-w001
f-69_16-001	69:16	1	strong	2	1	69:16:2	root_000745	B004	w-s069-a016-w002
f-69_16-001	69:16	1	strong	3	1	69:16:5	root_001688	B002	w-s069-a016-w005
f-69_16-002	69:16	2	strong	1	1	69:16:2	root_000745	B004	w-s069-a016-w002
f-69_16-002	69:16	2	strong	2	1	69:16:5	root_001688	B001	w-s069-a016-w005
f-69_16-003	69:16	3	strong	1	1	69:16:1	root_000807	B002	w-s069-a016-w001
f-69_17-001	69:17	1	strong	1	1	69:17:1	root_001444	B001	w-s069-a017-w001
f-69_17-001	69:17	1	strong	2	1	69:17:3	root_000548	B003	w-s069-a017-w003
f-69_17-002	69:17	2	strong	1	1	69:17:5	root_001000	B001	w-s069-a017-w005
f-69_17-002	69:17	2	strong	1	2	69:17:5	root_001000	B002	w-s069-a017-w005
f-69_17-002	69:17	2	strong	1	3	69:17:5	root_001000	B006	w-s069-a017-w005
f-69_17-002	69:17	2	strong	2	1	69:17:7	root_001188	B001	w-s069-a017-w007
f-69_17-002	69:17	2	strong	2	2	69:17:7	root_001188	B003	w-s069-a017-w007
f-69_17-003	69:17	3	strong	1	1	69:17:4	root_000357	B001	w-s069-a017-w004
f-69_17-003	69:17	3	strong	1	2	69:17:4	root_000357	B003	w-s069-a017-w004
f-69_18-001	69:18	1	strong	1	1	69:18:2	root_001001	B002	w-s069-a018-w002
f-69_18-001	69:18	1	strong	1	2	69:18:2	root_001001	B011	w-s069-a018-w002
f-69_18-002	69:18	2	strong	1	1	69:18:4	root_000428	B001	w-s069-a018-w004
f-69_18-002	69:18	2	strong	1	2	69:18:4	root_000428	B003	w-s069-a018-w004
f-69_18-002	69:18	2	strong	2	1	69:18:6	root_000428	B001	w-s069-a018-w006
f-69_18-002	69:18	2	strong	2	2	69:18:6	root_000428	B003	w-s069-a018-w006
f-69_19-001	69:19	1	strong	1	1	69:19:3	root_000009	B002	w-s069-a019-w003
f-69_19-001	69:19	1	strong	1	2	69:19:3	root_000009	B007	w-s069-a019-w003
f-69_19-002	69:19	2	strong	1	1	69:19:4	root_001283	B002	w-s069-a019-w004
f-69_19-002	69:19	2	strong	1	2	69:19:4	root_001283	B003	w-s069-a019-w004
f-69_19-002	69:19	2	strong	2	1	69:19:9	root_001283	B002	w-s069-a019-w009
f-69_19-002	69:19	2	strong	2	2	69:19:9	root_001283	B003	w-s069-a019-w009
f-69_19-003	69:19	3	strong	1	1	69:19:5	root_001698	B001	w-s069-a019-w005
f-69_19-003	69:19	3	strong	1	2	69:19:5	root_001698	B002	w-s069-a019-w005
f-69_19-004	69:19	4	strong	1	1	69:19:4	root_001283	B002	w-s069-a019-w004
f-69_19-004	69:19	4	strong	2	1	69:19:8	root_001210	B001	w-s069-a019-w008
f-69_19-004	69:19	4	strong	2	2	69:19:8	root_001210	B002	w-s069-a019-w008
f-69_19-004	69:19	4	strong	3	1	69:19:9	root_001283	B002	w-s069-a019-w009
f-69_20-001	69:20	1	strong	1	1	69:20:2	root_000969	B001	w-s069-a020-w002
f-69_20-002	69:20	2	strong	1	1	69:20:2	root_000969	B003	w-s069-a020-w002
f-69_20-003	69:20	3	strong	1	1	69:20:4	root_001372	B004	w-s069-a020-w004
f-69_20-003	69:20	3	strong	1	2	69:20:4	root_001372	B007	w-s069-a020-w004
f-69_20-003	69:20	3	strong	2	1	69:20:5	root_000318	B001	w-s069-a020-w005
f-69_20-003	69:20	3	strong	2	2	69:20:5	root_000318	B006	w-s069-a020-w005
f-69_21-001	69:21	1	strong	1	1	69:21:3	root_001067	B001	w-s069-a021-w003
f-69_21-001	69:21	1	strong	1	2	69:21:3	root_001067	B002	w-s069-a021-w003
f-69_21-002	69:21	2	strong	1	1	69:21:3	root_001067	B002	w-s069-a021-w003
f-69_22-001	69:22	1	strong	1	1	69:22:2	root_000266	B001	w-s069-a022-w002
f-69_22-001	69:22	1	strong	1	2	69:22:2	root_000266	B003	w-s069-a022-w002
f-69_22-001	69:22	1	strong	1	3	69:22:2	root_000266	B008	w-s069-a022-w002
f-69_22-002	69:22	2	strong	1	1	69:22:3	root_001042	B001	w-s069-a022-w003
f-69_22-002	69:22	2	strong	1	2	69:22:3	root_001042	B002	w-s069-a022-w003
f-69_22-003	69:22	3	strong	1	1	69:22:2	root_000266	B008	w-s069-a022-w002
f-69_23-001	69:23	1	strong	1	1	69:23:1	root_001241	B002	w-s069-a023-w001
f-69_23-001	69:23	1	strong	1	2	69:23:1	root_001241	B003	w-s069-a023-w001
f-69_23-001	69:23	1	strong	2	1	69:23:2	root_000493	B001	w-s069-a023-w002
f-69_23-002	69:23	2	strong	1	1	69:23:2	root_000493	B002	w-s069-a023-w002
f-69_24-001	69:24	1	strong	1	1	69:24:1	root_000043	B003	w-s069-a024-w001
f-69_24-001	69:24	1	strong	2	1	69:24:2	root_000783	B002	w-s069-a024-w002
f-69_24-002	69:24	2	strong	1	1	69:24:3	root_001604	B001	w-s069-a024-w003
f-69_24-002	69:24	2	strong	1	2	69:24:3	root_001604	B002	w-s069-a024-w003
f-69_24-002	69:24	2	strong	2	1	69:24:5	root_000733	B001	w-s069-a024-w005
f-69_24-002	69:24	2	strong	2	2	69:24:5	root_000733	B005	w-s069-a024-w005
f-69_24-003	69:24	3	strong	1	1	69:24:8	root_000436	B001	w-s069-a024-w008
f-69_24-003	69:24	3	strong	1	2	69:24:8	root_000436	B003	w-s069-a024-w008
f-69_25-001	69:25	1	strong	1	1	69:25:3	root_000009	B002	w-s069-a025-w003
f-69_25-001	69:25	1	strong	1	2	69:25:3	root_000009	B001	w-s069-a025-w003
f-69_25-001	69:25	1	strong	1	3	69:25:3	root_000009	B011	w-s069-a025-w003
f-69_25-001	69:25	1	strong	2	1	69:25:9	root_000009	B002	w-s069-a025-w009
f-69_25-001	69:25	1	strong	2	2	69:25:9	root_000009	B001	w-s069-a025-w009
f-69_25-001	69:25	1	strong	2	3	69:25:9	root_000009	B011	w-s069-a025-w009
f-69_25-002	69:25	2	strong	1	1	69:25:5	root_000819	B006	w-s069-a025-w005
f-69_25-002	69:25	2	strong	1	2	69:25:5	root_000819	B013	w-s069-a025-w005
f-69_25-003	69:25	3	strong	1	1	69:25:4	root_001283	B002	w-s069-a025-w004
f-69_25-003	69:25	3	strong	1	2	69:25:4	root_001283	B003	w-s069-a025-w004
f-69_25-003	69:25	3	strong	2	1	69:25:10	root_001283	B002	w-s069-a025-w010
f-69_25-003	69:25	3	strong	2	2	69:25:10	root_001283	B003	w-s069-a025-w010
f-69_26-001	69:26	1	strong	1	1	69:26:2	root_000473	B001	w-s069-a026-w002
f-69_26-002	69:26	2	strong	1	1	69:26:4	root_000318	B001	w-s069-a026-w004
f-69_26-002	69:26	2	strong	1	2	69:26:4	root_000318	B006	w-s069-a026-w004
f-69_26-003	69:26	3	reject	1	1	69:26:2	root_000473	B002	w-s069-a026-w002
f-69_27-001	69:27	1	strong	1	1	69:27:3	root_001237	B003	w-s069-a027-w003
f-69_27-001	69:27	1	strong	1	2	69:27:3	root_001237	B004	w-s069-a027-w003
f-69_27-002	69:27	2	strong	1	1	69:27:3	root_001237	B001	w-s069-a027-w003
f-69_28-001	69:28	1	strong	1	1	69:28:2	root_001110	B001	w-s069-a028-w002
f-69_28-001	69:28	1	strong	1	2	69:28:2	root_001110	B002	w-s069-a028-w002
f-69_28-001	69:28	1	strong	2	1	69:28:4	root_001457	B001	w-s069-a028-w004
f-69_28-002	69:28	2	strong	1	1	69:28:2	root_001110	B002	w-s069-a028-w002
f-69_28-002	69:28	2	strong	2	1	69:28:4	root_001457	B001	w-s069-a028-w004
f-69_28-003	69:28	3	reject	1	1	69:28:2	root_001110	B004	w-s069-a028-w002
f-69_29-001	69:29	1	strong	1	1	69:29:1	root_001596	B001	w-s069-a029-w001
f-69_29-001	69:29	1	strong	2	1	69:29:3	root_000732	B001	w-s069-a029-w003
f-69_29-001	69:29	1	strong	2	2	69:29:3	root_000732	B003	w-s069-a029-w003
f-69_29-002	69:29	2	strong	1	1	69:29:3	root_000732	B002	w-s069-a029-w003
f-69_29-003	69:29	3	strong	1	1	69:29:3	root_000732	B004	w-s069-a029-w003
f-69_30-001	69:30	1	strong	1	1	69:30:1	root_000018	B002	w-s069-a030-w001
