cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-32_0-00001	32:0	w-s032-a000-w002	w-s032-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-32_0-00002	32:0	w-s032-a000-w002	w-s032-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-32_0-00003	32:0	w-s032-a000-w002	w-s032-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-32_0-00004	32:0	w-s032-a000-w003	w-s032-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-32_0-00005	32:0	w-s032-a000-w004	w-s032-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-32_2-00006	32:2	w-s032-a002-w007	w-s032-a002-w004	ر ب ب	ر ي ب	3	1	1	1	9	9	intra_ayah:32:2:root:1
co-32_2-00007	32:2	w-s032-a002-w002	w-s032-a002-w001	ك ت ب	ن ز ل	1	1	1	1	63	86	intra_ayah:32:2:root:10
co-32_2-00008	32:2	w-s032-a002-w007	w-s032-a002-w008	ر ب ب	ع ل م	1	1	1	1	129	173	intra_ayah:32:2:root:2
co-32_2-00009	32:2	w-s032-a002-w007	w-s032-a002-w002	ر ب ب	ك ت ب	5	2	2	1	43	63	intra_ayah:32:2:root:3
co-32_2-00010	32:2	w-s032-a002-w007	w-s032-a002-w001	ر ب ب	ن ز ل	6	3	3	1	56	70	intra_ayah:32:2:root:4
co-32_2-00011	32:2	w-s032-a002-w004	w-s032-a002-w008	ر ي ب	ع ل م	4	2	2	1	10	14	intra_ayah:32:2:root:5
co-32_2-00012	32:2	w-s032-a002-w004	w-s032-a002-w002	ر ي ب	ك ت ب	2	1	1	1	10	19	intra_ayah:32:2:root:6
co-32_2-00013	32:2	w-s032-a002-w004	w-s032-a002-w001	ر ي ب	ن ز ل	3	2	2	1	3	3	intra_ayah:32:2:root:7
co-32_2-00014	32:2	w-s032-a002-w008	w-s032-a002-w002	ع ل م	ك ت ب	6	3	3	1	61	112	intra_ayah:32:2:root:8
co-32_2-00015	32:2	w-s032-a002-w008	w-s032-a002-w001	ع ل م	ن ز ل	7	4	4	1	46	71	intra_ayah:32:2:root:9
co-32_3-00016	32:3	w-s032-a003-w012	w-s032-a003-w006	ء ت ي	ح ق ق	6	4	4	1	33	39	intra_ayah:32:3:root:1
co-32_3-00017	32:3	w-s032-a003-w006	w-s032-a003-w003	ح ق ق	ف ر ي	3	1	1	1	9	10	intra_ayah:32:3:root:10
co-32_3-00018	32:3	w-s032-a003-w006	w-s032-a003-w016	ح ق ق	ق ب ل	10	6	6	1	23	25	intra_ayah:32:3:root:11
co-32_3-00019	32:3	w-s032-a003-w006	w-s032-a003-w002	ح ق ق	ق و ل	4	2	2	1	83	144	intra_ayah:32:3:root:12
co-32_3-00020	32:3	w-s032-a003-w006	w-s032-a003-w010	ح ق ق	ق و م	4	3	3	1	22	32	intra_ayah:32:3:root:13
co-32_3-00021	32:3	w-s032-a003-w006	w-s032-a003-w009	ح ق ق	ن ذ ر	3	2	5	2	9	14	intra_ayah:32:3:root:14
co-32_3-00022	32:3	w-s032-a003-w006	w-s032-a003-w014	ح ق ق	ن ذ ر	8	2	5	2	9	14	intra_ayah:32:3:root:14
co-32_3-00023	32:3	w-s032-a003-w006	w-s032-a003-w018	ح ق ق	ه د ي	12	7	7	1	24	51	intra_ayah:32:3:root:15
co-32_3-00024	32:3	w-s032-a003-w008	w-s032-a003-w003	ر ب ب	ف ر ي	5	2	2	1	7	10	intra_ayah:32:3:root:16
co-32_3-00025	32:3	w-s032-a003-w008	w-s032-a003-w016	ر ب ب	ق ب ل	8	5	5	1	44	61	intra_ayah:32:3:root:17
co-32_3-00026	32:3	w-s032-a003-w008	w-s032-a003-w002	ر ب ب	ق و ل	6	3	3	1	329	501	intra_ayah:32:3:root:18
co-32_3-00027	32:3	w-s032-a003-w008	w-s032-a003-w010	ر ب ب	ق و م	2	2	2	1	112	150	intra_ayah:32:3:root:19
co-32_3-00028	32:3	w-s032-a003-w012	w-s032-a003-w008	ء ت ي	ر ب ب	4	3	3	1	78	111	intra_ayah:32:3:root:2
co-32_3-00029	32:3	w-s032-a003-w008	w-s032-a003-w009	ر ب ب	ن ذ ر	1	1	4	2	13	15	intra_ayah:32:3:root:20
co-32_3-00030	32:3	w-s032-a003-w008	w-s032-a003-w014	ر ب ب	ن ذ ر	6	1	4	2	13	15	intra_ayah:32:3:root:20
co-32_3-00031	32:3	w-s032-a003-w008	w-s032-a003-w018	ر ب ب	ه د ي	10	6	6	1	61	81	intra_ayah:32:3:root:21
co-32_3-00032	32:3	w-s032-a003-w003	w-s032-a003-w016	ف ر ي	ق ب ل	13	7	7	1	2	2	intra_ayah:32:3:root:22
co-32_3-00033	32:3	w-s032-a003-w003	w-s032-a003-w002	ف ر ي	ق و ل	1	1	1	1	26	45	intra_ayah:32:3:root:23
co-32_3-00034	32:3	w-s032-a003-w003	w-s032-a003-w010	ف ر ي	ق و م	7	4	4	1	11	11	intra_ayah:32:3:root:24
