attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	32:0	1:1	1	w-s032-a000-w001	1:1:1	m-w-s032-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	32:0	1:1	2	w-s032-a000-w001	1:1:1	m-w-s032-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	32:0	1:1	3	w-s032-a000-w002	1:1:2	m-w-s032-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	32:0	1:1	4	w-s032-a000-w003	1:1:3	m-w-s032-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	32:0	1:1	5	w-s032-a000-w003	1:1:3	m-w-s032-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:32:2:1	32:2	32:2	1	w-s032-a002-w001	32:2:1	m-w-s032-a002-w001-01	تَنْزِيلُ	ن ز ل	مِن	position_crosswalk	morpheme_aligned
q:32:2:2	32:2	32:2	2	w-s032-a002-w002	32:2:2	m-w-s032-a002-w002-02	الْكِتَابِ	ك ت ب		position_crosswalk	morpheme_aligned
q:32:2:3	32:2	32:2	3	w-s032-a002-w003	32:2:3	m-w-s032-a002-w003-01	لَا			position_crosswalk	morpheme_aligned
q:32:2:4	32:2	32:2	4	w-s032-a002-w004	32:2:4	m-w-s032-a002-w004-01	رَيْبَ	ر ي ب	فِي	position_crosswalk	morpheme_aligned
q:32:2:5	32:2	32:2	5	w-s032-a002-w005	32:2:5	m-w-s032-a002-w005-02;m-w-s032-a002-w005-01	فِيهِ		فِي	position_crosswalk	morpheme_aligned
q:32:2:6	32:2	32:2	6	w-s032-a002-w006	32:2:6	m-w-s032-a002-w006-01			مِن	position_crosswalk	morpheme_aligned
q:32:2:7	32:2	32:2	7	w-s032-a002-w007	32:2:7	m-w-s032-a002-w007-01	رَبِّ	ر ب ب	مِن	position_crosswalk	morpheme_aligned
q:32:2:8	32:2	32:2	8	w-s032-a002-w008	32:2:8	m-w-s032-a002-w008-02	الْعَالَمِينَ	ع ل م		position_crosswalk	morpheme_aligned
q:32:3:2	32:3	32:3	2	w-s032-a003-w002	32:3:2	m-w-s032-a003-w002-01	يَقُولُونَ	ق و ل		position_crosswalk	morpheme_aligned
q:32:3:3	32:3	32:3	3	w-s032-a003-w003	32:3:3	m-w-s032-a003-w003-01;m-w-s032-a003-w003-02	افْتَرَاهُ	ف ر ي		position_crosswalk	morpheme_aligned
q:32:3:5	32:3	32:3	5	w-s032-a003-w005	32:3:5	m-w-s032-a003-w005-01	هُوَ			position_crosswalk	morpheme_aligned
q:32:3:6	32:3	32:3	6	w-s032-a003-w006	32:3:6	m-w-s032-a003-w006-02	الْحَقُّ	ح ق ق	مِن	position_crosswalk	morpheme_aligned
q:32:3:7	32:3	32:3	7	w-s032-a003-w007	32:3:7	m-w-s032-a003-w007-01			مِن	position_crosswalk	morpheme_aligned
q:32:3:8	32:3	32:3	8	w-s032-a003-w008	32:3:8	m-w-s032-a003-w008-01	رَبِّكَ	ر ب ب	مِن	position_crosswalk	morpheme_aligned
q:32:3:10	32:3	32:3	10	w-s032-a003-w009	32:3:9	m-w-s032-a003-w009-02	لِتُنْذِرَ	ن ذ ر		position_crosswalk	morpheme_aligned
q:32:3:11	32:3	32:3	11	w-s032-a003-w010	32:3:10	m-w-s032-a003-w010-01	قَوْمَاً	ق و م		position_crosswalk	morpheme_aligned
q:32:3:12	32:3	32:3	12	w-s032-a003-w011	32:3:11	m-w-s032-a003-w011-01	مَا			position_crosswalk	morpheme_aligned
q:32:3:13	32:3	32:3	13	w-s032-a003-w012	32:3:12	m-w-s032-a003-w012-01;m-w-s032-a003-w012-02	أَتَاهُمْ	أ ت ي	مِن	position_crosswalk	morpheme_aligned
q:32:3:14	32:3	32:3	14	w-s032-a003-w013	32:3:13	m-w-s032-a003-w013-01			مِن	position_crosswalk	morpheme_aligned
q:32:3:15	32:3	32:3	15	w-s032-a003-w014	32:3:14	m-w-s032-a003-w014-01	نَذِيرٍ	ن ذ ر	مِن	position_crosswalk	morpheme_aligned
q:32:3:16	32:3	32:3	16	w-s032-a003-w015	32:3:15	m-w-s032-a003-w015-01			مِن	position_crosswalk	morpheme_aligned
q:32:3:17	32:3	32:3	17	w-s032-a003-w016	32:3:16	m-w-s032-a003-w016-01	قَبْلِكَ	ق ب ل	مِن	position_crosswalk	morpheme_aligned
q:32:3:18	32:3	32:3	18	w-s032-a003-w017	32:3:17	m-w-s032-a003-w017-01;m-w-s032-a003-w017-02	لَعَلَّهُمْ	ل ع ل		position_crosswalk	morpheme_aligned
q:32:3:19	32:3	32:3	19	w-s032-a003-w018	32:3:18	m-w-s032-a003-w018-01	يَهْتَدُونَ	ه د ي		position_crosswalk	morpheme_aligned
q:32:4:1	32:4	32:4	1	w-s032-a004-w001	32:4:1	m-w-s032-a004-w001-01	اللَّهُ	أ ل ه		position_crosswalk	morpheme_aligned
q:32:4:2	32:4	32:4	2	w-s032-a004-w002	32:4:2	m-w-s032-a004-w002-01	الَّذِي	ل ل ذ		position_crosswalk	morpheme_aligned
q:32:4:3	32:4	32:4	3	w-s032-a004-w003	32:4:3	m-w-s032-a004-w003-01	خَلَقَ	خ ل ق	فِي	position_crosswalk	morpheme_aligned
q:32:4:4	32:4	32:4	4	w-s032-a004-w004	32:4:4	m-w-s032-a004-w004-02	السَّمَاوَاتِ	س م و		position_crosswalk	morpheme_aligned
q:32:4:6	32:4	32:4	6	w-s032-a004-w005	32:4:5	m-w-s032-a004-w005-03	وَالْأَرْضَ	أ ر ض		position_crosswalk	morpheme_aligned
q:32:4:8	32:4	32:4	8	w-s032-a004-w006	32:4:6	m-w-s032-a004-w006-02	وَمَا			position_crosswalk	morpheme_aligned
q:32:4:9	32:4	32:4	9	w-s032-a004-w007	32:4:7	m-w-s032-a004-w007-01	بَيْنَهُمَا	ب ي ن		position_crosswalk	morpheme_aligned
q:32:4:10	32:4	32:4	10	w-s032-a004-w008	32:4:8	m-w-s032-a004-w008-01			فِي	position_crosswalk	morpheme_aligned
q:32:4:11	32:4	32:4	11	w-s032-a004-w009	32:4:9	m-w-s032-a004-w009-01	سِتَّةِ	س ت ت	فِي	position_crosswalk	morpheme_aligned
q:32:4:12	32:4	32:4	12	w-s032-a004-w010	32:4:10	m-w-s032-a004-w010-01	أَيَّامٍ	ي و م		position_crosswalk	morpheme_aligned
