attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	8:0	1:1	1	w-s008-a000-w001	1:1:1	m-w-s008-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	8:0	1:1	2	w-s008-a000-w001	1:1:1	m-w-s008-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	8:0	1:1	3	w-s008-a000-w002	1:1:2	m-w-s008-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	8:0	1:1	4	w-s008-a000-w003	1:1:3	m-w-s008-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	8:0	1:1	5	w-s008-a000-w003	1:1:3	m-w-s008-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:8:1:1	8:1	8:1	1	w-s008-a001-w001	8:1:1	m-w-s008-a001-w001-01	يَسْأَلُونَكَ	س أ ل	عَن	position_crosswalk	morpheme_aligned
q:8:1:2	8:1	8:1	2	w-s008-a001-w002	8:1:2	m-w-s008-a001-w002-01			عَن	position_crosswalk	morpheme_aligned
q:8:1:3	8:1	8:1	3	w-s008-a001-w003	8:1:3	m-w-s008-a001-w003-02	الْأَنْفَالِ	ن ف ل	عَن	position_crosswalk	morpheme_aligned
q:8:1:4	8:1	8:1	4	w-s008-a001-w004	8:1:4	m-w-s008-a001-w004-01	قُلِ	ق ل ل		position_crosswalk	morpheme_aligned
q:8:1:5	8:1	8:1	5	w-s008-a001-w005	8:1:5	m-w-s008-a001-w005-02	الْأَنْفَالُ	ن ف ل	لـ	position_crosswalk	morpheme_aligned
q:8:1:6	8:1	8:1	6	w-s008-a001-w005	8:1:5	m-w-s008-a001-w005-02			لـ	surface_root_sequence_fallback	morpheme_aligned
q:8:1:7	8:1	8:1	7	w-s008-a001-w006	8:1:6	m-w-s008-a001-w006-02	لِلَّهِ	أ ل ه	لـ	position_crosswalk	morpheme_aligned
q:8:1:9	8:1	8:1	9	w-s008-a001-w007	8:1:7	m-w-s008-a001-w007-03	وَالرَّسُولِ	ر س ل		position_crosswalk	morpheme_aligned
q:8:1:11	8:1	8:1	11	w-s008-a001-w008	8:1:8	m-w-s008-a001-w008-02	فَاتَّقُوا	و ق ي		position_crosswalk	morpheme_aligned
q:8:1:12	8:1	8:1	12	w-s008-a001-w009	8:1:9	m-w-s008-a001-w009-01	اللَّهَ	أ ل ه		position_crosswalk	morpheme_aligned
q:8:1:14	8:1	8:1	14	w-s008-a001-w010	8:1:10	m-w-s008-a001-w010-02	وَأَصْلِحُوا	ص ل ح		position_crosswalk	morpheme_aligned
q:8:1:15	8:1	8:1	15	w-s008-a001-w011	8:1:11	m-w-s008-a001-w011-01	ذَاتَ	ذ و و		position_crosswalk	morpheme_aligned
q:8:1:16	8:1	8:1	16	w-s008-a001-w012	8:1:12	m-w-s008-a001-w012-01	بَيْنِكُمْ	ب ي ن		position_crosswalk	morpheme_aligned
q:8:1:18	8:1	8:1	18	w-s008-a001-w013	8:1:13	m-w-s008-a001-w013-02	وَأَطِيعُوا	ط و ع		position_crosswalk	morpheme_aligned
q:8:1:19	8:1	8:1	19	w-s008-a001-w014	8:1:14	m-w-s008-a001-w014-01	اللَّهَ	أ ل ه		position_crosswalk	morpheme_aligned
q:8:1:21	8:1	8:1	21	w-s008-a001-w015	8:1:15	m-w-s008-a001-w015-02	وَرَسُولَهُ	ر س ل		position_crosswalk	morpheme_aligned
q:8:1:23	8:1	8:1	23	w-s008-a001-w017	8:1:17	m-w-s008-a001-w017-01	كُنْتُمْ	ك و ن		position_crosswalk	morpheme_aligned
q:8:1:24	8:1	8:1	24	w-s008-a001-w018	8:1:18	m-w-s008-a001-w018-01	مُؤْمِنِينَ	أ م ن		position_crosswalk	morpheme_aligned
q:8:2:2	8:2	8:2	2	w-s008-a002-w002	8:2:2	m-w-s008-a002-w002-02	الْمُؤْمِنُونَ	أ م ن		position_crosswalk	morpheme_aligned
q:8:2:3	8:2	8:2	3	w-s008-a002-w003	8:2:3	m-w-s008-a002-w003-01	الَّذِينَ	ل ل ذ		position_crosswalk	morpheme_aligned
q:8:2:4	8:2	8:2	4	w-s008-a002-w004	8:2:4	m-w-s008-a002-w004-01	إِذَا	أ ذ ي		position_crosswalk	morpheme_aligned
q:8:2:5	8:2	8:2	5	w-s008-a002-w005	8:2:5	m-w-s008-a002-w005-01	ذُكِرَ	ذ ك ر		position_crosswalk	morpheme_aligned
q:8:2:6	8:2	8:2	6	w-s008-a002-w006	8:2:6	m-w-s008-a002-w006-01	اللَّهُ	أ ل ه		position_crosswalk	morpheme_aligned
q:8:2:7	8:2	8:2	7	w-s008-a002-w007	8:2:7	m-w-s008-a002-w007-01	وَجِلَتْ	و ج ل		position_crosswalk	morpheme_aligned
q:8:2:8	8:2	8:2	8	w-s008-a002-w008	8:2:8	m-w-s008-a002-w008-01	قُلُوبُهُمْ	ق ل ب		position_crosswalk	morpheme_aligned
q:8:2:11	8:2	8:2	11	w-s008-a002-w010	8:2:10	m-w-s008-a002-w010-01	تُلِيَتْ	ت ل و	عَلَى	position_crosswalk	morpheme_aligned
q:8:2:12	8:2	8:2	12	w-s008-a002-w011	8:2:11	m-w-s008-a002-w011-02;m-w-s008-a002-w011-01			عَلَى	position_crosswalk	morpheme_aligned
q:8:2:13	8:2	8:2	13	w-s008-a002-w012	8:2:12	m-w-s008-a002-w012-01	آيَاتُهُ	أ ي ي		position_crosswalk	morpheme_aligned
q:8:2:14	8:2	8:2	14	w-s008-a002-w013	8:2:13	m-w-s008-a002-w013-01;m-w-s008-a002-w013-02	زَادَتْهُمْ	ز و د		position_crosswalk	morpheme_aligned
q:8:2:15	8:2	8:2	15	w-s008-a002-w014	8:2:14	m-w-s008-a002-w014-01	إِيمَانَاً	أ م ن		position_crosswalk	morpheme_aligned
q:8:2:17	8:2	8:2	17	w-s008-a002-w015	8:2:15	m-w-s008-a002-w015-02			عَلَى	position_crosswalk	morpheme_aligned
q:8:2:18	8:2	8:2	18	w-s008-a002-w016	8:2:16	m-w-s008-a002-w016-01	رَبِّهِمْ	ر ب ب	عَلَى	position_crosswalk	morpheme_aligned
q:8:2:19	8:2	8:2	19	w-s008-a002-w017	8:2:17	m-w-s008-a002-w017-01	يَتَوَكَّلُونَ	و ك ل	عَلَى	position_crosswalk	morpheme_aligned
q:8:3:2	8:3	8:3	2	w-s008-a003-w002	8:3:2	m-w-s008-a003-w002-01	يُقِيمُونَ	ق و م		position_crosswalk	morpheme_aligned
q:8:3:3	8:3	8:3	3	w-s008-a003-w003	8:3:3	m-w-s008-a003-w003-02	الصَّلَاةَ	ص ل و		position_crosswalk	morpheme_aligned
q:8:3:5	8:3	8:3	5	w-s008-a003-w004	8:3:4	m-w-s008-a003-w004-02			مِن	position_crosswalk	morpheme_aligned
q:8:3:6	8:3	8:3	6	w-s008-a003-w005	8:3:5	m-w-s008-a003-w005-01	رَزَقْنَاهُمْ	ر ز ق		position_crosswalk	morpheme_aligned
q:8:3:7	8:3	8:3	7	w-s008-a003-w006	8:3:6	m-w-s008-a003-w006-01	يُنْفِقُونَ	ن ف ق	مِن	position_crosswalk	morpheme_aligned
q:8:4:1	8:4	8:4	1	w-s008-a004-w001	8:4:1	m-w-s008-a004-w001-01	أُولَئِكَ	أ و ل		position_crosswalk	morpheme_aligned
q:8:4:2	8:4	8:4	2	w-s008-a004-w002	8:4:2	m-w-s008-a004-w002-01	هُمُ			position_crosswalk	morpheme_aligned
q:8:4:3	8:4	8:4	3	w-s008-a004-w003	8:4:3	m-w-s008-a004-w003-02	الْمُؤْمِنُونَ	أ م ن		position_crosswalk	morpheme_aligned
q:8:4:4	8:4	8:4	4	w-s008-a004-w004	8:4:4	m-w-s008-a004-w004-01	حَقَّاً	ح ق ق		position_crosswalk	morpheme_aligned
q:8:4:5	8:4	8:4	5	w-s008-a004-w005	8:4:5	m-w-s008-a004-w005-01			لـ	position_crosswalk	morpheme_aligned
q:8:4:6	8:4	8:4	6	w-s008-a004-w005	8:4:5	m-w-s008-a004-w005-02	لَهُمْ		لـ	position_crosswalk	morpheme_aligned
q:8:4:7	8:4	8:4	7	w-s008-a004-w006	8:4:6	m-w-s008-a004-w006-01	دَرَجَاتٌ	د ر ج	لـ	position_crosswalk	morpheme_aligned
q:8:4:8	8:4	8:4	8	w-s008-a004-w007	8:4:7	m-w-s008-a004-w007-01	عِنْدَ	ع ن د		position_crosswalk	morpheme_aligned
q:8:4:9	8:4	8:4	9	w-s008-a004-w008	8:4:8	m-w-s008-a004-w008-01	رَبِّهِمْ	ر ب ب		position_crosswalk	morpheme_aligned
q:8:4:11	8:4	8:4	11	w-s008-a004-w009	8:4:9	m-w-s008-a004-w009-02	وَمَغْفِرَةٌ	غ ف ر		position_crosswalk	morpheme_aligned
q:8:4:13	8:4	8:4	13	w-s008-a004-w010	8:4:10	m-w-s008-a004-w010-02	وَرِزْقٌ	ر ز ق		position_crosswalk	morpheme_aligned
q:8:4:14	8:4	8:4	14	w-s008-a004-w011	8:4:11	m-w-s008-a004-w011-01	كَرِيمٌ	ك ر م		position_crosswalk	morpheme_aligned
