cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-8_0-00001	8:0	w-s008-a000-w002	w-s008-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-8_0-00002	8:0	w-s008-a000-w002	w-s008-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-8_0-00003	8:0	w-s008-a000-w002	w-s008-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-8_0-00004	8:0	w-s008-a000-w003	w-s008-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-8_0-00005	8:0	w-s008-a000-w004	w-s008-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-8_1-00006	8:1	w-s008-a001-w006	w-s008-a001-w018	ء ل ه	ء م ن	12	3	10	3	372	843	intra_ayah:8:1:root:1
co-8_1-00007	8:1	w-s008-a001-w009	w-s008-a001-w018	ء ل ه	ء م ن	9	3	10	3	372	843	intra_ayah:8:1:root:1
co-8_1-00008	8:1	w-s008-a001-w014	w-s008-a001-w018	ء ل ه	ء م ن	4	3	10	3	372	843	intra_ayah:8:1:root:1
co-8_1-00009	8:1	w-s008-a001-w006	w-s008-a001-w008	ء ل ه	و ق ي	2	1	5	3	135	258	intra_ayah:8:1:root:10
co-8_1-00010	8:1	w-s008-a001-w009	w-s008-a001-w008	ء ل ه	و ق ي	1	1	5	3	135	258	intra_ayah:8:1:root:10
co-8_1-00011	8:1	w-s008-a001-w014	w-s008-a001-w008	ء ل ه	و ق ي	6	1	5	3	135	258	intra_ayah:8:1:root:10
co-8_1-00012	8:1	w-s008-a001-w018	w-s008-a001-w012	ء م ن	ب ي ن	6	5	5	1	79	134	intra_ayah:8:1:root:11
co-8_1-00013	8:1	w-s008-a001-w018	w-s008-a001-w007	ء م ن	ر س ل	11	2	9	2	107	176	intra_ayah:8:1:root:12
co-8_1-00014	8:1	w-s008-a001-w018	w-s008-a001-w015	ء م ن	ر س ل	3	2	9	2	107	176	intra_ayah:8:1:root:12
co-8_1-00015	8:1	w-s008-a001-w018	w-s008-a001-w001	ء م ن	س ء ل	17	14	14	1	11	21	intra_ayah:8:1:root:13
co-8_1-00016	8:1	w-s008-a001-w018	w-s008-a001-w010	ء م ن	ص ل ح	8	6	6	1	82	102	intra_ayah:8:1:root:14
co-8_1-00017	8:1	w-s008-a001-w018	w-s008-a001-w013	ء م ن	ط و ع	5	4	4	1	20	33	intra_ayah:8:1:root:15
co-8_1-00018	8:1	w-s008-a001-w018	w-s008-a001-w004	ء م ن	ق و ل	14	12	12	1	185	327	intra_ayah:8:1:root:16
co-8_1-00019	8:1	w-s008-a001-w018	w-s008-a001-w017	ء م ن	ك و ن	1	1	1	1	197	320	intra_ayah:8:1:root:17
co-8_1-00020	8:1	w-s008-a001-w018	w-s008-a001-w003	ء م ن	ن ف ل	15	11	13	2	1	2	intra_ayah:8:1:root:18
co-8_1-00021	8:1	w-s008-a001-w018	w-s008-a001-w005	ء م ن	ن ف ل	13	11	13	2	1	2	intra_ayah:8:1:root:18
co-8_1-00022	8:1	w-s008-a001-w018	w-s008-a001-w008	ء م ن	و ق ي	10	8	8	1	55	81	intra_ayah:8:1:root:19
co-8_1-00023	8:1	w-s008-a001-w006	w-s008-a001-w012	ء ل ه	ب ي ن	6	2	5	3	207	430	intra_ayah:8:1:root:2
co-8_1-00024	8:1	w-s008-a001-w009	w-s008-a001-w012	ء ل ه	ب ي ن	3	2	5	3	207	430	intra_ayah:8:1:root:2
co-8_1-00025	8:1	w-s008-a001-w014	w-s008-a001-w012	ء ل ه	ب ي ن	2	2	5	3	207	430	intra_ayah:8:1:root:2
co-8_1-00026	8:1	w-s008-a001-w012	w-s008-a001-w007	ب ي ن	ر س ل	5	3	4	2	69	100	intra_ayah:8:1:root:20
co-8_1-00027	8:1	w-s008-a001-w012	w-s008-a001-w015	ب ي ن	ر س ل	3	3	4	2	69	100	intra_ayah:8:1:root:20
co-8_1-00028	8:1	w-s008-a001-w012	w-s008-a001-w001	ب ي ن	س ء ل	11	9	9	1	9	14	intra_ayah:8:1:root:21
co-8_1-00029	8:1	w-s008-a001-w012	w-s008-a001-w010	ب ي ن	ص ل ح	2	1	1	1	17	24	intra_ayah:8:1:root:22
co-8_1-00030	8:1	w-s008-a001-w012	w-s008-a001-w013	ب ي ن	ط و ع	1	1	1	1	14	21	intra_ayah:8:1:root:23
co-8_1-00031	8:1	w-s008-a001-w012	w-s008-a001-w004	ب ي ن	ق و ل	8	7	7	1	137	242	intra_ayah:8:1:root:24
co-8_1-00032	8:1	w-s008-a001-w012	w-s008-a001-w017	ب ي ن	ك و ن	5	4	4	1	113	177	intra_ayah:8:1:root:25
co-8_1-00033	8:1	w-s008-a001-w012	w-s008-a001-w003	ب ي ن	ن ف ل	9	6	8	2	1	2	intra_ayah:8:1:root:26
co-8_1-00034	8:1	w-s008-a001-w012	w-s008-a001-w005	ب ي ن	ن ف ل	7	6	8	2	1	2	intra_ayah:8:1:root:26
co-8_1-00035	8:1	w-s008-a001-w012	w-s008-a001-w008	ب ي ن	و ق ي	4	3	3	1	19	25	intra_ayah:8:1:root:27
co-8_1-00036	8:1	w-s008-a001-w007	w-s008-a001-w001	ر س ل	س ء ل	6	5	12	2	10	17	intra_ayah:8:1:root:28
co-8_1-00037	8:1	w-s008-a001-w015	w-s008-a001-w001	ر س ل	س ء ل	14	5	12	2	10	17	intra_ayah:8:1:root:28
co-8_1-00038	8:1	w-s008-a001-w007	w-s008-a001-w010	ر س ل	ص ل ح	3	3	4	2	13	17	intra_ayah:8:1:root:29
co-8_1-00039	8:1	w-s008-a001-w015	w-s008-a001-w010	ر س ل	ص ل ح	5	3	4	2	13	17	intra_ayah:8:1:root:29
co-8_1-00040	8:1	w-s008-a001-w006	w-s008-a001-w007	ء ل ه	ر س ل	1	1	8	6	211	488	intra_ayah:8:1:root:3
co-8_1-00041	8:1	w-s008-a001-w006	w-s008-a001-w015	ء ل ه	ر س ل	9	1	8	6	211	488	intra_ayah:8:1:root:3
co-8_1-00042	8:1	w-s008-a001-w009	w-s008-a001-w007	ء ل ه	ر س ل	2	1	8	6	211	488	intra_ayah:8:1:root:3
co-8_1-00043	8:1	w-s008-a001-w009	w-s008-a001-w015	ء ل ه	ر س ل	6	1	8	6	211	488	intra_ayah:8:1:root:3
co-8_1-00044	8:1	w-s008-a001-w014	w-s008-a001-w007	ء ل ه	ر س ل	7	1	8	6	211	488	intra_ayah:8:1:root:3
co-8_1-00045	8:1	w-s008-a001-w014	w-s008-a001-w015	ء ل ه	ر س ل	1	1	8	6	211	488	intra_ayah:8:1:root:3
co-8_1-00046	8:1	w-s008-a001-w007	w-s008-a001-w013	ر س ل	ط و ع	6	2	5	2	28	52	intra_ayah:8:1:root:30
co-8_1-00047	8:1	w-s008-a001-w015	w-s008-a001-w013	ر س ل	ط و ع	2	2	5	2	28	52	intra_ayah:8:1:root:30
co-8_1-00048	8:1	w-s008-a001-w007	w-s008-a001-w004	ر س ل	ق و ل	3	3	10	2	120	181	intra_ayah:8:1:root:31
co-8_1-00049	8:1	w-s008-a001-w015	w-s008-a001-w004	ر س ل	ق و ل	11	3	10	2	120	181	intra_ayah:8:1:root:31
co-8_1-00050	8:1	w-s008-a001-w007	w-s008-a001-w017	ر س ل	ك و ن	10	1	8	2	100	157	intra_ayah:8:1:root:32
co-8_1-00051	8:1	w-s008-a001-w015	w-s008-a001-w017	ر س ل	ك و ن	2	1	8	2	100	157	intra_ayah:8:1:root:32
co-8_1-00052	8:1	w-s008-a001-w007	w-s008-a001-w003	ر س ل	ن ف ل	4	2	11	4	1	4	intra_ayah:8:1:root:33
co-8_1-00053	8:1	w-s008-a001-w007	w-s008-a001-w005	ر س ل	ن ف ل	2	2	11	4	1	4	intra_ayah:8:1:root:33
co-8_1-00054	8:1	w-s008-a001-w015	w-s008-a001-w003	ر س ل	ن ف ل	12	2	11	4	1	4	intra_ayah:8:1:root:33
co-8_1-00055	8:1	w-s008-a001-w015	w-s008-a001-w005	ر س ل	ن ف ل	10	2	11	4	1	4	intra_ayah:8:1:root:33
co-8_1-00056	8:1	w-s008-a001-w007	w-s008-a001-w008	ر س ل	و ق ي	1	1	6	2	15	21	intra_ayah:8:1:root:34
co-8_1-00057	8:1	w-s008-a001-w015	w-s008-a001-w008	ر س ل	و ق ي	7	1	6	2	15	21	intra_ayah:8:1:root:34
co-8_1-00058	8:1	w-s008-a001-w001	w-s008-a001-w010	س ء ل	ص ل ح	9	8	8	1	5	6	intra_ayah:8:1:root:35
co-8_1-00059	8:1	w-s008-a001-w001	w-s008-a001-w013	س ء ل	ط و ع	12	10	10	1	3	3	intra_ayah:8:1:root:36
co-8_1-00060	8:1	w-s008-a001-w001	w-s008-a001-w004	س ء ل	ق و ل	3	2	2	1	40	58	intra_ayah:8:1:root:37
co-8_1-00061	8:1	w-s008-a001-w001	w-s008-a001-w017	س ء ل	ك و ن	16	13	13	1	27	37	intra_ayah:8:1:root:38
co-8_1-00062	8:1	w-s008-a001-w001	w-s008-a001-w003	س ء ل	ن ف ل	2	1	3	2	1	2	intra_ayah:8:1:root:39
co-8_1-00063	8:1	w-s008-a001-w001	w-s008-a001-w005	س ء ل	ن ف ل	4	1	3	2	1	2	intra_ayah:8:1:root:39
co-8_1-00064	8:1	w-s008-a001-w006	w-s008-a001-w001	ء ل ه	س ء ل	5	4	11	3	37	75	intra_ayah:8:1:root:4
co-8_1-00065	8:1	w-s008-a001-w009	w-s008-a001-w001	ء ل ه	س ء ل	8	4	11	3	37	75	intra_ayah:8:1:root:4
co-8_1-00066	8:1	w-s008-a001-w014	w-s008-a001-w001	ء ل ه	س ء ل	13	4	11	3	37	75	intra_ayah:8:1:root:4
co-8_1-00067	8:1	w-s008-a001-w001	w-s008-a001-w008	س ء ل	و ق ي	7	6	6	1	7	9	intra_ayah:8:1:root:40
co-8_1-00068	8:1	w-s008-a001-w010	w-s008-a001-w013	ص ل ح	ط و ع	3	2	2	1	7	7	intra_ayah:8:1:root:41
co-8_1-00069	8:1	w-s008-a001-w010	w-s008-a001-w004	ص ل ح	ق و ل	6	6	6	1	30	38	intra_ayah:8:1:root:42
co-8_1-00070	8:1	w-s008-a001-w010	w-s008-a001-w017	ص ل ح	ك و ن	7	5	5	1	36	43	intra_ayah:8:1:root:43
co-8_1-00071	8:1	w-s008-a001-w010	w-s008-a001-w003	ص ل ح	ن ف ل	7	5	7	2	2	3	intra_ayah:8:1:root:44
co-8_1-00072	8:1	w-s008-a001-w010	w-s008-a001-w005	ص ل ح	ن ف ل	5	5	7	2	2	3	intra_ayah:8:1:root:44
co-8_1-00073	8:1	w-s008-a001-w010	w-s008-a001-w008	ص ل ح	و ق ي	2	2	2	1	9	16	intra_ayah:8:1:root:45
co-8_1-00074	8:1	w-s008-a001-w013	w-s008-a001-w004	ط و ع	ق و ل	9	8	8	1	32	49	intra_ayah:8:1:root:46
co-8_1-00075	8:1	w-s008-a001-w013	w-s008-a001-w017	ط و ع	ك و ن	4	3	3	1	28	39	intra_ayah:8:1:root:47
co-8_1-00076	8:1	w-s008-a001-w013	w-s008-a001-w003	ط و ع	ن ف ل	10	7	9	2	1	2	intra_ayah:8:1:root:48
