word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s008-a000-w001	8:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s008-a000-w002	8:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s008-a000-w003	8:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s008-a000-w004	8:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s008-a001-w001	8:1	8:1	1	8:1:1	يَسْـَٔلُونَكَ	سَأَلَ	س ء ل	V	IMPF				STEM|POS:V|IMPF|LEM:sa>ala|ROOT:sAl|3MP | SUFFIX|PRON:3MP | SUFFIX|PRON:2MS
w-s008-a001-w002	8:1	8:1	2	8:1:2	عَنِ	عَن		P					STEM|POS:P|LEM:Ean
w-s008-a001-w003	8:1	8:1	3	8:1:3	ٱلْأَنفَالِ	أَنفَال	ن ف ل	N					PREFIX|Al+ | STEM|POS:N|LEM:>anfaAl|ROOT:nfl|MP|GEN
w-s008-a001-w004	8:1	8:1	4	8:1:4	قُلِ	قَالَ	ق و ل	V	IMPV				STEM|POS:V|IMPV|LEM:qaAla|ROOT:qwl|2MS
w-s008-a001-w005	8:1	8:1	5	8:1:5	ٱلْأَنفَالُ	أَنفَال	ن ف ل	N					PREFIX|Al+ | STEM|POS:N|LEM:>anfaAl|ROOT:nfl|MP|NOM
w-s008-a001-w006	8:1	8:1	6	8:1:6	لِلَّهِ	ٱللَّه	ء ل ه	PN					PREFIX|l:P+ | STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s008-a001-w007	8:1	8:1	7	8:1:7	وَٱلرَّسُولِ	رَسُول	ر س ل	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|GEN
w-s008-a001-w008	8:1	8:1	8	8:1:8	فَٱتَّقُوا۟	ٱتَّقَىٰ	و ق ي	V	IMPV			VIII	PREFIX|f:REM+ | STEM|POS:V|IMPV|(VIII)|LEM:{t~aqaY`|ROOT:wqy|2MP | SUFFIX|PRON:2MP
