finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-76_0-001	76:0	1	strong	1	1	1:1:3	root_000552	B001	w-s076-a000-w003
f-76_0-001	76:0	1	strong	1	2	1:1:3	root_000552	B003	w-s076-a000-w003
f-76_0-001	76:0	1	strong	2	1	1:1:4	root_000552	B001	w-s076-a000-w004
f-76_0-001	76:0	1	strong	2	2	1:1:4	root_000552	B003	w-s076-a000-w004
f-76_0-002	76:0	2	strong	1	1	1:1:1	root_000745	B005	w-s076-a000-w001
f-76_0-002	76:0	2	strong	2	1	1:1:2	root_000047	B001	w-s076-a000-w002
f-76_0-002	76:0	2	strong	2	2	1:1:2	root_000047	B002	w-s076-a000-w002
f-76_1-001	76:1	1	strong	1	1	76:1:2	root_000009	B001	w-s076-a001-w002
f-76_1-001	76:1	1	strong	2	1	76:1:5	root_000382	B001	w-s076-a001-w005
f-76_1-001	76:1	1	strong	3	1	76:1:7	root_000494	B001	w-s076-a001-w007
f-76_1-001	76:1	1	strong	3	2	76:1:7	root_000494	B002	w-s076-a001-w007
f-76_1-002	76:1	2	strong	1	1	76:1:4	root_000059	B001	w-s076-a001-w004
f-76_1-002	76:1	2	strong	1	2	76:1:4	root_000059	B002	w-s076-a001-w004
f-76_1-002	76:1	2	strong	2	1	76:1:10	root_000831	B001	w-s076-a001-w010
f-76_1-002	76:1	2	strong	3	1	76:1:11	root_000516	B003	w-s076-a001-w011
f-76_1-002	76:1	2	strong	3	2	76:1:11	root_000516	B004	w-s076-a001-w011
f-76_2-001	76:2	1	strong	1	1	76:2:2	root_000434	B001	w-s076-a002-w002
f-76_2-001	76:2	1	strong	1	2	76:2:2	root_000434	B002	w-s076-a002-w002
f-76_2-001	76:2	1	strong	2	1	76:2:6	root_001426	B001	w-s076-a002-w006
f-76_2-001	76:2	1	strong	2	2	76:2:6	root_001426	B004	w-s076-a002-w006
f-76_2-002	76:2	2	strong	1	1	76:2:7	root_000153	B002	w-s076-a002-w007
f-76_2-002	76:2	2	strong	2	1	76:2:8	root_000248	B002	w-s076-a002-w008
f-76_2-002	76:2	2	strong	3	1	76:2:9	root_000741	B001	w-s076-a002-w009
f-76_2-002	76:2	2	strong	3	2	76:2:9	root_000741	B003	w-s076-a002-w009
