syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-14_0-00001	ae:v3:s001:001:pass1:attach:a1	14:0	w-s014-a000-w001	w-s014-a000-w001	w-s014-a000-w001	m-w-s014-a000-w001-01	m-w-s014-a000-w001-02	m-w-s014-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-14_0-00002	ae:v3:s001:001:pass1:attach:a2	14:0	w-s014-a000-w001	w-s014-a000-w002		m-w-s014-a000-w001-02	m-w-s014-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-14_0-00003	ae:v3:s001:001:pass1:attach:a3	14:0	w-s014-a000-w002	w-s014-a000-w003		m-w-s014-a000-w002-01	m-w-s014-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-14_0-00004	ae:v3:s001:001:pass1:attach:a4	14:0	w-s014-a000-w002	w-s014-a000-w003		m-w-s014-a000-w002-01	m-w-s014-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-14_1-00005	ae:v3:s014:001:pass1:attach:a1	14:1	w-s014-a001-w003	w-s014-a001-w003		m-w-s014-a001-w003-01	m-w-s014-a001-w003-01		14:1:3:1	14:1:3:1		q:14:1:3	q:14:1:3		3	3		direct_object	syntactically_forced	high		object_suffix	PV		clitic		position_morpheme_aligned	morphology;local_syntax	The suffix هُ in أَنزَلْنَٰهُ is the object pronoun of أَنزَلْنَٰ.	resources/attachments.tsv:23823
sx-14_1-00006	ae:v3:s014:001:pass1:attach:a2	14:1	w-s014-a001-w003	w-s014-a001-w004	w-s014-a001-w004	m-w-s014-a001-w003-01	m-w-s014-a001-w004-02	m-w-s014-a001-w004-01	14:1:3:1	14:1:4:2	14:1:4:1	q:14:1:3	q:14:1:4	q:14:1:4	3	4	4	prep_complement	syntactically_forced	high		pronoun_suffix	PV			إِلَى	position_morpheme_aligned	case_government;local_syntax	إِلَيْكَ supplies the addressee direction of أَنزَلْنَٰهُ.	resources/attachments.tsv:23824
sx-14_1-00007	ae:v3:s014:001:pass1:attach:a3	14:1	w-s014-a001-w005	w-s014-a001-w006		m-w-s014-a001-w005-02	m-w-s014-a001-w006-02		14:1:5:2	14:1:6:2		q:14:1:6	q:14:1:7		6	7		direct_object	syntactically_forced	high			IV	NOUN_CONCRETE	explicit		position_morpheme_aligned	case_government;local_syntax	ٱلنَّاسَ is the accusative object of تُخْرِجَ.	resources/attachments.tsv:23825
sx-14_1-00008	ae:v3:s014:001:pass1:attach:a4	14:1	w-s014-a001-w005	w-s014-a001-w008	w-s014-a001-w007	m-w-s014-a001-w005-02	m-w-s014-a001-w008-02	m-w-s014-a001-w007-01	14:1:5:2	14:1:8:2	14:1:7:1	q:14:1:6	q:14:1:9	q:14:1:8	6	9	8	prep_complement	syntactically_forced	high			IV	NOUN_ABSTRACT		مِن	position_morpheme_aligned	case_government;local_syntax	ٱلظُّلُمَٰتِ is governed by مِنَ as the source of تُخْرِجَ.	resources/attachments.tsv:23826
sx-14_1-00009	ae:v3:s014:001:pass1:attach:a5	14:1	w-s014-a001-w005	w-s014-a001-w010	w-s014-a001-w009	m-w-s014-a001-w005-02	m-w-s014-a001-w010-02	m-w-s014-a001-w009-01	14:1:5:2	14:1:10:2	14:1:9:1	q:14:1:6	q:14:1:11	q:14:1:10	6	11	10	prep_complement	syntactically_forced	high			IV	NOUN_ABSTRACT		إِلَى	position_morpheme_aligned	case_government;local_syntax	ٱلنُّورِ is governed by إِلَى as the destination of تُخْرِجَ.	resources/attachments.tsv:23827
sx-14_1-00010	ae:v3:s014:001:pass1:attach:a6	14:1	w-s014-a001-w005	w-s014-a001-w011	w-s014-a001-w011	m-w-s014-a001-w005-02	m-w-s014-a001-w011-02	m-w-s014-a001-w011-01	14:1:5:2	14:1:11:2	14:1:11:1	q:14:1:6	q:14:1:13	q:14:1:12	6	13	12	prep_complement	syntactically_forced	high			IV	GERUND		بـ	position_morpheme_aligned	case_government;local_syntax	إِذْنِ is governed by بِ as the means or authorization for تُخْرِجَ.	resources/attachments.tsv:23828
sx-14_1-00011	ae:v3:s014:001:pass1:attach:a7	14:1	w-s014-a001-w011	w-s014-a001-w012		m-w-s014-a001-w011-02	m-w-s014-a001-w012-01		14:1:11:2	14:1:12:1		q:14:1:13	q:14:1:14		13	14		idafa	syntactically_forced	high			GERUND	NOUN_CONCRETE			position_morpheme_aligned	morphology;local_syntax	رَبِّهِمْ is the genitive complement of the construct إِذْنِ.	resources/attachments.tsv:23829
sx-14_1-00012	ae:v3:s014:001:pass1:attach:a8	14:1	w-s014-a001-w005	w-s014-a001-w014	w-s014-a001-w013	m-w-s014-a001-w005-02	m-w-s014-a001-w014-01	m-w-s014-a001-w013-01	14:1:5:2	14:1:14:1	14:1:13:1	q:14:1:6	q:14:1:16	q:14:1:15	6	16	15	prep_complement	syntactically_forced	high			IV	NOUN_ABSTRACT		إِلَى	position_morpheme_aligned	case_government;local_syntax	صِرَٰطِ is governed by إِلَىٰ as the further destination of تُخْرِجَ.	resources/attachments.tsv:23830
sx-14_1-00013	ae:v3:s014:001:pass1:attach:a9	14:1	w-s014-a001-w014	w-s014-a001-w015		m-w-s014-a001-w014-01	m-w-s014-a001-w015-02		14:1:14:1	14:1:15:2		q:14:1:16	q:14:1:17		16	17		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	morphology;local_syntax	ٱلْعَزِيزِ completes the construct صِرَٰطِ.	resources/attachments.tsv:23831
sx-14_1-00014	ae:v3:s014:001:pass1:attach:a10	14:1	w-s014-a001-w015	w-s014-a001-w016		m-w-s014-a001-w015-02	m-w-s014-a001-w016-02		14:1:15:2	14:1:16:2		q:14:1:17	q:14:1:18		17	18		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلْحَمِيدِ follows ٱلْعَزِيزِ as a genitive divine attribute.	resources/attachments.tsv:23832
