attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	14:0	1:1	1	w-s014-a000-w001	1:1:1	m-w-s014-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	14:0	1:1	2	w-s014-a000-w001	1:1:1	m-w-s014-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	14:0	1:1	3	w-s014-a000-w002	1:1:2	m-w-s014-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	14:0	1:1	4	w-s014-a000-w003	1:1:3	m-w-s014-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	14:0	1:1	5	w-s014-a000-w003	1:1:3	m-w-s014-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:14:1:3	14:1	14:1	3	w-s014-a001-w003	14:1:3	m-w-s014-a001-w003-01	أَنْزَلْنَاهُ	ن ز ل	إِلَى	position_crosswalk	morpheme_aligned
q:14:1:4	14:1	14:1	4	w-s014-a001-w004	14:1:4	m-w-s014-a001-w004-02;m-w-s014-a001-w004-01			إِلَى	position_crosswalk	morpheme_aligned
q:14:1:6	14:1	14:1	6	w-s014-a001-w005	14:1:5	m-w-s014-a001-w005-02	لِتُخْرِجَ	خ ر ج	مِن;إِلَى;بـ	position_crosswalk	morpheme_aligned
q:14:1:7	14:1	14:1	7	w-s014-a001-w006	14:1:6	m-w-s014-a001-w006-02	النَّاسَ	أ ن س		position_crosswalk	morpheme_aligned
q:14:1:8	14:1	14:1	8	w-s014-a001-w007	14:1:7	m-w-s014-a001-w007-01			مِن	position_crosswalk	morpheme_aligned
q:14:1:9	14:1	14:1	9	w-s014-a001-w008	14:1:8	m-w-s014-a001-w008-02	الظُّلُمَاتِ	ظ ل م	مِن	position_crosswalk	morpheme_aligned
q:14:1:10	14:1	14:1	10	w-s014-a001-w009	14:1:9	m-w-s014-a001-w009-01			إِلَى	position_crosswalk	morpheme_aligned
q:14:1:11	14:1	14:1	11	w-s014-a001-w010	14:1:10	m-w-s014-a001-w010-02	النُّورِ	ن و ر	إِلَى	position_crosswalk	morpheme_aligned
q:14:1:12	14:1	14:1	12	w-s014-a001-w011	14:1:11	m-w-s014-a001-w011-01			بـ	position_crosswalk	morpheme_aligned
q:14:1:13	14:1	14:1	13	w-s014-a001-w011	14:1:11	m-w-s014-a001-w011-02	بِإِذْنِ	أ ذ ن	بـ	position_crosswalk	morpheme_aligned
q:14:1:14	14:1	14:1	14	w-s014-a001-w012	14:1:12	m-w-s014-a001-w012-01	رَبِّهِمْ	ر ب ب		position_crosswalk	morpheme_aligned
q:14:1:15	14:1	14:1	15	w-s014-a001-w013	14:1:13	m-w-s014-a001-w013-01			إِلَى	position_crosswalk	morpheme_aligned
q:14:1:16	14:1	14:1	16	w-s014-a001-w014	14:1:14	m-w-s014-a001-w014-01	صِرَاطِ	ص ر ط	إِلَى	position_crosswalk	morpheme_aligned
q:14:1:17	14:1	14:1	17	w-s014-a001-w015	14:1:15	m-w-s014-a001-w015-02	الْعَزِيزِ	ع ز ز		position_crosswalk	morpheme_aligned
q:14:1:18	14:1	14:1	18	w-s014-a001-w016	14:1:16	m-w-s014-a001-w016-02	الْحَمِيدِ	ح م د		position_crosswalk	morpheme_aligned
q:14:2:1	14:2	14:2	1	w-s014-a002-w001	14:2:1	m-w-s014-a002-w001-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:14:2:2	14:2	14:2	2	w-s014-a002-w002	14:2:2	m-w-s014-a002-w002-01	الَّذِي	ل ل ذ		position_crosswalk	morpheme_aligned
q:14:2:3	14:2	14:2	3	w-s014-a002-w002	14:2:2	m-w-s014-a002-w002-01	لَهُ	و ل ي	لـ	surface_root_sequence_fallback	morpheme_aligned
q:14:2:4	14:2	14:2	4	w-s014-a002-w004	14:2:4	m-w-s014-a002-w004-01	مَا		لـ;فِي	surface_root_sequence_fallback	morpheme_aligned
q:14:2:5	14:2	14:2	5	w-s014-a002-w005	14:2:5	m-w-s014-a002-w005-01			فِي	surface_root_sequence_fallback	morpheme_aligned
q:14:2:6	14:2	14:2	6	w-s014-a002-w006	14:2:6	m-w-s014-a002-w006-02	السَّمَاوَاتِ	س م و	فِي	surface_root_sequence_fallback	morpheme_aligned
q:14:2:8	14:2	14:2	8	w-s014-a002-w007	14:2:7	m-w-s014-a002-w007-02	وَمَا		فِي	position_crosswalk	morpheme_aligned
q:14:2:9	14:2	14:2	9	w-s014-a002-w008	14:2:8	m-w-s014-a002-w008-01			فِي	surface_root_sequence_fallback	morpheme_aligned
q:14:2:10	14:2	14:2	10	w-s014-a002-w009	14:2:9	m-w-s014-a002-w009-02	الْأَرْضِ	أ ر ض	فِي	surface_root_sequence_fallback	morpheme_aligned
q:14:2:12	14:2	14:2	12	w-s014-a002-w010	14:2:10	m-w-s014-a002-w010-02	وَوَيْلٌ	و ي ل	لـ;مِن	position_crosswalk	morpheme_aligned
q:14:2:13	14:2	14:2	13	w-s014-a002-w011	14:2:11	m-w-s014-a002-w011-01	لِلْكَافِرِينَ	و ل ي	لـ	surface_root_sequence_fallback	morpheme_aligned
q:14:2:14	14:2	14:2	14	w-s014-a002-w011	14:2:11	m-w-s014-a002-w011-03	لِلْكَافِرِينَ	ك ف ر	لـ	position_crosswalk	morpheme_aligned
q:14:2:15	14:2	14:2	15	w-s014-a002-w012	14:2:12	m-w-s014-a002-w012-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:14:2:16	14:2	14:2	16	w-s014-a002-w013	14:2:13	m-w-s014-a002-w013-01	عَذَابٍ	ع ذ ب	مِن	surface_root_sequence_fallback	morpheme_aligned
q:14:2:17	14:2	14:2	17	w-s014-a002-w014	14:2:14	m-w-s014-a002-w014-01	شَدِيدٍ	ش د د		surface_root_sequence_fallback	morpheme_aligned
q:14:3:2	14:3	14:3	2	w-s014-a003-w002	14:3:2	m-w-s014-a003-w002-01	يَسْتَحِبُّونَ	ح ب ب	عَلَى	position_crosswalk	morpheme_aligned
q:14:3:3	14:3	14:3	3	w-s014-a003-w003	14:3:3	m-w-s014-a003-w003-02	الْحَيَاةَ	ح ي ي		position_crosswalk	morpheme_aligned
q:14:3:4	14:3	14:3	4	w-s014-a003-w004	14:3:4	m-w-s014-a003-w004-02	الدُّنْيَا	د ن و		position_crosswalk	morpheme_aligned
q:14:3:5	14:3	14:3	5	w-s014-a003-w005	14:3:5	m-w-s014-a003-w005-01			عَلَى	position_crosswalk	morpheme_aligned
q:14:3:6	14:3	14:3	6	w-s014-a003-w006	14:3:6	m-w-s014-a003-w006-02	الْآخِرَةِ	أ خ ر	عَلَى	position_crosswalk	morpheme_aligned
q:14:3:8	14:3	14:3	8	w-s014-a003-w007	14:3:7	m-w-s014-a003-w007-02	وَيَصُدُّونَ	ص د د	عَن	position_crosswalk	morpheme_aligned
q:14:3:9	14:3	14:3	9	w-s014-a003-w008	14:3:8	m-w-s014-a003-w008-01			عَن	position_crosswalk	morpheme_aligned
q:14:3:10	14:3	14:3	10	w-s014-a003-w009	14:3:9	m-w-s014-a003-w009-01	سَبِيلِ	س ب ل	عَن	position_crosswalk	morpheme_aligned
q:14:3:11	14:3	14:3	11	w-s014-a003-w010	14:3:10	m-w-s014-a003-w010-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:14:3:13	14:3	14:3	13	w-s014-a003-w011	14:3:11	m-w-s014-a003-w011-02	وَيَبْغُونَهَا	ب غ ي		position_crosswalk	morpheme_aligned
q:14:3:14	14:3	14:3	14	w-s014-a003-w012	14:3:12	m-w-s014-a003-w012-01	عِوَجَاً	ع و ج		position_crosswalk	morpheme_aligned
q:14:3:15	14:3	14:3	15	w-s014-a003-w013	14:3:13	m-w-s014-a003-w013-01	أُولَئِكَ	أ و ل	فِي	position_crosswalk	morpheme_aligned
q:14:3:16	14:3	14:3	16	w-s014-a003-w014	14:3:14	m-w-s014-a003-w014-01	فِي		فِي	position_crosswalk	morpheme_aligned
q:14:3:17	14:3	14:3	17	w-s014-a003-w015	14:3:15	m-w-s014-a003-w015-01	ضَلَالٍ	ض ل ل	فِي	position_crosswalk	morpheme_aligned
q:14:3:18	14:3	14:3	18	w-s014-a003-w016	14:3:16	m-w-s014-a003-w016-01	بَعِيدٍ	ب ع د		position_crosswalk	morpheme_aligned
