source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s028-a000-w001	28:0	1	بِسْمِ	w-s028-a000-w001	1:1:1	one_to_one
t-s028-a000-w002	28:0	2	ٱللَّهِ	w-s028-a000-w002	1:1:2	one_to_one
t-s028-a000-w003	28:0	3	ٱلرَّحْمَٰنِ	w-s028-a000-w003	1:1:3	one_to_one
t-s028-a000-w004	28:0	4	ٱلرَّحِيمِ	w-s028-a000-w004	1:1:4	one_to_one
t-s028-a002-w001	28:2	1	تِلْكَ	w-s028-a002-w001	28:2:1	one_to_one
t-s028-a002-w002	28:2	2	ءَايَٰتُ	w-s028-a002-w002	28:2:2	one_to_one
t-s028-a002-w003	28:2	3	ٱلْكِتَٰبِ	w-s028-a002-w003	28:2:3	one_to_one
t-s028-a002-w004	28:2	4	ٱلْمُبِينِ	w-s028-a002-w004	28:2:4	one_to_one
t-s028-a003-w001	28:3	1	نَتْلُوا۟	w-s028-a003-w001	28:3:1	one_to_one
t-s028-a003-w002	28:3	2	عَلَيْكَ	w-s028-a003-w002	28:3:2	one_to_one
t-s028-a003-w003	28:3	3	مِن	w-s028-a003-w003	28:3:3	one_to_one
t-s028-a003-w004	28:3	4	نَّبَإِ	w-s028-a003-w004	28:3:4	one_to_one
t-s028-a003-w005	28:3	5	مُوسَىٰ	w-s028-a003-w005	28:3:5	one_to_one
t-s028-a003-w006	28:3	6	وَفِرْعَوْنَ	w-s028-a003-w006	28:3:6	one_to_one
t-s028-a003-w007	28:3	7	بِٱلْحَقِّ	w-s028-a003-w007	28:3:7	one_to_one
t-s028-a003-w008	28:3	8	لِقَوْمٍۢ	w-s028-a003-w008	28:3:8	one_to_one
t-s028-a003-w009	28:3	9	يُؤْمِنُونَ	w-s028-a003-w009	28:3:9	one_to_one
t-s028-a004-w001	28:4	1	إِنَّ	w-s028-a004-w001	28:4:1	one_to_one
t-s028-a004-w002	28:4	2	فِرْعَوْنَ	w-s028-a004-w002	28:4:2	one_to_one
t-s028-a004-w003	28:4	3	عَلَا	w-s028-a004-w003	28:4:3	one_to_one
