word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s028-a000-w001	28:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s028-a000-w002	28:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s028-a000-w003	28:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s028-a000-w004	28:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s028-a002-w001	28:2	28:2	1	28:2:1	تِلْكَ	ذَٰلِك		DEM					STEM|POS:DEM|LEM:*a`lik|FS
w-s028-a002-w002	28:2	28:2	2	28:2:2	ءَايَٰتُ	ءَايَة	ء ي ي	N					STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|NOM
w-s028-a002-w003	28:2	28:2	3	28:2:3	ٱلْكِتَٰبِ	كِتَٰب	ك ت ب	N					PREFIX|Al+ | STEM|POS:N|LEM:kita`b|ROOT:ktb|M|GEN
w-s028-a002-w004	28:2	28:2	4	28:2:4	ٱلْمُبِينِ	مُّبِين	ب ي ن	N			ACT	IV	PREFIX|Al+ | STEM|POS:N|ACT|PCPL|(IV)|LEM:m~ubiyn|ROOT:byn|M|GEN
w-s028-a003-w001	28:3	28:3	1	28:3:1	نَتْلُوا۟	تَلَىٰ	ت ل و	V	IMPF				STEM|POS:V|IMPF|LEM:talaY`|ROOT:tlw|1P
w-s028-a003-w002	28:3	28:3	2	28:3:2	عَلَيْكَ	عَلَىٰ		P					STEM|POS:P|LEM:EalaY` | SUFFIX|PRON:2MS
w-s028-a003-w003	28:3	28:3	3	28:3:3	مِن	مِن		P					STEM|POS:P|LEM:min
w-s028-a003-w004	28:3	28:3	4	28:3:4	نَّبَإِ	نَبَأ	ن ب ء	N					STEM|POS:N|LEM:naba>|ROOT:nbA|M|GEN
w-s028-a003-w005	28:3	28:3	5	28:3:5	مُوسَىٰ	مُوسَىٰ		PN					STEM|POS:PN|LEM:muwsaY`|M|NOM
w-s028-a003-w006	28:3	28:3	6	28:3:6	وَفِرْعَوْنَ	فِرْعَوْن		PN					PREFIX|w:CONJ+ | STEM|POS:PN|LEM:firoEawon|M|ACC
w-s028-a003-w007	28:3	28:3	7	28:3:7	بِٱلْحَقِّ	حَقّ	ح ق ق	N					PREFIX|bi+ | PREFIX|Al+ | STEM|POS:N|LEM:Haq~|ROOT:Hqq|M|GEN
w-s028-a003-w008	28:3	28:3	8	28:3:8	لِقَوْمٍ	قَوْم	ق و م	N					PREFIX|l:P+ | STEM|POS:N|LEM:qawom|ROOT:qwm|M|INDEF|GEN
w-s028-a003-w009	28:3	28:3	9	28:3:9	يُؤْمِنُونَ	ءَامَنَ	ء م ن	V	IMPF			IV	STEM|POS:V|IMPF|(IV)|LEM:'aAmana|ROOT:Amn|3MP | SUFFIX|PRON:3MP
w-s028-a004-w001	28:4	28:4	1	28:4:1	إِنَّ	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~
w-s028-a004-w002	28:4	28:4	2	28:4:2	فِرْعَوْنَ	فِرْعَوْن		PN					STEM|POS:PN|LEM:firoEawon|M|ACC
w-s028-a004-w003	28:4	28:4	3	28:4:3	عَلَا	تَعَٰلَىٰ	ع ل و	V	PERF				STEM|POS:V|PERF|LEM:taEa`laY`|ROOT:Elw|3MS
w-s028-a004-w004	28:4	28:4	4	28:4:4	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s028-a004-w005	28:4	28:4	5	28:4:5	ٱلْأَرْضِ	أَرْض	ء ر ض	N					PREFIX|Al+ | STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN
w-s028-a004-w006	28:4	28:4	6	28:4:6	وَجَعَلَ	جَعَلَ	ج ع ل	V	PERF				PREFIX|w:CONJ+ | STEM|POS:V|PERF|LEM:jaEala|ROOT:jEl|3MS
w-s028-a004-w007	28:4	28:4	7	28:4:7	أَهْلَهَا	أَهْل	ء ه ل	N					STEM|POS:N|LEM:>ahol|ROOT:Ahl|M|ACC | SUFFIX|PRON:3FS
w-s028-a004-w008	28:4	28:4	8	28:4:8	شِيَعًا	شِيعَة	ش ي ع	N					STEM|POS:N|LEM:$iyEap|ROOT:$yE|MP|INDEF|ACC
w-s028-a004-w009	28:4	28:4	9	28:4:9	يَسْتَضْعِفُ	ٱسْتَضْعَفُ	ض ع ف	V	IMPF			X	STEM|POS:V|IMPF|(X)|LEM:{sotaDoEafu|ROOT:DEf|3MS
w-s028-a004-w010	28:4	28:4	10	28:4:10	طَآئِفَةً	طَآئِفَة	ط و ف	N					STEM|POS:N|LEM:TaA^}ifap|ROOT:Twf|FS|INDEF|ACC
w-s028-a004-w011	28:4	28:4	11	28:4:11	مِّنْهُمْ	مِن		P					STEM|POS:P|LEM:min | SUFFIX|PRON:3MP
w-s028-a004-w012	28:4	28:4	12	28:4:12	يُذَبِّحُ	يُذَبِّحُ	ذ ب ح	V	IMPF			II	STEM|POS:V|IMPF|(II)|LEM:yu*ab~iHu|ROOT:*bH|3MS
w-s028-a004-w013	28:4	28:4	13	28:4:13	أَبْنَآءَهُمْ	ٱبْن	ب ن ي	N					STEM|POS:N|LEM:{bon|ROOT:bny|MP|ACC | SUFFIX|PRON:3MP
w-s028-a004-w014	28:4	28:4	14	28:4:14	وَيَسْتَحْىِۦ	يَسْتَحْىِۦٓ	ح ي ي	V	IMPF			X	PREFIX|w:CONJ+ | STEM|POS:V|IMPF|(X)|LEM:yasotaHoYi.^|ROOT:Hyy|3MS
w-s028-a004-w015	28:4	28:4	15	28:4:15	نِسَآءَهُمْ	نِسَآء	ن س و	N					STEM|POS:N|LEM:nisaA^'|ROOT:nsw|FP|ACC | SUFFIX|PRON:3MP
w-s028-a004-w016	28:4	28:4	16	28:4:16	إِنَّهُۥ	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~ | SUFFIX|PRON:3MS
w-s028-a004-w017	28:4	28:4	17	28:4:17	كَانَ	كَانَ	ك و ن	V	PERF				STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS
w-s028-a004-w018	28:4	28:4	18	28:4:18	مِنَ	مِن		P					STEM|POS:P|LEM:min
w-s028-a004-w019	28:4	28:4	19	28:4:19	ٱلْمُفْسِدِينَ	مُفْسِد	ف س د	N			ACT	IV	PREFIX|Al+ | STEM|POS:N|ACT|PCPL|(IV)|LEM:mufosid|ROOT:fsd|MP|GEN
w-s028-a005-w001	28:5	28:5	1	28:5:1	وَنُرِيدُ	أَرَادَ	ر و د	V	IMPF			IV	PREFIX|w:CONJ+ | STEM|POS:V|IMPF|(IV)|LEM:>araAda|ROOT:rwd|1P
w-s028-a005-w002	28:5	28:5	2	28:5:2	أَن	أَن		SUB					STEM|POS:SUB|LEM:>an
w-s028-a005-w003	28:5	28:5	3	28:5:3	نَّمُنَّ	مَنَّ	م ن ن	V	IMPF	SUBJ			STEM|POS:V|IMPF|LEM:man~a|ROOT:mnn|1P|MOOD:SUBJ
w-s028-a005-w004	28:5	28:5	4	28:5:4	عَلَى	عَلَىٰ		P					STEM|POS:P|LEM:EalaY`
w-s028-a005-w005	28:5	28:5	5	28:5:5	ٱلَّذِينَ	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MP
w-s028-a005-w006	28:5	28:5	6	28:5:6	ٱسْتُضْعِفُوا۟	ٱسْتَضْعَفُ	ض ع ف	V	PERF		PASS	X	STEM|POS:V|PERF|PASS|(X)|LEM:{sotaDoEafu|ROOT:DEf|3MP | SUFFIX|PRON:3MP
w-s028-a005-w007	28:5	28:5	7	28:5:7	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s028-a005-w008	28:5	28:5	8	28:5:8	ٱلْأَرْضِ	أَرْض	ء ر ض	N					PREFIX|Al+ | STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN
w-s028-a005-w009	28:5	28:5	9	28:5:9	وَنَجْعَلَهُمْ	جَعَلَ	ج ع ل	V	IMPF	SUBJ			PREFIX|w:CONJ+ | STEM|POS:V|IMPF|LEM:jaEala|ROOT:jEl|1P|MOOD:SUBJ | SUFFIX|PRON:3MP
w-s028-a005-w010	28:5	28:5	10	28:5:10	أَئِمَّةً	إِمَام	ء م م	N					STEM|POS:N|LEM:<imaAm|ROOT:Amm|MP|INDEF|ACC
w-s028-a005-w011	28:5	28:5	11	28:5:11	وَنَجْعَلَهُمُ	جَعَلَ	ج ع ل	V	IMPF	SUBJ			PREFIX|w:CONJ+ | STEM|POS:V|IMPF|LEM:jaEala|ROOT:jEl|1P|MOOD:SUBJ | SUFFIX|PRON:3MP
w-s028-a005-w012	28:5	28:5	12	28:5:12	ٱلْوَٰرِثِينَ	وَارِث	و ر ث	N			ACT		PREFIX|Al+ | STEM|POS:N|ACT|PCPL|LEM:waAriv|ROOT:wrv|MP|ACC
w-s028-a006-w001	28:6	28:6	1	28:6:1	وَنُمَكِّنَ	مَكَّ	م ك ن	V	IMPF	SUBJ		II	PREFIX|w:CONJ+ | STEM|POS:V|IMPF|(II)|LEM:mak~a|ROOT:mkn|1P|MOOD:SUBJ
w-s028-a006-w002	28:6	28:6	2	28:6:2	لَهُمْ			PRON					PREFIX|l:P+ | STEM|POS:PRON|3MP
w-s028-a006-w003	28:6	28:6	3	28:6:3	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s028-a006-w004	28:6	28:6	4	28:6:4	ٱلْأَرْضِ	أَرْض	ء ر ض	N					PREFIX|Al+ | STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN
w-s028-a006-w005	28:6	28:6	5	28:6:5	وَنُرِىَ	أَرَيْ	ر ء ي	V	IMPF	SUBJ		IV	PREFIX|w:CONJ+ | STEM|POS:V|IMPF|(IV)|LEM:>arayo|ROOT:rAy|1P|MOOD:SUBJ
w-s028-a006-w006	28:6	28:6	6	28:6:6	فِرْعَوْنَ	فِرْعَوْن		PN					STEM|POS:PN|LEM:firoEawon|M|ACC
w-s028-a006-w007	28:6	28:6	7	28:6:7	وَهَٰمَٰنَ	هَٰمَٰن		PN					PREFIX|w:CONJ+ | STEM|POS:PN|LEM:ha`ma`n|M|ACC
w-s028-a006-w008	28:6	28:6	8	28:6:8	وَجُنُودَهُمَا	جُند	ج ن د	N					PREFIX|w:CONJ+ | STEM|POS:N|LEM:jund|ROOT:jnd|MP|ACC | SUFFIX|PRON:3MD
w-s028-a006-w009	28:6	28:6	9	28:6:9	مِنْهُم	مِن		P					STEM|POS:P|LEM:min | SUFFIX|PRON:3MP
w-s028-a006-w010	28:6	28:6	10	28:6:10	مَّا	مَا		REL					STEM|POS:REL|LEM:maA
w-s028-a006-w011	28:6	28:6	11	28:6:11	كَانُوا۟	كَانَ	ك و ن	V	PERF				STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MP | SUFFIX|PRON:3MP
w-s028-a006-w012	28:6	28:6	12	28:6:12	يَحْذَرُونَ	يَحْذَرُ	ح ذ ر	V	IMPF				STEM|POS:V|IMPF|LEM:yaHo*aru|ROOT:H*r|3MP | SUFFIX|PRON:3MP
