cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-1_0-00001	1:0	w-s001-a000-w002	w-s001-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-1_0-00002	1:0	w-s001-a000-w002	w-s001-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-1_0-00003	1:0	w-s001-a000-w002	w-s001-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-1_0-00004	1:0	w-s001-a000-w003	w-s001-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-1_0-00005	1:0	w-s001-a000-w004	w-s001-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-1_2-00006	1:2	w-s001-a002-w002	w-s001-a002-w001	ء ل ه	ح م د	1	1	1	1	42	63	intra_ayah:1:2:root:1
co-1_2-00007	1:2	w-s001-a002-w002	w-s001-a002-w003	ء ل ه	ر ب ب	1	1	1	1	204	368	intra_ayah:1:2:root:2
co-1_2-00008	1:2	w-s001-a002-w002	w-s001-a002-w004	ء ل ه	ع ل م	2	2	2	1	408	878	intra_ayah:1:2:root:3
co-1_2-00009	1:2	w-s001-a002-w001	w-s001-a002-w003	ح م د	ر ب ب	2	2	2	1	25	32	intra_ayah:1:2:root:4
co-1_2-00010	1:2	w-s001-a002-w001	w-s001-a002-w004	ح م د	ع ل م	3	3	3	1	15	17	intra_ayah:1:2:root:5
co-1_2-00011	1:2	w-s001-a002-w003	w-s001-a002-w004	ر ب ب	ع ل م	1	1	1	1	129	173	intra_ayah:1:2:root:6
co-1_4-00012	1:4	w-s001-a004-w003	w-s001-a004-w001	د ي ن	م ل ك	2	2	2	1	2	2	intra_ayah:1:4:root:1
co-1_4-00013	1:4	w-s001-a004-w003	w-s001-a004-w002	د ي ن	ي و م	1	1	1	1	20	27	intra_ayah:1:4:root:2
co-1_4-00014	1:4	w-s001-a004-w001	w-s001-a004-w002	م ل ك	ي و م	1	1	1	1	19	21	intra_ayah:1:4:root:3
co-1_5-00015	1:5	w-s001-a005-w002	w-s001-a005-w004	ع ب د	ع و ن	2	1	1	1	2	2	intra_ayah:1:5:root:1
co-1_6-00016	1:6	w-s001-a006-w002	w-s001-a006-w003	ص ر ط	ق و م	1	1	1	1	33	35	intra_ayah:1:6:root:1
co-1_6-00017	1:6	w-s001-a006-w002	w-s001-a006-w001	ص ر ط	ه د ي	1	1	1	1	24	28	intra_ayah:1:6:root:2
co-1_6-00018	1:6	w-s001-a006-w003	w-s001-a006-w001	ق و م	ه د ي	2	2	2	1	66	79	intra_ayah:1:6:root:3
co-1_7-00019	1:7	w-s001-a007-w001	w-s001-a007-w009	ص ر ط	ض ل ل	8	4	4	1	2	2	intra_ayah:1:7:root:1
co-1_7-00020	1:7	w-s001-a007-w005	w-s001-a007-w003	غ ي ر	ن ع م	2	1	1	1	7	11	intra_ayah:1:7:root:10
co-1_7-00021	1:7	w-s001-a007-w001	w-s001-a007-w006	ص ر ط	غ ض ب	5	3	3	1	1	1	intra_ayah:1:7:root:2
co-1_7-00022	1:7	w-s001-a007-w001	w-s001-a007-w005	ص ر ط	غ ي ر	4	2	2	1	1	1	intra_ayah:1:7:root:3
co-1_7-00023	1:7	w-s001-a007-w001	w-s001-a007-w003	ص ر ط	ن ع م	2	1	1	1	3	3	intra_ayah:1:7:root:4
co-1_7-00024	1:7	w-s001-a007-w009	w-s001-a007-w006	ض ل ل	غ ض ب	3	1	1	1	2	2	intra_ayah:1:7:root:5
co-1_7-00025	1:7	w-s001-a007-w009	w-s001-a007-w005	ض ل ل	غ ي ر	4	2	2	1	11	13	intra_ayah:1:7:root:6
co-1_7-00026	1:7	w-s001-a007-w009	w-s001-a007-w003	ض ل ل	ن ع م	6	3	3	1	5	5	intra_ayah:1:7:root:7
co-1_7-00027	1:7	w-s001-a007-w006	w-s001-a007-w005	غ ض ب	غ ي ر	1	1	1	1	3	3	intra_ayah:1:7:root:8
co-1_7-00028	1:7	w-s001-a007-w006	w-s001-a007-w003	غ ض ب	ن ع م	3	2	2	1	1	1	intra_ayah:1:7:root:9
