attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	1:0	1:1	1	w-s001-a000-w001	1:1:1	m-w-s001-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	1:0	1:1	2	w-s001-a000-w001	1:1:1	m-w-s001-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	1:0	1:1	3	w-s001-a000-w002	1:1:2	m-w-s001-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	1:0	1:1	4	w-s001-a000-w003	1:1:3	m-w-s001-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	1:0	1:1	5	w-s001-a000-w003	1:1:3	m-w-s001-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:1:2:1	1:2	1:2	1	w-s001-a002-w001	1:2:1	m-w-s001-a002-w001-02	الْحَمْدُ	ح م د	لـ	position_crosswalk	morpheme_aligned
q:1:2:2	1:2	1:2	2	w-s001-a002-w001	1:2:1	m-w-s001-a002-w001-02			لـ	surface_root_sequence_fallback	morpheme_aligned
q:1:2:3	1:2	1:2	3	w-s001-a002-w002	1:2:2	m-w-s001-a002-w002-02	لِلَّهِ	أ ل ه	لـ	position_crosswalk	morpheme_aligned
q:1:2:4	1:2	1:2	4	w-s001-a002-w003	1:2:3	m-w-s001-a002-w003-01	رَبِّ	ر ب ب		position_crosswalk	morpheme_aligned
q:1:2:5	1:2	1:2	5	w-s001-a002-w004	1:2:4	m-w-s001-a002-w004-02	الْعَالَمِينَ	ع ل م		position_crosswalk	morpheme_aligned
q:1:3:1	1:3	1:3	1	w-s001-a003-w001	1:3:1	m-w-s001-a003-w001-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:3:2	1:3	1:3	2	w-s001-a003-w001	1:3:1	m-w-s001-a003-w001-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:1:4:1	1:4	1:4	1	w-s001-a004-w001	1:4:1	m-w-s001-a004-w001-01	مَالِكِ	م ل ك		position_crosswalk	morpheme_aligned
q:1:4:2	1:4	1:4	2	w-s001-a004-w002	1:4:2	m-w-s001-a004-w002-01	يَوْمِ	ي و م		position_crosswalk	morpheme_aligned
q:1:4:3	1:4	1:4	3	w-s001-a004-w003	1:4:3	m-w-s001-a004-w003-02	الدِّينِ	د ي ن		position_crosswalk	morpheme_aligned
q:1:5:1	1:5	1:5	1	w-s001-a005-w001	1:5:1	m-w-s001-a005-w001-01	إِيَّاكَ			position_crosswalk	morpheme_aligned
q:1:5:2	1:5	1:5	2	w-s001-a005-w002	1:5:2	m-w-s001-a005-w002-01	نَعْبُدُ	ع ب د		position_crosswalk	morpheme_aligned
q:1:5:4	1:5	1:5	4	w-s001-a005-w003	1:5:3	m-w-s001-a005-w003-02	وَإِيَّاكَ			position_crosswalk	morpheme_aligned
q:1:5:5	1:5	1:5	5	w-s001-a005-w004	1:5:4	m-w-s001-a005-w004-01	نَسْتَعِينُ	ع و ن		position_crosswalk	morpheme_aligned
q:1:6:1	1:6	1:6	1	w-s001-a006-w001	1:6:1	m-w-s001-a006-w001-01;m-w-s001-a006-w001-02	اهْدِنَا	ه د ي		position_crosswalk	morpheme_aligned
q:1:6:2	1:6	1:6	2	w-s001-a006-w002	1:6:2	m-w-s001-a006-w002-02	الصِّرَاطَ	ص ر ط		position_crosswalk	morpheme_aligned
q:1:6:3	1:6	1:6	3	w-s001-a006-w003	1:6:3	m-w-s001-a006-w003-02	الْمُسْتَقِيمَ	ق و م		position_crosswalk	morpheme_aligned
q:1:7:1	1:7	1:7	1	w-s001-a007-w001	1:7:1	m-w-s001-a007-w001-01	صِرَاطَ	ص ر ط		position_crosswalk	morpheme_aligned
q:1:7:2	1:7	1:7	2	w-s001-a007-w002	1:7:2	m-w-s001-a007-w002-01	الَّذِينَ	ل ل ذ		position_crosswalk	morpheme_aligned
q:1:7:3	1:7	1:7	3	w-s001-a007-w003	1:7:3	m-w-s001-a007-w003-01	أَنْعَمْتَ	ن ع م	عَلَى	position_crosswalk	morpheme_aligned
q:1:7:4	1:7	1:7	4	w-s001-a007-w004	1:7:4	m-w-s001-a007-w004-02;m-w-s001-a007-w004-01			عَلَى	position_crosswalk	morpheme_aligned
q:1:7:5	1:7	1:7	5	w-s001-a007-w005	1:7:5	m-w-s001-a007-w005-01	غَيْرِ	غ ي ر		position_crosswalk	morpheme_aligned
q:1:7:6	1:7	1:7	6	w-s001-a007-w006	1:7:6	m-w-s001-a007-w006-02	الْمَغْضُوبِ	غ ض ب	عَلَى	position_crosswalk	morpheme_aligned
q:1:7:7	1:7	1:7	7	w-s001-a007-w007	1:7:7	m-w-s001-a007-w007-02;m-w-s001-a007-w007-01			عَلَى	position_crosswalk	morpheme_aligned
q:1:7:10	1:7	1:7	10	w-s001-a007-w009	1:7:9	m-w-s001-a007-w009-02	الضَّالِّينَ	ض ل ل		position_crosswalk	morpheme_aligned
