source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s001-a000-w001	1:0	1	بِسْمِ	w-s001-a000-w001	1:1:1	one_to_one
t-s001-a000-w002	1:0	2	ٱللَّهِ	w-s001-a000-w002	1:1:2	one_to_one
t-s001-a000-w003	1:0	3	ٱلرَّحْمَٰنِ	w-s001-a000-w003	1:1:3	one_to_one
t-s001-a000-w004	1:0	4	ٱلرَّحِيمِ	w-s001-a000-w004	1:1:4	one_to_one
t-s001-a002-w001	1:2	1	ٱلْحَمْدُ	w-s001-a002-w001	1:2:1	one_to_one
t-s001-a002-w002	1:2	2	لِلَّهِ	w-s001-a002-w002	1:2:2	one_to_one
t-s001-a002-w003	1:2	3	رَبِّ	w-s001-a002-w003	1:2:3	one_to_one
t-s001-a002-w004	1:2	4	ٱلْعَٰلَمِينَ	w-s001-a002-w004	1:2:4	one_to_one
t-s001-a003-w001	1:3	1	ٱلرَّحْمَٰنِ	w-s001-a003-w001	1:3:1	one_to_one
t-s001-a003-w002	1:3	2	ٱلرَّحِيمِ	w-s001-a003-w002	1:3:2	one_to_one
t-s001-a004-w001	1:4	1	مَٰلِكِ	w-s001-a004-w001	1:4:1	one_to_one
t-s001-a004-w002	1:4	2	يَوْمِ	w-s001-a004-w002	1:4:2	one_to_one
t-s001-a004-w003	1:4	3	ٱلدِّينِ	w-s001-a004-w003	1:4:3	one_to_one
t-s001-a005-w001	1:5	1	إِيَّاكَ	w-s001-a005-w001	1:5:1	one_to_one
t-s001-a005-w002	1:5	2	نَعْبُدُ	w-s001-a005-w002	1:5:2	one_to_one
t-s001-a005-w003	1:5	3	وَإِيَّاكَ	w-s001-a005-w003	1:5:3	one_to_one
t-s001-a005-w004	1:5	4	نَسْتَعِينُ	w-s001-a005-w004	1:5:4	one_to_one
t-s001-a006-w001	1:6	1	ٱهْدِنَا	w-s001-a006-w001	1:6:1	one_to_one
t-s001-a006-w002	1:6	2	ٱلصِّرَٰطَ	w-s001-a006-w002	1:6:2	one_to_one
t-s001-a006-w003	1:6	3	ٱلْمُسْتَقِيمَ	w-s001-a006-w003	1:6:3	one_to_one
t-s001-a007-w001	1:7	1	صِرَٰطَ	w-s001-a007-w001	1:7:1	one_to_one
t-s001-a007-w002	1:7	2	ٱلَّذِينَ	w-s001-a007-w002	1:7:2	one_to_one
t-s001-a007-w003	1:7	3	أَنْعَمْتَ	w-s001-a007-w003	1:7:3	one_to_one
t-s001-a007-w004	1:7	4	عَلَيْهِمْ	w-s001-a007-w004	1:7:4	one_to_one
t-s001-a007-w005	1:7	5	غَيْرِ	w-s001-a007-w005	1:7:5	one_to_one
t-s001-a007-w006	1:7	6	ٱلْمَغْضُوبِ	w-s001-a007-w006	1:7:6	one_to_one
t-s001-a007-w007	1:7	7	عَلَيْهِمْ	w-s001-a007-w007	1:7:7	one_to_one
t-s001-a007-w008	1:7	8	وَلَا	w-s001-a007-w008	1:7:8	one_to_one
t-s001-a007-w009	1:7	9	ٱلضَّآلِّينَ	w-s001-a007-w009	1:7:9	one_to_one
