word_id	morpheme_ids	root_id	binding_status
w-s001-a000-w001	m-w-s001-a000-w001-02	root_000745	resolved_source_exact
w-s001-a000-w002	m-w-s001-a000-w002-01	root_000047	resolved_normalized_exact
w-s001-a000-w003	m-w-s001-a000-w003-02	root_000552	resolved_source_exact
w-s001-a000-w004	m-w-s001-a000-w004-02	root_000552	resolved_source_exact
w-s001-a002-w001	m-w-s001-a002-w001-02	root_000355	resolved_source_exact
w-s001-a002-w002	m-w-s001-a002-w002-02	root_000047	resolved_normalized_exact
w-s001-a002-w003	m-w-s001-a002-w003-01	root_000532	resolved_source_exact
w-s001-a002-w004	m-w-s001-a002-w004-02	root_001040	resolved_source_exact
w-s001-a003-w001	m-w-s001-a003-w001-02	root_000552	resolved_source_exact
w-s001-a003-w002	m-w-s001-a003-w002-02	root_000552	resolved_source_exact
w-s001-a004-w001	m-w-s001-a004-w001-01	root_001444	resolved_source_exact
w-s001-a004-w002	m-w-s001-a004-w002-01	root_001700	resolved_source_exact
w-s001-a004-w003	m-w-s001-a004-w003-02	root_000504	resolved_source_exact
w-s001-a005-w002	m-w-s001-a005-w002-01	root_000973	resolved_source_exact
w-s001-a005-w004	m-w-s001-a005-w004-01	root_001064	resolved_source_exact
w-s001-a006-w001	m-w-s001-a006-w001-01	root_001583	resolved_source_exact
w-s001-a006-w002	m-w-s001-a006-w002-02	root_000858	resolved_source_exact
w-s001-a006-w003	m-w-s001-a006-w003-02	root_001273	resolved_source_exact
w-s001-a007-w001	m-w-s001-a007-w001-01	root_000858	resolved_source_exact
w-s001-a007-w003	m-w-s001-a007-w003-01	root_001525	resolved_source_exact
w-s001-a007-w005	m-w-s001-a007-w005-01	root_001119	resolved_source_exact
w-s001-a007-w006	m-w-s001-a007-w006-02	root_001092	resolved_source_exact
w-s001-a007-w009	m-w-s001-a007-w009-02	root_000913	resolved_source_exact
