source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s037-a000-w001	37:0	1	بِسْمِ	w-s037-a000-w001	1:1:1	one_to_one
t-s037-a000-w002	37:0	2	ٱللَّهِ	w-s037-a000-w002	1:1:2	one_to_one
t-s037-a000-w003	37:0	3	ٱلرَّحْمَٰنِ	w-s037-a000-w003	1:1:3	one_to_one
t-s037-a000-w004	37:0	4	ٱلرَّحِيمِ	w-s037-a000-w004	1:1:4	one_to_one
t-s037-a001-w001	37:1	1	وَٱلصَّٰٓفَّٰتِ	w-s037-a001-w001	37:1:1	one_to_one
t-s037-a001-w002	37:1	2	صَفًّۭا	w-s037-a001-w002	37:1:2	one_to_one
t-s037-a002-w001	37:2	1	فَٱلزَّٰجِرَٰتِ	w-s037-a002-w001	37:2:1	one_to_one
t-s037-a002-w002	37:2	2	زَجْرًۭا	w-s037-a002-w002	37:2:2	one_to_one
t-s037-a003-w001	37:3	1	فَٱلتَّٰلِيَٰتِ	w-s037-a003-w001	37:3:1	one_to_one
t-s037-a003-w002	37:3	2	ذِكْرًا	w-s037-a003-w002	37:3:2	one_to_one
t-s037-a004-w001	37:4	1	إِنَّ	w-s037-a004-w001	37:4:1	one_to_one
t-s037-a004-w002	37:4	2	إِلَٰهَكُمْ	w-s037-a004-w002	37:4:2	one_to_one
t-s037-a004-w003	37:4	3	لَوَٰحِدٌۭ	w-s037-a004-w003	37:4:3	one_to_one
t-s037-a005-w001	37:5	1	رَّبُّ	w-s037-a005-w001	37:5:1	one_to_one
t-s037-a005-w002	37:5	2	ٱلسَّمَٰوَٰتِ	w-s037-a005-w002	37:5:2	one_to_one
t-s037-a005-w003	37:5	3	وَٱلْأَرْضِ	w-s037-a005-w003	37:5:3	one_to_one
t-s037-a005-w004	37:5	4	وَمَا	w-s037-a005-w004	37:5:4	one_to_one
t-s037-a005-w005	37:5	5	بَيْنَهُمَا	w-s037-a005-w005	37:5:5	one_to_one
t-s037-a005-w006	37:5	6	وَرَبُّ	w-s037-a005-w006	37:5:6	one_to_one
t-s037-a005-w007	37:5	7	ٱلْمَشَٰرِقِ	w-s037-a005-w007	37:5:7	one_to_one
t-s037-a006-w001	37:6	1	إِنَّا	w-s037-a006-w001	37:6:1	one_to_one
t-s037-a006-w002	37:6	2	زَيَّنَّا	w-s037-a006-w002	37:6:2	one_to_one
t-s037-a006-w003	37:6	3	ٱلسَّمَآءَ	w-s037-a006-w003	37:6:3	one_to_one
t-s037-a006-w004	37:6	4	ٱلدُّنْيَا	w-s037-a006-w004	37:6:4	one_to_one
t-s037-a006-w005	37:6	5	بِزِينَةٍ	w-s037-a006-w005	37:6:5	one_to_one
t-s037-a006-w006	37:6	6	ٱلْكَوَاكِبِ	w-s037-a006-w006	37:6:6	one_to_one
t-s037-a007-w001	37:7	1	وَحِفْظًۭا	w-s037-a007-w001	37:7:1	one_to_one
t-s037-a007-w002	37:7	2	مِّن	w-s037-a007-w002	37:7:2	one_to_one
t-s037-a007-w003	37:7	3	كُلِّ	w-s037-a007-w003	37:7:3	one_to_one
t-s037-a007-w004	37:7	4	شَيْطَٰنٍۢ	w-s037-a007-w004	37:7:4	one_to_one
t-s037-a007-w005	37:7	5	مَّارِدٍۢ	w-s037-a007-w005	37:7:5	one_to_one
t-s037-a008-w001	37:8	1	لَّا	w-s037-a008-w001	37:8:1	one_to_one
t-s037-a008-w002	37:8	2	يَسَّمَّعُونَ	w-s037-a008-w002	37:8:2	one_to_one
t-s037-a008-w003	37:8	3	إِلَى	w-s037-a008-w003	37:8:3	one_to_one
t-s037-a008-w004	37:8	4	ٱلْمَلَإِ	w-s037-a008-w004	37:8:4	one_to_one
t-s037-a008-w005	37:8	5	ٱلْأَعْلَىٰ	w-s037-a008-w005	37:8:5	one_to_one
t-s037-a008-w006	37:8	6	وَيُقْذَفُونَ	w-s037-a008-w006	37:8:6	one_to_one
t-s037-a008-w007	37:8	7	مِن	w-s037-a008-w007	37:8:7	one_to_one
t-s037-a008-w008	37:8	8	كُلِّ	w-s037-a008-w008	37:8:8	one_to_one
t-s037-a008-w009	37:8	9	جَانِبٍۢ	w-s037-a008-w009	37:8:9	one_to_one
t-s037-a009-w001	37:9	1	دُحُورًۭا	w-s037-a009-w001	37:9:1	one_to_one
t-s037-a009-w002	37:9	2	وَلَهُمْ	w-s037-a009-w002	37:9:2	one_to_one
t-s037-a009-w003	37:9	3	عَذَابٌۭ	w-s037-a009-w003	37:9:3	one_to_one
t-s037-a009-w004	37:9	4	وَاصِبٌ	w-s037-a009-w004	37:9:4	one_to_one
t-s037-a010-w001	37:10	1	إِلَّا	w-s037-a010-w001	37:10:1	one_to_one
t-s037-a010-w002	37:10	2	مَنْ	w-s037-a010-w002	37:10:2	one_to_one
t-s037-a010-w003	37:10	3	خَطِفَ	w-s037-a010-w003	37:10:3	one_to_one
t-s037-a010-w004	37:10	4	ٱلْخَطْفَةَ	w-s037-a010-w004	37:10:4	one_to_one
t-s037-a010-w005	37:10	5	فَأَتْبَعَهُۥ	w-s037-a010-w005	37:10:5	one_to_one
t-s037-a010-w006	37:10	6	شِهَابٌۭ	w-s037-a010-w006	37:10:6	one_to_one
t-s037-a010-w007	37:10	7	ثَاقِبٌۭ	w-s037-a010-w007	37:10:7	one_to_one
t-s037-a011-w001	37:11	1	فَٱسْتَفْتِهِمْ	w-s037-a011-w001	37:11:1	one_to_one
t-s037-a011-w002	37:11	2	أَهُمْ	w-s037-a011-w002	37:11:2	one_to_one
t-s037-a011-w003	37:11	3	أَشَدُّ	w-s037-a011-w003	37:11:3	one_to_one
t-s037-a011-w004	37:11	4	خَلْقًا	w-s037-a011-w004	37:11:4	one_to_one
t-s037-a011-w005	37:11	5	أَم	w-s037-a011-w005	37:11:5	one_to_one
t-s037-a011-w006	37:11	6	مَّنْ	w-s037-a011-w006	37:11:6	one_to_one
t-s037-a011-w007	37:11	7	خَلَقْنَآ	w-s037-a011-w007	37:11:7	one_to_one
t-s037-a011-w008	37:11	8	إِنَّا	w-s037-a011-w008	37:11:8	one_to_one
t-s037-a011-w009	37:11	9	خَلَقْنَٰهُم	w-s037-a011-w009	37:11:9	one_to_one
t-s037-a011-w010	37:11	10	مِّن	w-s037-a011-w010	37:11:10	one_to_one
t-s037-a011-w011	37:11	11	طِينٍۢ	w-s037-a011-w011	37:11:11	one_to_one
t-s037-a011-w012	37:11	12	لَّازِبٍۭ	w-s037-a011-w012	37:11:12	one_to_one
t-s037-a012-w001	37:12	1	بَلْ	w-s037-a012-w001	37:12:1	one_to_one
t-s037-a012-w002	37:12	2	عَجِبْتَ	w-s037-a012-w002	37:12:2	one_to_one
t-s037-a012-w003	37:12	3	وَيَسْخَرُونَ	w-s037-a012-w003	37:12:3	one_to_one
t-s037-a013-w001	37:13	1	وَإِذَا	w-s037-a013-w001	37:13:1	one_to_one
t-s037-a013-w002	37:13	2	ذُكِّرُوا۟	w-s037-a013-w002	37:13:2	one_to_one
t-s037-a013-w003	37:13	3	لَا	w-s037-a013-w003	37:13:3	one_to_one
t-s037-a013-w004	37:13	4	يَذْكُرُونَ	w-s037-a013-w004	37:13:4	one_to_one
t-s037-a014-w001	37:14	1	وَإِذَا	w-s037-a014-w001	37:14:1	one_to_one
t-s037-a014-w002	37:14	2	رَأَوْا۟	w-s037-a014-w002	37:14:2	one_to_one
t-s037-a014-w003	37:14	3	ءَايَةًۭ	w-s037-a014-w003	37:14:3	one_to_one
t-s037-a014-w004	37:14	4	يَسْتَسْخِرُونَ	w-s037-a014-w004	37:14:4	one_to_one
t-s037-a015-w001	37:15	1	وَقَالُوٓا۟	w-s037-a015-w001	37:15:1	one_to_one
t-s037-a015-w002	37:15	2	إِنْ	w-s037-a015-w002	37:15:2	one_to_one
t-s037-a015-w003	37:15	3	هَٰذَآ	w-s037-a015-w003	37:15:3	one_to_one
t-s037-a015-w004	37:15	4	إِلَّا	w-s037-a015-w004	37:15:4	one_to_one
t-s037-a015-w005	37:15	5	سِحْرٌۭ	w-s037-a015-w005	37:15:5	one_to_one
t-s037-a015-w006	37:15	6	مُّبِينٌ	w-s037-a015-w006	37:15:6	one_to_one
t-s037-a016-w001	37:16	1	أَءِذَا	w-s037-a016-w001	37:16:1	one_to_one
t-s037-a016-w002	37:16	2	مِتْنَا	w-s037-a016-w002	37:16:2	one_to_one
t-s037-a016-w003	37:16	3	وَكُنَّا	w-s037-a016-w003	37:16:3	one_to_one
t-s037-a016-w004	37:16	4	تُرَابًۭا	w-s037-a016-w004	37:16:4	one_to_one
t-s037-a016-w005	37:16	5	وَعِظَٰمًا	w-s037-a016-w005	37:16:5	one_to_one
t-s037-a016-w006	37:16	6	أَءِنَّا	w-s037-a016-w006	37:16:6	one_to_one
t-s037-a016-w007	37:16	7	لَمَبْعُوثُونَ	w-s037-a016-w007	37:16:7	one_to_one
t-s037-a017-w001	37:17	1	أَوَءَابَآؤُنَا	w-s037-a017-w001	37:17:1	one_to_one
t-s037-a017-w002	37:17	2	ٱلْأَوَّلُونَ	w-s037-a017-w002	37:17:2	one_to_one
t-s037-a018-w001	37:18	1	قُلْ	w-s037-a018-w001	37:18:1	one_to_one
t-s037-a018-w002	37:18	2	نَعَمْ	w-s037-a018-w002	37:18:2	one_to_one
