word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s037-a000-w001	37:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s037-a000-w002	37:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s037-a000-w003	37:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s037-a000-w004	37:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s037-a001-w001	37:1	37:1	1	37:1:1	وَٱلصَّٰٓفَّٰتِ	صَٰٓفَّٰت	ص ف ف	N			ACT		PREFIX|w:P+ | PREFIX|Al+ | STEM|POS:N|ACT|PCPL|LEM:Sa`^f~a`t|ROOT:Sff|FP|GEN
w-s037-a001-w002	37:1	37:1	2	37:1:2	صَفًّا	صَفّ	ص ف ف	N					STEM|POS:N|VN|LEM:Saf~|ROOT:Sff|M|INDEF|ACC
w-s037-a002-w001	37:2	37:2	1	37:2:1	فَٱلزَّٰجِرَٰتِ	زَّٰجِرَٰت	ز ج ر	N			ACT		PREFIX|f:CONJ+ | PREFIX|Al+ | STEM|POS:N|ACT|PCPL|LEM:z~a`jira`t|ROOT:zjr|FP|GEN
w-s037-a002-w002	37:2	37:2	2	37:2:2	زَجْرًا	زَجْر	ز ج ر	N					STEM|POS:N|VN|LEM:zajor|ROOT:zjr|M|INDEF|ACC
w-s037-a003-w001	37:3	37:3	1	37:3:1	فَٱلتَّٰلِيَٰتِ	تَّٰلِيَٰت	ت ل و	N			ACT		PREFIX|f:CONJ+ | PREFIX|Al+ | STEM|POS:N|ACT|PCPL|LEM:t~a`liya`t|ROOT:tlw|FP|GEN
w-s037-a003-w002	37:3	37:3	2	37:3:2	ذِكْرًا	ذِكْر	ذ ك ر	N					STEM|POS:N|VN|LEM:*ikor|ROOT:*kr|M|INDEF|ACC
w-s037-a004-w001	37:4	37:4	1	37:4:1	إِنَّ	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~
w-s037-a004-w002	37:4	37:4	2	37:4:2	إِلَٰهَكُمْ	إِلَٰه	ء ل ه	N					STEM|POS:N|LEM:<ila`h|ROOT:Alh|MS|ACC | SUFFIX|PRON:2MP
w-s037-a004-w003	37:4	37:4	3	37:4:3	لَوَٰحِدٌ	وَٰحِد	و ح د	N					PREFIX|l:EMPH+ | STEM|POS:N|LEM:wa`Hid|ROOT:wHd|MS|INDEF|NOM
w-s037-a005-w001	37:5	37:5	1	37:5:1	رَّبُّ	رَبّ	ر ب ب	N					STEM|POS:N|LEM:rab~|ROOT:rbb|M|NOM
w-s037-a005-w002	37:5	37:5	2	37:5:2	ٱلسَّمَٰوَٰتِ	سَمَآء	س م و	N					PREFIX|Al+ | STEM|POS:N|LEM:samaA^'|ROOT:smw|FP|GEN
w-s037-a005-w003	37:5	37:5	3	37:5:3	وَٱلْأَرْضِ	أَرْض	ء ر ض	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN
w-s037-a005-w004	37:5	37:5	4	37:5:4	وَمَا	مَا		REL					PREFIX|w:CONJ+ | STEM|POS:REL|LEM:maA
w-s037-a005-w005	37:5	37:5	5	37:5:5	بَيْنَهُمَا	بَيْن	ب ي ن	LOC					STEM|POS:LOC|LEM:bayon|ROOT:byn|ACC | SUFFIX|PRON:3D
w-s037-a005-w006	37:5	37:5	6	37:5:6	وَرَبُّ	رَبّ	ر ب ب	N					PREFIX|w:CONJ+ | STEM|POS:N|LEM:rab~|ROOT:rbb|M|NOM
w-s037-a005-w007	37:5	37:5	7	37:5:7	ٱلْمَشَٰرِقِ	مَشْرِق	ش ر ق	N					PREFIX|Al+ | STEM|POS:N|LEM:ma$oriq|ROOT:$rq|MP|GEN
w-s037-a006-w001	37:6	37:6	1	37:6:1	إِنَّا	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~ | SUFFIX|PRON:1P
w-s037-a006-w002	37:6	37:6	2	37:6:2	زَيَّنَّا	زَيَّنَ	ز ي ن	V	PERF			II	STEM|POS:V|PERF|(II)|LEM:zay~ana|ROOT:zyn|1P | SUFFIX|PRON:1P
w-s037-a006-w003	37:6	37:6	3	37:6:3	ٱلسَّمَآءَ	سَمَآء	س م و	N					PREFIX|Al+ | STEM|POS:N|LEM:samaA^'|ROOT:smw|F|ACC
w-s037-a006-w004	37:6	37:6	4	37:6:4	ٱلدُّنْيَا	دُّنْيَا	د ن و	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:d~unoyaA|ROOT:dnw|FS|ACC
w-s037-a006-w005	37:6	37:6	5	37:6:5	بِزِينَةٍ	زِينَة	ز ي ن	N					PREFIX|bi+ | STEM|POS:N|LEM:ziynap|ROOT:zyn|F|INDEF|GEN
w-s037-a006-w006	37:6	37:6	6	37:6:6	ٱلْكَوَاكِبِ	كَوْكَب	ك و ك ب	N					PREFIX|Al+ | STEM|POS:N|LEM:kawokab|ROOT:kwkb|MP|GEN
w-s037-a007-w001	37:7	37:7	1	37:7:1	وَحِفْظًا	حِفْظ	ح ف ظ	N					PREFIX|w:CONJ+ | STEM|POS:N|LEM:HifoZ|ROOT:HfZ|M|INDEF|ACC
w-s037-a007-w002	37:7	37:7	2	37:7:2	مِّن	مِن		P					STEM|POS:P|LEM:min
