finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-83_0-001	83:0	1	strong	1	1	1:1:1	root_000745	B005	w-s083-a000-w001
f-83_0-001	83:0	1	strong	2	1	1:1:3	root_000552	B001	w-s083-a000-w003
f-83_0-001	83:0	1	strong	3	1	1:1:4	root_000552	B001	w-s083-a000-w004
f-83_0-002	83:0	2	strong	1	1	1:1:3	root_000552	B001	w-s083-a000-w003
f-83_0-002	83:0	2	strong	2	1	1:1:4	root_000552	B001	w-s083-a000-w004
f-83_1-001	83:1	1	strong	1	1	83:1:2	root_000940	B002	w-s083-a001-w002
f-83_1-001	83:1	1	strong	1	2	83:1:2	root_000940	B003	w-s083-a001-w002
f-83_1-002	83:1	2	strong	1	1	83:1:2	root_000940	B001	w-s083-a001-w002
f-83_1-003	83:1	3	weak	1	1	83:1:2	root_000940	B003	w-s083-a001-w002
f-83_2-001	83:2	1	strong	1	1	83:2:3	root_001335	B001	w-s083-a002-w003
f-83_2-001	83:2	1	strong	2	1	83:2:6	root_001669	B001	w-s083-a002-w006
f-83_2-002	83:2	2	weak	1	1	83:2:3	root_001335	B005	w-s083-a002-w003
f-83_2-003	83:2	3	weak	1	1	83:2:6	root_001669	B004	w-s083-a002-w006
f-83_3-001	83:3	1	strong	1	1	83:3:4	root_001645	B001	w-s083-a003-w004
f-83_3-001	83:3	1	strong	1	2	83:3:4	root_001645	B007	w-s083-a003-w004
f-83_3-001	83:3	1	strong	2	1	83:3:5	root_000409	B003	w-s083-a003-w005
f-83_3-002	83:3	2	strong	1	1	83:3:4	root_001645	B002	w-s083-a003-w004
f-83_3-002	83:3	2	strong	2	1	83:3:5	root_000409	B003	w-s083-a003-w005
f-83_3-003	83:3	3	weak	1	1	83:3:5	root_000409	B002	w-s083-a003-w005
f-83_4-001	83:4	1	strong	1	1	83:4:2	root_000969	B001	w-s083-a004-w002
f-83_4-001	83:4	1	strong	1	2	83:4:2	root_000969	B003	w-s083-a004-w002
f-83_4-002	83:4	2	strong	1	1	83:4:5	root_000129	B001	w-s083-a004-w005
f-83_4-003	83:4	3	weak	1	1	83:4:5	root_000129	B002	w-s083-a004-w005
f-83_5-001	83:5	1	strong	1	1	83:5:1	root_001700	B003	w-s083-a005-w001
f-83_5-002	83:5	2	strong	1	1	83:5:2	root_001029	B001	w-s083-a005-w002
f-83_5-002	83:5	2	strong	1	2	83:5:2	root_001029	B004	w-s083-a005-w002
f-83_5-003	83:5	3	weak	1	1	83:5:2	root_001029	B010	w-s083-a005-w002
f-83_6-001	83:6	1	strong	1	1	83:6:2	root_001273	B013	w-s083-a006-w002
f-83_6-001	83:6	1	strong	1	2	83:6:2	root_001273	B010	w-s083-a006-w002
f-83_6-002	83:6	2	strong	1	1	83:6:2	root_001273	B002	w-s083-a006-w002
f-83_6-002	83:6	2	strong	1	2	83:6:2	root_001273	B015	w-s083-a006-w002
f-83_6-003	83:6	3	weak	1	1	83:6:2	root_001273	B002	w-s083-a006-w002
f-83_6-003	83:6	3	weak	2	1	83:6:3	root_004965	B001	w-s083-a006-w003
f-83_6-004	83:6	4	strong	1	1	83:6:4	root_000532	B001	w-s083-a006-w004
f-83_6-004	83:6	4	strong	1	2	83:6:4	root_000532	B002	w-s083-a006-w004
f-83_7-001	83:7	1	strong	1	1	83:7:3	root_001283	B001	w-s083-a007-w003
f-83_7-001	83:7	1	strong	1	2	83:7:3	root_001283	B002	w-s083-a007-w003
f-83_7-001	83:7	1	strong	1	3	83:7:3	root_001283	B003	w-s083-a007-w003
f-83_7-002	83:7	2	strong	1	1	83:7:4	root_001132	B004	w-s083-a007-w004
f-83_7-002	83:7	2	strong	2	1	83:7:6	root_000678	B001	w-s083-a007-w006
f-83_7-003	83:7	3	strong	1	1	83:7:3	root_001283	B004	w-s083-a007-w003
f-83_8-001	83:8	1	strong	1	1	83:8:2	root_000473	B001	w-s083-a008-w002
f-83_8-001	83:8	1	strong	2	1	83:8:4	root_000678	B001	w-s083-a008-w004
f-83_8-002	83:8	2	weak	1	1	83:8:2	root_000473	B002	w-s083-a008-w002
f-83_8-003	83:8	3	weak	1	1	83:8:4	root_000678	B001	w-s083-a008-w004
f-83_8-004	83:8	4	strong	1	1	83:8:2	root_000473	B001	w-s083-a008-w002
f-83_8-004	83:8	4	strong	2	1	83:8:4	root_000678	B001	w-s083-a008-w004
f-83_9-001	83:9	1	strong	1	1	83:9:1	root_001283	B001	w-s083-a009-w001
f-83_9-001	83:9	1	strong	2	1	83:9:2	root_000587	B001	w-s083-a009-w002
f-83_9-002	83:9	2	strong	1	1	83:9:1	root_001283	B003	w-s083-a009-w001
f-83_9-002	83:9	2	strong	2	1	83:9:2	root_000587	B001	w-s083-a009-w002
f-83_9-003	83:9	3	weak	1	1	83:9:2	root_000587	B006	w-s083-a009-w002
f-83_9-004	83:9	4	strong	1	1	83:9:1	root_001283	B002	w-s083-a009-w001
f-83_9-004	83:9	4	strong	2	1	83:9:2	root_000587	B001	w-s083-a009-w002
f-83_10-001	83:10	1	strong	1	1	83:10:3	root_001290	B002	w-s083-a010-w003
f-83_10-002	83:10	2	weak	1	1	83:10:3	root_001290	B009	w-s083-a010-w003
f-83_10-003	83:10	3	weak	1	1	83:10:3	root_001290	B004	w-s083-a010-w003
f-83_10-004	83:10	4	strong	1	1	83:10:3	root_001290	B001	w-s083-a010-w003
f-83_11-001	83:11	1	strong	1	1	83:11:2	root_001290	B002	w-s083-a011-w002
f-83_11-001	83:11	1	strong	2	1	83:11:3	root_001700	B003	w-s083-a011-w003
f-83_11-001	83:11	1	strong	3	1	83:11:4	root_000504	B002	w-s083-a011-w004
f-83_11-002	83:11	2	weak	1	1	83:11:4	root_000504	B003	w-s083-a011-w004
f-83_11-003	83:11	3	strong	1	1	83:11:4	root_000504	B001	w-s083-a011-w004
f-83_12-001	83:12	1	strong	1	1	83:12:6	root_000993	B001	w-s083-a012-w006
f-83_12-002	83:12	2	strong	1	1	83:12:7	root_000013	B001	w-s083-a012-w007
f-83_12-003	83:12	3	weak	1	1	83:12:7	root_000013	B003	w-s083-a012-w007
f-83_12-004	83:12	4	weak	1	1	83:12:7	root_000013	B004	w-s083-a012-w007
f-83_12-005	83:12	5	weak	1	1	83:12:5	root_001315	B003	w-s083-a012-w005
f-83_13-001	83:13	1	strong	1	1	83:13:2	root_000186	B001	w-s083-a013-w002
f-83_13-002	83:13	2	strong	1	1	83:13:4	root_000074	B003	w-s083-a013-w004
f-83_13-002	83:13	2	strong	2	1	83:13:6	root_000704	B002	w-s083-a013-w006
f-83_13-003	83:13	3	weak	1	1	83:13:6	root_000704	B001	w-s083-a013-w006
f-83_13-003	83:13	3	weak	1	2	83:13:6	root_000704	B002	w-s083-a013-w006
f-83_13-004	83:13	4	reject	1	1	83:13:7	root_000067	B001	w-s083-a013-w007
f-83_13-004	83:13	4	reject	1	2	83:13:7	root_000067	B002	w-s083-a013-w007
f-83_14-001	83:14	1	strong	1	1	83:14:3	root_000619	B003	w-s083-a014-w003
f-83_14-001	83:14	1	strong	2	1	83:14:5	root_001248	B001	w-s083-a014-w005
f-83_14-001	83:14	1	strong	3	1	83:14:8	root_001296	B001	w-s083-a014-w008
f-83_14-002	83:14	2	strong	1	1	83:14:3	root_000619	B002	w-s083-a014-w003
f-83_14-002	83:14	2	strong	2	1	83:14:8	root_001296	B001	w-s083-a014-w008
f-83_14-003	83:14	3	strong	1	1	83:14:5	root_001248	B004	w-s083-a014-w005
f-83_14-004	83:14	4	strong	1	1	83:14:7	root_001332	B001	w-s083-a014-w007
f-83_14-004	83:14	4	strong	2	1	83:14:8	root_001296	B001	w-s083-a014-w008
f-83_15-001	83:15	1	strong	1	1	83:15:4	root_000532	B001	w-s083-a015-w004
f-83_15-001	83:15	1	strong	2	1	83:15:6	root_000294	B001	w-s083-a015-w006
f-83_15-001	83:15	1	strong	2	2	83:15:6	root_000294	B002	w-s083-a015-w006
f-83_15-002	83:15	2	weak	1	1	83:15:4	root_000532	B001	w-s083-a015-w004
f-83_15-002	83:15	2	weak	2	1	83:15:6	root_000294	B003	w-s083-a015-w006
f-83_15-003	83:15	3	strong	1	1	83:15:4	root_000532	B002	w-s083-a015-w004
f-83_15-003	83:15	3	strong	2	1	83:15:6	root_000294	B001	w-s083-a015-w006
f-83_16-001	83:16	1	strong	1	1	83:16:3	root_000880	B003	w-s083-a016-w003
f-83_16-001	83:16	1	strong	2	1	83:16:4	root_000225	B001	w-s083-a016-w004
f-83_16-002	83:16	2	weak	1	1	83:16:3	root_000880	B007	w-s083-a016-w003
