source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s050-a000-w001	50:0	1	بِسْمِ	w-s050-a000-w001	1:1:1	one_to_one
t-s050-a000-w002	50:0	2	ٱللَّهِ	w-s050-a000-w002	1:1:2	one_to_one
t-s050-a000-w003	50:0	3	ٱلرَّحْمَٰنِ	w-s050-a000-w003	1:1:3	one_to_one
t-s050-a000-w004	50:0	4	ٱلرَّحِيمِ	w-s050-a000-w004	1:1:4	one_to_one
t-s050-a001-w001	50:1	1	قٓ	w-s050-a001-w001	50:1:1	one_to_one
t-s050-a001-w002	50:1	2	وَٱلْقُرْءَانِ	w-s050-a001-w002	50:1:2	one_to_one
t-s050-a001-w003	50:1	3	ٱلْمَجِيدِ	w-s050-a001-w003	50:1:3	one_to_one
t-s050-a002-w001	50:2	1	بَلْ	w-s050-a002-w001	50:2:1	one_to_one
t-s050-a002-w002	50:2	2	عَجِبُوٓا۟	w-s050-a002-w002	50:2:2	one_to_one
t-s050-a002-w003	50:2	3	أَن	w-s050-a002-w003	50:2:3	one_to_one
t-s050-a002-w004	50:2	4	جَآءَهُم	w-s050-a002-w004	50:2:4	one_to_one
t-s050-a002-w005	50:2	5	مُّنذِرٌۭ	w-s050-a002-w005	50:2:5	one_to_one
t-s050-a002-w006	50:2	6	مِّنْهُمْ	w-s050-a002-w006	50:2:6	one_to_one
t-s050-a002-w007	50:2	7	فَقَالَ	w-s050-a002-w007	50:2:7	one_to_one
t-s050-a002-w008	50:2	8	ٱلْكَٰفِرُونَ	w-s050-a002-w008	50:2:8	one_to_one
t-s050-a002-w009	50:2	9	هَٰذَا	w-s050-a002-w009	50:2:9	one_to_one
t-s050-a002-w010	50:2	10	شَىْءٌ	w-s050-a002-w010	50:2:10	one_to_one
t-s050-a002-w011	50:2	11	عَجِيبٌ	w-s050-a002-w011	50:2:11	one_to_one
t-s050-a003-w001	50:3	1	أَءِذَا	w-s050-a003-w001	50:3:1	one_to_one
t-s050-a003-w002	50:3	2	مِتْنَا	w-s050-a003-w002	50:3:2	one_to_one
t-s050-a003-w003	50:3	3	وَكُنَّا	w-s050-a003-w003	50:3:3	one_to_one
t-s050-a003-w004	50:3	4	تُرَابًۭا	w-s050-a003-w004	50:3:4	one_to_one
t-s050-a003-w005	50:3	5	ذَٰلِكَ	w-s050-a003-w005	50:3:5	one_to_one
t-s050-a003-w006	50:3	6	رَجْعٌۢ	w-s050-a003-w006	50:3:6	one_to_one
t-s050-a003-w007	50:3	7	بَعِيدٌۭ	w-s050-a003-w007	50:3:7	one_to_one
t-s050-a004-w001	50:4	1	قَدْ	w-s050-a004-w001	50:4:1	one_to_one
t-s050-a004-w002	50:4	2	عَلِمْنَا	w-s050-a004-w002	50:4:2	one_to_one
t-s050-a004-w003	50:4	3	مَا	w-s050-a004-w003	50:4:3	one_to_one
t-s050-a004-w004	50:4	4	تَنقُصُ	w-s050-a004-w004	50:4:4	one_to_one
t-s050-a004-w005	50:4	5	ٱلْأَرْضُ	w-s050-a004-w005	50:4:5	one_to_one
t-s050-a004-w006	50:4	6	مِنْهُمْ	w-s050-a004-w006	50:4:6	one_to_one
t-s050-a004-w007	50:4	7	وَعِندَنَا	w-s050-a004-w007	50:4:7	one_to_one
t-s050-a004-w008	50:4	8	كِتَٰبٌ	w-s050-a004-w008	50:4:8	one_to_one
t-s050-a004-w009	50:4	9	حَفِيظٌۢ	w-s050-a004-w009	50:4:9	one_to_one
t-s050-a005-w001	50:5	1	بَلْ	w-s050-a005-w001	50:5:1	one_to_one
t-s050-a005-w002	50:5	2	كَذَّبُوا۟	w-s050-a005-w002	50:5:2	one_to_one
t-s050-a005-w003	50:5	3	بِٱلْحَقِّ	w-s050-a005-w003	50:5:3	one_to_one
t-s050-a005-w004	50:5	4	لَمَّا	w-s050-a005-w004	50:5:4	one_to_one
t-s050-a005-w005	50:5	5	جَآءَهُمْ	w-s050-a005-w005	50:5:5	one_to_one
t-s050-a005-w006	50:5	6	فَهُمْ	w-s050-a005-w006	50:5:6	one_to_one
t-s050-a005-w007	50:5	7	فِىٓ	w-s050-a005-w007	50:5:7	one_to_one
t-s050-a005-w008	50:5	8	أَمْرٍۢ	w-s050-a005-w008	50:5:8	one_to_one
t-s050-a005-w009	50:5	9	مَّرِيجٍ	w-s050-a005-w009	50:5:9	one_to_one
t-s050-a006-w001	50:6	1	أَفَلَمْ	w-s050-a006-w001	50:6:1	one_to_one
t-s050-a006-w002	50:6	2	يَنظُرُوٓا۟	w-s050-a006-w002	50:6:2	one_to_one
t-s050-a006-w003	50:6	3	إِلَى	w-s050-a006-w003	50:6:3	one_to_one
t-s050-a006-w004	50:6	4	ٱلسَّمَآءِ	w-s050-a006-w004	50:6:4	one_to_one
t-s050-a006-w005	50:6	5	فَوْقَهُمْ	w-s050-a006-w005	50:6:5	one_to_one
t-s050-a006-w006	50:6	6	كَيْفَ	w-s050-a006-w006	50:6:6	one_to_one
t-s050-a006-w007	50:6	7	بَنَيْنَٰهَا	w-s050-a006-w007	50:6:7	one_to_one
t-s050-a006-w008	50:6	8	وَزَيَّنَّٰهَا	w-s050-a006-w008	50:6:8	one_to_one
t-s050-a006-w009	50:6	9	وَمَا	w-s050-a006-w009	50:6:9	one_to_one
t-s050-a006-w010	50:6	10	لَهَا	w-s050-a006-w010	50:6:10	one_to_one
t-s050-a006-w011	50:6	11	مِن	w-s050-a006-w011	50:6:11	one_to_one
