word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s093-a000-w001	93:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s093-a000-w002	93:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s093-a000-w003	93:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s093-a000-w004	93:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s093-a001-w001	93:1	93:1	1	93:1:1	وَٱلضُّحَىٰ	ضُحًى	ض ح و	N					PREFIX|w:P+ | PREFIX|Al+ | STEM|POS:N|LEM:DuHFY|ROOT:DHw|M|GEN
w-s093-a002-w001	93:2	93:2	1	93:2:1	وَٱلَّيْلِ	لَيْل	ل ي ل	N					PREFIX|w:CONJ+ | PREFIX|Al+ | STEM|POS:N|LEM:layol|ROOT:lyl|M|GEN
w-s093-a002-w002	93:2	93:2	2	93:2:2	إِذَا	إِذَا		T					STEM|POS:T|LEM:<i*aA
w-s093-a002-w003	93:2	93:2	3	93:2:3	سَجَىٰ	سَجَىٰ	س ج و	V	PERF				STEM|POS:V|PERF|LEM:sajaY`|ROOT:sjw|3MS
w-s093-a003-w001	93:3	93:3	1	93:3:1	مَا	مَا		NEG					STEM|POS:NEG|LEM:maA
w-s093-a003-w002	93:3	93:3	2	93:3:2	وَدَّعَكَ	وَدَّعَ	و د ع	V	PERF			II	STEM|POS:V|PERF|(II)|LEM:wad~aEa|ROOT:wdE|3MS | SUFFIX|PRON:2MS
w-s093-a003-w003	93:3	93:3	3	93:3:3	رَبُّكَ	رَبّ	ر ب ب	N					STEM|POS:N|LEM:rab~|ROOT:rbb|M|NOM | SUFFIX|PRON:2MS
w-s093-a003-w004	93:3	93:3	4	93:3:4	وَمَا	مَا		NEG					PREFIX|w:CONJ+ | STEM|POS:NEG|LEM:maA
w-s093-a003-w005	93:3	93:3	5	93:3:5	قَلَىٰ	قَلَىٰ	ق ل ي	V	PERF				STEM|POS:V|PERF|LEM:qalaY`|ROOT:qly|3MS
w-s093-a004-w001	93:4	93:4	1	93:4:1	وَلَلْءَاخِرَةُ	آخِر	ء خ ر	N					PREFIX|w:REM+ | PREFIX|l:EMPH+ | PREFIX|Al+ | STEM|POS:N|LEM:A^xir|ROOT:Axr|FS|NOM
w-s093-a004-w002	93:4	93:4	2	93:4:2	خَيْرٌ	خَيْر	خ ي ر	N					STEM|POS:N|LEM:xayor|ROOT:xyr|MS|INDEF|NOM
w-s093-a004-w003	93:4	93:4	3	93:4:3	لَّكَ			PRON					PREFIX|l:P+ | STEM|POS:PRON|2MS
w-s093-a004-w004	93:4	93:4	4	93:4:4	مِنَ	مِن		P					STEM|POS:P|LEM:min
w-s093-a004-w005	93:4	93:4	5	93:4:5	ٱلْأُولَىٰ	أَوَّل	ء و ل	N					PREFIX|Al+ | STEM|POS:N|LEM:>aw~al|ROOT:Awl|F|GEN
