syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-93_0-00001	ae:v3:s001:001:pass1:attach:a1	93:0	w-s093-a000-w001	w-s093-a000-w001	w-s093-a000-w001	m-w-s093-a000-w001-01	m-w-s093-a000-w001-02	m-w-s093-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-93_0-00002	ae:v3:s001:001:pass1:attach:a2	93:0	w-s093-a000-w001	w-s093-a000-w002		m-w-s093-a000-w001-02	m-w-s093-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-93_0-00003	ae:v3:s001:001:pass1:attach:a3	93:0	w-s093-a000-w002	w-s093-a000-w003		m-w-s093-a000-w002-01	m-w-s093-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-93_0-00004	ae:v3:s001:001:pass1:attach:a4	93:0	w-s093-a000-w002	w-s093-a000-w003		m-w-s093-a000-w002-01	m-w-s093-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-93_2-00005	ae:v3:s093:002:pass1:attach:a1	93:2	w-s093-a002-w003	w-s093-a002-w002		m-w-s093-a002-w003-01	m-w-s093-a002-w002-01		93:2:3:1	93:2:2:1		q:93:2:4	q:93:2:3		4	3		adverbial	strongly_licensed	high			PV	ADV			position_morpheme_aligned	local_syntax	إِذَا sets the time for the settling expressed by سَجَىٰ.	resources/attachments.tsv:57912
sx-93_3-00006	ae:v3:s093:003:pass1:attach:a1	93:3	w-s093-a003-w002	w-s093-a003-w002		m-w-s093-a003-w002-01	m-w-s093-a003-w002-02		93:3:2:1	93:3:2:2		q:93:3:2	q:93:3:2		2	2		direct_object	syntactically_forced	high		object_suffix	PV		clitic		position_morpheme_aligned	morphology;local_syntax	The suffix كَ in وَدَّعَكَ is the direct object of وَدَّعَ.	resources/attachments.tsv:57913
sx-93_3-00007	ae:v3:s093:003:pass1:attach:a2	93:3	w-s093-a003-w002	w-s093-a003-w003		m-w-s093-a003-w002-01	m-w-s093-a003-w003-01		93:3:2:1	93:3:3:1		q:93:3:2	q:93:3:3		2	3		subject	syntactically_forced	high			PV	NOUN_CONCRETE			position_morpheme_aligned	case_government;word_order	رَبُّكَ is nominative after وَدَّعَكَ and supplies its explicit subject.	resources/attachments.tsv:57914
sx-93_3-00008	ae:v3:s093:003:pass1:attach:a3	93:3	w-s093-a003-w003	w-s093-a003-w003		m-w-s093-a003-w003-01	m-w-s093-a003-w003-01		93:3:3:1	93:3:3:1		q:93:3:3	q:93:3:3		3	3		idafa	syntactically_forced	high		possessive_suffix	NOUN_CONCRETE				position_morpheme_aligned	morphology;local_syntax	The suffix كَ in رَبُّكَ is the genitive possessor attached to رَبّ.	resources/attachments.tsv:57915
sx-93_3-00009	ae:v3:s093:003:pass1:attach:a4	93:3	w-s093-a003-w002	w-s093-a003-w005		m-w-s093-a003-w002-01	m-w-s093-a003-w005-01		93:3:2:1	93:3:5:1		q:93:3:2	q:93:3:6		2	6		conjoined	strongly_licensed	high			PV	PV			position_morpheme_aligned	parallelism;local_syntax	قَلَىٰ is coordinated by وَ with the preceding negated verb وَدَّعَكَ.	resources/attachments.tsv:57916
sx-93_4-00010	ae:v3:s093:004:pass1:attach:a1	93:4	w-s093-a004-w001	w-s093-a004-w002		m-w-s093-a004-w001-04	m-w-s093-a004-w002-01		93:4:1:4	93:4:2:1		q:93:4:3	q:93:4:4		3	4		predication	strongly_licensed	high			NOUN_ABSTRACT	ADJ_COMP			position_morpheme_aligned	case_government;local_syntax	خَيْرٌ predicates superiority of ٱلْءَاخِرَةُ.	resources/attachments.tsv:57917
