source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s093-a000-w001	93:0	1	بِسْمِ	w-s093-a000-w001	1:1:1	one_to_one
t-s093-a000-w002	93:0	2	ٱللَّهِ	w-s093-a000-w002	1:1:2	one_to_one
t-s093-a000-w003	93:0	3	ٱلرَّحْمَٰنِ	w-s093-a000-w003	1:1:3	one_to_one
t-s093-a000-w004	93:0	4	ٱلرَّحِيمِ	w-s093-a000-w004	1:1:4	one_to_one
t-s093-a001-w001	93:1	1	وَٱلضُّحَىٰ	w-s093-a001-w001	93:1:1	one_to_one
t-s093-a002-w001	93:2	1	وَٱلَّيْلِ	w-s093-a002-w001	93:2:1	one_to_one
t-s093-a002-w002	93:2	2	إِذَا	w-s093-a002-w002	93:2:2	one_to_one
t-s093-a002-w003	93:2	3	سَجَىٰ	w-s093-a002-w003	93:2:3	one_to_one
t-s093-a003-w001	93:3	1	مَا	w-s093-a003-w001	93:3:1	one_to_one
t-s093-a003-w002	93:3	2	وَدَّعَكَ	w-s093-a003-w002	93:3:2	one_to_one
t-s093-a003-w003	93:3	3	رَبُّكَ	w-s093-a003-w003	93:3:3	one_to_one
t-s093-a003-w004	93:3	4	وَمَا	w-s093-a003-w004	93:3:4	one_to_one
t-s093-a003-w005	93:3	5	قَلَىٰ	w-s093-a003-w005	93:3:5	one_to_one
t-s093-a004-w001	93:4	1	وَلَلْءَاخِرَةُ	w-s093-a004-w001	93:4:1	one_to_one
t-s093-a004-w002	93:4	2	خَيْرٌۭ	w-s093-a004-w002	93:4:2	one_to_one
t-s093-a004-w003	93:4	3	لَّكَ	w-s093-a004-w003	93:4:3	one_to_one
t-s093-a004-w004	93:4	4	مِنَ	w-s093-a004-w004	93:4:4	one_to_one
t-s093-a004-w005	93:4	5	ٱلْأُولَىٰ	w-s093-a004-w005	93:4:5	one_to_one
t-s093-a005-w001	93:5	1	وَلَسَوْفَ	w-s093-a005-w001	93:5:1	one_to_one
t-s093-a005-w002	93:5	2	يُعْطِيكَ	w-s093-a005-w002	93:5:2	one_to_one
t-s093-a005-w003	93:5	3	رَبُّكَ	w-s093-a005-w003	93:5:3	one_to_one
t-s093-a005-w004	93:5	4	فَتَرْضَىٰٓ	w-s093-a005-w004	93:5:4	one_to_one
t-s093-a006-w001	93:6	1	أَلَمْ	w-s093-a006-w001	93:6:1	one_to_one
t-s093-a006-w002	93:6	2	يَجِدْكَ	w-s093-a006-w002	93:6:2	one_to_one
t-s093-a006-w003	93:6	3	يَتِيمًۭا	w-s093-a006-w003	93:6:3	one_to_one
t-s093-a006-w004	93:6	4	فَـَٔاوَىٰ	w-s093-a006-w004	93:6:4	one_to_one
t-s093-a007-w001	93:7	1	وَوَجَدَكَ	w-s093-a007-w001	93:7:1	one_to_one
t-s093-a007-w002	93:7	2	ضَآلًّۭا	w-s093-a007-w002	93:7:2	one_to_one
t-s093-a007-w003	93:7	3	فَهَدَىٰ	w-s093-a007-w003	93:7:3	one_to_one
t-s093-a008-w001	93:8	1	وَوَجَدَكَ	w-s093-a008-w001	93:8:1	one_to_one
t-s093-a008-w002	93:8	2	عَآئِلًۭا	w-s093-a008-w002	93:8:2	one_to_one
t-s093-a008-w003	93:8	3	فَأَغْنَىٰ	w-s093-a008-w003	93:8:3	one_to_one
t-s093-a009-w001	93:9	1	فَأَمَّا	w-s093-a009-w001	93:9:1	one_to_one
t-s093-a009-w002	93:9	2	ٱلْيَتِيمَ	w-s093-a009-w002	93:9:2	one_to_one
t-s093-a009-w003	93:9	3	فَلَا	w-s093-a009-w003	93:9:3	one_to_one
t-s093-a009-w004	93:9	4	تَقْهَرْ	w-s093-a009-w004	93:9:4	one_to_one
t-s093-a010-w001	93:10	1	وَأَمَّا	w-s093-a010-w001	93:10:1	one_to_one
t-s093-a010-w002	93:10	2	ٱلسَّآئِلَ	w-s093-a010-w002	93:10:2	one_to_one
t-s093-a010-w003	93:10	3	فَلَا	w-s093-a010-w003	93:10:3	one_to_one
t-s093-a010-w004	93:10	4	تَنْهَرْ	w-s093-a010-w004	93:10:4	one_to_one
t-s093-a011-w001	93:11	1	وَأَمَّا	w-s093-a011-w001	93:11:1	one_to_one
t-s093-a011-w002	93:11	2	بِنِعْمَةِ	w-s093-a011-w002	93:11:2	one_to_one
t-s093-a011-w003	93:11	3	رَبِّكَ	w-s093-a011-w003	93:11:3	one_to_one
t-s093-a011-w004	93:11	4	فَحَدِّثْ	w-s093-a011-w004	93:11:4	one_to_one
