cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-29_0-00001	29:0	w-s029-a000-w002	w-s029-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-29_0-00002	29:0	w-s029-a000-w002	w-s029-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-29_0-00003	29:0	w-s029-a000-w002	w-s029-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-29_0-00004	29:0	w-s029-a000-w003	w-s029-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-29_0-00005	29:0	w-s029-a000-w004	w-s029-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-29_2-00006	29:2	w-s029-a002-w007	w-s029-a002-w004	ء م ن	ت ر ك	3	2	2	1	8	9	intra_ayah:29:2:root:1
co-29_2-00007	29:2	w-s029-a002-w001	w-s029-a002-w010	ح س ب	ف ت ن	9	5	5	1	2	2	intra_ayah:29:2:root:10
co-29_2-00008	29:2	w-s029-a002-w001	w-s029-a002-w006	ح س ب	ق و ل	5	3	3	1	18	28	intra_ayah:29:2:root:11
co-29_2-00009	29:2	w-s029-a002-w001	w-s029-a002-w002	ح س ب	ن و س	1	1	1	1	5	6	intra_ayah:29:2:root:12
co-29_2-00010	29:2	w-s029-a002-w010	w-s029-a002-w006	ف ت ن	ق و ل	4	2	2	1	20	25	intra_ayah:29:2:root:13
co-29_2-00011	29:2	w-s029-a002-w010	w-s029-a002-w002	ف ت ن	ن و س	8	4	4	1	6	8	intra_ayah:29:2:root:14
co-29_2-00012	29:2	w-s029-a002-w006	w-s029-a002-w002	ق و ل	ن و س	4	2	2	1	57	90	intra_ayah:29:2:root:15
co-29_2-00013	29:2	w-s029-a002-w007	w-s029-a002-w001	ء م ن	ح س ب	6	4	4	1	14	14	intra_ayah:29:2:root:2
co-29_2-00014	29:2	w-s029-a002-w007	w-s029-a002-w010	ء م ن	ف ت ن	3	1	1	1	10	15	intra_ayah:29:2:root:3
co-29_2-00015	29:2	w-s029-a002-w007	w-s029-a002-w006	ء م ن	ق و ل	1	1	1	1	185	327	intra_ayah:29:2:root:4
co-29_2-00016	29:2	w-s029-a002-w007	w-s029-a002-w002	ء م ن	ن و س	5	3	3	1	38	59	intra_ayah:29:2:root:5
co-29_2-00017	29:2	w-s029-a002-w004	w-s029-a002-w001	ت ر ك	ح س ب	3	2	2	1	3	3	intra_ayah:29:2:root:6
co-29_2-00018	29:2	w-s029-a002-w004	w-s029-a002-w010	ت ر ك	ف ت ن	6	3	3	1	1	1	intra_ayah:29:2:root:7
co-29_2-00019	29:2	w-s029-a002-w004	w-s029-a002-w006	ت ر ك	ق و ل	2	1	1	1	12	15	intra_ayah:29:2:root:8
co-29_2-00020	29:2	w-s029-a002-w004	w-s029-a002-w002	ت ر ك	ن و س	2	1	1	1	4	4	intra_ayah:29:2:root:9
co-29_3-00021	29:3	w-s029-a003-w007	w-s029-a003-w009	ء ل ه	ص د ق	2	1	1	1	71	115	intra_ayah:29:3:root:1
co-29_3-00022	29:3	w-s029-a003-w006	w-s029-a003-w002	ع ل م	ف ت ن	4	2	5	2	12	21	intra_ayah:29:3:root:10
co-29_3-00023	29:3	w-s029-a003-w010	w-s029-a003-w002	ع ل م	ف ت ن	8	2	5	2	12	21	intra_ayah:29:3:root:10
co-29_3-00024	29:3	w-s029-a003-w006	w-s029-a003-w005	ع ل م	ق ب ل	1	1	4	2	45	54	intra_ayah:29:3:root:11
co-29_3-00025	29:3	w-s029-a003-w010	w-s029-a003-w005	ع ل م	ق ب ل	5	1	4	2	45	54	intra_ayah:29:3:root:11
co-29_3-00026	29:3	w-s029-a003-w006	w-s029-a003-w011	ع ل م	ك ذ ب	5	1	4	2	24	26	intra_ayah:29:3:root:12
co-29_3-00027	29:3	w-s029-a003-w010	w-s029-a003-w011	ع ل م	ك ذ ب	1	1	4	2	24	26	intra_ayah:29:3:root:12
co-29_3-00028	29:3	w-s029-a003-w002	w-s029-a003-w005	ف ت ن	ق ب ل	3	1	1	1	7	7	intra_ayah:29:3:root:13
co-29_3-00029	29:3	w-s029-a003-w002	w-s029-a003-w011	ف ت ن	ك ذ ب	9	6	6	1	2	2	intra_ayah:29:3:root:14
co-29_3-00030	29:3	w-s029-a003-w005	w-s029-a003-w011	ق ب ل	ك ذ ب	6	5	5	1	24	33	intra_ayah:29:3:root:15
co-29_3-00031	29:3	w-s029-a003-w007	w-s029-a003-w006	ء ل ه	ع ل م	1	1	2	2	408	878	intra_ayah:29:3:root:2
co-29_3-00032	29:3	w-s029-a003-w007	w-s029-a003-w010	ء ل ه	ع ل م	3	1	2	2	408	878	intra_ayah:29:3:root:2
co-29_3-00033	29:3	w-s029-a003-w007	w-s029-a003-w002	ء ل ه	ف ت ن	5	3	3	1	23	36	intra_ayah:29:3:root:3
co-29_3-00034	29:3	w-s029-a003-w007	w-s029-a003-w005	ء ل ه	ق ب ل	2	2	2	1	98	148	intra_ayah:29:3:root:4
co-29_3-00035	29:3	w-s029-a003-w007	w-s029-a003-w011	ء ل ه	ك ذ ب	4	3	3	1	68	119	intra_ayah:29:3:root:5
co-29_3-00036	29:3	w-s029-a003-w009	w-s029-a003-w006	ص د ق	ع ل م	3	1	2	2	19	21	intra_ayah:29:3:root:6
co-29_3-00037	29:3	w-s029-a003-w009	w-s029-a003-w010	ص د ق	ع ل م	1	1	2	2	19	21	intra_ayah:29:3:root:6
co-29_3-00038	29:3	w-s029-a003-w009	w-s029-a003-w002	ص د ق	ف ت ن	7	4	4	1	1	1	intra_ayah:29:3:root:7
co-29_3-00039	29:3	w-s029-a003-w009	w-s029-a003-w005	ص د ق	ق ب ل	4	3	3	1	15	15	intra_ayah:29:3:root:8
co-29_3-00040	29:3	w-s029-a003-w009	w-s029-a003-w011	ص د ق	ك ذ ب	2	2	2	1	9	12	intra_ayah:29:3:root:9
co-29_4-00041	29:4	w-s029-a004-w002	w-s029-a004-w010	ح س ب	ح ك م	8	5	5	1	5	6	intra_ayah:29:4:root:1
co-29_4-00042	29:4	w-s029-a004-w005	w-s029-a004-w004	س و ء	ع م ل	1	1	3	2	42	55	intra_ayah:29:4:root:10
co-29_4-00043	29:4	w-s029-a004-w008	w-s029-a004-w004	س و ء	ع م ل	4	1	3	2	42	55	intra_ayah:29:4:root:10
co-29_4-00044	29:4	w-s029-a004-w002	w-s029-a004-w007	ح س ب	س ب ق	5	3	3	1	2	2	intra_ayah:29:4:root:2
