finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-71_0-001	71:0	1	strong	1	1	1:1:3	root_000552	B001	w-s071-a000-w003
f-71_0-001	71:0	1	strong	2	1	1:1:4	root_000552	B001	w-s071-a000-w004
f-71_0-002	71:0	2	strong	1	1	1:1:3	root_000552	B002	w-s071-a000-w003
f-71_0-002	71:0	2	strong	1	2	1:1:3	root_000552	B003	w-s071-a000-w003
f-71_0-002	71:0	2	strong	2	1	1:1:4	root_000552	B002	w-s071-a000-w004
f-71_0-002	71:0	2	strong	2	2	1:1:4	root_000552	B003	w-s071-a000-w004
f-71_0-003	71:0	3	weak	1	1	1:1:1	root_000745	B005	w-s071-a000-w001
f-71_0-003	71:0	3	weak	2	1	1:1:2	root_000047	B002	w-s071-a000-w002
f-71_1-001	71:1	1	strong	1	1	71:1:7	root_001488	B001	w-s071-a001-w007
f-71_1-001	71:1	1	strong	2	1	71:1:10	root_001198	B002	w-s071-a001-w010
f-71_1-001	71:1	1	strong	3	1	71:1:12	root_000009	B001	w-s071-a001-w012
f-71_1-001	71:1	1	strong	3	2	71:1:12	root_000009	B011	w-s071-a001-w012
f-71_1-001	71:1	1	strong	4	1	71:1:13	root_000994	B005	w-s071-a001-w013
f-71_1-001	71:1	1	strong	5	1	71:1:14	root_000046	B002	w-s071-a001-w014
f-71_1-002	71:1	2	strong	1	1	71:1:2	root_000563	B001	w-s071-a001-w002
f-71_1-002	71:1	2	strong	1	2	71:1:2	root_000563	B002	w-s071-a001-w002
f-71_1-003	71:1	3	weak	1	1	71:1:5	root_001273	B001	w-s071-a001-w005
f-71_1-003	71:1	3	weak	1	2	71:1:5	root_001273	B002	w-s071-a001-w005
f-71_1-003	71:1	3	weak	1	3	71:1:5	root_001273	B003	w-s071-a001-w005
f-71_1-003	71:1	3	weak	2	1	71:1:8	root_001273	B001	w-s071-a001-w008
f-71_1-003	71:1	3	weak	2	2	71:1:8	root_001273	B002	w-s071-a001-w008
f-71_1-003	71:1	3	weak	2	3	71:1:8	root_001273	B003	w-s071-a001-w008
f-71_2-001	71:2	1	strong	1	1	71:2:5	root_001488	B001	w-s071-a002-w005
f-71_2-001	71:2	1	strong	2	1	71:2:6	root_000170	B001	w-s071-a002-w006
f-71_2-001	71:2	1	strong	2	2	71:2:6	root_000170	B004	w-s071-a002-w006
f-71_2-001	71:2	1	strong	2	3	71:2:6	root_000170	B005	w-s071-a002-w006
f-71_2-002	71:2	2	strong	1	1	71:2:2	root_001273	B001	w-s071-a002-w002
f-71_2-002	71:2	2	strong	1	2	71:2:2	root_001273	B004	w-s071-a002-w002
f-71_2-002	71:2	2	strong	2	1	71:2:5	root_001488	B001	w-s071-a002-w005
f-71_3-001	71:3	1	strong	1	1	71:3:2	root_000973	B003	w-s071-a003-w002
f-71_3-001	71:3	1	strong	2	1	71:3:3	root_000047	B001	w-s071-a003-w003
f-71_3-001	71:3	1	strong	3	1	71:3:4	root_001677	B002	w-s071-a003-w004
f-71_3-001	71:3	1	strong	4	1	71:3:5	root_000956	B001	w-s071-a003-w005
f-71_3-002	71:3	2	strong	1	1	71:3:5	root_000956	B001	w-s071-a003-w005
f-71_3-002	71:3	2	strong	1	2	71:3:5	root_000956	B003	w-s071-a003-w005
f-71_3-003	71:3	3	strong	1	1	71:3:2	root_000973	B003	w-s071-a003-w002
f-71_3-003	71:3	3	strong	1	2	71:3:2	root_000973	B006	w-s071-a003-w002
f-71_3-003	71:3	3	strong	2	1	71:3:3	root_000047	B001	w-s071-a003-w003
f-71_4-001	71:4	1	strong	1	1	71:4:1	root_001096	B001	w-s071-a004-w001
f-71_4-001	71:4	1	strong	1	2	71:4:1	root_001096	B002	w-s071-a004-w001
f-71_4-001	71:4	1	strong	2	1	71:4:5	root_000019	B002	w-s071-a004-w005
f-71_4-001	71:4	1	strong	3	1	71:4:7	root_000016	B001	w-s071-a004-w007
f-71_4-001	71:4	1	strong	4	1	71:4:8	root_000745	B005	w-s071-a004-w008
f-71_4-001	71:4	1	strong	5	1	71:4:10	root_000016	B001	w-s071-a004-w010
f-71_4-001	71:4	1	strong	6	1	71:4:13	root_000281	B001	w-s071-a004-w013
f-71_4-001	71:4	1	strong	7	1	71:4:15	root_000019	B002	w-s071-a004-w015
f-71_4-002	71:4	2	strong	1	1	71:4:1	root_001096	B001	w-s071-a004-w001
f-71_4-002	71:4	2	strong	1	2	71:4:1	root_001096	B002	w-s071-a004-w001
f-71_4-003	71:4	3	weak	1	1	71:4:4	root_000521	B001	w-s071-a004-w004
f-71_4-003	71:4	3	weak	1	2	71:4:4	root_000521	B002	w-s071-a004-w004
f-71_4-004	71:4	4	reject	1	1	71:4:7	root_000016	B001	w-s071-a004-w007
f-71_4-004	71:4	4	reject	1	2	71:4:7	root_000016	B007	w-s071-a004-w007
f-71_4-004	71:4	4	reject	2	1	71:4:10	root_000016	B001	w-s071-a004-w010
f-71_4-004	71:4	4	reject	2	2	71:4:10	root_000016	B007	w-s071-a004-w010
f-71_5-001	71:5	1	strong	1	1	71:5:4	root_000478	B001	w-s071-a005-w004
f-71_5-001	71:5	1	strong	2	1	71:5:6	root_001392	B001	w-s071-a005-w006
f-71_5-001	71:5	1	strong	3	1	71:5:7	root_001559	B002	w-s071-a005-w007
f-71_5-002	71:5	2	weak	1	1	71:5:2	root_000532	B002	w-s071-a005-w002
f-71_5-002	71:5	2	weak	2	1	71:5:4	root_000478	B001	w-s071-a005-w004
f-71_5-003	71:5	3	reject	1	1	71:5:7	root_001559	B001	w-s071-a005-w007
f-71_5-003	71:5	3	reject	1	2	71:5:7	root_001559	B002	w-s071-a005-w007
f-71_6-001	71:6	1	strong	1	1	71:6:2	root_000657	B001	w-s071-a006-w002
f-71_6-001	71:6	1	strong	2	1	71:6:3	root_000478	B001	w-s071-a006-w003
f-71_6-001	71:6	1	strong	3	1	71:6:5	root_001142	B001	w-s071-a006-w005
f-71_6-002	71:6	2	strong	1	1	71:6:3	root_000478	B001	w-s071-a006-w003
f-71_6-002	71:6	2	strong	2	1	71:6:5	root_001142	B001	w-s071-a006-w005
f-71_6-002	71:6	2	strong	2	2	71:6:5	root_001142	B002	w-s071-a006-w005
f-71_7-001	71:7	1	strong	1	1	71:7:6	root_000248	B002	w-s071-a007-w006
f-71_7-001	71:7	1	strong	2	1	71:7:7	root_000841	B001	w-s071-a007-w007
f-71_7-001	71:7	1	strong	3	1	71:7:9	root_000022	B001	w-s071-a007-w009
f-71_7-001	71:7	1	strong	3	2	71:7:9	root_000022	B002	w-s071-a007-w009
f-71_7-001	71:7	1	strong	4	1	71:7:10	root_001088	B001	w-s071-a007-w010
f-71_7-002	71:7	2	strong	1	1	71:7:4	root_001096	B001	w-s071-a007-w004
f-71_7-002	71:7	2	strong	1	2	71:7:4	root_001096	B002	w-s071-a007-w004
f-71_7-002	71:7	2	strong	2	1	71:7:10	root_001088	B001	w-s071-a007-w010
f-71_7-002	71:7	2	strong	3	1	71:7:11	root_000209	B003	w-s071-a007-w011
f-71_7-003	71:7	3	strong	1	1	71:7:7	root_000841	B006	w-s071-a007-w007
f-71_7-003	71:7	3	strong	2	1	71:7:12	root_000856	B001	w-s071-a007-w012
f-71_7-003	71:7	3	strong	2	2	71:7:12	root_000856	B002	w-s071-a007-w012
f-71_7-003	71:7	3	strong	2	3	71:7:12	root_000856	B006	w-s071-a007-w012
f-71_7-003	71:7	3	strong	3	1	71:7:13	root_001281	B006	w-s071-a007-w013
f-71_7-003	71:7	3	strong	4	1	71:7:14	root_001281	B006	w-s071-a007-w014
