source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s049-a000-w001	49:0	1	بِسْمِ	w-s049-a000-w001	1:1:1	one_to_one
t-s049-a000-w002	49:0	2	ٱللَّهِ	w-s049-a000-w002	1:1:2	one_to_one
t-s049-a000-w003	49:0	3	ٱلرَّحْمَٰنِ	w-s049-a000-w003	1:1:3	one_to_one
t-s049-a000-w004	49:0	4	ٱلرَّحِيمِ	w-s049-a000-w004	1:1:4	one_to_one
t-s049-a001-w001	49:1	1	يَٰٓأَيُّهَا	w-s049-a001-w001	49:1:1	one_to_one
t-s049-a001-w002	49:1	2	ٱلَّذِينَ	w-s049-a001-w002	49:1:2	one_to_one
t-s049-a001-w003	49:1	3	ءَامَنُوا۟	w-s049-a001-w003	49:1:3	one_to_one
t-s049-a001-w004	49:1	4	لَا	w-s049-a001-w004	49:1:4	one_to_one
t-s049-a001-w005	49:1	5	تُقَدِّمُوا۟	w-s049-a001-w005	49:1:5	one_to_one
t-s049-a001-w006	49:1	6	بَيْنَ	w-s049-a001-w006	49:1:6	one_to_one
t-s049-a001-w007	49:1	7	يَدَىِ	w-s049-a001-w007	49:1:7	one_to_one
t-s049-a001-w008	49:1	8	ٱللَّهِ	w-s049-a001-w008	49:1:8	one_to_one
t-s049-a001-w009	49:1	9	وَرَسُولِهِۦ	w-s049-a001-w009	49:1:9	one_to_one
t-s049-a001-w010	49:1	10	وَٱتَّقُوا۟	w-s049-a001-w010	49:1:10	one_to_one
t-s049-a001-w011	49:1	11	ٱللَّهَ	w-s049-a001-w011	49:1:11	one_to_one
t-s049-a001-w012	49:1	12	إِنَّ	w-s049-a001-w012	49:1:12	one_to_one
t-s049-a001-w013	49:1	13	ٱللَّهَ	w-s049-a001-w013	49:1:13	one_to_one
t-s049-a001-w014	49:1	14	سَمِيعٌ	w-s049-a001-w014	49:1:14	one_to_one
t-s049-a001-w015	49:1	15	عَلِيمٌۭ	w-s049-a001-w015	49:1:15	one_to_one
t-s049-a002-w001	49:2	1	يَٰٓأَيُّهَا	w-s049-a002-w001	49:2:1	one_to_one
t-s049-a002-w002	49:2	2	ٱلَّذِينَ	w-s049-a002-w002	49:2:2	one_to_one
