attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	45:0	1:1	1	w-s045-a000-w001	1:1:1	m-w-s045-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	45:0	1:1	2	w-s045-a000-w001	1:1:1	m-w-s045-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	45:0	1:1	3	w-s045-a000-w002	1:1:2	m-w-s045-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	45:0	1:1	4	w-s045-a000-w003	1:1:3	m-w-s045-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	45:0	1:1	5	w-s045-a000-w003	1:1:3	m-w-s045-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:45:2:1	45:2	45:2	1	w-s045-a002-w001	45:2:1	m-w-s045-a002-w001-01	تَنْزِيلُ	ن ز ل	مِن	position_crosswalk	morpheme_aligned
q:45:2:2	45:2	45:2	2	w-s045-a002-w002	45:2:2	m-w-s045-a002-w002-02	الْكِتَابِ	ك ت ب		position_crosswalk	morpheme_aligned
q:45:2:3	45:2	45:2	3	w-s045-a002-w003	45:2:3	m-w-s045-a002-w003-01			مِن	position_crosswalk	morpheme_aligned
q:45:2:4	45:2	45:2	4	w-s045-a002-w004	45:2:4	m-w-s045-a002-w004-01	اللَّهِ	أ ل ه	مِن	position_crosswalk	morpheme_aligned
q:45:2:5	45:2	45:2	5	w-s045-a002-w005	45:2:5	m-w-s045-a002-w005-02	الْعَزِيزِ	ع ز ز		position_crosswalk	morpheme_aligned
q:45:2:6	45:2	45:2	6	w-s045-a002-w006	45:2:6	m-w-s045-a002-w006-02	الْحَكِيمِ	ح ك م		position_crosswalk	morpheme_aligned
q:45:3:1	45:3	45:3	1	w-s045-a003-w001	45:3:1	m-w-s045-a003-w001-01	إِنَّ		فِي	position_crosswalk	morpheme_aligned
q:45:3:2	45:3	45:3	2	w-s045-a003-w002	45:3:2	m-w-s045-a003-w002-01			فِي	position_crosswalk	morpheme_aligned
q:45:3:3	45:3	45:3	3	w-s045-a003-w003	45:3:3	m-w-s045-a003-w003-02	السَّمَاوَاتِ	س م و	فِي	position_crosswalk	morpheme_aligned
q:45:3:5	45:3	45:3	5	w-s045-a003-w004	45:3:4	m-w-s045-a003-w004-03	وَالْأَرْضِ	أ ر ض		position_crosswalk	morpheme_aligned
q:45:3:7	45:3	45:3	7	w-s045-a003-w005	45:3:5	m-w-s045-a003-w005-02	لَآيَاتٍ	أ ي ي	لـ	position_crosswalk	morpheme_aligned
