syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-45_0-00001	ae:v3:s001:001:pass1:attach:a1	45:0	w-s045-a000-w001	w-s045-a000-w001	w-s045-a000-w001	m-w-s045-a000-w001-01	m-w-s045-a000-w001-02	m-w-s045-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-45_0-00002	ae:v3:s001:001:pass1:attach:a2	45:0	w-s045-a000-w001	w-s045-a000-w002		m-w-s045-a000-w001-02	m-w-s045-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-45_0-00003	ae:v3:s001:001:pass1:attach:a3	45:0	w-s045-a000-w002	w-s045-a000-w003		m-w-s045-a000-w002-01	m-w-s045-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-45_0-00004	ae:v3:s001:001:pass1:attach:a4	45:0	w-s045-a000-w002	w-s045-a000-w003		m-w-s045-a000-w002-01	m-w-s045-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-45_2-00005	ae:v3:s045:002:pass1:attach:a1	45:2	w-s045-a002-w001	w-s045-a002-w002		m-w-s045-a002-w001-01	m-w-s045-a002-w002-02		45:2:1:1	45:2:2:2		q:45:2:1	q:45:2:2		1	2		idafa	syntactically_forced	high			GERUND	NOUN_CONCRETE			position_morpheme_aligned	morphology;case_government	ٱلْكِتَٰبِ is genitive after the maṣdar تَنزِيلُ in an iḍāfa-like complement.	resources/attachments.tsv:48123
sx-45_2-00006	ae:v3:s045:002:pass1:attach:a2	45:2	w-s045-a002-w001	w-s045-a002-w004	w-s045-a002-w003	m-w-s045-a002-w001-01	m-w-s045-a002-w004-01	m-w-s045-a002-w003-01	45:2:1:1	45:2:4:1	45:2:3:1	q:45:2:1	q:45:2:4	q:45:2:3	1	4	3	prep_complement	syntactically_forced	high			GERUND	NOUN_PROP		مِن	position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is governed by مِنَ and gives the source of تَنزِيلُ.	resources/attachments.tsv:48124
sx-45_2-00007	ae:v3:s045:002:pass1:attach:a3	45:2	w-s045-a002-w004	w-s045-a002-w005		m-w-s045-a002-w004-01	m-w-s045-a002-w005-02		45:2:4:1	45:2:5:2		q:45:2:4	q:45:2:5		4	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلْعَزِيزِ agrees with ٱللَّهِ as a genitive divine epithet.	resources/attachments.tsv:48125
sx-45_2-00008	ae:v3:s045:002:pass1:attach:a4	45:2	w-s045-a002-w004	w-s045-a002-w006		m-w-s045-a002-w004-01	m-w-s045-a002-w006-02		45:2:4:1	45:2:6:2		q:45:2:4	q:45:2:6		4	6		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلْحَكِيمِ is a second genitive epithet qualifying ٱللَّهِ.	resources/attachments.tsv:48126
sx-45_3-00009	ae:v3:s045:003:pass1:attach:a1	45:3	w-s045-a003-w001	w-s045-a003-w005		m-w-s045-a003-w001-01	m-w-s045-a003-w005-02		45:3:1:1	45:3:5:2		q:45:3:1	q:45:3:7		1	7		particle_complement	syntactically_forced	high			ANNUL_PART	NOUN_ABSTRACT			position_morpheme_aligned	case_government;local_syntax	ءَايَٰتٍ is the delayed governed noun of إِنَّ, with emphatic لَ attached to it.	resources/attachments.tsv:48127
sx-45_3-00010	ae:v3:s045:003:pass1:attach:a2	45:3	w-s045-a003-w001	w-s045-a003-w003		m-w-s045-a003-w001-01	m-w-s045-a003-w003-02		45:3:1:1	45:3:3:2		q:45:3:1	q:45:3:3		1	3		predication	strongly_licensed	high			ANNUL_PART	NOUN_CONCRETE			position_morpheme_aligned	word_order;local_syntax	فِى ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ supplies the fronted khabar-domain for إِنَّ.	resources/attachments.tsv:48128
