cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-45_0-00001	45:0	w-s045-a000-w002	w-s045-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-45_0-00002	45:0	w-s045-a000-w002	w-s045-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-45_0-00003	45:0	w-s045-a000-w002	w-s045-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-45_0-00004	45:0	w-s045-a000-w003	w-s045-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-45_0-00005	45:0	w-s045-a000-w004	w-s045-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-45_2-00006	45:2	w-s045-a002-w004	w-s045-a002-w006	ء ل ه	ح ك م	2	2	2	1	127	252	intra_ayah:45:2:root:1
co-45_2-00007	45:2	w-s045-a002-w002	w-s045-a002-w001	ك ت ب	ن ز ل	1	1	1	1	63	86	intra_ayah:45:2:root:10
co-45_2-00008	45:2	w-s045-a002-w004	w-s045-a002-w005	ء ل ه	ع ز ز	1	1	1	1	69	117	intra_ayah:45:2:root:2
co-45_2-00009	45:2	w-s045-a002-w004	w-s045-a002-w002	ء ل ه	ك ت ب	2	1	1	1	123	300	intra_ayah:45:2:root:3
co-45_2-00010	45:2	w-s045-a002-w004	w-s045-a002-w001	ء ل ه	ن ز ل	3	2	2	1	126	236	intra_ayah:45:2:root:4
co-45_2-00011	45:2	w-s045-a002-w006	w-s045-a002-w005	ح ك م	ع ز ز	1	1	1	1	49	50	intra_ayah:45:2:root:5
co-45_2-00012	45:2	w-s045-a002-w006	w-s045-a002-w002	ح ك م	ك ت ب	4	3	3	1	31	39	intra_ayah:45:2:root:6
co-45_2-00013	45:2	w-s045-a002-w006	w-s045-a002-w001	ح ك م	ن ز ل	5	4	4	1	22	33	intra_ayah:45:2:root:7
co-45_2-00014	45:2	w-s045-a002-w005	w-s045-a002-w002	ع ز ز	ك ت ب	3	2	2	1	9	9	intra_ayah:45:2:root:8
co-45_2-00015	45:2	w-s045-a002-w005	w-s045-a002-w001	ع ز ز	ن ز ل	4	3	3	1	10	11	intra_ayah:45:2:root:9
co-45_3-00016	45:3	w-s045-a003-w004	w-s045-a003-w006	ء ر ض	ء م ن	2	2	2	1	32	37	intra_ayah:45:3:root:1
co-45_3-00017	45:3	w-s045-a003-w004	w-s045-a003-w005	ء ر ض	ء ي ي	1	1	1	1	32	41	intra_ayah:45:3:root:2
co-45_3-00018	45:3	w-s045-a003-w004	w-s045-a003-w003	ء ر ض	س م و	1	1	1	1	224	263	intra_ayah:45:3:root:3
co-45_3-00019	45:3	w-s045-a003-w006	w-s045-a003-w005	ء م ن	ء ي ي	1	1	1	1	64	84	intra_ayah:45:3:root:4
co-45_3-00020	45:3	w-s045-a003-w006	w-s045-a003-w003	ء م ن	س م و	3	3	3	1	26	31	intra_ayah:45:3:root:5
co-45_3-00021	45:3	w-s045-a003-w005	w-s045-a003-w003	ء ي ي	س م و	2	2	2	1	28	34	intra_ayah:45:3:root:6
co-45_4-00022	45:4	w-s045-a004-w007	w-s045-a004-w004	ء ي ي	ب ث ث	3	2	2	1	3	3	intra_ayah:45:4:root:1
co-45_4-00023	45:4	w-s045-a004-w002	w-s045-a004-w006	خ ل ق	د ب ب	4	2	2	1	5	6	intra_ayah:45:4:root:10
co-45_4-00024	45:4	w-s045-a004-w002	w-s045-a004-w008	خ ل ق	ق و م	6	4	4	1	13	15	intra_ayah:45:4:root:11
co-45_4-00025	45:4	w-s045-a004-w002	w-s045-a004-w009	خ ل ق	ي ق ن	7	5	5	1	2	2	intra_ayah:45:4:root:12
co-45_4-00026	45:4	w-s045-a004-w006	w-s045-a004-w008	د ب ب	ق و م	2	2	2	1	3	3	intra_ayah:45:4:root:13
co-45_4-00027	45:4	w-s045-a004-w006	w-s045-a004-w009	د ب ب	ي ق ن	3	3	3	1	2	2	intra_ayah:45:4:root:14
co-45_4-00028	45:4	w-s045-a004-w008	w-s045-a004-w009	ق و م	ي ق ن	1	1	1	1	6	6	intra_ayah:45:4:root:15
co-45_4-00029	45:4	w-s045-a004-w007	w-s045-a004-w002	ء ي ي	خ ل ق	5	3	3	1	15	18	intra_ayah:45:4:root:2
co-45_4-00030	45:4	w-s045-a004-w007	w-s045-a004-w006	ء ي ي	د ب ب	1	1	1	1	4	4	intra_ayah:45:4:root:3
co-45_4-00031	45:4	w-s045-a004-w007	w-s045-a004-w008	ء ي ي	ق و م	1	1	1	1	67	82	intra_ayah:45:4:root:4
co-45_4-00032	45:4	w-s045-a004-w007	w-s045-a004-w009	ء ي ي	ي ق ن	2	2	2	1	6	7	intra_ayah:45:4:root:5
co-45_4-00033	45:4	w-s045-a004-w004	w-s045-a004-w002	ب ث ث	خ ل ق	2	1	1	1	5	6	intra_ayah:45:4:root:6
co-45_4-00034	45:4	w-s045-a004-w004	w-s045-a004-w006	ب ث ث	د ب ب	2	1	1	1	4	4	intra_ayah:45:4:root:7
co-45_4-00035	45:4	w-s045-a004-w004	w-s045-a004-w008	ب ث ث	ق و م	4	3	3	1	2	2	intra_ayah:45:4:root:8
co-45_4-00036	45:4	w-s045-a004-w004	w-s045-a004-w009	ب ث ث	ي ق ن	5	4	4	1	1	1	intra_ayah:45:4:root:9
co-45_5-00037	45:5	w-s045-a005-w013	w-s045-a005-w006	ء ر ض	ء ل ه	7	4	4	1	215	380	intra_ayah:45:5:root:1
co-45_5-00038	45:5	w-s045-a005-w013	w-s045-a005-w020	ء ر ض	ع ق ل	7	7	7	1	8	10	intra_ayah:45:5:root:10
co-45_5-00039	45:5	w-s045-a005-w016	w-s045-a005-w020	ص ر ف	ع ق ل	4	4	4	1	2	2	intra_ayah:45:5:root:100
co-45_5-00040	45:5	w-s045-a005-w016	w-s045-a005-w019	ص ر ف	ق و م	3	3	3	1	7	8	intra_ayah:45:5:root:101
co-45_5-00041	45:5	w-s045-a005-w016	w-s045-a005-w002	ص ر ف	ل ي ل	14	10	10	1	2	2	intra_ayah:45:5:root:102
co-45_5-00042	45:5	w-s045-a005-w016	w-s045-a005-w015	ص ر ف	م و ت	1	1	1	1	2	2	intra_ayah:45:5:root:103
co-45_5-00043	45:5	w-s045-a005-w016	w-s045-a005-w005	ص ر ف	ن ز ل	11	8	8	1	6	7	intra_ayah:45:5:root:104
co-45_5-00044	45:5	w-s045-a005-w016	w-s045-a005-w003	ص ر ف	ن ه ر	13	9	9	1	2	2	intra_ayah:45:5:root:105
co-45_5-00045	45:5	w-s045-a005-w020	w-s045-a005-w019	ع ق ل	ق و م	1	1	1	1	11	11	intra_ayah:45:5:root:106
co-45_5-00046	45:5	w-s045-a005-w020	w-s045-a005-w002	ع ق ل	ل ي ل	18	14	14	1	5	5	intra_ayah:45:5:root:107
co-45_5-00047	45:5	w-s045-a005-w020	w-s045-a005-w015	ع ق ل	م و ت	5	5	5	1	7	7	intra_ayah:45:5:root:108
co-45_5-00048	45:5	w-s045-a005-w020	w-s045-a005-w005	ع ق ل	ن ز ل	15	12	12	1	8	8	intra_ayah:45:5:root:109
co-45_5-00049	45:5	w-s045-a005-w013	w-s045-a005-w019	ء ر ض	ق و م	6	6	6	1	48	56	intra_ayah:45:5:root:11
co-45_5-00050	45:5	w-s045-a005-w020	w-s045-a005-w003	ع ق ل	ن ه ر	17	13	13	1	4	4	intra_ayah:45:5:root:110
co-45_5-00051	45:5	w-s045-a005-w019	w-s045-a005-w002	ق و م	ل ي ل	17	13	13	1	22	26	intra_ayah:45:5:root:111
co-45_5-00052	45:5	w-s045-a005-w019	w-s045-a005-w015	ق و م	م و ت	4	4	4	1	11	15	intra_ayah:45:5:root:112
co-45_5-00053	45:5	w-s045-a005-w019	w-s045-a005-w005	ق و م	ن ز ل	14	11	11	1	28	35	intra_ayah:45:5:root:113
co-45_5-00054	45:5	w-s045-a005-w019	w-s045-a005-w003	ق و م	ن ه ر	16	12	12	1	17	20	intra_ayah:45:5:root:114
co-45_5-00055	45:5	w-s045-a005-w002	w-s045-a005-w015	ل ي ل	م و ت	13	9	9	1	4	7	intra_ayah:45:5:root:115
