cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-13_0-00001	13:0	w-s013-a000-w002	w-s013-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-13_0-00002	13:0	w-s013-a000-w002	w-s013-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-13_0-00003	13:0	w-s013-a000-w002	w-s013-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-13_0-00004	13:0	w-s013-a000-w003	w-s013-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-13_0-00005	13:0	w-s013-a000-w004	w-s013-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-13_1-00006	13:1	w-s013-a001-w015	w-s013-a001-w003	ء م ن	ء ي ي	12	7	7	1	64	84	intra_ayah:13:1:root:1
co-13_1-00007	13:1	w-s013-a001-w003	w-s013-a001-w004	ء ي ي	ك ت ب	1	1	1	1	33	37	intra_ayah:13:1:root:10
co-13_1-00008	13:1	w-s013-a001-w003	w-s013-a001-w012	ء ي ي	ك ث ر	9	5	5	1	14	18	intra_ayah:13:1:root:11
co-13_1-00009	13:1	w-s013-a001-w003	w-s013-a001-w006	ء ي ي	ن ز ل	3	2	2	1	38	49	intra_ayah:13:1:root:12
co-13_1-00010	13:1	w-s013-a001-w003	w-s013-a001-w013	ء ي ي	ن و س	10	6	6	1	23	26	intra_ayah:13:1:root:13
co-13_1-00011	13:1	w-s013-a001-w010	w-s013-a001-w009	ح ق ق	ر ب ب	1	1	1	1	67	84	intra_ayah:13:1:root:14
co-13_1-00012	13:1	w-s013-a001-w010	w-s013-a001-w004	ح ق ق	ك ت ب	6	3	3	1	34	59	intra_ayah:13:1:root:15
co-13_1-00013	13:1	w-s013-a001-w010	w-s013-a001-w012	ح ق ق	ك ث ر	2	1	1	1	20	24	intra_ayah:13:1:root:16
co-13_1-00014	13:1	w-s013-a001-w010	w-s013-a001-w006	ح ق ق	ن ز ل	4	2	2	1	29	41	intra_ayah:13:1:root:17
co-13_1-00015	13:1	w-s013-a001-w010	w-s013-a001-w013	ح ق ق	ن و س	3	2	2	1	25	28	intra_ayah:13:1:root:18
co-13_1-00016	13:1	w-s013-a001-w009	w-s013-a001-w004	ر ب ب	ك ت ب	5	2	2	1	43	63	intra_ayah:13:1:root:19
