source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s013-a000-w001	13:0	1	بِسْمِ	w-s013-a000-w001	1:1:1	one_to_one
t-s013-a000-w002	13:0	2	ٱللَّهِ	w-s013-a000-w002	1:1:2	one_to_one
t-s013-a000-w003	13:0	3	ٱلرَّحْمَٰنِ	w-s013-a000-w003	1:1:3	one_to_one
t-s013-a000-w004	13:0	4	ٱلرَّحِيمِ	w-s013-a000-w004	1:1:4	one_to_one
t-s013-a001-w001	13:1	1	الٓمٓر	w-s013-a001-w001	13:1:1	one_to_one
t-s013-a001-w002	13:1	2	تِلْكَ	w-s013-a001-w002	13:1:2	one_to_one
t-s013-a001-w003	13:1	3	ءَايَٰتُ	w-s013-a001-w003	13:1:3	one_to_one
t-s013-a001-w004	13:1	4	ٱلْكِتَٰبِ	w-s013-a001-w004	13:1:4	one_to_one
t-s013-a001-w005	13:1	5	وَٱلَّذِىٓ	w-s013-a001-w005	13:1:5	one_to_one
t-s013-a001-w006	13:1	6	أُنزِلَ	w-s013-a001-w006	13:1:6	one_to_one
t-s013-a001-w007	13:1	7	إِلَيْكَ	w-s013-a001-w007	13:1:7	one_to_one
t-s013-a001-w008	13:1	8	مِن	w-s013-a001-w008	13:1:8	one_to_one
t-s013-a001-w009	13:1	9	رَّبِّكَ	w-s013-a001-w009	13:1:9	one_to_one
t-s013-a001-w010	13:1	10	ٱلْحَقُّ	w-s013-a001-w010	13:1:10	one_to_one
t-s013-a001-w011	13:1	11	وَلَٰكِنَّ	w-s013-a001-w011	13:1:11	one_to_one
t-s013-a001-w012	13:1	12	أَكْثَرَ	w-s013-a001-w012	13:1:12	one_to_one
t-s013-a001-w013	13:1	13	ٱلنَّاسِ	w-s013-a001-w013	13:1:13	one_to_one
t-s013-a001-w014	13:1	14	لَا	w-s013-a001-w014	13:1:14	one_to_one
t-s013-a001-w015	13:1	15	يُؤْمِنُونَ	w-s013-a001-w015	13:1:15	one_to_one
t-s013-a002-w001	13:2	1	ٱللَّهُ	w-s013-a002-w001	13:2:1	one_to_one
t-s013-a002-w002	13:2	2	ٱلَّذِى	w-s013-a002-w002	13:2:2	one_to_one
t-s013-a002-w003	13:2	3	رَفَعَ	w-s013-a002-w003	13:2:3	one_to_one
t-s013-a002-w004	13:2	4	ٱلسَّمَٰوَٰتِ	w-s013-a002-w004	13:2:4	one_to_one
t-s013-a002-w005	13:2	5	بِغَيْرِ	w-s013-a002-w005	13:2:5	one_to_one
t-s013-a002-w006	13:2	6	عَمَدٍۢ	w-s013-a002-w006	13:2:6	one_to_one
t-s013-a002-w007	13:2	7	تَرَوْنَهَا	w-s013-a002-w007	13:2:7	one_to_one
t-s013-a002-w008	13:2	8	ثُمَّ	w-s013-a002-w008	13:2:8	one_to_one
t-s013-a002-w009	13:2	9	ٱسْتَوَىٰ	w-s013-a002-w009	13:2:9	one_to_one
t-s013-a002-w010	13:2	10	عَلَى	w-s013-a002-w010	13:2:10	one_to_one
t-s013-a002-w011	13:2	11	ٱلْعَرْشِ	w-s013-a002-w011	13:2:11	one_to_one
t-s013-a002-w012	13:2	12	وَسَخَّرَ	w-s013-a002-w012	13:2:12	one_to_one
t-s013-a002-w013	13:2	13	ٱلشَّمْسَ	w-s013-a002-w013	13:2:13	one_to_one
t-s013-a002-w014	13:2	14	وَٱلْقَمَرَ	w-s013-a002-w014	13:2:14	one_to_one
t-s013-a002-w015	13:2	15	كُلٌّۭ	w-s013-a002-w015	13:2:15	one_to_one
t-s013-a002-w016	13:2	16	يَجْرِى	w-s013-a002-w016	13:2:16	one_to_one
t-s013-a002-w017	13:2	17	لِأَجَلٍۢ	w-s013-a002-w017	13:2:17	one_to_one
t-s013-a002-w018	13:2	18	مُّسَمًّۭى	w-s013-a002-w018	13:2:18	one_to_one
t-s013-a002-w019	13:2	19	يُدَبِّرُ	w-s013-a002-w019	13:2:19	one_to_one
t-s013-a002-w020	13:2	20	ٱلْأَمْرَ	w-s013-a002-w020	13:2:20	one_to_one
t-s013-a002-w021	13:2	21	يُفَصِّلُ	w-s013-a002-w021	13:2:21	one_to_one
t-s013-a002-w022	13:2	22	ٱلْءَايَٰتِ	w-s013-a002-w022	13:2:22	one_to_one
