attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	13:0	1:1	1	w-s013-a000-w001	1:1:1	m-w-s013-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	13:0	1:1	2	w-s013-a000-w001	1:1:1	m-w-s013-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	13:0	1:1	3	w-s013-a000-w002	1:1:2	m-w-s013-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	13:0	1:1	4	w-s013-a000-w003	1:1:3	m-w-s013-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	13:0	1:1	5	w-s013-a000-w003	1:1:3	m-w-s013-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:13:1:2	13:1	13:1	2	w-s013-a001-w002	13:1:2	m-w-s013-a001-w002-01	تِلْكَ	ت ل ك		position_crosswalk	morpheme_aligned
q:13:1:3	13:1	13:1	3	w-s013-a001-w003	13:1:3	m-w-s013-a001-w003-01	آيَاتُ	أ ي ي		position_crosswalk	morpheme_aligned
q:13:1:4	13:1	13:1	4	w-s013-a001-w004	13:1:4	m-w-s013-a001-w004-02	الْكِتَابِ	ك ت ب		position_crosswalk	morpheme_aligned
q:13:1:6	13:1	13:1	6	w-s013-a001-w005	13:1:5	m-w-s013-a001-w005-02	وَالَّذِي	ل ل ذ		position_crosswalk	morpheme_aligned
q:13:1:7	13:1	13:1	7	w-s013-a001-w006	13:1:6	m-w-s013-a001-w006-01	أُنْزِلَ	ن ز ل	إِلَى;مِن	position_crosswalk	morpheme_aligned
q:13:1:8	13:1	13:1	8	w-s013-a001-w007	13:1:7	m-w-s013-a001-w007-02;m-w-s013-a001-w007-01			إِلَى	position_crosswalk	morpheme_aligned
q:13:1:9	13:1	13:1	9	w-s013-a001-w008	13:1:8	m-w-s013-a001-w008-01			مِن	position_crosswalk	morpheme_aligned
q:13:1:10	13:1	13:1	10	w-s013-a001-w009	13:1:9	m-w-s013-a001-w009-01	رَبِّكَ	ر ب ب	مِن	position_crosswalk	morpheme_aligned
q:13:1:11	13:1	13:1	11	w-s013-a001-w010	13:1:10	m-w-s013-a001-w010-02	الْحَقُّ	ح ق ق		position_crosswalk	morpheme_aligned
q:13:1:13	13:1	13:1	13	w-s013-a001-w011	13:1:11	m-w-s013-a001-w011-02	وَلَكِنَّ	ل ك ن		position_crosswalk	morpheme_aligned
q:13:1:14	13:1	13:1	14	w-s013-a001-w012	13:1:12	m-w-s013-a001-w012-01	أَكْثَرَ	ك ث ر		position_crosswalk	morpheme_aligned
q:13:1:15	13:1	13:1	15	w-s013-a001-w013	13:1:13	m-w-s013-a001-w013-02	النَّاسِ	أ ن س		position_crosswalk	morpheme_aligned
q:13:1:17	13:1	13:1	17	w-s013-a001-w015	13:1:15	m-w-s013-a001-w015-01	يُؤْمِنُونَ	أ م ن		position_crosswalk	morpheme_aligned
q:13:2:1	13:2	13:2	1	w-s013-a002-w001	13:2:1	m-w-s013-a002-w001-01	اللَّهُ	أ ل ه		position_crosswalk	morpheme_aligned
q:13:2:2	13:2	13:2	2	w-s013-a002-w002	13:2:2	m-w-s013-a002-w002-01	الَّذِي	ل ل ذ		position_crosswalk	morpheme_aligned
q:13:2:3	13:2	13:2	3	w-s013-a002-w003	13:2:3	m-w-s013-a002-w003-01	رَفَعَ	ر ف ع	بـ	position_crosswalk	morpheme_aligned
q:13:2:4	13:2	13:2	4	w-s013-a002-w004	13:2:4	m-w-s013-a002-w004-02	السَّمَاوَاتِ	س م و		position_crosswalk	morpheme_aligned
q:13:2:5	13:2	13:2	5	w-s013-a002-w005	13:2:5	m-w-s013-a002-w005-01			بـ	position_crosswalk	morpheme_aligned
q:13:2:6	13:2	13:2	6	w-s013-a002-w005	13:2:5	m-w-s013-a002-w005-02	بِغَيْرِ	غ ي ر	بـ	position_crosswalk	morpheme_aligned
q:13:2:7	13:2	13:2	7	w-s013-a002-w006	13:2:6	m-w-s013-a002-w006-01	عَمَدٍ	ع م د		position_crosswalk	morpheme_aligned
q:13:2:8	13:2	13:2	8	w-s013-a002-w007	13:2:7	m-w-s013-a002-w007-01	تَرَوْنَهَا	ر أ ي		position_crosswalk	morpheme_aligned
q:13:2:10	13:2	13:2	10	w-s013-a002-w009	13:2:9	m-w-s013-a002-w009-01	اسْتَوَى	س و ي	عَلَى	position_crosswalk	morpheme_aligned
q:13:2:11	13:2	13:2	11	w-s013-a002-w010	13:2:10	m-w-s013-a002-w010-01			عَلَى	position_crosswalk	morpheme_aligned
q:13:2:12	13:2	13:2	12	w-s013-a002-w011	13:2:11	m-w-s013-a002-w011-02	الْعَرْشِ	ع ر ش	عَلَى	position_crosswalk	morpheme_aligned
q:13:2:14	13:2	13:2	14	w-s013-a002-w012	13:2:12	m-w-s013-a002-w012-02	وَسَخَّرَ	س خ ر		position_crosswalk	morpheme_aligned
q:13:2:15	13:2	13:2	15	w-s013-a002-w013	13:2:13	m-w-s013-a002-w013-02	الشَّمْسَ	ش م س		position_crosswalk	morpheme_aligned
q:13:2:17	13:2	13:2	17	w-s013-a002-w014	13:2:14	m-w-s013-a002-w014-03	وَالْقَمَرَ	ق م ر		position_crosswalk	morpheme_aligned
