attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	38:0	1:1	1	w-s038-a000-w001	1:1:1	m-w-s038-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	38:0	1:1	2	w-s038-a000-w001	1:1:1	m-w-s038-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	38:0	1:1	3	w-s038-a000-w002	1:1:2	m-w-s038-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	38:0	1:1	4	w-s038-a000-w003	1:1:3	m-w-s038-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	38:0	1:1	5	w-s038-a000-w003	1:1:3	m-w-s038-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:38:1:2	38:1	38:1	2	w-s038-a001-w002	38:1:2	m-w-s038-a001-w002-03	وَالْقُرْآنِ	أ و ي		position_crosswalk	morpheme_aligned
q:38:1:3	38:1	38:1	3	w-s038-a001-w002	38:1:2	m-w-s038-a001-w002-03	وَالْقُرْآنِ	ق ر ء		position_crosswalk	morpheme_aligned
q:38:1:4	38:1	38:1	4	w-s038-a001-w003	38:1:3	m-w-s038-a001-w003-01	ذِي	ذ و و		position_crosswalk	morpheme_aligned
q:38:1:5	38:1	38:1	5	w-s038-a001-w004	38:1:4	m-w-s038-a001-w004-02	الذِّكْرِ	ذ ك ر		position_crosswalk	morpheme_aligned
q:38:2:2	38:2	38:2	2	w-s038-a002-w002	38:2:2	m-w-s038-a002-w002-01	الَّذِينَ	ل ل ذ	فِي	position_crosswalk	morpheme_aligned
q:38:2:3	38:2	38:2	3	w-s038-a002-w003	38:2:3	m-w-s038-a002-w003-01	كَفَرُوا	ك ف ر		position_crosswalk	morpheme_aligned
q:38:2:4	38:2	38:2	4	w-s038-a002-w004	38:2:4	m-w-s038-a002-w004-01			فِي	position_crosswalk	morpheme_aligned
q:38:2:5	38:2	38:2	5	w-s038-a002-w005	38:2:5	m-w-s038-a002-w005-01	عِزَّةٍ	ع ز ز	فِي	position_crosswalk	morpheme_aligned
q:38:2:7	38:2	38:2	7	w-s038-a002-w006	38:2:6	m-w-s038-a002-w006-02	وَشِقَاقٍ	ش ق ق		position_crosswalk	morpheme_aligned
q:38:3:1	38:3	38:3	1	w-s038-a003-w001	38:3:1	m-w-s038-a003-w001-01	كَمْ	ك م م	مِن	position_crosswalk	morpheme_aligned
q:38:3:2	38:3	38:3	2	w-s038-a003-w002	38:3:2	m-w-s038-a003-w002-01	أَهْلَكْنَا	ه ل ك	مِن	position_crosswalk	morpheme_aligned
q:38:3:3	38:3	38:3	3	w-s038-a003-w003	38:3:3	m-w-s038-a003-w003-01			مِن	position_crosswalk	morpheme_aligned
q:38:3:4	38:3	38:3	4	w-s038-a003-w004	38:3:4	m-w-s038-a003-w004-01	قَبْلِهِمْ	ق ب ل	مِن	position_crosswalk	morpheme_aligned
q:38:3:5	38:3	38:3	5	w-s038-a003-w005	38:3:5	m-w-s038-a003-w005-01			مِن	position_crosswalk	morpheme_aligned
q:38:3:6	38:3	38:3	6	w-s038-a003-w006	38:3:6	m-w-s038-a003-w006-01	قَرْنٍ	ق ر ن	مِن	position_crosswalk	morpheme_aligned
q:38:3:10	38:3	38:3	10	w-s038-a003-w008	38:3:8	m-w-s038-a003-w008-02	وَلَاتَ	ل و ت		position_crosswalk	morpheme_aligned
q:38:3:11	38:3	38:3	11	w-s038-a003-w009	38:3:9	m-w-s038-a003-w009-01	حِينَ	ح ي ن		position_crosswalk	morpheme_aligned
q:38:3:12	38:3	38:3	12	w-s038-a003-w010	38:3:10	m-w-s038-a003-w010-01	مَنَاصٍ	ن و ص		position_crosswalk	morpheme_aligned
q:38:4:2	38:4	38:4	2	w-s038-a004-w001	38:4:1	m-w-s038-a004-w001-02	وَعَجِبُوا	ع ج ب		position_crosswalk	morpheme_aligned
q:38:4:3	38:4	38:4	3	w-s038-a004-w002	38:4:2	m-w-s038-a004-w002-01	أَنْ			position_crosswalk	morpheme_aligned
q:38:4:4	38:4	38:4	4	w-s038-a004-w003	38:4:3	m-w-s038-a004-w003-01;m-w-s038-a004-w003-02	جَاءَهُمْ	ج ي أ		position_crosswalk	morpheme_aligned
q:38:4:5	38:4	38:4	5	w-s038-a004-w004	38:4:4	m-w-s038-a004-w004-01	مُنْذِرٌ	ن ذ ر	مِن	position_crosswalk	morpheme_aligned
q:38:4:6	38:4	38:4	6	w-s038-a004-w004	38:4:4	m-w-s038-a004-w004-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:38:4:8	38:4	38:4	8	w-s038-a004-w006	38:4:6	m-w-s038-a004-w006-02	وَقَالَ	ق و ل		position_crosswalk	morpheme_aligned
q:38:4:9	38:4	38:4	9	w-s038-a004-w007	38:4:7	m-w-s038-a004-w007-02	الْكَافِرُونَ	ك ف ر		position_crosswalk	morpheme_aligned
q:38:4:10	38:4	38:4	10	w-s038-a004-w008	38:4:8	m-w-s038-a004-w008-01	هَذَا			position_crosswalk	morpheme_aligned
q:38:4:11	38:4	38:4	11	w-s038-a004-w009	38:4:9	m-w-s038-a004-w009-01	سَاحِرٌ	س ح ر		position_crosswalk	morpheme_aligned
q:38:4:12	38:4	38:4	12	w-s038-a004-w010	38:4:10	m-w-s038-a004-w010-01	كَذَّابٌ	ك ذ ب		position_crosswalk	morpheme_aligned
q:38:5:1	38:5	38:5	1	w-s038-a005-w001	38:5:1	m-w-s038-a005-w001-02	أَجَعَلَ	ج ع ل		position_crosswalk	morpheme_aligned
q:38:5:2	38:5	38:5	2	w-s038-a005-w002	38:5:2	m-w-s038-a005-w002-02	الْآلِهَةَ	أ ل ه		surface_root_sequence_fallback	morpheme_aligned
q:38:5:3	38:5	38:5	3	w-s038-a005-w002	38:5:2	m-w-s038-a005-w002-02	إِلَهَاً	أ ل ه		position_crosswalk	morpheme_aligned
q:38:5:4	38:5	38:5	4	w-s038-a005-w004	38:5:4	m-w-s038-a005-w004-01	وَاحِدَاً	و ح د		surface_root_sequence_fallback	morpheme_aligned
q:38:5:5	38:5	38:5	5	w-s038-a005-w005	38:5:5	m-w-s038-a005-w005-01	إِنَّ			surface_root_sequence_fallback	morpheme_aligned
q:38:5:6	38:5	38:5	6	w-s038-a005-w006	38:5:6	m-w-s038-a005-w006-01	هَذَا			surface_root_sequence_fallback	morpheme_aligned
q:38:5:8	38:5	38:5	8	w-s038-a005-w007	38:5:7	m-w-s038-a005-w007-02	لَشَيْءٌ	ش ي ء		position_crosswalk	morpheme_aligned
q:38:5:9	38:5	38:5	9	w-s038-a005-w008	38:5:8	m-w-s038-a005-w008-01	عُجَابٌ	ع ج ب		surface_root_sequence_fallback	morpheme_aligned
q:38:6:2	38:6	38:6	2	w-s038-a006-w001	38:6:1	m-w-s038-a006-w001-02	وَانْطَلَقَ	ط ل ق		position_crosswalk	morpheme_aligned
q:38:6:3	38:6	38:6	3	w-s038-a006-w002	38:6:2	m-w-s038-a006-w002-02	الْمَلَأُ	م ل أ	مِن	position_crosswalk	morpheme_aligned
q:38:6:4	38:6	38:6	4	w-s038-a006-w003	38:6:3	m-w-s038-a006-w003-02;m-w-s038-a006-w003-01			مِن	position_crosswalk	morpheme_aligned
q:38:6:5	38:6	38:6	5	w-s038-a006-w004	38:6:4	m-w-s038-a006-w004-01	أَنِ			position_crosswalk	morpheme_aligned
q:38:6:6	38:6	38:6	6	w-s038-a006-w005	38:6:5	m-w-s038-a006-w005-01	امْشُوا	م ش ي		position_crosswalk	morpheme_aligned
q:38:6:8	38:6	38:6	8	w-s038-a006-w006	38:6:6	m-w-s038-a006-w006-02	وَاصْبِرُوا	ص ب ر	عَلَى	position_crosswalk	morpheme_aligned
q:38:6:9	38:6	38:6	9	w-s038-a006-w007	38:6:7	m-w-s038-a006-w007-01			عَلَى	position_crosswalk	morpheme_aligned
q:38:6:10	38:6	38:6	10	w-s038-a006-w008	38:6:8	m-w-s038-a006-w008-01	آلِهَتِكُمْ	أ ل ه	عَلَى	position_crosswalk	morpheme_aligned
q:38:6:11	38:6	38:6	11	w-s038-a006-w009	38:6:9	m-w-s038-a006-w009-01	إِنَّ			position_crosswalk	morpheme_aligned
q:38:6:12	38:6	38:6	12	w-s038-a006-w010	38:6:10	m-w-s038-a006-w010-01	هَذَا			position_crosswalk	morpheme_aligned
q:38:6:14	38:6	38:6	14	w-s038-a006-w011	38:6:11	m-w-s038-a006-w011-02	لَشَيْءٌ	ش ي ء		position_crosswalk	morpheme_aligned
q:38:6:15	38:6	38:6	15	w-s038-a006-w012	38:6:12	m-w-s038-a006-w012-01	يُرَادُ	ر د د		position_crosswalk	morpheme_aligned
q:38:7:2	38:7	38:7	2	w-s038-a007-w002	38:7:2	m-w-s038-a007-w002-01	سَمِعْنَا	س م ع	بـ;فِي	position_crosswalk	morpheme_aligned
q:38:7:3	38:7	38:7	3	w-s038-a007-w003	38:7:3	m-w-s038-a007-w003-01			بـ	position_crosswalk	morpheme_aligned
q:38:7:4	38:7	38:7	4	w-s038-a007-w003	38:7:3	m-w-s038-a007-w003-02	بِهَذَا		بـ	position_crosswalk	morpheme_aligned
q:38:7:5	38:7	38:7	5	w-s038-a007-w004	38:7:4	m-w-s038-a007-w004-01			فِي	position_crosswalk	morpheme_aligned
q:38:7:6	38:7	38:7	6	w-s038-a007-w005	38:7:5	m-w-s038-a007-w005-02	الْمِلَّةِ	م ل ل	فِي	position_crosswalk	morpheme_aligned
q:38:7:7	38:7	38:7	7	w-s038-a007-w006	38:7:6	m-w-s038-a007-w006-02	الْآخِرَةِ	أ خ ر		position_crosswalk	morpheme_aligned
q:38:7:9	38:7	38:7	9	w-s038-a007-w008	38:7:8	m-w-s038-a007-w008-01	هَذَا			position_crosswalk	morpheme_aligned
q:38:7:11	38:7	38:7	11	w-s038-a007-w010	38:7:10	m-w-s038-a007-w010-01	اخْتِلَاقٌ	خ ل ق		position_crosswalk	morpheme_aligned
q:38:8:1	38:8	38:8	1	w-s038-a008-w001	38:8:1	m-w-s038-a008-w001-02	أَأُنْزِلَ	ن ز ل	عَلَى;مِن	position_crosswalk	morpheme_aligned
q:38:8:2	38:8	38:8	2	w-s038-a008-w002	38:8:2	m-w-s038-a008-w002-02;m-w-s038-a008-w002-01			عَلَى	surface_root_sequence_fallback	morpheme_aligned
q:38:8:3	38:8	38:8	3	w-s038-a008-w003	38:8:3	m-w-s038-a008-w003-02	الذِّكْرُ	ذ ك ر		surface_root_sequence_fallback	morpheme_aligned
q:38:8:4	38:8	38:8	4	w-s038-a008-w004	38:8:4	m-w-s038-a008-w004-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:38:8:5	38:8	38:8	5	w-s038-a008-w005	38:8:5	m-w-s038-a008-w005-01	بَيْنِنَا	ب ي ن	مِن	surface_root_sequence_fallback	morpheme_aligned
q:38:8:7	38:8	38:8	7	w-s038-a008-w007	38:8:7	m-w-s038-a008-w007-01	هُمْ		فِي	surface_root_sequence_fallback	morpheme_aligned
q:38:8:8	38:8	38:8	8	w-s038-a008-w008	38:8:8	m-w-s038-a008-w008-01			فِي	surface_root_sequence_fallback	morpheme_aligned
q:38:8:9	38:8	38:8	9	w-s038-a008-w009	38:8:9	m-w-s038-a008-w009-01	شَكٍّ	ش ك ك	فِي;مِن	surface_root_sequence_fallback	morpheme_aligned
q:38:8:10	38:8	38:8	10	w-s038-a008-w010	38:8:10	m-w-s038-a008-w010-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:38:8:11	38:8	38:8	11	w-s038-a008-w011	38:8:11	m-w-s038-a008-w011-01	ذِكْرِي	ذ ك ر	مِن	surface_root_sequence_fallback	morpheme_aligned
q:38:8:13	38:8	38:8	13	w-s038-a008-w013	38:8:13	m-w-s038-a008-w013-01	لَمَّا	ل م م		surface_root_sequence_fallback	morpheme_aligned
