word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s038-a000-w001	38:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s038-a000-w002	38:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s038-a000-w003	38:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s038-a000-w004	38:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s038-a001-w001	38:1	38:1	1	38:1:1	صٓ			INL					STEM|POS:INL
w-s038-a001-w002	38:1	38:1	2	38:1:2	وَٱلْقُرْءَانِ	قُرْءَان	ق ر ء	PN					PREFIX|w:P+ | PREFIX|Al+ | STEM|POS:PN|LEM:quro'aAn|ROOT:qrA|M|GEN
w-s038-a001-w003	38:1	38:1	3	38:1:3	ذِى	ذُو		ADJ					STEM|POS:ADJ|LEM:*uw|MS|GEN
w-s038-a001-w004	38:1	38:1	4	38:1:4	ٱلذِّكْرِ	ذِكْر	ذ ك ر	N					PREFIX|Al+ | STEM|POS:N|VN|LEM:*ikor|ROOT:*kr|M|GEN
w-s038-a002-w001	38:2	38:2	1	38:2:1	بَلِ	بَل		RET					STEM|POS:RET|LEM:bal
w-s038-a002-w002	38:2	38:2	2	38:2:2	ٱلَّذِينَ	ٱلَّذِى		REL					STEM|POS:REL|LEM:{l~a*iY|MP
w-s038-a002-w003	38:2	38:2	3	38:2:3	كَفَرُوا۟	كَفَرَ	ك ف ر	V	PERF				STEM|POS:V|PERF|LEM:kafara|ROOT:kfr|3MP | SUFFIX|PRON:3MP
w-s038-a002-w004	38:2	38:2	4	38:2:4	فِى	فِى		P					STEM|POS:P|LEM:fiY
w-s038-a002-w005	38:2	38:2	5	38:2:5	عِزَّةٍ	عِزَّة	ع ز ز	N					STEM|POS:N|LEM:Eiz~ap|ROOT:Ezz|F|INDEF|GEN
w-s038-a002-w006	38:2	38:2	6	38:2:6	وَشِقَاقٍ	شِقَاق	ش ق ق	N				III	PREFIX|w:CONJ+ | STEM|POS:N|VN|(III)|LEM:$iqaAq|ROOT:$qq|M|INDEF|GEN
w-s038-a003-w001	38:3	38:3	1	38:3:1	كَمْ	كَم		INTG					STEM|POS:INTG|LEM:kam
w-s038-a003-w002	38:3	38:3	2	38:3:2	أَهْلَكْنَا	أَهْلَكَ	ه ل ك	V	PERF			IV	STEM|POS:V|PERF|(IV)|LEM:>aholaka|ROOT:hlk|1P | SUFFIX|PRON:1P
w-s038-a003-w003	38:3	38:3	3	38:3:3	مِن	مِن		P					STEM|POS:P|LEM:min
w-s038-a003-w004	38:3	38:3	4	38:3:4	قَبْلِهِم	قَبْل	ق ب ل	N					STEM|POS:N|LEM:qabol|ROOT:qbl|GEN | SUFFIX|PRON:3MP
w-s038-a003-w005	38:3	38:3	5	38:3:5	مِّن	مِن		P					STEM|POS:P|LEM:min
w-s038-a003-w006	38:3	38:3	6	38:3:6	قَرْنٍ	قَرْن	ق ر ن	N					STEM|POS:N|LEM:qaron|ROOT:qrn|M|INDEF|GEN
w-s038-a003-w007	38:3	38:3	7	38:3:7	فَنَادَوا۟	نَادَىٰ	ن د و	V	PERF			III	PREFIX|f:REM+ | STEM|POS:V|PERF|(III)|LEM:naAdaY`|ROOT:ndw|3MP | SUFFIX|PRON:3MP
w-s038-a003-w008	38:3	38:3	8	38:3:8	وَّلَاتَ	لَاتَ	ل و ت	V	PERF				PREFIX|w:CONJ+ | STEM|POS:V|PERF|LEM:laAta|ROOT:lwt|3MS
w-s038-a003-w009	38:3	38:3	9	38:3:9	حِينَ	حِين	ح ي ن	N					STEM|POS:N|LEM:Hiyn|ROOT:Hyn|M|ACC
w-s038-a003-w010	38:3	38:3	10	38:3:10	مَنَاصٍ	مَنَاص	ن و ص	N					STEM|POS:N|LEM:manaAS|ROOT:nwS|M|INDEF|GEN
w-s038-a004-w001	38:4	38:4	1	38:4:1	وَعَجِبُوٓا۟	عَجِبُ	ع ج ب	V	PERF				PREFIX|w:CONJ+ | STEM|POS:V|PERF|LEM:Eajibu|ROOT:Ejb|3MP | SUFFIX|PRON:3MP
w-s038-a004-w002	38:4	38:4	2	38:4:2	أَن	أَن		SUB					STEM|POS:SUB|LEM:>an
w-s038-a004-w003	38:4	38:4	3	38:4:3	جَآءَهُم	جَآءَ	ج ي ء	V	PERF				STEM|POS:V|PERF|LEM:jaA^'a|ROOT:jyA|3MS | SUFFIX|PRON:3MP
w-s038-a004-w004	38:4	38:4	4	38:4:4	مُّنذِرٌ	مُنذِر	ن ذ ر	N			ACT	IV	STEM|POS:N|ACT|PCPL|(IV)|LEM:mun*ir|ROOT:n*r|M|INDEF|NOM
w-s038-a004-w005	38:4	38:4	5	38:4:5	مِّنْهُمْ	مِن		P					STEM|POS:P|LEM:min | SUFFIX|PRON:3MP
w-s038-a004-w006	38:4	38:4	6	38:4:6	وَقَالَ	قَالَ	ق و ل	V	PERF				PREFIX|w:CONJ+ | STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MS
w-s038-a004-w007	38:4	38:4	7	38:4:7	ٱلْكَٰفِرُونَ	كَٰفِرُون	ك ف ر	N			ACT		PREFIX|Al+ | STEM|POS:N|ACT|PCPL|LEM:ka`firuwn|ROOT:kfr|MP|NOM
w-s038-a004-w008	38:4	38:4	8	38:4:8	هَٰذَا	هَٰذَا		DEM					STEM|POS:DEM|LEM:ha`*aA|MS
w-s038-a004-w009	38:4	38:4	9	38:4:9	سَٰحِرٌ	سَٰحِر	س ح ر	N			ACT		STEM|POS:N|ACT|PCPL|LEM:sa`Hir|ROOT:sHr|M|INDEF|NOM
w-s038-a004-w010	38:4	38:4	10	38:4:10	كَذَّابٌ	كَذَّاب	ك ذ ب	ADJ					STEM|POS:ADJ|LEM:ka*~aAb|ROOT:k*b|MS|INDEF|NOM
w-s038-a005-w001	38:5	38:5	1	38:5:1	أَجَعَلَ	جَعَلَ	ج ع ل	V	PERF				PREFIX|A:INTG+ | STEM|POS:V|PERF|LEM:jaEala|ROOT:jEl|3MS
