source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s038-a000-w001	38:0	1	بِسْمِ	w-s038-a000-w001	1:1:1	one_to_one
t-s038-a000-w002	38:0	2	ٱللَّهِ	w-s038-a000-w002	1:1:2	one_to_one
t-s038-a000-w003	38:0	3	ٱلرَّحْمَٰنِ	w-s038-a000-w003	1:1:3	one_to_one
t-s038-a000-w004	38:0	4	ٱلرَّحِيمِ	w-s038-a000-w004	1:1:4	one_to_one
t-s038-a001-w001	38:1	1	صٓ	w-s038-a001-w001	38:1:1	one_to_one
t-s038-a001-w002	38:1	2	وَٱلْقُرْءَانِ	w-s038-a001-w002	38:1:2	one_to_one
t-s038-a001-w003	38:1	3	ذِى	w-s038-a001-w003	38:1:3	one_to_one
t-s038-a001-w004	38:1	4	ٱلذِّكْرِ	w-s038-a001-w004	38:1:4	one_to_one
t-s038-a002-w001	38:2	1	بَلِ	w-s038-a002-w001	38:2:1	one_to_one
t-s038-a002-w002	38:2	2	ٱلَّذِينَ	w-s038-a002-w002	38:2:2	one_to_one
t-s038-a002-w003	38:2	3	كَفَرُوا۟	w-s038-a002-w003	38:2:3	one_to_one
t-s038-a002-w004	38:2	4	فِى	w-s038-a002-w004	38:2:4	one_to_one
t-s038-a002-w005	38:2	5	عِزَّةٍۢ	w-s038-a002-w005	38:2:5	one_to_one
t-s038-a002-w006	38:2	6	وَشِقَاقٍۢ	w-s038-a002-w006	38:2:6	one_to_one
t-s038-a003-w001	38:3	1	كَمْ	w-s038-a003-w001	38:3:1	one_to_one
t-s038-a003-w002	38:3	2	أَهْلَكْنَا	w-s038-a003-w002	38:3:2	one_to_one
t-s038-a003-w003	38:3	3	مِن	w-s038-a003-w003	38:3:3	one_to_one
t-s038-a003-w004	38:3	4	قَبْلِهِم	w-s038-a003-w004	38:3:4	one_to_one
t-s038-a003-w005	38:3	5	مِّن	w-s038-a003-w005	38:3:5	one_to_one
t-s038-a003-w006	38:3	6	قَرْنٍۢ	w-s038-a003-w006	38:3:6	one_to_one
t-s038-a003-w007	38:3	7	فَنَادَوا۟	w-s038-a003-w007	38:3:7	one_to_one
t-s038-a003-w008	38:3	8	وَّلَاتَ	w-s038-a003-w008	38:3:8	one_to_one
t-s038-a003-w009	38:3	9	حِينَ	w-s038-a003-w009	38:3:9	one_to_one
t-s038-a003-w010	38:3	10	مَنَاصٍۢ	w-s038-a003-w010	38:3:10	one_to_one
t-s038-a004-w001	38:4	1	وَعَجِبُوٓا۟	w-s038-a004-w001	38:4:1	one_to_one
t-s038-a004-w002	38:4	2	أَن	w-s038-a004-w002	38:4:2	one_to_one
t-s038-a004-w003	38:4	3	جَآءَهُم	w-s038-a004-w003	38:4:3	one_to_one
t-s038-a004-w004	38:4	4	مُّنذِرٌۭ	w-s038-a004-w004	38:4:4	one_to_one
t-s038-a004-w005	38:4	5	مِّنْهُمْ	w-s038-a004-w005	38:4:5	one_to_one
t-s038-a004-w006	38:4	6	وَقَالَ	w-s038-a004-w006	38:4:6	one_to_one
t-s038-a004-w007	38:4	7	ٱلْكَٰفِرُونَ	w-s038-a004-w007	38:4:7	one_to_one
t-s038-a004-w008	38:4	8	هَٰذَا	w-s038-a004-w008	38:4:8	one_to_one
t-s038-a004-w009	38:4	9	سَٰحِرٌۭ	w-s038-a004-w009	38:4:9	one_to_one
t-s038-a004-w010	38:4	10	كَذَّابٌ	w-s038-a004-w010	38:4:10	one_to_one
t-s038-a005-w001	38:5	1	أَجَعَلَ	w-s038-a005-w001	38:5:1	one_to_one
t-s038-a005-w002	38:5	2	ٱلْءَالِهَةَ	w-s038-a005-w002	38:5:2	one_to_one
t-s038-a005-w003	38:5	3	إِلَٰهًۭا	w-s038-a005-w003	38:5:3	one_to_one
t-s038-a005-w004	38:5	4	وَٰحِدًا	w-s038-a005-w004	38:5:4	one_to_one
t-s038-a005-w005	38:5	5	إِنَّ	w-s038-a005-w005	38:5:5	one_to_one
t-s038-a005-w006	38:5	6	هَٰذَا	w-s038-a005-w006	38:5:6	one_to_one
t-s038-a005-w007	38:5	7	لَشَىْءٌ	w-s038-a005-w007	38:5:7	one_to_one
t-s038-a005-w008	38:5	8	عُجَابٌۭ	w-s038-a005-w008	38:5:8	one_to_one
t-s038-a006-w001	38:6	1	وَٱنطَلَقَ	w-s038-a006-w001	38:6:1	one_to_one
t-s038-a006-w002	38:6	2	ٱلْمَلَأُ	w-s038-a006-w002	38:6:2	one_to_one
t-s038-a006-w003	38:6	3	مِنْهُمْ	w-s038-a006-w003	38:6:3	one_to_one
t-s038-a006-w004	38:6	4	أَنِ	w-s038-a006-w004	38:6:4	one_to_one
t-s038-a006-w005	38:6	5	ٱمْشُوا۟	w-s038-a006-w005	38:6:5	one_to_one
t-s038-a006-w006	38:6	6	وَٱصْبِرُوا۟	w-s038-a006-w006	38:6:6	one_to_one
t-s038-a006-w007	38:6	7	عَلَىٰٓ	w-s038-a006-w007	38:6:7	one_to_one
t-s038-a006-w008	38:6	8	ءَالِهَتِكُمْ	w-s038-a006-w008	38:6:8	one_to_one
t-s038-a006-w009	38:6	9	إِنَّ	w-s038-a006-w009	38:6:9	one_to_one
t-s038-a006-w010	38:6	10	هَٰذَا	w-s038-a006-w010	38:6:10	one_to_one
t-s038-a006-w011	38:6	11	لَشَىْءٌۭ	w-s038-a006-w011	38:6:11	one_to_one
t-s038-a006-w012	38:6	12	يُرَادُ	w-s038-a006-w012	38:6:12	one_to_one
