finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-26_0-001	26:0	1	strong	1	1	1:1:1	root_000745	B005	w-s026-a000-w001
f-26_0-001	26:0	1	strong	2	1	1:1:3	root_000552	B001	w-s026-a000-w003
f-26_0-001	26:0	1	strong	3	1	1:1:4	root_000552	B001	w-s026-a000-w004
f-26_0-002	26:0	2	weak	1	1	1:1:3	root_000552	B003	w-s026-a000-w003
f-26_0-002	26:0	2	weak	2	1	1:1:4	root_000552	B003	w-s026-a000-w004
f-26_2-001	26:2	1	strong	1	1	26:2:3	root_001283	B001	w-s026-a002-w003
f-26_2-001	26:2	1	strong	2	1	26:2:4	root_000170	B005	w-s026-a002-w004
f-26_2-002	26:2	2	strong	1	1	26:2:4	root_000170	B001	w-s026-a002-w004
f-26_3-001	26:3	1	strong	1	1	26:3:2	root_000088	B001	w-s026-a003-w002
f-26_3-001	26:3	1	strong	2	1	26:3:3	root_001533	B011	w-s026-a003-w003
f-26_3-001	26:3	1	strong	3	1	26:3:6	root_000054	B002	w-s026-a003-w006
f-26_4-001	26:4	1	strong	1	1	26:4:3	root_001492	B002	w-s026-a004-w003
f-26_4-001	26:4	1	strong	2	1	26:4:9	root_001053	B003	w-s026-a004-w009
f-26_4-001	26:4	1	strong	3	1	26:4:11	root_000419	B002	w-s026-a004-w011
f-26_4-002	26:4	2	weak	1	1	26:4:8	root_000966	B006	w-s026-a004-w008
f-26_5-001	26:5	1	strong	1	1	26:5:6	root_000552	B001	w-s026-a005-w006
f-26_5-001	26:5	1	strong	2	1	26:5:7	root_000299	B001	w-s026-a005-w007
f-26_5-001	26:5	1	strong	3	1	26:5:11	root_001001	B005	w-s026-a005-w011
f-26_6-001	26:6	1	strong	1	1	26:6:3	root_000009	B001	w-s026-a006-w003
f-26_6-001	26:6	1	strong	2	1	26:6:4	root_001464	B002	w-s026-a006-w004
f-26_6-001	26:6	1	strong	3	1	26:6:8	root_001587	B001	w-s026-a006-w008
f-26_7-001	26:7	1	strong	1	1	26:7:6	root_001465	B001	w-s026-a007-w006
f-26_7-001	26:7	1	strong	2	1	26:7:10	root_000652	B004	w-s026-a007-w010
f-26_7-001	26:7	1	strong	3	1	26:7:11	root_001294	B002	w-s026-a007-w011
f-26_8-001	26:8	1	strong	1	1	26:8:4	root_000074	B003	w-s026-a008-w004
f-26_8-001	26:8	1	strong	2	1	26:8:7	root_001286	B001	w-s026-a008-w007
f-26_8-001	26:8	1	strong	3	1	26:8:8	root_000054	B002	w-s026-a008-w008
f-26_9-001	26:9	1	strong	1	1	26:9:2	root_000532	B002	w-s026-a009-w002
f-26_9-001	26:9	1	strong	2	1	26:9:4	root_001008	B002	w-s026-a009-w004
